problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m
3,2310126,78,0,10,10,2668.118843,266.8118843,9315.594226592,123,113,9,0,79,22,4,18296,0,11,11,33,0.0707463,seven_point_per_channel,2,10.06673277389
3,2310127,78,0,12,12,2903.080779,241.92339825,10785.40389186,115,111,0,0,67,16,2,14075,0,16,16,25,0.061588,seven_point_per_channel,5,0.1727743835254
3,2310128,78,0,13,13,3050.480923,234.6523786923,11657.40461339,109,100,3,0,118,18,3,20177,0,18,17,28,0.0974623,seven_point_per_channel,5,40.04483859246
3,2310129,78,0,12,12,3162.44294,263.5369116667,11927.21470062,119,110,4,0,86,15,5,16509,0,16,15,27,0.068912,seven_point_per_channel,6,28.64356554619
3,2310130,78,0,16,16,2835.226359,177.2016474375,11381.13179161,79,75,3,0,217,19,4,44860,0,27,27,28,0.1880376,upper_bound_16,10,19.27756485077
3,2310131,78,0,16,16,3121.569308,195.09808175,11672.84654979,116,109,6,0,186,26,4,31736,0,24,23,37,0.1536622,upper_bound_16,7,0.06478718202561
3,2310132,78,0,11,11,2635.57599,239.5978172727,9222.879952485,123,115,2,0,82,16,2,19150,0,21,21,25,0.0822617,seven_point_per_channel,3,2.878952257304
3,2310133,78,0,12,12,3148.236353,262.3530294167,11826.18177919,119,113,5,0,90,17,5,17177,0,20,20,29,0.0753174,seven_point_per_channel,5,5.753634728806
3,2310134,78,0,13,13,2932.898862,225.6076047692,10919.49430295,112,103,7,0,135,22,3,22118,0,22,21,32,0.1006534,seven_point_per_channel,6,24.99461967006
3,2310135,78,0,12,12,2759.380553,229.9483794167,10186.90277687,110,103,3,0,141,16,2,30523,0,31,29,25,0.1403687,seven_point_per_channel,2,0
3,2310136,78,0,14,14,3222.238247,230.1598747857,12511.19123242,107,103,4,0,130,19,4,22259,0,20,20,30,0.1110392,seven_point_per_channel,6,1.748704842859
3,2310137,78,0,12,12,3015.755129,251.3129274167,11318.77563978,114,107,5,0,109,18,3,19128,0,21,20,28,0.097155,seven_point_per_channel,3,5.317889746117
3,2310138,78,0,15,15,3784.393695,252.292913,14916.96848599,118,109,9,0,190,29,4,34789,0,26,22,40,0.1566079,seven_point_per_channel,5,10.25504794994
3,2310139,78,0,14,14,3298.833004,235.6309288571,12514.16500702,121,115,2,0,82,20,4,14213,0,17,17,31,0.0593691,seven_point_per_channel,4,2.142898072392
3,2310140,78,0,16,16,3127.270393,195.4543995625,12506.35195652,90,87,3,0,180,17,5,33675,0,24,24,28,0.1593649,upper_bound_16,6,12.96312800802
3,2310141,78,0,13,13,3067.616387,235.9704913077,11493.0819314,116,112,4,0,113,20,3,21271,0,20,20,30,0.0975776,seven_point_per_channel,7,1.511454356123
3,2310142,78,0,10,10,2922.903549,292.2903549,10559.51774923,126,119,4,0,36,18,2,6881,0,10,10,27,0.0281475,seven_point_per_channel,2,0.05222522471558
3,2310143,78,0,13,13,2856.175546,219.7058112308,10755.87772732,107,102,1,0,141,16,3,29363,0,20,19,26,0.1336361,seven_point_per_channel,2,7.055106701016
3,2310144,78,0,11,11,2961.896272,269.2632974545,10799.48135214,122,116,7,0,58,20,3,11318,0,16,16,30,0.0491716,seven_point_per_channel,3,4.168585989086
3,2310145,78,0,16,16,3272.068978,204.504311125,13190.34487948,92,88,2,0,145,24,1,27981,0,22,22,31,0.1273154,upper_bound_16,5,9.569967230098
3,2310146,78,0,15,15,2920.259381,194.6839587333,11126.29691064,104,97,1,0,178,17,4,37894,0,27,27,28,0.1657543,seven_point_per_channel,8,15.38523967913
3,2310147,78,0,10,10,2553.203495,255.3203495,8981.017476947,117,113,3,0,111,16,3,23819,0,19,18,26,0.1049776,seven_point_per_channel,3,15.56559752137
3,2310148,78,0,11,11,2712.982704,246.6347912727,9949.913524297,110,103,5,0,126,14,4,27087,0,20,20,25,0.1177833,seven_point_per_channel,5,7.784975062514
3,2310149,78,0,12,12,3130.984807,260.9154005833,11869.92404141,115,110,4,0,98,19,3,19292,0,15,14,29,0.0829821,seven_point_per_channel,5,2.853314490634
3,2310150,78,0,10,10,2570.200409,257.0200409,9501.002033204,103,96,3,0,57,11,3,11735,0,16,16,21,0.0515681,seven_point_per_channel,5,3.602055125861
3,2310151,78,0,11,11,2596.689286,236.0626623636,9488.446424244,108,98,2,0,105,12,2,21180,0,26,26,21,0.0924078,seven_point_per_channel,5,0.01429465992078
3,2310152,78,0,13,13,2801.056624,215.4658941538,10630.28312034,101,99,2,0,156,18,1,32329,0,22,22,26,0.1373924,seven_point_per_channel,3,2.004707385768
3,2310153,78,0,13,13,3387.228951,260.5560731538,13071.14474738,117,105,6,1,99,24,4,18302,0,14,14,35,0.0792783,seven_point_per_channel,7,6.123183555677
3,2310154,78,0,15,15,3222.784126,214.8522750667,12718.9206301,99,91,6,0,226,20,5,42994,0,24,24,32,0.1918926,seven_point_per_channel,8,18.83389810133
3,2310155,78,0,11,11,2668.818616,242.6198741818,9789.093083398,110,103,1,0,45,15,0,7343,0,16,16,22,0.0328598,seven_point_per_channel,4,2.330558658934
3,2310156,78,0,15,15,3290.83816,219.3892106667,12769.19080697,109,105,4,0,166,25,0,30207,0,24,22,32,0.1318846,seven_point_per_channel,6,2.338352370198
3,2310157,78,0,14,14,3137.204411,224.0860293571,12001.0220538,110,102,5,0,158,20,6,30019,0,21,21,33,0.137186,seven_point_per_channel,6,5.548155467925
3,2310158,78,0,13,13,3026.436447,232.8028036154,11557.18223047,107,97,6,0,152,18,5,28977,0,26,24,30,0.1376331,seven_point_per_channel,6,12.67800553737
3,2310159,78,0,13,13,3294.436716,253.4182089231,12502.18358405,121,112,4,0,102,20,3,19414,0,21,21,30,0.0806085,seven_point_per_channel,6,1.011957555893
3,2310160,78,0,15,15,3245.685706,216.3790470667,12843.42851637,100,93,3,0,148,21,2,31670,0,23,22,30,0.1329265,seven_point_per_channel,6,12.42974873269
3,2310161,78,0,13,13,2969.631214,228.4331703077,11293.15606438,106,98,6,0,179,19,4,38892,0,26,24,30,0.1784481,seven_point_per_channel,5,14.07247975006
3,2310162,78,0,11,11,2867.982078,260.7256434545,10419.9103874,121,112,4,0,128,19,3,26661,0,19,18,29,0.1169001,seven_point_per_channel,6,1.336149746638
3,2310163,78,0,11,11,2851.04063,259.1855118182,10465.20315096,117,109,3,0,68,20,1,14027,0,18,14,28,0.0630812,seven_point_per_channel,3,0.1163283867063
3,2310164,78,0,15,15,2819.18906,187.9459373333,10615.94531661,102,96,5,0,212,22,1,42662,0,36,34,30,0.1943151,seven_point_per_channel,6,17.55376143431
3,2310165,78,0,10,10,2793.004862,279.3004862,10135.02429871,119,112,3,0,81,16,1,17676,0,17,17,24,0.0738112,seven_point_per_channel,2,9.087160602838
3,2310166,78,0,13,13,2912.083587,224.0064297692,10765.41793686,116,108,2,0,153,19,2,31885,0,30,30,28,0.1472556,seven_point_per_channel,4,2.540298888307
3,2310167,78,0,11,11,3170.152129,288.1956480909,12275.76066122,109,103,4,0,85,19,2,14640,0,12,10,28,0.0657109,seven_point_per_channel,4,12.59895354851
3,2310168,78,0,14,14,3150.002371,225.0001693571,11780.01185479,120,112,4,0,104,19,4,22117,0,22,22,30,0.1021239,seven_point_per_channel,4,0.7536530259913
3,2310169,78,0,12,12,3225.517717,268.7931430833,12472.58858213,112,105,2,0,76,17,3,14117,0,14,14,27,0.066698,seven_point_per_channel,4,2.986974049072
3,2310170,78,0,11,11,3152.048471,286.549861,12180.24235096,109,101,5,0,175,17,3,36060,0,20,17,27,0.1622713,seven_point_per_channel,6,37.09083465732
3,2310171,78,0,15,15,3283.998515,218.9332343333,12999.99257909,102,90,3,0,181,24,0,33480,0,23,19,31,0.1467598,seven_point_per_channel,4,4.111086206352
3,2310172,78,0,13,13,3445.86014,265.0661646154,13439.30070672,115,109,3,0,116,20,4,23834,0,20,20,31,0.1095711,seven_point_per_channel,6,11.25701840497
3,2310173,78,0,15,15,3238.23704,215.8824693333,12176.1851956,118,108,10,0,133,27,3,23084,0,28,27,37,0.1075034,seven_point_per_channel,9,4.382874260673
3,2310174,78,0,11,11,2955.857879,268.7143526364,11099.28939703,112,106,5,0,104,17,3,20861,0,16,15,27,0.0993877,seven_point_per_channel,6,43.15656492683
3,2310175,78,0,16,16,2965.39387,185.337116875,11681.96934749,91,82,4,0,234,23,3,49336,0,30,29,31,0.2185183,upper_bound_16,6,2.53114995647
3,2310176,78,0,15,15,3396.31114,226.4207426667,13071.55569954,117,110,4,0,119,19,4,23137,0,25,23,30,0.108701,seven_point_per_channel,4,4.46307734921
