problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m
3,2340016,78,3,10,10,2063.190927,206.3190927,7455.95463354,86,80,4,0,51,11,0,6065,0,5,5,18,0.0357297,seven_point_per_channel,0,0
3,2340017,78,3,11,11,2041.304408,185.573128,7471.522039917,80,74,6,0,63,13,0,6163,0,5,5,20,0.0345179,seven_point_per_channel,0,0
3,2340018,78,3,15,15,1912.998049,127.5332032667,7449.990248435,59,53,0,0,54,10,0,7374,0,8,8,17,0.0396934,seven_point_per_channel,0,0
3,2340019,78,3,14,14,1949.641854,139.2601324286,7463.20927328,64,58,3,0,68,12,0,10321,0,7,7,19,0.0492212,seven_point_per_channel,0,0
3,2340020,78,3,16,16,420.235661,26.2647288125,751.178301544,29,27,6,0,108,16,0,10617,0,8,8,17,0.0454443,upper_bound_16,0,0
3,2340021,78,3,15,15,1918.133103,127.8755402,7475.665516575,59,53,0,0,54,10,0,4509,0,8,8,17,0.0288367,seven_point_per_channel,9,0.4903950700882
3,2340022,78,3,16,16,430.597538,26.912346125,752.9876910074,29,28,9,0,135,19,0,10551,0,8,8,20,0.0497088,upper_bound_16,0,0
3,2340023,78,3,11,11,2028.120803,184.3746184545,7465.604020276,80,74,2,0,39,9,0,4689,0,5,5,16,0.0244284,seven_point_per_channel,0,0
3,2340024,78,3,13,13,1981.756131,152.4427793077,7453.780656318,69,63,6,0,77,14,0,10464,0,6,6,21,0.0462623,seven_point_per_channel,0,0
3,2340025,78,3,10,10,2055.503203,205.5503203,7477.516016831,86,80,0,0,27,7,0,2956,0,5,5,14,0.0188492,seven_point_per_channel,0,0
3,2340026,78,3,14,14,1941.945288,138.7103777143,7469.726438146,64,58,0,0,44,9,0,5088,0,7,7,16,0.0317029,seven_point_per_channel,0,0
3,2340027,78,3,11,11,2040.805859,185.5278053636,7489.029297746,80,73,5,0,57,12,0,6472,0,5,5,19,0.0380164,seven_point_per_channel,0,0
3,2340028,78,3,14,14,1961.101617,140.0786869286,7490.508091528,64,58,5,0,84,12,2,9289,0,7,7,21,0.0418837,seven_point_per_channel,0,0
3,2340029,78,3,16,16,429.06671,26.816669375,745.333551737,29,28,9,0,135,19,0,11955,0,8,8,20,0.0518851,upper_bound_16,0,0
3,2340030,78,3,16,16,402.637864,25.1648665,748.1893234628,29,28,0,0,54,10,0,6486,0,8,8,11,0.0353961,upper_bound_16,0,0
3,2340031,78,3,12,12,1999.373982,166.6144985,7481.869913214,74,67,2,0,39,9,0,6020,0,5,5,16,0.0333518,seven_point_per_channel,0,0
3,2340032,78,3,13,13,1968.148581,151.3960446923,7475.742905668,69,63,0,0,35,8,0,3224,0,6,6,15,0.0195426,seven_point_per_channel,7,0.5049120618642
3,2340033,78,3,11,11,2070.824586,188.2567805455,7569.122935733,81,73,8,0,69,13,1,6754,0,5,5,21,0.0403795,seven_point_per_channel,1,0.1603818338699
3,2340034,78,3,14,14,1941.344591,138.6674707857,7466.722955539,64,58,0,0,44,9,0,4350,0,7,7,16,0.0288303,seven_point_per_channel,0,0
3,2340035,78,3,16,16,459.327574,28.707973375,851.6378744262,30,29,10,0,135,18,1,15812,0,8,8,20,0.0701527,upper_bound_16,1,7.121857602354
3,2340036,78,3,16,16,419.484734,26.217795875,747.4236709592,29,27,6,0,108,16,0,12135,0,8,8,17,0.0555452,upper_bound_16,0,0
3,2340037,78,3,13,13,1981.23133,152.40241,7466.156648302,69,63,5,0,70,13,0,8250,0,6,6,20,0.0383379,seven_point_per_channel,0,0
3,2340038,78,3,12,12,2025.955017,168.82958475,7569.775090318,75,68,3,0,39,8,1,6101,0,5,5,16,0.0317161,seven_point_per_channel,1,0.06963017895941
3,2340039,78,3,10,10,2061.428159,206.1428159,7477.140789478,86,80,2,0,39,9,0,4668,0,5,5,16,0.0299309,seven_point_per_channel,0,0
3,2340040,78,3,16,16,419.455246,26.215952875,747.2762334647,29,27,6,0,108,16,0,11664,0,8,8,17,0.0510038,upper_bound_16,0,0
4,2340001,78,3,14,14,5218.585095,372.7560782143,20532.92548791,166,146,22,5,147,30,5,29172,0,0,0,56,0.3908442,convex_mesh_per_channel,2,0.965630760551
4,2340002,78,3,16,16,1036.354902,64.772181375,3046.77452484,52,51,12,5,158,28,5,21402,0,0,0,35,0.2801121,upper_bound_16,6,3.49806699014
4,2340003,78,3,16,16,1074.407394,67.150462125,2937.036981825,57,56,22,6,231,40,6,39913,0,0,0,48,0.5061359,upper_bound_16,5,9.160331029226
4,2340004,78,3,16,16,1060.091629,66.2557268125,2940.458151618,58,57,15,5,201,37,5,30245,0,0,0,44,0.381195,upper_bound_16,5,5.215720142409
4,2340005,78,3,11,11,5415.847256,492.3497505455,20044.23628771,220,201,17,5,77,20,5,11359,0,0,0,46,0.1747083,convex_mesh_per_channel,1,4.854686613751
4,2340006,78,3,13,13,5326.877415,409.7598011538,20759.38709263,182,164,12,3,195,23,3,31016,0,0,0,47,0.4010336,convex_mesh_per_channel,1,19.57343628144
4,2340007,78,3,10,10,5626.815305,562.6815305,20569.0765362,238,219,18,5,66,19,5,13510,0,0,0,45,0.1840556,convex_mesh_per_channel,1,5.488373773889
4,2340008,78,3,14,14,5239.697199,374.2640856429,20618.48601692,168,149,19,8,166,30,8,28225,0,0,0,59,0.3868459,convex_mesh_per_channel,1,9.18512027711
4,2340009,78,3,15,15,5205.531791,347.0354527333,20707.65897722,151,132,34,6,254,45,6,56699,0,0,0,72,0.7248512,convex_mesh_per_channel,1,9.113119739224
4,2340010,78,3,16,16,1035.83622,64.73976375,3044.181108569,52,51,12,5,158,28,5,21186,0,0,0,35,0.2825277,upper_bound_16,6,1.77795495456
4,2340011,78,3,15,15,5085.415716,339.0277144,20542.0785935,147,128,13,4,154,29,4,25698,0,0,0,54,0.3430758,convex_mesh_per_channel,1,1.448329931009e-05
4,2340012,78,3,11,11,5383.958487,489.4507715455,19964.79245748,218,198,16,4,70,18,4,13498,0,0,0,43,0.2002747,convex_mesh_per_channel,0,0
4,2340013,78,3,11,11,5424.276716,493.1160650909,20216.38359461,218,200,12,3,70,18,3,10406,0,0,0,42,0.1590694,convex_mesh_per_channel,0,0
4,2340014,78,3,10,10,5631.307545,563.1307545,20736.53774828,236,218,12,3,116,17,3,17723,0,0,0,41,0.2444373,convex_mesh_per_channel,0,0
4,2340015,78,3,11,11,5410.899604,491.899964,19989.49802613,221,202,17,4,97,25,4,18483,0,0,0,50,0.2660416,convex_mesh_per_channel,0,0
4,2340016,78,3,10,10,5624.89349,562.489349,20604.4674732,235,216,21,5,60,16,5,11050,0,0,0,42,0.1676797,convex_mesh_per_channel,0,0
4,2340017,78,3,11,11,5425.574263,493.2340239091,19992.87132492,223,203,18,5,99,26,5,16314,0,0,0,52,0.2573434,convex_mesh_per_channel,1,0.3123547013383
4,2340018,78,3,15,15,5147.468307,343.1645538,20507.34155713,154,135,22,6,241,43,6,46299,0,0,0,70,0.6601745,convex_mesh_per_channel,5,24.07683883766
4,2340019,78,3,14,14,5414.740865,386.7672046429,21388.70431188,164,145,34,9,148,26,9,20842,0,0,0,56,0.2891691,convex_mesh_per_channel,0,0
4,2340020,78,3,16,16,1027.970772,64.24817325,2944.853859515,51,50,18,6,147,26,6,20619,0,0,0,34,0.2549231,upper_bound_16,3,0.7591655638871
4,2340021,78,3,15,15,5142.697707,342.8465138,20573.48855966,150,131,24,7,232,39,7,48848,0,0,0,67,0.6325095,convex_mesh_per_channel,1,0.03862788700644
4,2340022,78,3,16,16,1223.050074,76.440629625,3560.250370048,52,51,40,11,236,35,11,48322,0,0,0,48,0.6549735,upper_bound_16,0,0
4,2340023,78,3,11,11,5405.160428,491.3782207273,19995.80215287,219,199,19,4,94,24,4,16154,0,0,0,49,0.2253074,convex_mesh_per_channel,0,0
4,2340024,78,3,13,13,5310.346191,408.4881685385,20531.73097433,182,163,22,3,148,33,3,28672,0,0,0,57,0.3958061,convex_mesh_per_channel,0,0
4,2340025,78,3,10,10,5624.070607,562.4070607,20525.35305838,238,219,20,4,75,22,4,13803,0,0,0,47,0.1919046,convex_mesh_per_channel,2,11.70472342124
4,2340026,78,3,14,14,5296.771493,378.3408209286,20818.85746956,165,145,31,8,183,37,8,36748,0,0,0,66,0.4910817,convex_mesh_per_channel,0,0
4,2340027,78,3,11,11,5407.238048,491.5670952727,19986.19025485,220,201,18,4,90,23,4,18213,0,0,0,48,0.2510061,convex_mesh_per_channel,0,0
4,2340028,78,3,14,14,5227.635059,373.4025042143,20563.17530498,167,147,21,6,153,31,6,25778,0,0,0,58,0.36317,convex_mesh_per_channel,0,0
4,2340029,78,3,16,16,1109.095144,69.3184465,3010.475731073,59,57,25,8,248,42,8,42126,0,0,0,52,0.5264846,upper_bound_16,2,4.750661515884
4,2340030,78,3,16,16,1085.932269,67.8707668125,2979.661356402,57,56,23,6,230,40,6,43714,0,0,0,48,0.5443096,upper_bound_16,0,0
4,2340031,78,3,12,12,5305.141097,442.0950914167,19975.70550414,201,182,21,4,91,24,4,16834,0,0,0,49,0.2434947,convex_mesh_per_channel,2,16.80000458168
4,2340032,78,3,13,13,5375.411107,413.4931620769,20707.05554585,187,168,22,5,129,29,5,23684,0,0,0,55,0.3313734,convex_mesh_per_channel,3,16.80481058146
4,2340033,78,3,11,11,5381.091124,489.1901021818,20005.45563892,218,199,12,3,66,18,3,10399,0,0,0,42,0.1596084,convex_mesh_per_channel,1,0.006917101349245
4,2340034,78,3,14,14,5224.775634,373.1982595714,20763.87818821,164,146,12,4,216,25,4,31655,0,0,0,50,0.4189126,convex_mesh_per_channel,0,0
4,2340035,78,3,16,16,1021.693633,63.8558520625,2943.46817887,51,50,16,6,135,24,6,19944,0,0,0,32,0.2715528,upper_bound_16,0,0
4,2340036,78,3,16,16,1025.614014,64.100875875,2968.070087299,53,51,12,5,164,29,5,29333,0,0,0,36,0.3635935,upper_bound_16,0,0
4,2340037,78,3,13,13,5340.199842,410.7846032308,20550.99922122,185,165,25,5,171,36,5,34981,0,0,0,62,0.4584996,convex_mesh_per_channel,2,5.79535934392
4,2340038,78,3,12,12,5304.4438,442.0369833333,20052.2190176,200,180,18,4,84,23,4,16311,0,0,0,48,0.239598,convex_mesh_per_channel,0,0
4,2340039,78,3,10,10,5600.088312,560.0088312,20570.44157609,236,217,13,4,56,15,4,10311,0,0,0,40,0.152637,convex_mesh_per_channel,0,0
4,2340040,78,3,16,16,1031.947527,64.4967204375,2999.737638075,52,50,14,5,162,30,5,24114,0,0,0,37,0.3399471,upper_bound_16,0,0
