problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m
4,2350004,78,4,13,13,6322.217676,486.3244366154,22876.08838156,263,247,40,6,218,35,6,56154,0,0,0,62,0.6048433,convex_mesh_per_channel,0,0
4,2350005,78,4,10,10,5934.479673,593.4479673,20062.39835588,306,291,17,3,149,28,3,41376,0,0,0,52,0.4240951,convex_mesh_per_channel,1,0.4764402382825
4,2350006,78,4,10,10,5826.196512,582.6196512,20350.98256295,283,270,7,3,136,32,3,37801,0,0,0,56,0.4012815,convex_mesh_per_channel,2,6.94650961192
4,2350007,78,4,12,12,5450.137955,454.1781629167,19700.68978188,242,228,4,6,253,30,6,69939,0,0,0,57,0.7021467,convex_mesh_per_channel,0,0
4,2350008,78,4,12,12,5993.177969,499.4314974167,22055.88985876,247,233,18,4,158,32,4,41937,0,0,0,57,0.4351982,convex_mesh_per_channel,1,1.280867357884
4,2350009,78,4,10,10,5893.223466,589.3223466,21111.11734151,270,259,4,0,296,38,0,77800,0,0,0,59,0.7521474,convex_mesh_per_channel,2,0.02894036960424
4,2350010,78,4,13,13,5701.693537,438.5918105385,21608.46769098,219,205,5,2,261,37,2,71828,0,0,0,60,0.6784437,convex_mesh_per_channel,1,0.3858963743951
4,2350011,78,4,13,13,5767.089001,443.6222308462,20950.44501997,246,228,18,4,204,37,4,56799,0,0,0,62,0.5828369,convex_mesh_per_channel,1,1.160998655178
4,2350012,78,4,11,11,5579.253501,507.2048637273,19706.26749547,265,252,2,1,225,35,1,63247,0,0,0,57,0.6088667,convex_mesh_per_channel,1,0
4,2350013,78,4,13,13,5717.236895,439.7874534615,20526.18446406,255,242,10,2,292,44,2,69946,0,0,0,67,0.7742573,convex_mesh_per_channel,1,10.44506142815
4,2350014,78,4,12,12,5540.56392,461.71366,20917.81960644,215,201,7,2,295,32,2,78551,0,0,0,55,0.7547678,convex_mesh_per_channel,0,0
4,2350015,78,4,12,12,5754.300564,479.525047,21116.50282901,246,232,3,3,278,36,3,70615,0,0,0,60,0.7244553,convex_mesh_per_channel,0,0
4,2350016,78,4,11,11,5659.942989,514.5402717273,20324.71494881,256,245,5,1,218,34,1,59139,0,0,0,56,0.5736078,convex_mesh_per_channel,0,0
4,2350017,78,4,11,11,6209.405269,564.4913880909,21512.02639776,295,281,32,6,140,23,6,40630,0,0,0,50,0.4356255,convex_mesh_per_channel,1,3.582192252332
4,2350018,78,4,16,16,3777.489308,236.09308175,15142.44653041,109,103,7,5,493,52,5,143723,0,0,0,65,1.3713319,upper_bound_16,2,8.834477450444
4,2350019,78,4,16,16,5632.297205,352.0185753125,22196.48604219,182,173,10,6,421,39,6,107438,0,0,0,65,1.139463,upper_bound_16,0,0
4,2350020,78,4,13,13,6194.130893,476.4716071538,21640.65444536,285,277,33,9,113,31,9,26753,0,0,0,61,0.3319121,convex_mesh_per_channel,0,0
4,2350021,78,4,10,10,5846.751147,584.6751147,20598.75572745,274,262,15,2,149,28,2,43439,0,0,0,51,0.414828,convex_mesh_per_channel,0,0
4,2350022,78,4,13,13,5426.884548,417.4526575385,20514.42274,210,197,4,3,342,44,3,100443,0,0,0,68,0.9188849,convex_mesh_per_channel,1,0.006703379160172
4,2350023,78,4,10,10,5828.870277,582.8870277,20404.35140011,285,270,1,2,162,27,2,47585,0,0,0,50,0.4620093,convex_mesh_per_channel,1,4.601866054476
4,2350024,78,4,15,15,6079.029235,405.2686156667,23140.14616315,223,213,16,3,340,51,3,81791,0,0,0,75,0.9042324,convex_mesh_per_channel,1,1.903413345332
4,2350025,78,4,10,10,5781.984383,578.1984383,19569.92192497,305,290,1,0,118,30,0,37234,0,0,0,51,0.3708466,convex_mesh_per_channel,2,0.06285567306259
4,2350026,78,4,12,12,5605.053837,467.08781975,20570.26917233,235,223,11,3,235,39,3,60823,0,0,0,63,0.5924922,convex_mesh_per_channel,2,21.64363958145
4,2350027,78,4,15,15,6359.035204,423.9356802667,24165.1760818,203,190,82,3,380,48,3,104424,0,0,0,72,1.0856556,convex_mesh_per_channel,0,0
4,2350028,78,4,16,16,4214.704097,263.4190060625,15463.52048552,171,166,7,3,165,46,3,40987,0,0,0,62,0.4649286,upper_bound_16,5,47.63944574033
4,2350029,78,4,16,16,5644.789018,352.799313625,21793.94507899,198,186,10,4,359,44,4,108426,0,0,0,67,0.9943907,upper_bound_16,0,0
4,2350030,78,4,11,11,5667.660189,515.2418353636,20053.30095625,265,253,8,6,136,27,6,34795,0,0,0,54,0.3811354,convex_mesh_per_channel,0,0
4,2350031,78,4,10,10,5866.628315,586.6628315,20808.14156514,272,256,13,3,195,27,3,56458,0,0,0,51,0.5598381,convex_mesh_per_channel,1,0
4,2350032,78,4,16,16,5493.949847,343.3718654375,20649.74925602,213,204,5,4,247,40,4,59411,0,0,0,63,0.6886487,upper_bound_16,1,0.1013698846837
4,2350033,78,4,15,15,5838.46572,389.231048,22467.32858603,209,198,9,3,307,39,3,80343,0,0,0,63,0.8412308,convex_mesh_per_channel,0,0
4,2350034,78,4,14,14,5394.252358,385.3037398571,19966.26180449,221,208,6,2,369,45,2,110928,0,0,0,68,1.0706839,convex_mesh_per_channel,0,0
4,2350035,78,4,15,15,5887.678705,392.5119136667,22243.39352496,223,210,13,5,296,45,5,82103,0,0,0,71,0.8407143,convex_mesh_per_channel,0,0
4,2350036,78,4,15,15,5659.516244,377.3010829333,22107.58121702,194,181,4,5,236,41,5,61648,0,0,0,67,0.6070133,convex_mesh_per_channel,3,15.78624574137
4,2350037,78,4,13,13,5888.739544,452.9799649231,21368.69772358,255,242,11,3,149,40,3,36450,0,0,0,64,0.4096661,convex_mesh_per_channel,1,0
4,2350038,78,4,14,14,5314.545323,379.6103802143,20502.7266138,191,174,5,4,280,41,4,73311,0,0,0,66,0.6710936,convex_mesh_per_channel,2,4.59025142316
4,2350039,78,4,11,11,5996.729378,545.1572161818,20483.64688272,308,296,3,0,109,37,0,29656,0,0,0,58,0.3299514,convex_mesh_per_channel,0,0
4,2350040,78,4,12,12,5720.889192,476.740766,20679.44595539,249,235,15,6,260,33,6,80748,0,0,0,60,0.7852903,convex_mesh_per_channel,0,0
