problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m
4,2330001,78,2,14,14,6641.460638,474.3900455714,24882.30323996,232,216,73,6,113,34,6,22271,0,0,0,61,0.2491685,convex_mesh_per_channel,3,22.13621081404
4,2330002,78,2,15,15,6582.92674,438.8617826667,24859.6337484,229,214,59,6,234,44,6,46763,0,0,0,71,0.5830854,convex_mesh_per_channel,2,5.731331088442
4,2330003,78,2,13,13,6961.707664,535.5159741538,25533.53835976,250,234,102,6,85,25,6,17838,0,0,0,52,0.2209837,convex_mesh_per_channel,3,20.91624677876
4,2330004,78,2,13,13,6961.707664,535.5159741538,25533.53835976,250,234,102,6,85,25,6,17838,0,0,0,52,0.2229025,convex_mesh_per_channel,3,20.91624677876
4,2330005,78,2,16,16,5740.076889,358.7548055625,21215.38444365,202,191,72,6,297,54,6,54043,0,0,0,75,0.6978334,upper_bound_16,3,13.70454538584
4,2330006,78,2,10,10,6096.227238,609.6227238,22016.13619776,269,253,15,2,127,39,2,27558,0,0,0,62,0.3003573,convex_mesh_per_channel,1,0.8612027385716
4,2330007,78,2,13,13,6959.707664,535.362128,25533.53835976,250,232,102,6,85,25,6,17829,0,0,0,52,0.2224114,convex_mesh_per_channel,3,20.91624677876
4,2330008,78,2,14,14,6614.997925,472.4998517857,24729.98967772,231,216,76,7,124,31,7,32152,0,0,0,59,0.336014,convex_mesh_per_channel,3,22.13621081404
4,2330009,78,2,14,14,6594.100326,471.0071661429,24645.5016755,232,216,73,6,126,34,6,31857,0,0,0,61,0.3427066,convex_mesh_per_channel,3,22.13621081404
4,2330010,78,2,16,16,5742.076889,358.8798055625,21215.38444365,202,193,72,6,297,54,6,54091,0,0,0,75,0.7413934,upper_bound_16,3,13.70454538584
4,2330011,78,2,14,14,6639.460638,474.2471884286,24882.30323996,232,214,73,6,113,34,6,22209,0,0,0,61,0.2498417,convex_mesh_per_channel,3,22.13621081404
4,2330012,78,2,11,11,6447.907601,586.1734182727,23194.53802889,269,253,52,7,110,25,7,23521,0,0,0,53,0.2555323,convex_mesh_per_channel,1,9.429262858914
4,2330013,78,2,10,10,6587.560173,658.7560173,23772.80087862,285,271,29,3,112,34,3,29380,0,0,0,58,0.2985293,convex_mesh_per_channel,1,0.8612027385752
4,2330014,78,2,16,16,5742.076889,358.8798055625,21215.38444365,202,193,72,6,297,54,6,54234,0,0,0,75,0.6808923,upper_bound_16,3,13.70454538584
4,2330015,78,2,11,11,6544.839603,594.9854184545,24024.19801879,275,262,16,4,113,33,4,25735,0,0,0,58,0.2986115,convex_mesh_per_channel,3,13.66705089076
4,2330016,78,2,11,11,6446.907601,586.0825091818,23194.53802889,269,252,52,7,110,25,7,23441,0,0,0,53,0.3313958,convex_mesh_per_channel,1,9.429262858914
4,2330017,78,2,14,14,6663.358237,475.9541597857,24966.79124219,231,217,76,7,111,31,7,22187,0,0,0,59,0.2526314,convex_mesh_per_channel,3,22.13621081404
4,2330018,78,2,14,14,6662.358237,475.8827312143,24966.79124219,231,216,76,7,111,31,7,22777,0,0,0,59,0.2488833,convex_mesh_per_channel,3,22.13621081404
4,2330019,78,2,14,14,6662.358237,475.8827312143,24966.79124219,231,216,76,7,111,31,7,22546,0,0,0,59,0.2469501,convex_mesh_per_channel,3,22.13621081404
4,2330020,78,2,13,13,6582.783654,506.3679733846,24193.91830371,251,235,63,5,93,28,5,19426,0,0,0,54,0.2454686,convex_mesh_per_channel,3,20.91624677876
4,2330021,78,2,10,10,6095.227238,609.5227238,22016.13619776,269,252,15,2,127,39,2,27529,0,0,0,62,0.3004335,convex_mesh_per_channel,1,0.8612027385716
4,2330022,78,2,14,14,6613.997925,472.4284232143,24729.98967772,231,215,76,7,124,31,7,32142,0,0,0,59,0.3336511,convex_mesh_per_channel,3,22.13621081404
4,2330023,78,2,16,16,5743.076889,358.9423055625,21215.38444365,202,194,72,6,297,54,6,53995,0,0,0,75,0.6989727,upper_bound_16,3,13.70454538584
4,2330024,78,2,16,16,5594.024292,349.62651825,21320.12148912,185,172,51,9,183,37,9,38344,0,0,0,63,0.4270465,upper_bound_16,2,0.5689819646032
4,2330025,78,2,11,11,6543.839603,594.8945093636,24024.19801879,275,261,16,4,113,33,4,25769,0,0,0,58,0.2965279,convex_mesh_per_channel,3,13.66705089076
4,2330026,78,2,16,16,5742.076889,358.8798055625,21215.38444365,202,193,72,6,297,54,6,53962,0,0,0,75,0.6785875,upper_bound_16,3,13.70454538584
4,2330027,78,2,10,10,6586.560173,658.6560173,23772.80087862,285,270,29,3,112,34,3,29534,0,0,0,58,0.2982838,convex_mesh_per_channel,1,0.8612027385752
4,2330028,78,2,13,13,6960.707664,535.4390510769,25533.53835976,250,233,102,6,85,25,6,17566,0,0,0,52,0.2233866,convex_mesh_per_channel,3,20.91624677876
4,2330029,78,2,15,15,6582.92674,438.8617826667,24859.6337484,229,214,59,6,234,44,6,47135,0,0,0,71,0.5808602,convex_mesh_per_channel,2,5.731331088442
4,2330030,78,2,11,11,6447.907601,586.1734182727,23194.53802889,269,253,52,7,110,25,7,23469,0,0,0,53,0.2564438,convex_mesh_per_channel,1,9.429262858914
4,2330031,78,2,14,14,6592.100326,470.864309,24645.5016755,232,214,73,6,126,34,6,32100,0,0,0,61,0.3290188,convex_mesh_per_channel,3,22.13621081404
4,2330032,78,2,12,12,6549.961837,545.8301530833,24149.80915928,264,250,30,5,186,34,5,41073,0,0,0,60,0.4660858,convex_mesh_per_channel,1,13.62871970802
4,2330033,78,2,16,16,5742.076889,358.8798055625,21215.38444365,202,193,72,6,297,54,6,54133,0,0,0,75,0.6790184,upper_bound_16,3,13.70454538584
4,2330034,78,2,16,16,5742.076889,358.8798055625,21215.38444365,202,193,72,6,297,54,6,53985,0,0,0,75,0.7011853,upper_bound_16,3,13.70454538584
4,2330035,78,2,16,16,5595.024292,349.68901825,21320.12148912,185,173,51,9,183,37,9,38504,0,0,0,63,0.4085002,upper_bound_16,2,0.5689819646032
4,2330036,78,2,10,10,6097.227238,609.7227238,22016.13619776,269,254,15,2,127,39,2,27592,0,0,0,62,0.2916641,convex_mesh_per_channel,1,0.8612027385716
4,2330037,78,2,11,11,6448.907601,586.2643273636,23194.53802889,269,254,52,7,110,25,7,23481,0,0,0,53,0.256946,convex_mesh_per_channel,1,9.429262858914
4,2330038,78,2,10,10,6097.227238,609.7227238,22016.13619776,269,254,15,2,127,39,2,27592,0,0,0,62,0.2865266,convex_mesh_per_channel,1,0.8612027385716
4,2330039,78,2,12,12,6248.364106,520.6970088333,23011.82050479,250,234,34,4,128,36,4,29876,0,0,0,61,0.3227542,convex_mesh_per_channel,2,9.819796795156
4,2330040,78,2,12,12,6550.961837,545.9134864167,24149.80915928,264,251,30,5,186,34,5,41075,0,0,0,60,0.4959092,convex_mesh_per_channel,1,13.62871970802
