problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1750001,39,4,13,13,2818.209831,216.7853716154,10461.04915869,107,102,8,0,175,19,5,34250,0,25,24,31,0.1559837,seven_point_per_channel
3,1750002,39,4,12,12,3129.98836,260.8323633333,11514.94179174,124,114,11,0,123,24,3,25361,0,25,24,34,0.1058428,seven_point_per_channel
3,1750003,39,4,15,15,2860.700614,190.7133742667,10478.50308441,113,104,7,0,168,23,3,34563,0,36,36,33,0.1562405,seven_point_per_channel
3,1750004,39,4,13,13,3326.348698,255.8729767692,12711.74348689,117,110,8,0,109,25,3,21630,0,16,16,35,0.0907796,seven_point_per_channel
3,1750005,39,4,15,15,2690.837292,179.3891528,9684.186464922,113,105,3,0,147,21,2,31160,0,34,34,30,0.1347496,seven_point_per_channel
3,1750006,39,4,15,15,3203.453155,213.5635436667,12247.26576666,112,104,5,0,179,22,4,33565,0,28,26,33,0.1551076,seven_point_per_channel
3,1750007,39,4,14,14,3253.197963,232.3712830714,12690.98981574,107,98,4,0,137,21,3,27941,0,18,15,31,0.1252446,seven_point_per_channel
3,1750008,39,4,11,11,2966.471185,269.6791986364,11062.35592301,115,109,5,0,95,16,5,20423,0,15,15,28,0.08831,seven_point_per_channel
3,1750009,39,4,14,14,3054.510844,218.179346,11497.55421265,114,106,3,0,118,17,6,20995,0,27,25,30,0.0946151,seven_point_per_channel
3,1750010,39,4,12,12,2835.409823,236.2841519167,10567.04911579,109,102,5,0,113,18,2,22552,0,19,19,27,0.1012432,seven_point_per_channel
3,1750011,39,4,16,16,2957.321188,184.83257425,11666.60593041,91,86,1,0,192,17,5,42569,0,30,29,28,0.1805198,upper_bound_16
3,1750012,39,4,10,10,2891.023591,289.1023591,10825.11795062,113,105,2,0,96,12,3,21534,0,19,19,22,0.0906423,seven_point_per_channel
3,1750013,39,4,10,10,3253.265582,325.3265582,12366.32791616,120,115,5,0,66,16,4,13751,0,10,10,27,0.0571582,seven_point_per_channel
3,1750014,39,4,15,15,3189.337785,212.622519,12231.68892042,111,101,4,0,164,22,3,31138,0,30,26,32,0.1390049,seven_point_per_channel
3,1750015,39,4,15,15,2773.889988,184.9259992,10274.44994699,106,102,4,0,164,21,3,33886,0,29,29,31,0.1520042,seven_point_per_channel
