problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1001,0,0,11,11,3149.728516,286.338956,12273.64257014,107,102,1,0,25,23,2,5527,0,0,0,0,0.024602,seven_point_per_channel
3,1002,0,0,12,12,3046.770768,253.897564,11923.85383577,100,96,2,0,27,26,1,5469,0,0,0,0,0.0241482,seven_point_per_channel
3,1003,0,0,10,10,2949.768561,294.9768561,11318.84279629,105,102,3,0,23,22,1,4449,0,0,0,0,0.0198636,seven_point_per_channel
3,1004,0,0,14,14,3026.049923,216.1464230714,11895.24962542,92,87,10,0,39,37,2,7283,0,0,0,0,0.0300616,seven_point_per_channel
3,1005,0,0,14,14,2980.5673,212.8976642857,11982.83648641,85,77,4,0,35,31,4,7288,0,0,0,0,0.030309,seven_point_per_channel
3,1006,0,0,16,16,3412.64575,213.290359375,13598.22874956,99,94,8,0,40,37,3,7411,0,0,0,0,0.0311091,upper_bound_16
3,1007,0,0,13,13,3241.993246,249.3840958462,12904.96622713,97,93,6,0,33,31,2,6185,0,0,0,0,0.025536,seven_point_per_channel
3,1008,0,0,14,14,2710.352583,193.5966130714,10726.76292211,82,79,2,0,32,29,3,6591,0,0,0,0,0.0282305,seven_point_per_channel
3,1009,0,0,14,14,3362.009829,240.1435592143,13325.04914553,100,94,11,0,38,35,3,7097,0,0,0,0,0.0290513,seven_point_per_channel
3,1010,0,0,15,15,2973.343065,198.222871,11856.71531492,85,81,7,0,38,36,2,7202,0,0,0,0,0.0315846,seven_point_per_channel
3,1011,0,0,10,10,2612.481643,261.2481643,9607.408213998,107,103,1,0,21,19,2,4462,0,0,0,0,0.0192011,seven_point_per_channel
3,1012,0,0,15,15,3786.696939,252.4464626,15658.48469835,94,86,8,0,39,35,4,6768,0,0,0,0,0.0321648,seven_point_per_channel
3,1013,0,0,13,13,3073.490372,236.4223363077,11962.45185974,102,97,3,0,30,28,2,6117,0,0,0,0,0.0260626,seven_point_per_channel
3,1014,0,0,12,12,3288.995064,274.082922,13084.97531341,102,93,3,0,29,26,3,6102,0,0,0,0,0.0256898,seven_point_per_channel
3,1015,0,0,14,14,3312.237305,236.5883789286,13391.18652263,94,88,2,0,31,29,2,6418,0,0,0,0,0.0265352,seven_point_per_channel
3,1016,0,0,15,15,3137.937782,209.1958521333,12704.68891843,86,77,5,0,36,34,2,7801,0,0,0,0,0.0343982,seven_point_per_channel
3,1017,0,0,15,15,3063.941587,204.2627724667,12254.70793258,89,84,3,0,35,34,1,6917,0,0,0,0,0.0309418,seven_point_per_channel
3,1018,0,0,11,11,2799.259177,254.478107,10686.29589623,96,94,11,0,33,32,1,5674,0,0,0,0,0.0231442,seven_point_per_channel
3,1019,0,0,11,11,3158.671478,287.1519525455,12528.35739173,101,93,0,0,25,22,3,4929,0,0,0,0,0.0202039,seven_point_per_channel
3,1020,0,0,15,15,3052.511996,203.5007997333,12292.55998003,83,80,8,0,39,39,0,7972,0,0,0,0,0.0328082,seven_point_per_channel
3,1021,0,0,15,15,3588.490848,239.2327232,14567.45424953,97,88,9,0,40,35,5,7106,0,0,0,0,0.0292149,seven_point_per_channel
3,1022,0,0,15,15,3410.616124,227.3744082667,14243.0806248,81,76,2,0,33,30,3,6874,0,0,0,0,0.0294726,seven_point_per_channel
3,1023,0,0,16,16,3851.078884,240.69243025,16155.39442301,90,81,3,0,39,36,3,8279,0,0,0,0,0.0353347,upper_bound_16
3,1024,0,0,10,10,3448.242975,344.8242975,13526.21489406,114,108,5,0,26,24,2,5050,0,0,0,0,0.0192661,seven_point_per_channel
