problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1520001,38,1,13,13,4648.180526,357.5523481538,18515.90262894,140,126,18,2,58,30,4,8228,0,16,15,41,0.0332459,seven_point_per_channel
3,1520002,38,1,14,14,4943.792197,353.1280140714,19863.96099167,144,130,17,3,59,27,6,8545,0,17,15,40,0.0346981,seven_point_per_channel
3,1520003,38,1,13,13,4577.63439,352.1257223077,18418.17193593,133,122,14,1,57,29,2,7503,0,13,12,38,0.0295273,seven_point_per_channel
3,1520004,38,1,11,11,4507.71012,409.7918290909,17818.55061253,145,131,11,1,42,18,7,6722,0,12,8,32,0.0275594,seven_point_per_channel
3,1520005,38,1,13,13,4693.014432,361.0011101538,18610.07215755,145,130,17,1,54,26,6,8407,0,18,17,39,0.0325918,seven_point_per_channel
3,1520006,38,1,16,16,4834.88259,302.180161875,19329.41295062,143,129,15,1,70,27,6,11354,0,24,19,40,0.0464138,upper_bound_16
3,1520007,38,1,14,14,4923.596241,351.6854457857,19927.98119375,142,131,9,1,49,21,6,7446,0,17,15,34,0.0306929,seven_point_per_channel
3,1520008,38,1,13,13,4714.522227,362.6555559231,18682.61111925,146,132,17,1,51,25,6,8270,0,18,17,38,0.0322052,seven_point_per_channel
3,1520009,38,1,14,14,4866.593391,347.6138136429,19562.96695984,143,130,13,2,55,23,6,8138,0,17,15,36,0.0328021,seven_point_per_channel
3,1520010,38,1,16,16,4719.150028,294.94687675,18975.75013983,137,126,11,1,69,26,6,10366,0,20,16,39,0.0421539,upper_bound_16
3,1520011,38,1,11,11,4584.04121,416.7310190909,18055.20604598,147,129,18,2,50,25,6,7703,0,15,12,38,0.0297185,seven_point_per_channel
3,1520012,38,1,11,11,4555.624497,414.1476815455,18033.12251182,145,130,13,0,43,19,7,7027,0,12,9,33,0.0273824,seven_point_per_channel
3,1520013,38,1,14,14,4887.814617,349.1296155,19689.07306823,141,127,16,2,55,24,6,7778,0,15,14,37,0.0320133,seven_point_per_channel
3,1520014,38,1,10,10,4233.897487,423.3897487,16654.4874556,136,128,15,0,44,24,6,7962,0,4,4,37,0.0306682,seven_point_per_channel
3,1520015,38,1,10,10,4192.134396,419.2134396,16400.6719812,139,128,13,0,39,20,7,6676,0,6,4,34,0.0244846,seven_point_per_channel
3,1520016,38,1,11,11,4550.93981,413.7218009091,18004.69904223,145,131,13,0,46,23,5,6858,0,13,10,35,0.0272814,seven_point_per_channel
3,1520017,38,1,12,12,4257.908321,354.8256934167,16569.54159819,141,128,17,0,51,25,6,8355,0,16,16,38,0.0321728,seven_point_per_channel
3,1520018,38,1,16,16,4754.406755,297.1504221875,19142.03377354,136,124,14,1,75,30,4,12026,0,22,21,41,0.0488092,upper_bound_16
3,1520019,38,1,16,16,4785.95087,299.121929375,19169.75434231,141,128,13,0,64,26,6,9926,0,23,20,39,0.0396939,upper_bound_16
3,1520020,38,1,16,16,4779.02463,298.689039375,19260.12313628,137,126,12,1,66,25,5,11417,0,21,19,37,0.0443549,upper_bound_16
3,1520021,38,1,16,16,4834.45116,302.1531975,19417.25581393,139,125,17,0,75,30,5,12342,0,22,20,42,0.0509212,upper_bound_16
3,1520022,38,1,14,14,4984.605727,356.0432662143,20073.0286142,146,128,14,3,51,23,6,7627,0,17,15,36,0.0293407,seven_point_per_channel
3,1520023,38,1,16,16,4690.772336,293.173271,18913.86167298,134,125,11,0,67,27,5,10912,0,19,16,39,0.0454326,upper_bound_16
3,1520024,38,1,15,15,4807.367681,320.4911787333,19046.83840675,145,129,23,2,78,34,6,13026,0,20,20,47,0.0543497,seven_point_per_channel
3,1520025,38,1,12,12,4104.706725,342.05889375,16158.53362932,132,123,10,0,44,25,2,6735,0,12,12,34,0.026532,seven_point_per_channel
3,1520026,38,1,11,11,4554.786379,414.071489,17983.93189576,147,132,12,0,41,18,7,6459,0,14,11,32,0.0241271,seven_point_per_channel
