problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1001,21,0,11,11,3107.000376,282.4545796364,11490.0018864,122,117,9,4,122,22,4,23987,0,11,11,33,0.1001185,seven_point_per_channel
3,1002,21,0,12,12,3050.351174,254.1959311667,11196.75588401,119,114,14,2,134,31,2,27425,0,14,14,40,0.1062475,seven_point_per_channel
3,1003,21,0,10,10,3010.782337,301.0782337,11228.91167514,113,105,15,3,125,19,3,24847,0,14,14,29,0.1025605,seven_point_per_channel
3,1004,21,0,14,14,3164.984738,226.0703384286,12164.92369796,103,96,17,7,227,25,7,42119,0,17,17,39,0.1631511,seven_point_per_channel
3,1005,21,0,14,14,2793.168112,199.512008,10165.84056555,108,102,16,2,251,26,2,47969,0,35,35,35,0.1897385,seven_point_per_channel
3,1006,21,0,16,16,3323.513883,207.7196176875,13062.56941016,98,93,16,5,223,31,5,43048,0,21,21,42,0.1669211,upper_bound_16
3,1007,21,0,13,13,2869.689702,220.7453616923,10593.44851581,115,105,2,1,178,27,1,34772,0,27,27,35,0.1285492,seven_point_per_channel
3,1008,21,0,14,14,2657.515175,189.8225125,9612.575876614,110,103,4,1,248,27,1,46540,0,31,31,35,0.1897223,seven_point_per_channel
3,1009,21,0,14,14,3191.465208,227.9618005714,12352.32603664,106,100,7,2,118,28,2,22425,0,14,14,37,0.0908602,seven_point_per_channel
3,1010,21,0,15,15,3240.594547,216.0396364667,12582.97272957,107,102,4,1,239,33,1,46295,0,25,25,41,0.1847212,seven_point_per_channel
3,1011,21,0,10,10,2876.423793,287.6423793,10687.11896151,114,110,3,2,133,19,2,28872,0,13,13,28,0.1160445,seven_point_per_channel
3,1012,21,0,15,15,3320.978989,221.3985992667,13044.89494421,106,95,4,2,92,24,2,19212,0,23,23,33,0.0725598,seven_point_per_channel
3,1013,21,0,13,13,2903.274789,223.3288299231,10546.37395074,120,117,4,4,134,23,4,29350,0,20,20,34,0.1139495,seven_point_per_channel
3,1014,21,0,12,12,3097.70019,258.1416825,11733.50094941,112,107,8,3,157,20,3,30469,0,22,22,30,0.1142963,seven_point_per_channel
3,1015,21,0,14,14,3022.446153,215.8890109286,11177.23076643,117,111,7,3,213,26,3,40070,0,21,21,36,0.1591492,seven_point_per_channel
3,1016,21,0,15,15,2778.5472,185.23648,10267.73600008,108,101,3,1,200,22,1,40466,0,41,40,30,0.1587964,seven_point_per_channel
3,1017,21,0,15,15,3264.782603,217.6521735333,12338.91301098,115,111,12,2,238,35,2,46921,0,24,23,44,0.1920618,seven_point_per_channel
3,1018,21,0,11,11,2796.109874,254.1918067273,10205.54936984,114,106,8,2,139,23,2,30407,0,19,19,32,0.1171987,seven_point_per_channel
3,1019,21,0,11,11,2913.641192,264.876472,10968.20596076,110,106,3,1,82,17,1,14855,0,15,14,25,0.0592191,seven_point_per_channel
3,1020,21,0,15,15,3192.601692,212.8401128,12013.00846636,111,106,18,2,215,30,2,44119,0,26,26,39,0.1680089,seven_point_per_channel
3,1021,21,0,15,15,3452.852582,230.1901721333,13254.26289061,116,108,13,5,171,28,5,31383,0,24,24,40,0.1251843,seven_point_per_channel
3,1022,21,0,15,15,2974.518757,198.3012504667,11237.59378948,109,98,3,3,271,29,3,48212,0,29,29,39,0.185989,seven_point_per_channel
3,1023,21,0,16,16,3368.553534,210.534595875,12917.76766849,111,102,16,4,217,33,4,47039,0,30,30,44,0.1794356,upper_bound_16
3,1024,21,0,10,10,2991.939861,299.1939861,11059.69931276,119,114,7,4,104,18,4,20069,0,13,12,29,0.0743126,seven_point_per_channel
3,1025,21,0,15,15,2844.125053,189.6083368667,10620.62527057,107,95,5,4,256,25,4,54185,0,31,30,36,0.2036435,seven_point_per_channel
3,1026,21,0,13,13,3064.752382,235.7501832308,11288.76191823,117,112,15,5,148,23,5,32294,0,15,15,35,0.1253457,seven_point_per_channel
3,1027,21,0,16,16,2756.369262,172.273078875,10381.84631879,98,89,7,3,231,32,3,44871,0,30,29,40,0.1752248,upper_bound_16
3,1028,21,0,16,16,3639.964717,227.4977948125,14299.82358024,108,100,20,5,226,29,5,49934,0,27,27,40,0.1962538,upper_bound_16
3,1029,21,0,16,16,3187.460346,199.216271625,11887.30173399,119,111,8,4,181,28,4,37457,0,28,28,39,0.1471581,upper_bound_16
3,1030,21,0,12,12,3018.094049,251.5078374167,11205.47023911,120,114,1,1,157,24,1,28082,0,17,16,32,0.1149608,seven_point_per_channel
3,1031,21,0,16,16,3051.143131,190.6964456875,11720.71564612,104,95,4,0,287,31,0,55879,0,41,41,37,0.2205633,upper_bound_16
3,1032,21,0,13,13,3116.839429,239.7568791538,11799.19713682,109,102,15,4,140,23,4,29073,0,19,19,34,0.1177437,seven_point_per_channel
3,1033,21,0,14,14,3043.229571,217.3735407857,11271.14785402,117,113,7,1,145,28,1,28972,0,24,24,36,0.1158992,seven_point_per_channel
3,1034,21,0,16,16,3108.07861,194.254913125,12115.39305289,98,85,10,2,187,26,2,36535,0,32,31,34,0.137883,upper_bound_16
3,1035,21,0,11,11,3144.464568,285.8604152727,11942.32284156,111,107,13,4,129,19,4,26134,0,13,13,30,0.0993711,seven_point_per_channel
3,1036,21,0,15,15,3140.000607,209.3333738,11940.00306282,110,100,9,3,110,23,3,21250,0,28,28,33,0.0891582,seven_point_per_channel
3,1037,21,0,12,12,3304.030304,275.3358586667,12660.15151546,116,111,7,4,209,23,4,43621,0,27,27,34,0.1658049,seven_point_per_channel
3,1038,21,0,10,10,3051.354111,305.1354111,11316.77056106,120,114,8,3,137,23,3,25686,0,15,15,33,0.1046528,seven_point_per_channel
3,1039,21,0,16,16,2874.498388,179.65614925,11217.49193632,91,84,4,6,376,29,6,79455,0,27,27,40,0.2948963,upper_bound_16
3,1040,21,0,11,11,2620.32078,238.21098,9651.603908341,104,100,5,2,164,26,2,31963,0,12,12,35,0.1212437,seven_point_per_channel
4,1001,21,0,11,11,5871.804808,533.8004370909,20779.02405319,275,262,8,2,187,26,2,30544,0,13,9,49,0.206526,convex_mesh_per_channel
4,1002,21,0,12,12,5632.218614,469.3515511667,20096.09306475,258,239,8,2,145,18,2,21410,0,21,21,41,0.1582672,convex_mesh_per_channel
4,1003,21,0,10,10,6476.734132,647.6734132,22668.67060685,303,279,33,5,131,23,5,25136,0,17,16,49,0.1663861,convex_mesh_per_channel
4,1004,21,0,14,14,5606.333387,400.4523847857,21176.66693392,215,202,8,2,263,28,2,52529,0,23,23,51,0.3053715,convex_mesh_per_channel
4,1005,21,0,14,14,5390.961544,385.0686817143,20279.80772002,207,191,13,2,236,24,2,44719,0,31,31,47,0.2679564,convex_mesh_per_channel
4,1006,21,0,16,16,4889.547423,305.5967139375,18357.73711974,184,173,15,4,203,34,4,31041,0,29,25,49,0.238814,upper_bound_16
4,1007,21,0,13,13,5782.764121,444.8280093077,21483.82061297,234,215,12,3,234,29,3,38129,0,24,22,53,0.2596515,convex_mesh_per_channel
4,1008,21,0,14,14,5960.990357,425.7850255,22224.95177877,229,214,29,2,183,23,2,33433,0,23,20,46,0.2055093,convex_mesh_per_channel
4,1009,21,0,14,14,5991.206769,427.9433406429,21601.03386299,259,249,19,4,126,30,4,18564,0,14,13,55,0.1527264,convex_mesh_per_channel
4,1010,21,0,15,15,6075.166301,405.0110867333,23340.8315003,212,197,25,5,328,31,5,49566,0,24,22,57,0.3356809,convex_mesh_per_channel
4,1011,21,0,10,10,5800.823124,580.0823124,20574.1156203,273,256,5,3,139,18,3,23845,0,18,13,42,0.1583955,convex_mesh_per_channel
4,1012,21,0,15,15,6672.691541,444.8461027333,25053.45764428,224,203,88,7,197,25,7,30275,0,19,16,53,0.2169967,convex_mesh_per_channel
4,1013,21,0,13,13,5947.303992,457.4849224615,21346.51990558,255,239,33,3,139,17,3,20681,0,33,29,41,0.1722522,convex_mesh_per_channel
4,1014,21,0,12,12,5729.872764,477.489397,21454.36382344,232,213,2,1,203,21,1,30550,0,25,25,43,0.2176715,convex_mesh_per_channel
4,1015,21,0,14,14,6309.58555,450.6846821429,23247.92788044,231,210,75,2,124,23,2,22433,0,27,26,46,0.165912,convex_mesh_per_channel
4,1016,21,0,15,15,6037.427662,402.4951774667,23032.13832273,223,205,12,4,331,39,4,60489,0,31,29,64,0.404726,convex_mesh_per_channel
4,1017,21,0,15,15,5889.418324,392.6278882667,21707.09163644,241,226,14,4,223,25,4,37678,0,27,26,50,0.2786365,convex_mesh_per_channel
4,1018,21,0,11,11,6357.536904,577.9579003636,22187.68453697,280,261,68,3,120,21,3,19855,0,17,15,45,0.1534698,convex_mesh_per_channel
4,1019,21,0,11,11,6085.696347,553.2451224545,21643.48179029,265,242,45,2,112,24,2,22091,0,20,20,47,0.1495682,convex_mesh_per_channel
4,1020,21,0,15,15,5820.813054,388.0542036,21909.06527881,226,216,6,3,304,31,3,47850,0,31,27,55,0.3514325,convex_mesh_per_channel
4,1021,21,0,15,15,6321.553257,421.4368838,24132.76627703,236,225,5,3,217,32,3,34667,0,26,22,56,0.2543711,convex_mesh_per_channel
4,1022,21,0,15,15,5888.946642,392.5964428,22499.73319167,207,186,31,6,250,24,6,44841,0,37,36,51,0.3090593,convex_mesh_per_channel
4,1023,21,0,16,16,4213.572059,263.3482536875,15682.86028454,163,152,10,2,305,35,2,49276,0,31,29,48,0.3761632,upper_bound_16
4,1024,21,0,10,10,6331.555007,633.1555007,21782.77503823,288,272,71,2,121,21,2,22772,0,11,10,44,0.1472889,convex_mesh_per_channel
4,1025,21,0,15,15,6097.348215,406.489881,23641.74108675,187,170,63,4,418,38,4,69762,0,24,19,63,0.4461862,convex_mesh_per_channel
4,1026,21,0,13,13,5572.194445,428.6303419231,20375.97221767,241,224,1,0,202,24,0,28120,0,23,23,45,0.2095062,convex_mesh_per_channel
4,1027,21,0,16,16,5219.377843,326.2111151875,19856.88916493,171,160,51,5,301,29,5,48646,0,35,32,46,0.339233,upper_bound_16
4,1028,21,0,16,16,5577.430047,348.5893779375,20657.15025263,229,209,4,3,246,27,3,42248,0,35,32,51,0.3017553,upper_bound_16
4,1029,21,0,16,16,3725.540655,232.8462909375,13932.70327237,140,129,10,3,253,29,3,40505,0,34,30,40,0.2721096,upper_bound_16
4,1030,21,0,12,12,5910.873852,492.572821,20994.36925639,272,256,12,3,161,29,3,26961,0,17,15,53,0.1988926,convex_mesh_per_channel
4,1031,21,0,16,16,5425.687771,339.1054856875,19828.43886408,192,180,80,4,201,33,4,40859,0,26,21,52,0.2792096,upper_bound_16
4,1032,21,0,13,13,5862.796562,450.9843509231,21788.98281576,240,219,7,3,218,26,3,38002,0,27,26,50,0.2618357,convex_mesh_per_channel
4,1033,21,0,14,14,6354.469791,453.8906993571,23577.34895953,215,194,100,4,236,24,4,40939,0,35,32,49,0.2866252,convex_mesh_per_channel
4,1034,21,0,16,16,6066.157561,379.1348475625,23370.78776745,195,181,52,4,348,38,4,57207,0,25,23,61,0.390042,upper_bound_16
4,1035,21,0,11,11,5744.935417,522.2668560909,20469.67708835,266,251,5,1,131,19,1,19070,0,16,14,41,0.1534218,convex_mesh_per_channel
4,1036,21,0,15,15,5978.860352,398.5906901333,21744.30176801,254,237,16,4,234,28,4,41712,0,35,33,53,0.3030628,convex_mesh_per_channel
4,1037,21,0,12,12,5534.436157,461.2030130833,20507.1807692,223,204,18,4,175,17,4,34158,0,25,24,42,0.2076254,convex_mesh_per_channel
4,1038,21,0,10,10,5821.724943,582.1724943,19923.624734,295,282,10,3,119,20,3,23316,0,11,11,44,0.1420364,convex_mesh_per_channel
4,1039,21,0,16,16,4495.372689,280.9607930625,17376.86346292,148,137,21,4,214,34,4,31151,0,22,20,49,0.2300189,upper_bound_16
4,1040,21,0,11,11,5768.276456,524.3887687273,20531.38227068,262,246,17,2,165,18,2,24291,0,15,15,41,0.158627,convex_mesh_per_channel
