problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1550001,0,4,12,12,3104.994859,258.7495715833,12379.97430048,94,90,3,0,26,24,2,5264,0,0,0,0,0.0274843,seven_point_per_channel
3,1550002,0,4,10,10,3001.751641,300.1751641,11758.75820215,99,96,3,0,24,22,2,4819,0,0,0,0,0.0246799,seven_point_per_channel
3,1550003,0,4,13,13,3493.641917,268.7416859231,13993.20959693,101,89,12,0,36,29,7,7075,0,0,0,0,0.0331632,seven_point_per_channel
3,1550004,0,4,14,14,3517.408477,251.2434626429,14327.04239473,96,84,6,0,36,32,4,6900,0,0,0,0,0.0311949,seven_point_per_channel
3,1550005,0,4,11,11,3501.478259,318.3162053636,13812.39128548,112,106,6,0,29,27,2,5643,0,0,0,0,0.023785,seven_point_per_channel
3,1550006,0,4,10,10,2720.055163,272.0055163,10315.27582369,100,95,4,0,26,24,2,4984,0,0,0,0,0.0227154,seven_point_per_channel
3,1550007,0,4,11,11,2716.782975,246.9802704545,10278.91487486,100,94,4,0,27,24,3,5645,0,0,0,0,0.0257185,seven_point_per_channel
3,1550008,0,4,16,16,3288.807706,205.550481625,12954.03853482,101,95,6,0,39,36,3,7475,0,0,0,0,0.0363874,upper_bound_16
3,1550009,0,4,13,13,3520.359437,270.7968797692,14011.79719424,109,105,1,0,26,23,3,5003,0,0,0,0,0.0218467,seven_point_per_channel
3,1550010,0,4,12,12,3181.466165,265.1221804167,12542.33082512,102,94,3,0,30,28,2,6104,0,0,0,0,0.0280544,seven_point_per_channel
3,1550011,0,4,14,14,3174.027171,226.7162265,12585.13586032,96,89,6,0,34,30,4,6384,0,0,0,0,0.0310671,seven_point_per_channel
3,1550012,0,4,10,10,2891.235968,289.1235968,10831.17983833,111,102,6,0,27,24,3,5247,0,0,0,0,0.02375,seven_point_per_channel
3,1550013,0,4,13,13,3372.601277,259.4308674615,13438.00637652,103,96,3,0,32,30,2,6737,0,0,0,0,0.0332656,seven_point_per_channel
3,1550014,0,4,13,13,3232.250009,248.6346160769,12641.25004214,104,98,7,0,35,33,2,7178,0,0,0,0,0.0353031,seven_point_per_channel
3,1550015,0,4,12,12,2856.475432,238.0396193333,11172.37717264,91,86,7,0,30,28,2,5766,0,0,0,0,0.0306856,seven_point_per_channel
