problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1001,29,0,11,11,3011.113846,273.7376223636,11250.56923783,117,112,3,0,107,15,3,21600,0,17,17,25,0.0891972,seven_point_per_channel
3,1002,29,0,12,12,2915.257728,242.938144,10811.28863456,114,108,5,0,94,23,2,19346,0,14,14,32,0.0753015,seven_point_per_channel
3,1003,29,0,10,10,2772.154861,277.2154861,10435.77430155,106,99,2,0,80,14,2,15221,0,12,12,23,0.0634603,seven_point_per_channel
3,1004,29,0,14,14,2849.418473,203.5298909286,10582.09235945,111,102,2,0,128,16,5,28831,0,26,26,28,0.1126579,seven_point_per_channel
3,1005,29,0,14,14,2737.10096,195.5072114286,10325.50479755,100,93,3,0,167,17,4,35330,0,29,29,28,0.1374036,seven_point_per_channel
3,1006,29,0,16,16,3510.297677,219.3936048125,13171.48839066,128,117,13,0,161,29,6,33669,0,25,25,42,0.1306501,upper_bound_16
3,1007,29,0,13,13,2840.185215,218.4757857692,10545.92607369,110,104,4,0,152,20,1,32458,0,28,28,28,0.1283279,seven_point_per_channel
3,1008,29,0,14,14,2556.962793,182.6401995,9574.813952997,95,91,2,0,143,17,1,30473,0,26,26,25,0.1184888,seven_point_per_channel
3,1009,29,0,14,14,3318.129622,237.0092587143,12600.6481091,120,110,6,0,97,21,6,17521,0,20,20,34,0.0658871,seven_point_per_channel
3,1010,29,0,15,15,2908.453023,193.8968682,11117.26511944,101,96,3,0,154,19,3,34034,0,27,27,29,0.1335143,seven_point_per_channel
3,1011,29,0,10,10,2679.600523,267.9600523,9908.002603591,108,105,1,0,99,14,2,21613,0,11,10,23,0.0877534,seven_point_per_channel
3,1012,29,0,15,15,3251.411029,216.7607352667,12587.05515752,108,98,7,0,100,27,3,18387,0,23,22,37,0.071172,seven_point_per_channel
3,1013,29,0,13,13,2924.073677,224.9287443846,10995.36836122,110,101,3,0,126,18,3,27492,0,21,20,28,0.1096284,seven_point_per_channel
3,1014,29,0,12,12,2911.04635,242.5871958333,11030.23176032,107,101,3,0,109,16,2,21976,0,22,22,25,0.0837421,seven_point_per_channel
3,1015,29,0,14,14,2857.657893,204.1184209286,10913.28945439,100,93,4,0,122,20,3,17732,0,16,16,30,0.073884,seven_point_per_channel
3,1016,29,0,15,15,2682.155868,178.8103912,10320.77935094,90,84,3,0,187,17,1,39119,0,33,33,25,0.152294,seven_point_per_channel
3,1017,29,0,15,15,2943.738703,196.2492468667,10818.69350869,116,110,5,0,143,23,2,28645,0,32,28,32,0.1104475,seven_point_per_channel
3,1018,29,0,11,11,2681.053041,243.7320946364,9950.265200827,106,103,1,0,105,17,0,22961,0,14,14,24,0.0920507,seven_point_per_channel
3,1019,29,0,11,11,2888.262276,262.5692978182,10771.31137641,113,108,2,0,75,14,4,15983,0,17,17,25,0.0603255,seven_point_per_channel
3,1020,29,0,15,15,3077.56246,205.1708306667,11462.81231228,117,110,5,0,156,19,6,29267,0,35,34,32,0.11937,seven_point_per_channel
3,1021,29,0,15,15,2955.318189,197.0212126,11261.59094685,103,98,5,0,147,20,3,29204,0,31,31,30,0.1165969,seven_point_per_channel
3,1022,29,0,15,15,2986.021345,199.0680896667,11700.10672844,95,87,3,0,142,21,1,19243,0,25,25,29,0.0798556,seven_point_per_channel
3,1023,29,0,16,16,3292.436385,205.7772740625,12832.18191017,107,96,5,0,144,27,3,30707,0,28,28,37,0.1175822,upper_bound_16
3,1024,29,0,10,10,2949.217051,294.9217051,11046.08526402,116,107,1,0,84,16,1,17131,0,12,12,24,0.063023,seven_point_per_channel
3,1025,29,0,15,15,2930.528268,195.3685512,11227.64133721,102,94,2,0,154,18,3,30656,0,29,28,28,0.1178961,seven_point_per_channel
3,1026,29,0,13,13,3075.960139,236.6123183846,11769.80067498,109,103,3,0,89,18,3,17704,0,19,19,28,0.0740269,seven_point_per_channel
3,1027,29,0,16,16,2710.908369,169.4317730625,10099.54185092,100,93,6,0,165,21,3,34094,0,41,40,29,0.1330428,upper_bound_16
3,1028,29,0,16,16,3420.699514,213.793719625,13598.49757515,103,94,4,0,126,22,3,24395,0,24,24,31,0.0952898,upper_bound_16
3,1029,29,0,16,16,3193.573482,199.598342625,12137.86740717,113,106,5,1,165,24,3,34733,0,27,26,34,0.134,upper_bound_16
3,1030,29,0,12,12,2766.479934,230.5399945,9942.3996838,120,115,1,0,78,17,1,14738,0,22,20,25,0.0602401,seven_point_per_channel
3,1031,29,0,16,16,3222.662031,201.4163769375,12428.31015907,109,100,4,0,179,20,5,37121,0,33,32,32,0.1416658,upper_bound_16
3,1032,29,0,13,13,3134.617326,241.1244096923,12258.0866181,102,93,5,0,142,22,3,29401,0,12,12,32,0.1158279,seven_point_per_channel
3,1033,29,0,14,14,3072.466122,219.4618658571,11842.33061349,106,98,2,0,125,20,3,24082,0,26,24,30,0.0916706,seven_point_per_channel
3,1034,29,0,16,16,3016.551787,188.5344866875,11827.7589423,94,89,4,0,171,24,2,37356,0,27,27,32,0.1446937,upper_bound_16
3,1035,29,0,11,11,3069.723824,279.0658021818,11698.61912695,110,107,6,0,120,19,2,23343,0,16,15,28,0.0917826,seven_point_per_channel
3,1036,29,0,15,15,3173.667599,211.5778399333,12023.33798471,115,104,5,0,107,19,6,20653,0,26,26,32,0.0820725,seven_point_per_channel
3,1037,29,0,12,12,2878.190979,239.84924825,10830.95490453,109,101,2,0,116,14,4,25312,0,24,24,25,0.0976256,seven_point_per_channel
