problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1940001,56,3,10,10,2071.015245,207.1015245,7465.076227089,86,80,6,0,63,13,0,6366,0,5,5,20,0.0356987,seven_point_per_channel
3,1940002,56,3,11,11,2042.726456,185.7024050909,7478.632277232,80,74,6,0,55,13,0,5992,0,5,5,20,0.0317202,seven_point_per_channel
3,1940003,56,3,11,11,2022.968531,183.9062300909,7469.842647623,80,74,0,0,27,6,1,4456,0,5,5,14,0.0220026,seven_point_per_channel
3,1940004,56,3,14,14,1943.297657,138.8069755,7476.488289281,64,58,0,0,44,9,0,4128,0,7,7,16,0.0227074,seven_point_per_channel
3,1940005,56,3,14,14,1949.092514,139.2208938571,7465.462570114,64,57,3,0,68,12,0,7664,0,7,7,19,0.0313857,seven_point_per_channel
3,1940006,56,3,14,14,1940.88314,138.63451,7464.415703396,64,58,0,0,44,9,0,4780,0,7,7,16,0.0263805,seven_point_per_channel
3,1940007,56,3,11,11,2023.661251,183.9692046364,7473.306256898,80,74,0,0,27,7,0,3069,0,5,5,14,0.0168367,seven_point_per_channel
3,1940008,56,3,14,14,1943.263598,138.8045427143,7476.317993129,64,58,0,0,44,9,0,3698,0,7,7,16,0.0204799,seven_point_per_channel
3,1940009,56,3,13,13,1965.672614,151.2055856923,7463.36306956,69,63,0,0,35,8,0,4430,0,6,6,15,0.0240784,seven_point_per_channel
3,1940010,56,3,15,15,1947.264025,129.8176016667,7486.320124699,59,53,9,0,135,19,0,12657,0,8,8,26,0.0493885,seven_point_per_channel
3,1940011,56,3,15,15,1918.233877,127.8822584667,7476.169380779,59,53,0,0,54,10,0,4737,0,8,8,17,0.0270229,seven_point_per_channel
3,1940012,56,3,15,15,1933.952166,128.9301444,7464.760831231,59,53,6,0,108,16,0,11520,0,8,8,23,0.0474277,seven_point_per_channel
