problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1960001,56,5,15,15,3320.342496,221.3561664,12731.71248347,113,104,10,0,222,25,4,43767,0,27,27,36,0.1998733,seven_point_per_channel
3,1960002,56,5,13,13,3020.787101,232.3682385385,11028.93551411,123,111,8,0,145,22,5,32323,0,26,26,34,0.1421341,seven_point_per_channel
3,1960003,56,5,14,14,3629.835458,259.2739612857,13919.17727282,126,119,9,0,151,21,5,31611,0,34,34,33,0.1411547,seven_point_per_channel
3,1960004,56,5,12,12,3036.751812,253.062651,11168.75906471,119,115,11,0,132,21,5,25026,0,23,23,33,0.1162199,seven_point_per_channel
3,1960005,56,5,14,14,3008.726638,214.9090455714,11128.63317712,116,106,9,0,134,27,2,25296,0,26,22,36,0.1127442,seven_point_per_channel
3,1960006,56,5,14,14,3523.312657,251.6651897857,13921.56328488,107,98,12,0,173,26,3,33719,0,22,22,36,0.1498061,seven_point_per_channel
3,1960007,56,5,16,16,3253.603892,203.35024325,12463.0194416,110,104,9,0,164,23,8,29494,0,26,24,37,0.1320015,upper_bound_16
3,1960008,56,5,11,11,2949.904943,268.1731766364,10964.52470207,117,111,2,1,93,12,5,17105,0,18,16,24,0.0791001,seven_point_per_channel
3,1960009,56,5,11,11,2945.006761,267.7278873636,10990.03380451,111,104,11,0,141,17,5,24793,0,18,18,29,0.1218689,seven_point_per_channel
3,1960010,56,5,15,15,3292.29561,219.486374,12811.47805158,106,98,9,0,204,21,6,39999,0,29,26,34,0.1761795,seven_point_per_channel
3,1960011,56,5,16,16,3399.10847,212.444279375,13105.54236517,111,98,15,1,187,22,9,34973,0,31,29,37,0.2251474,upper_bound_16
3,1960012,56,5,16,16,2816.804683,176.0502926875,10574.02341302,100,95,9,0,173,22,5,36060,0,29,29,33,0.1628597,upper_bound_16
3,1960013,56,5,11,11,2921.319198,265.5744725455,10711.59598081,120,115,3,0,100,18,1,19985,0,15,14,26,0.083385,seven_point_per_channel
3,1960014,56,5,16,16,3496.237047,218.5148154375,13491.18525057,113,105,16,0,166,32,6,35184,0,25,24,44,0.1494951,upper_bound_16
3,1960015,56,5,14,14,2904.753019,207.4823585,10823.76510682,108,100,10,0,196,25,3,41472,0,30,29,35,0.1811074,seven_point_per_channel
3,1960016,56,5,11,11,3046.634758,276.9667961818,11573.1738007,113,103,3,0,121,13,4,28806,0,16,15,24,0.123439,seven_point_per_channel
3,1960017,56,5,10,10,2789.554526,278.9554526,10397.77262185,110,104,2,0,81,14,2,13964,0,11,11,23,0.0715951,seven_point_per_channel
3,1960018,56,5,13,13,3150.706095,242.3620073077,11983.53047927,110,100,13,0,209,22,5,34739,0,27,26,34,0.1604818,seven_point_per_channel
3,1960019,56,5,13,13,3375.442702,259.6494386154,12767.2135088,122,111,12,0,171,22,5,38037,0,30,27,34,0.1570497,seven_point_per_channel
3,1960020,56,5,12,12,2769.631489,230.8026240833,10203.15744941,107,101,11,0,121,24,3,14551,0,18,17,34,0.06761,seven_point_per_channel
