problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1910001,0,0,10,10,2961.65989,296.165989,11313.29944285,108,103,2,0,23,21,2,4635,0,0,0,0,0.02009,seven_point_per_channel
3,1910002,0,0,13,13,3203.696214,246.4381703077,12818.4810646,94,90,5,0,31,28,3,6232,0,0,0,0,0.0285946,seven_point_per_channel
3,1910003,0,0,12,12,3282.172195,273.5143495833,13095.86097953,99,90,6,0,33,30,3,6659,0,0,0,0,0.0288478,seven_point_per_channel
3,1910004,0,0,12,12,2727.248768,227.2707306667,10476.24383911,94,90,4,0,29,27,2,5648,0,0,0,0,0.0274209,seven_point_per_channel
3,1910005,0,0,12,12,2823.892657,235.3243880833,10864.46328773,97,91,5,0,29,27,2,5799,0,0,0,0,0.0261316,seven_point_per_channel
3,1910006,0,0,14,14,3592.725037,256.6232169286,14653.62518643,98,93,3,0,31,27,4,6709,0,0,0,0,0.030363,seven_point_per_channel
3,1910007,0,0,15,15,3487.440123,232.4960082,14332.20061594,91,85,2,0,33,29,4,6960,0,0,0,0,0.0315001,seven_point_per_channel
3,1910008,0,0,11,11,3006.114481,273.2831346364,11505.5724215,106,99,7,0,29,27,2,5217,0,0,0,0,0.0218365,seven_point_per_channel
3,1910009,0,0,11,11,2925.583453,265.9621320909,10997.91727251,111,107,3,0,26,25,1,4665,0,0,0,0,0.0196979,seven_point_per_channel
3,1910010,0,0,12,12,3427.626114,285.6355095,13558.13056954,107,103,6,0,30,29,1,5810,0,0,0,0,0.0234018,seven_point_per_channel
3,1910011,0,0,14,14,3316.548486,236.8963204286,13262.7424418,98,92,4,0,33,31,2,6818,0,0,0,0,0.0295227,seven_point_per_channel
3,1910012,0,0,14,14,3587.966543,256.2833245,14609.83271022,97,90,7,0,36,33,3,7312,0,0,0,0,0.0320413,seven_point_per_channel
3,1910013,0,0,14,14,3602.337212,257.3098008571,14636.6860524,99,89,7,0,36,32,4,7014,0,0,0,0,0.0309345,seven_point_per_channel
3,1910014,0,0,12,12,3916.035501,326.33629175,16065.17751426,107,99,3,0,27,24,3,5229,0,0,0,0,0.0237753,seven_point_per_channel
3,1910015,0,0,11,11,3071.864447,279.2604042727,11504.32223138,117,107,8,0,33,29,4,6109,0,0,0,0,0.0262077,seven_point_per_channel
3,1910016,0,0,11,11,3204.968854,291.3608049091,12499.84427219,108,101,3,0,27,25,2,5468,0,0,0,0,0.0219218,seven_point_per_channel
3,1910017,0,0,13,13,3308.511554,254.5008887692,13082.5577782,104,95,4,0,29,24,5,5894,0,0,0,0,0.0254808,seven_point_per_channel
3,1910018,0,0,13,13,3492.3452,268.6419384615,14061.72599597,102,93,4,0,32,29,3,6623,0,0,0,0,0.0281741,seven_point_per_channel
3,1910019,0,0,11,11,2882.693684,262.0630621818,10838.46841856,106,97,11,0,33,28,5,5716,0,0,0,0,0.0235533,seven_point_per_channel
3,1910020,0,0,12,12,3287.998182,273.9998485,12779.99089838,109,100,9,1,34,30,4,6751,0,0,0,0,0.0260417,seven_point_per_channel
3,1910021,0,0,13,13,3093.278649,237.9445114615,12161.39323705,99,92,3,0,30,28,2,6216,0,0,0,0,0.0251279,seven_point_per_channel
3,1910022,0,0,10,10,3096.059389,309.6059389,11800.29695556,114,107,3,0,26,24,2,5493,0,0,0,0,0.0215591,seven_point_per_channel
