problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1920001,0,1,11,11,4582.64403,416.6040027273,18218.22015744,146,124,10,2,28,19,9,4481,0,0,0,0,0.0176873,seven_point_per_channel
3,1920002,0,1,13,13,4588.330576,352.9485058462,18516.65288159,131,117,16,1,40,35,5,6900,0,0,0,0,0.026232,seven_point_per_channel
3,1920003,0,1,15,15,4554.763438,303.6508958667,18398.81717947,127,117,16,1,44,40,4,7003,0,0,0,0,0.0269444,seven_point_per_channel
3,1920004,0,1,11,11,4551.948542,413.8135038182,18044.74272185,147,123,10,1,30,21,9,4778,0,0,0,0,0.0187012,seven_point_per_channel
3,1920005,0,1,11,11,4597.336993,417.9397266364,18271.68495505,145,124,13,0,31,21,10,5129,0,0,0,0,0.0193376,seven_point_per_channel
3,1920006,0,1,10,10,4154.323474,415.4323474,16226.61736688,140,123,12,0,32,27,5,5135,0,0,0,0,0.0202911,seven_point_per_channel
3,1920007,0,1,11,11,4531.165165,411.9241059091,17975.82584649,146,124,9,1,29,19,10,4559,0,0,0,0,0.0181597,seven_point_per_channel
3,1920008,0,1,11,11,4611.486833,419.2260757273,18307.43417804,147,124,12,1,29,19,10,4061,0,0,0,0,0.0167055,seven_point_per_channel
3,1920009,0,1,10,10,4150.233437,415.0233437,16216.16719513,139,123,13,0,32,27,5,4951,0,0,0,0,0.0195114,seven_point_per_channel
3,1920010,0,1,13,13,4655.497884,358.1152218462,18727.4894107,136,120,15,1,35,28,7,6515,0,0,0,0,0.0250406,seven_point_per_channel
3,1920011,0,1,16,16,4704.680408,294.0425255,19218.40205777,125,114,14,0,44,39,5,7851,0,0,0,0,0.0305939,upper_bound_16
3,1920012,0,1,10,10,4055.790543,405.5790543,15923.95270973,135,122,8,0,29,26,3,4366,0,0,0,0,0.0184115,seven_point_per_channel
3,1920013,0,1,11,11,4696.108444,426.9189494545,18560.54222894,152,124,15,1,32,21,11,5611,0,0,0,0,0.0209083,seven_point_per_channel
3,1920014,0,1,13,13,4572.156644,351.7043572308,18495.78323058,131,120,11,1,35,30,5,6311,0,0,0,0,0.0249425,seven_point_per_channel
3,1920015,0,1,12,12,4087.482534,340.6235445,16127.41267999,125,120,19,0,42,40,2,6440,0,0,0,0,0.0239198,seven_point_per_channel
3,1920016,0,1,14,14,4526.416909,323.3154935,18282.08455136,130,117,11,1,35,30,5,6449,0,0,0,0,0.0248084,seven_point_per_channel
3,1920017,0,1,10,10,4112.564831,411.2564831,16047.82417039,140,123,10,0,31,25,6,5231,0,0,0,0,0.0201178,seven_point_per_channel
3,1920018,0,1,11,11,4588.763278,417.160298,18178.81639455,147,124,13,0,32,22,10,5367,0,0,0,0,0.0198494,seven_point_per_channel
3,1920019,0,1,11,11,4608.175537,418.9250488182,18280.87768778,148,124,11,3,28,19,9,4163,0,0,0,0,0.0162631,seven_point_per_channel
3,1920020,0,1,16,16,4655.184534,290.949033375,18980.92269202,124,114,15,1,47,45,3,7803,0,0,0,0,0.0294445,upper_bound_16
3,1920021,0,1,12,12,4179.908933,348.3257444167,16394.54465715,131,120,22,0,43,37,6,6465,0,0,0,0,0.0250392,seven_point_per_channel
3,1920022,0,1,12,12,4210.711558,350.8926298333,16518.55778627,134,120,19,1,38,32,6,6169,0,0,0,0,0.0232476,seven_point_per_channel
3,1920023,0,1,15,15,4565.327204,304.3551469333,18451.6360188,127,117,16,1,43,38,5,6821,0,0,0,0,0.0262605,seven_point_per_channel
3,1920024,0,1,12,12,4229.433044,352.4527536667,16592.16521457,133,120,22,0,43,37,6,7317,0,0,0,0,0.0274353,seven_point_per_channel
3,1920025,0,1,14,14,4574.068988,326.7192134286,18260.34493223,135,117,20,1,41,33,8,6955,0,0,0,0,0.0261369,seven_point_per_channel
3,1920026,0,1,16,16,4721.45399,295.090874375,19217.26996107,126,114,18,1,47,42,5,7819,0,0,0,0,0.029835,upper_bound_16
3,1920027,0,1,10,10,4096.885922,409.6885922,16019.42958478,135,123,15,0,37,34,3,5768,0,0,0,0,0.0216865,seven_point_per_channel
3,1920028,0,1,12,12,4129.49275,344.1243958333,16292.46374743,130,119,14,0,36,31,5,6630,0,0,0,0,0.0261419,seven_point_per_channel
3,1920029,0,1,12,12,4122.53707,343.5447558333,16222.68534166,130,120,16,0,38,33,5,6563,0,0,0,0,0.0255475,seven_point_per_channel
3,1920030,0,1,16,16,4656.672478,291.042029875,19073.36240129,123,114,11,0,42,39,3,7122,0,0,0,0,0.0270727,upper_bound_16
3,1920031,0,1,13,13,4600.321195,353.8708611538,18446.60597399,135,120,17,3,40,35,5,6622,0,0,0,0,0.0257808,seven_point_per_channel
3,1920032,0,1,16,16,4685.463253,292.8414533125,19072.31626129,127,114,14,1,44,39,5,8423,0,0,0,0,0.0335592,upper_bound_16
3,1920033,0,1,16,16,4636.62831,289.789269375,18978.14154966,123,113,11,0,43,40,3,7422,0,0,0,0,0.0816903,upper_bound_16
3,1920034,0,1,12,12,4147.390804,345.6159003333,16321.95401469,128,120,21,0,43,39,4,6365,0,0,0,0,0.0244179,seven_point_per_channel
3,1920035,0,1,12,12,4155.291621,346.27430175,16376.45809933,130,119,17,0,38,33,5,6267,0,0,0,0,0.0242655,seven_point_per_channel
3,1920036,0,1,16,16,4668.980574,291.811285875,19099.90289582,125,114,10,1,40,36,4,7121,0,0,0,0,0.0275278,upper_bound_16
3,1920037,0,1,10,10,4191.746676,419.1746676,16323.73338602,140,123,18,0,37,31,6,5697,0,0,0,0,0.0215934,seven_point_per_channel
3,1920038,0,1,16,16,4631.766466,289.485404125,18988.83230498,125,114,5,1,35,31,4,6513,0,0,0,0,0.0250104,upper_bound_16
3,1920039,0,1,14,14,4539.541894,324.2529924286,18162.7094622,132,117,20,2,44,37,7,7106,0,0,0,0,0.0268305,seven_point_per_channel
3,1920040,0,1,13,13,4571.369637,351.6438182308,18396.8481954,133,120,14,1,38,32,6,6559,0,0,0,0,0.0253692,seven_point_per_channel
4,1920001,0,1,11,11,8622.411366,783.8555787273,31762.05683134,371,348,4,1,21,14,7,2196,0,0,0,0,0.0291968,convex_mesh_per_channel
4,1920002,0,1,13,13,9845.8586,757.3737384615,38009.29299563,368,330,3,4,26,16,10,2646,0,0,0,0,0.0340386,convex_mesh_per_channel
4,1920003,0,1,15,15,9979.389021,665.2926014,39156.94510979,349,322,2,6,28,19,9,3008,0,0,0,0,0.0393607,convex_mesh_per_channel
4,1920004,0,1,11,11,8873.356677,806.6687888182,33056.78340007,370,348,3,2,19,11,8,1948,0,0,0,0,0.0279752,convex_mesh_per_channel
4,1920005,0,1,11,11,8445.649405,767.7863095455,30913.24703417,370,349,3,2,22,16,6,2030,0,0,0,0,0.0293952,convex_mesh_per_channel
4,1920006,0,1,10,10,8365.513392,836.5513392,30397.56694348,376,353,1,1,19,14,5,1561,0,0,0,0,0.0260773,convex_mesh_per_channel
4,1920007,0,1,11,11,8381.764131,761.9785573636,30548.82066225,370,349,6,2,23,18,5,2061,0,0,0,0,0.0279924,convex_mesh_per_channel
4,1920008,0,1,11,11,8583.636748,780.3306134545,31683.18374952,368,346,2,2,19,12,7,1778,0,0,0,0,0.0259797,convex_mesh_per_channel
4,1920009,0,1,10,10,8031.119831,803.1119831,28695.59916316,377,351,2,1,17,12,5,1511,0,0,0,0,0.0252794,convex_mesh_per_channel
4,1920010,0,1,13,13,8725.181638,671.1678183077,32465.90820928,364,341,2,3,26,20,6,2382,0,0,0,0,0.0348999,convex_mesh_per_channel
4,1920011,0,1,16,16,10107.048845,631.6905528125,39470.24422345,360,324,3,4,35,26,9,3249,0,0,0,0,0.0459555,upper_bound_16
4,1920012,0,1,10,10,7983.556627,798.3556627,28647.78313468,371,340,3,1,19,13,6,1779,0,0,0,0,0.0266063,convex_mesh_per_channel
4,1920013,0,1,11,11,8514.091299,774.0082999091,31205.45649872,371,348,5,1,22,16,6,1990,0,0,0,0,0.0285249,convex_mesh_per_channel
4,1920014,0,1,13,13,8879.268526,683.0206558462,33216.3426387,365,340,2,3,26,19,7,2478,0,0,0,0,0.0351595,convex_mesh_per_channel
4,1920015,0,1,12,12,10372.07756,864.3397966667,40405.38783378,376,342,3,0,21,11,10,1057,0,0,0,0,0.0242115,convex_mesh_per_channel
4,1920016,0,1,14,14,9206.890493,657.6350352143,34834.45246591,365,339,2,4,27,19,8,2737,0,0,0,0,0.0374498,convex_mesh_per_channel
4,1920017,0,1,10,10,8417.178099,841.7178099,30605.89051064,377,352,3,1,17,11,6,1501,0,0,0,0,0.0245066,convex_mesh_per_channel
4,1920018,0,1,11,11,8154.164876,741.287716,29565.824372,366,347,3,2,22,18,4,2012,0,0,0,0,0.0293752,convex_mesh_per_channel
4,1920019,0,1,11,11,8536.692882,776.0629892727,31273.46441599,372,349,6,2,23,17,6,1891,0,0,0,0,0.0275749,convex_mesh_per_channel
4,1920020,0,1,16,16,10144.256083,634.0160051875,39661.28042151,359,325,4,4,35,25,10,3212,0,0,0,0,0.0450099,upper_bound_16
4,1920021,0,1,12,12,10601.271029,883.4392524167,41376.35516877,381,343,6,0,18,7,11,963,0,0,0,0,0.0221392,convex_mesh_per_channel
4,1920022,0,1,12,12,10683.222153,890.26851275,41806.11075911,381,342,5,0,20,9,11,1020,0,0,0,0,0.0234465,convex_mesh_per_channel
4,1920023,0,1,15,15,9960.029917,664.0019944667,39010.14957848,350,321,4,6,31,22,9,3180,0,0,0,0,0.0435259,convex_mesh_per_channel
4,1920024,0,1,12,12,9061.963807,755.1636505833,33699.81904195,381,342,5,0,26,15,11,2205,0,0,0,0,0.0340746,convex_mesh_per_channel
4,1920025,0,1,14,14,8874.282866,633.8773475714,33206.41434228,363,339,3,4,28,21,7,2645,0,0,0,0,0.0367355,convex_mesh_per_channel
4,1920026,0,1,16,16,9928.662735,620.5414209375,38608.31368106,359,323,3,4,34,25,9,3105,0,0,0,0,0.0441926,upper_bound_16
4,1920027,0,1,10,10,8049.648735,804.9648735,29028.2436668,368,342,4,1,22,16,6,2172,0,0,0,0,0.0306729,convex_mesh_per_channel
4,1920028,0,1,12,12,10381.643352,865.136946,40423.21677548,377,343,3,0,21,10,11,1163,0,0,0,0,0.0255807,convex_mesh_per_channel
4,1920029,0,1,12,12,10564.990688,880.4158906667,41229.95344331,380,344,5,0,20,9,11,994,0,0,0,0,0.0233501,convex_mesh_per_channel
4,1920030,0,1,16,16,9654.950534,603.434408375,37304.75267629,357,323,2,4,31,21,10,2975,0,0,0,0,0.041831,upper_bound_16
4,1920031,0,1,13,13,9964.804955,766.5234580769,38599.02478538,368,331,3,3,25,14,11,2482,0,0,0,0,0.0333546,convex_mesh_per_channel
4,1920032,0,1,16,16,10279.36813,642.460508125,40241.84064953,364,325,2,4,34,24,10,3136,0,0,0,0,0.0453487,upper_bound_16
4,1920033,0,1,16,16,10120.248499,632.5155311875,39491.24249512,362,323,3,4,38,29,9,3408,0,0,0,0,0.0493336,upper_bound_16
4,1920034,0,1,12,12,9008.941859,750.7451549167,33544.70928404,378,341,3,0,26,15,11,2149,0,0,0,0,0.0332281,convex_mesh_per_channel
4,1920035,0,1,12,12,10369.559653,864.1299710833,40392.79826278,376,342,3,0,19,8,11,1087,0,0,0,0,0.0231236,convex_mesh_per_channel
4,1920036,0,1,16,16,10204.170706,637.760669125,39805.85353541,365,326,4,4,37,28,9,3252,0,0,0,0,0.0483263,upper_bound_16
4,1920037,0,1,10,10,8022.676355,802.2676355,28828.3817733,371,340,4,1,21,15,6,2033,0,0,0,0,0.0282639,convex_mesh_per_channel
4,1920038,0,1,16,16,10541.336346,658.833521625,41536.68172785,363,324,5,4,38,28,10,3643,0,0,0,0,0.0491154,upper_bound_16
4,1920039,0,1,14,14,9027.600796,644.8286282857,33943.00397968,365,338,2,4,28,21,7,2653,0,0,0,0,0.0380223,convex_mesh_per_channel
4,1920040,0,1,13,13,10220.717754,786.209058,39853.5887826,369,331,3,4,26,15,11,2464,0,0,0,0,0.0339527,convex_mesh_per_channel
