problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1540001,38,3,16,16,402.481233,25.1550770625,752.4061672629,29,27,0,0,54,10,0,5166,0,8,8,11,0.0250804,upper_bound_16
3,1540002,38,3,12,12,1989.68065,165.8067208333,7463.403247852,74,67,0,0,27,7,0,3564,0,5,5,14,0.0191237,seven_point_per_channel
3,1540003,38,3,12,12,1989.912224,165.8260186667,7464.561119057,74,67,0,0,27,7,0,3516,0,5,5,14,0.0182828,seven_point_per_channel
3,1540004,38,3,16,16,403.363621,25.2102263125,751.8181058804,29,28,0,0,54,10,0,4419,0,8,8,11,0.0222815,upper_bound_16
3,1540005,38,3,14,14,1964.485158,140.3203684286,7462.425786357,64,58,8,0,108,17,0,10716,0,7,7,24,0.0413021,seven_point_per_channel
3,1540006,38,3,12,12,2008.396181,167.3663484167,7461.98089524,74,68,6,0,63,13,0,6544,0,5,5,20,0.0329991,seven_point_per_channel
3,1540007,38,3,14,14,1963.600781,140.2571986429,7473.003902717,64,58,7,0,100,16,0,11630,0,7,7,23,0.0486606,seven_point_per_channel
3,1540008,38,3,12,12,1993.276565,166.1063804167,7476.382823734,74,68,0,0,27,7,0,2830,0,5,5,14,0.0156384,seven_point_per_channel
3,1540009,38,3,10,10,2055.685829,205.5685829,7453.429140218,86,79,2,0,39,9,0,4698,0,5,5,16,0.0221293,seven_point_per_channel
3,1540010,38,3,14,14,1952.431074,139.4593624286,7482.15537218,64,57,3,0,68,11,1,9319,0,7,7,19,0.0371947,seven_point_per_channel
3,1540011,38,3,14,14,1996.345257,142.5960897857,7576.726283087,65,59,9,0,108,16,1,11220,0,7,7,24,0.0460813,seven_point_per_channel
3,1540012,38,3,16,16,412.121459,25.7575911875,750.6072986346,29,28,3,0,72,13,0,9987,0,8,8,14,0.0372049,upper_bound_16
3,1540013,38,3,13,13,1974.417588,151.878276,7462.087932292,69,63,3,0,56,11,0,6692,0,6,6,18,0.0286624,seven_point_per_channel
3,1540014,38,3,16,16,403.37978,25.21123625,751.898897905,29,28,0,0,54,10,0,4530,0,8,8,11,0.0215807,upper_bound_16
3,1540015,38,3,14,14,1943.368938,138.812067,7476.844683389,64,58,0,0,44,9,0,3821,0,7,7,16,0.0195758,seven_point_per_channel
3,1540016,38,3,11,11,2044.519805,185.8654368182,7487.599022955,80,74,6,0,63,13,0,5766,0,5,5,20,0.0291119,seven_point_per_channel
3,1540017,38,3,13,13,1964.127926,151.0867635385,7460.639633642,69,62,0,0,35,8,0,4344,0,6,6,15,0.0246563,seven_point_per_channel
3,1540018,38,3,11,11,2020.618024,183.6925476364,7458.090125888,80,74,0,0,27,7,0,3505,0,5,5,14,0.0196538,seven_point_per_channel
3,1540019,38,3,11,11,2028.065556,184.369596,7465.3277805,80,74,2,0,39,9,0,4899,0,5,5,16,0.0247439,seven_point_per_channel
3,1540020,38,3,10,10,2074.686509,207.4686509,7488.432535829,86,79,6,0,63,13,0,5712,0,5,5,20,0.0291093,seven_point_per_channel
3,1540021,38,3,13,13,1966.466319,151.2666399231,7467.33159241,69,63,0,0,35,8,0,3430,0,6,6,15,0.018113,seven_point_per_channel
3,1540022,38,3,10,10,2053.992655,205.3992655,7469.963278422,86,80,0,0,27,7,0,3199,0,5,5,14,0.0174935,seven_point_per_channel
3,1540023,38,3,15,15,1918.239159,127.8826106,7476.195799499,59,53,0,0,54,10,0,4770,0,8,8,17,0.0248328,seven_point_per_channel
3,1540024,38,3,12,12,1991.223988,165.9353323333,7466.119937251,74,68,0,0,27,7,0,3514,0,5,5,14,0.0192721,seven_point_per_channel
3,1540025,38,3,12,12,1993.167113,166.0972594167,7475.835567971,74,68,0,0,27,7,0,2666,0,5,5,14,0.0141884,seven_point_per_channel
3,1540026,38,3,13,13,2056.624979,158.2019214615,7718.124899826,71,63,10,0,79,14,2,10169,0,6,6,23,0.0457502,seven_point_per_channel
3,1540027,38,3,16,16,427.621776,26.726361,753.1088768622,29,28,8,0,111,18,0,13219,0,8,8,19,0.0461851,upper_bound_16
3,1540028,38,3,12,12,2084.804916,173.733743,7729.024582652,76,69,10,0,65,13,2,6567,0,5,5,22,0.0343096,seven_point_per_channel
3,1540029,38,3,11,11,2032.452282,184.7683892727,7462.261411848,80,73,4,0,51,11,0,6286,0,5,5,18,0.0314983,seven_point_per_channel
3,1540030,38,3,14,14,1943.542909,138.8244935,7477.714547589,64,58,0,0,44,9,0,3829,0,7,7,16,0.0192493,seven_point_per_channel
3,1540031,38,3,14,14,1959.863009,139.9902149286,7474.315046498,64,57,6,0,92,15,0,8373,0,7,7,22,0.0349193,seven_point_per_channel
3,1540032,38,3,15,15,1944.98219,129.6654793333,7474.910944729,59,53,9,0,135,19,0,11130,0,8,8,26,0.0478647,seven_point_per_channel
3,1540033,38,3,15,15,1917.167542,127.8111694667,7475.837714788,59,52,0,0,54,10,0,4326,0,8,8,17,0.0232598,seven_point_per_channel
3,1540034,38,3,15,15,1916.091398,127.7394265333,7470.45699316,59,52,0,0,54,10,0,5775,0,8,8,17,0.0297929,seven_point_per_channel
3,1540035,38,3,13,13,1969.189915,151.4761473077,7450.949571823,69,63,2,0,49,8,2,7518,0,6,6,17,0.0298132,seven_point_per_channel
3,1540036,38,3,16,16,430.362823,26.8976764375,751.814111255,29,28,9,0,126,19,0,12753,0,8,8,20,0.0462572,upper_bound_16
3,1540037,38,3,10,10,2066.806717,206.6806717,7479.033584475,86,79,4,0,43,11,0,5138,0,5,5,18,0.023745,seven_point_per_channel
3,1540038,38,3,13,13,1963.239213,151.018401,7456.196067763,69,62,0,0,35,8,0,4696,0,6,6,15,0.0195099,seven_point_per_channel
3,1540039,38,3,10,10,2103.289914,210.3289914,7566.449568936,87,81,8,0,69,13,1,7060,0,5,5,21,0.0337442,seven_point_per_channel
3,1540040,38,3,10,10,2054.077253,205.4077253,7470.386266887,86,80,0,0,27,6,1,4444,0,5,5,14,0.0188327,seven_point_per_channel
4,1540001,38,3,16,16,1132.912934,70.807058375,3364.564681483,55,54,17,7,195,34,7,26109,0,0,0,43,0.2921408,upper_bound_16
4,1540002,38,3,12,12,5316.835292,443.0696076667,20124.17645088,199,180,19,5,102,26,5,20540,0,0,0,52,0.2445086,convex_mesh_per_channel
4,1540003,38,3,12,12,5408.584068,450.715339,20367.92034208,205,184,22,7,109,28,7,20506,0,0,0,56,0.252789,convex_mesh_per_channel
4,1540004,38,3,16,16,1220.180162,76.261260125,3680.900814352,53,52,29,9,237,38,9,45548,0,0,0,49,0.4820796,upper_bound_16
4,1540005,38,3,14,14,5152.520707,368.0371933571,20512.60354085,166,147,1,5,131,26,5,22380,0,0,0,52,0.2793155,convex_mesh_per_channel
4,1540006,38,3,12,12,5431.888148,452.6573456667,20684.44073496,195,176,28,7,70,15,7,10302,0,0,0,43,0.1351854,convex_mesh_per_channel
4,1540007,38,3,14,14,5153.196596,368.0854711429,20485.98298725,165,146,5,4,150,31,4,27080,0,0,0,56,0.3212785,convex_mesh_per_channel
4,1540008,38,3,12,12,5270.084315,439.1736929167,19955.4215945,202,182,9,5,98,25,5,17527,0,0,0,51,0.2146554,convex_mesh_per_channel
4,1540009,38,3,10,10,5599.422166,559.9422166,20712.11084053,236,218,3,5,120,16,5,18689,0,0,0,42,0.2197508,convex_mesh_per_channel
4,1540010,38,3,14,14,5311.072515,379.3623225,21110.36258479,162,143,22,8,131,23,8,20119,0,0,0,52,0.2495275,convex_mesh_per_channel
4,1540011,38,3,14,14,5152.404198,368.0288712857,20512.02099488,165,146,3,4,136,29,4,20457,0,0,0,54,0.253201,convex_mesh_per_channel
4,1540012,38,3,16,16,1108.88383,69.305239375,3184.419155381,53,52,25,10,230,35,10,47468,0,0,0,47,0.5248975,upper_bound_16
4,1540013,38,3,13,13,5355.215551,411.9396577692,20741.07775703,185,166,17,5,135,29,5,22254,0,0,0,55,0.2775787,convex_mesh_per_channel
4,1540014,38,3,16,16,978.467978,61.154248625,2937.339886624,52,51,0,5,158,28,5,22871,0,0,0,35,0.2695281,upper_bound_16
4,1540015,38,3,14,14,5182.476189,370.1768706429,20702.38095501,164,146,2,7,221,23,7,38837,0,0,0,51,0.4325853,convex_mesh_per_channel
4,1540016,38,3,11,11,5539.141451,503.5583137273,20690.70725875,215,196,25,7,66,14,7,9490,0,0,0,42,0.1240153,convex_mesh_per_channel
4,1540017,38,3,13,13,5312.67777,408.6675207692,20558.38885045,186,167,13,4,163,35,4,31670,0,0,0,60,0.3734835,convex_mesh_per_channel
4,1540018,38,3,11,11,5334.461454,484.9510412727,19912.30727977,218,198,3,3,78,21,3,11493,0,0,0,45,0.1521002,convex_mesh_per_channel
4,1540019,38,3,11,11,5416.605873,492.4187157273,20123.02936804,220,201,12,4,100,26,4,20563,0,0,0,51,0.2432609,convex_mesh_per_channel
4,1540020,38,3,10,10,5669.985064,566.9985064,20739.92534197,237,218,23,5,77,21,5,15488,0,0,0,47,0.1815865,convex_mesh_per_channel
4,1540021,38,3,13,13,5270.417296,405.4167150769,20517.08648451,182,162,10,5,147,31,5,23386,0,0,0,57,0.2900527,convex_mesh_per_channel
4,1540022,38,3,10,10,5657.964502,565.7964502,20814.82249929,236,217,16,5,80,23,5,16145,0,0,0,49,0.1934143,convex_mesh_per_channel
4,1540023,38,3,15,15,5166.629555,344.4419703333,20753.14779607,149,130,22,6,178,31,6,39176,0,0,0,58,0.438469,convex_mesh_per_channel
4,1540024,38,3,12,12,5371.544705,447.6287254167,20382.72351915,200,181,18,6,106,26,6,19641,0,0,0,53,0.2419548,convex_mesh_per_channel
4,1540025,38,3,12,12,5257.36279,438.1135658333,20136.81395678,198,180,0,5,142,16,5,19252,0,0,0,42,0.2337239,convex_mesh_per_channel
4,1540026,38,3,13,13,5283.936659,406.4566660769,20609.68329721,182,163,8,4,130,29,4,19138,0,0,0,54,0.2736144,convex_mesh_per_channel
4,1540027,38,3,16,16,976.502426,61.031401625,2932.512125606,52,50,0,5,158,28,5,25241,0,0,0,35,0.341019,upper_bound_16
4,1540028,38,3,12,12,5221.369819,435.1141515833,19946.84909427,198,179,1,3,70,19,3,11854,0,0,0,43,0.1643077,convex_mesh_per_channel
4,1540029,38,3,11,11,5361.964674,487.451334,19939.82336491,221,202,4,3,94,25,3,15534,0,0,0,49,0.2039723,convex_mesh_per_channel
4,1540030,38,3,14,14,5325.944833,380.4246309286,21094.72415799,164,145,24,6,115,23,6,17634,0,0,0,50,0.2468018,convex_mesh_per_channel
4,1540031,38,3,14,14,5325.994058,380.428147,20904.97028991,169,149,27,7,189,38,7,37855,0,0,0,66,0.480728,convex_mesh_per_channel
4,1540032,38,3,15,15,5189.885334,345.9923556,20829.42668215,148,128,27,6,192,34,6,40285,0,0,0,61,0.4804963,convex_mesh_per_channel
4,1540033,38,3,15,15,5102.899524,340.1933016,20599.49762458,152,133,5,5,196,35,5,31700,0,0,0,61,0.3982084,convex_mesh_per_channel
4,1540034,38,3,15,15,5142.042558,342.8028372,20630.21277844,153,134,14,6,237,41,6,42193,0,0,0,68,0.5433778,convex_mesh_per_channel
4,1540035,38,3,13,13,5341.486306,410.883562,20662.43153354,186,166,16,4,163,35,4,34288,0,0,0,60,0.4367398,convex_mesh_per_channel
4,1540036,38,3,16,16,996.841923,62.3026201875,2909.209615408,56,55,0,5,182,32,5,33356,0,0,0,39,0.3891166,upper_bound_16
4,1540037,38,3,10,10,5677.929772,567.7929772,20934.64885813,234,214,19,6,66,16,6,10972,0,0,0,43,0.1405336,convex_mesh_per_channel
4,1540038,38,3,13,13,5361.728834,412.4406795385,20703.64416261,187,167,18,6,154,33,6,31381,0,0,0,60,0.393442,convex_mesh_per_channel
4,1540039,38,3,10,10,5563.264281,556.3264281,20491.3214119,236,217,6,4,65,18,4,12700,0,0,0,43,0.1625117,convex_mesh_per_channel
4,1540040,38,3,10,10,5619.945236,561.9945236,20659.72617545,239,219,8,5,82,23,5,16049,0,0,0,49,0.2060527,convex_mesh_per_channel
