problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1001,27,0,11,11,3012.946719,273.9042471818,11564.73358835,107,104,2,4,154,22,4,45651,0,0,0,33,0.3010412,seven_point_per_channel
3,1002,27,0,12,12,2939.072834,244.9227361667,10885.36415998,113,110,9,4,137,33,4,44393,0,0,0,44,0.2639623,seven_point_per_channel
3,1003,27,0,10,10,2976.489309,297.6489309,11112.44653051,103,99,30,4,159,28,4,49715,0,0,0,39,0.310761,seven_point_per_channel
3,1004,27,0,14,14,3017.625567,215.5446833571,11383.12782337,101,97,23,5,316,42,5,102021,0,0,0,54,0.6238353,seven_point_per_channel
3,1005,27,0,14,14,2638.799665,188.4856903571,10083.99831723,91,88,3,0,388,46,0,120483,0,0,0,53,0.7790439,seven_point_per_channel
3,1006,27,0,16,16,3665.729991,229.1081244375,14738.64994763,96,92,22,8,308,40,8,83825,0,0,0,54,0.5248393,upper_bound_16
3,1007,27,0,13,13,2998.223311,230.6325623846,11656.11654843,99,95,4,2,246,35,2,74712,0,0,0,44,0.4715251,seven_point_per_channel
3,1008,27,0,14,14,2554.417943,182.4584245,9642.089721531,91,89,4,1,322,39,1,98189,0,0,0,47,0.6430631,seven_point_per_channel
3,1009,27,0,14,14,3253.046404,232.3604574286,12750.23201208,101,98,10,2,169,39,2,49646,0,0,0,48,0.3172074,seven_point_per_channel
3,1010,27,0,15,15,3008.811181,200.5874120667,11719.05589255,94,93,9,2,324,43,2,95564,0,0,0,52,0.6131479,seven_point_per_channel
3,1011,27,0,10,10,2780.852005,278.0852005,10434.26001635,106,105,3,4,144,22,4,44436,0,0,0,33,0.2960258,seven_point_per_channel
3,1012,27,0,15,15,3234.715302,215.6476868,12588.57648685,96,93,23,5,153,36,5,47677,0,0,0,48,0.322673,seven_point_per_channel
3,1013,27,0,13,13,3037.150752,233.6269809231,11480.75376651,109,107,8,2,188,36,2,59890,0,0,0,45,0.3611441,seven_point_per_channel
3,1014,27,0,12,12,3126.92545,260.5771208333,12229.62724906,98,95,12,5,247,31,5,72411,0,0,0,43,0.4706386,seven_point_per_channel
3,1015,27,0,14,14,3086.519266,220.4656618571,11742.59634034,107,103,10,3,311,39,3,88986,0,0,0,49,0.5430411,seven_point_per_channel
3,1016,27,0,15,15,2698.709449,179.9139632667,10463.54724061,79,76,20,6,417,42,6,140025,0,0,0,55,0.8511605,seven_point_per_channel
3,1017,27,0,15,15,3066.437881,204.4291920667,11612.18940881,109,106,6,2,193,42,2,53295,0,0,0,51,0.3412087,seven_point_per_channel
3,1018,27,0,11,11,2752.664756,250.2422505455,10323.32378121,99,96,14,4,156,24,4,52970,0,0,0,35,0.3357472,seven_point_per_channel
3,1019,27,0,11,11,2798.728471,254.429861,10433.64234594,107,104,6,3,150,29,3,47887,0,0,0,39,0.2946797,seven_point_per_channel
3,1020,27,0,15,15,2875.429785,191.695319,11337.14892351,87,83,5,3,330,41,3,108665,0,0,0,51,0.6517669,seven_point_per_channel
3,1021,27,0,15,15,3446.883028,229.7922018667,13384.41513487,107,103,19,6,277,49,6,75385,0,0,0,62,0.4946914,seven_point_per_channel
3,1022,27,0,15,15,3003.855675,200.257045,11889.2783872,85,81,15,2,434,46,2,120546,0,0,0,55,0.7548095,seven_point_per_channel
3,1023,27,0,16,16,3259.558169,203.7223855625,12902.79083454,94,90,13,5,288,42,5,92507,0,0,0,54,0.5727007,upper_bound_16
3,1024,27,0,10,10,3137.647953,313.7647953,11908.23977502,116,114,4,1,128,30,1,42829,0,0,0,38,0.2596491,seven_point_per_channel
3,1025,27,0,15,15,2751.120114,183.4080076,10540.60057587,93,91,4,2,386,45,2,116162,0,0,0,54,0.727284,seven_point_per_channel
3,1026,27,0,13,13,3051.485628,234.7296636923,11437.42814634,109,106,16,3,205,37,3,64379,0,0,0,47,0.4073366,seven_point_per_channel
3,1027,27,0,16,16,3301.035178,206.314698625,13105.17589242,98,95,5,2,336,49,2,90428,0,0,0,57,0.5808161,upper_bound_16
3,1028,27,0,16,16,3454.144587,215.8840366875,13635.72293343,95,91,27,7,236,35,7,72280,0,0,0,49,0.4534955,upper_bound_16
3,1029,27,0,16,16,3172.154832,198.259677,12070.77415695,107,104,13,4,278,45,4,88328,0,0,0,56,0.5547344,upper_bound_16
3,1030,27,0,12,12,3022.972449,251.91437075,11104.86223973,117,112,15,5,162,34,5,45222,0,0,0,46,0.2959047,seven_point_per_channel
3,1031,27,0,16,16,2753.307725,172.0817328125,11131.53864118,70,67,10,6,390,37,6,119486,0,0,0,48,0.7448815,upper_bound_16
3,1032,27,0,13,13,2972.741823,228.6724479231,11318.70910514,107,103,2,2,147,34,2,41220,0,0,0,43,0.2664654,seven_point_per_channel
3,1033,27,0,14,14,2978.904161,212.7788686429,11514.52081947,96,93,11,3,225,35,3,60352,0,0,0,45,0.3817028,seven_point_per_channel
3,1034,27,0,16,16,3173.337701,198.3336063125,12561.68850171,87,83,21,5,324,42,5,92462,0,0,0,53,0.6032372,upper_bound_16
3,1035,27,0,11,11,3226.943046,293.3584587273,12464.71522765,105,103,17,4,185,28,4,54500,0,0,0,39,0.3468715,seven_point_per_channel
3,1036,27,0,15,15,3108.005244,207.2003496,12190.02622601,96,94,7,4,187,37,4,55352,0,0,0,48,0.360251,seven_point_per_channel
3,1037,27,0,12,12,3176.867891,264.7389909167,12639.33945585,97,92,4,2,245,31,2,77697,0,0,0,40,0.468897,seven_point_per_channel
3,1038,27,0,10,10,3025.441078,302.5441078,11487.20539365,109,106,9,2,145,27,2,47790,0,0,0,36,0.2952425,seven_point_per_channel
3,1039,27,0,16,16,2799.120013,174.9450008125,11350.60006452,72,71,6,5,494,39,5,150185,0,0,0,49,0.9213926,upper_bound_16
3,1040,27,0,11,11,2631.728881,239.2480800909,9763.644411657,97,94,15,4,217,33,4,64948,0,0,0,44,0.4190469,seven_point_per_channel
4,1001,27,0,11,11,5619.905983,510.9005439091,20189.5299304,245,230,24,2,251,31,2,65884,0,0,0,54,0.5601725,convex_mesh_per_channel
4,1002,27,0,12,12,5515.42139,459.6184491667,20107.10695586,239,227,4,3,309,34,3,76474,0,0,0,58,0.6669731,convex_mesh_per_channel
4,1003,27,0,10,10,6161.588875,616.1588875,21747.94437128,290,279,11,5,137,25,5,31675,0,0,0,51,0.3081773,convex_mesh_per_channel
4,1004,27,0,14,14,5339.904144,381.4217245714,20659.52070112,184,170,16,4,500,45,4,138596,0,0,0,70,1.1744188,convex_mesh_per_channel
4,1005,27,0,14,14,5595.920462,399.7086044286,21389.60231346,192,177,37,5,395,39,5,117296,0,0,0,65,0.9582114,convex_mesh_per_channel
4,1006,27,0,16,16,6513.903132,407.11894575,24404.5156774,226,213,70,5,309,53,5,77842,0,0,0,78,0.6897347,upper_bound_16
4,1007,27,0,13,13,5642.849887,434.0653759231,21429.24943063,216,203,3,3,203,36,3,55865,0,0,0,60,0.4874581,convex_mesh_per_channel
4,1008,27,0,14,14,5952.783607,425.1988290714,22733.91803703,218,207,13,3,363,42,3,90114,0,0,0,66,0.808648,convex_mesh_per_channel
4,1009,27,0,14,14,6063.505699,433.1075499286,22322.5285027,254,244,5,0,185,43,0,35802,0,0,0,64,0.37457,convex_mesh_per_channel
4,1010,27,0,15,15,5872.993699,391.5329132667,22694.96849501,197,187,29,6,371,37,6,102695,0,0,0,64,0.8860849,convex_mesh_per_channel
4,1011,27,0,10,10,5904.131182,590.4131182,20940.65592334,271,257,18,2,163,38,2,45348,0,0,0,61,0.3918791,convex_mesh_per_channel
4,1012,27,0,15,15,6754.502613,450.3001742,25667.5129852,210,196,100,7,265,36,7,61850,0,0,0,64,0.5785145,convex_mesh_per_channel
4,1013,27,0,13,13,5640.727834,433.9021410769,20843.63917907,235,223,3,3,318,38,3,78855,0,0,0,62,0.7617088,convex_mesh_per_channel
4,1014,27,0,12,12,5805.078258,483.7565215,21330.39128509,247,235,3,3,298,35,3,73346,0,0,0,59,0.6596421,convex_mesh_per_channel
4,1015,27,0,14,14,5519.404622,394.2431872857,20752.02311866,217,202,4,3,172,37,3,52512,0,0,0,61,0.4565607,convex_mesh_per_channel
4,1016,27,0,15,15,6721.079832,448.0719888,25410.39915843,208,197,109,3,518,46,3,121288,0,0,0,70,1.1438681,convex_mesh_per_channel
4,1017,27,0,15,15,5754.500682,383.6333788,21247.50341514,236,223,9,3,282,43,3,74614,0,0,0,67,0.6968586,convex_mesh_per_channel
4,1018,27,0,11,11,5775.158818,525.014438,20490.79411056,260,250,24,3,258,35,3,59529,0,0,0,59,0.5557339,convex_mesh_per_channel
4,1019,27,0,11,11,5833.359216,530.3053832727,21081.79608618,261,248,3,0,160,31,0,39406,0,0,0,52,0.3733894,convex_mesh_per_channel
4,1020,27,0,15,15,5694.088383,379.6058922,22240.44190319,190,179,14,3,407,49,3,108724,0,0,0,73,0.9467828,convex_mesh_per_channel
4,1021,27,0,15,15,6445.670231,429.7113487333,25063.35115254,224,217,7,2,306,50,2,63720,0,0,0,73,0.6449506,convex_mesh_per_channel
4,1022,27,0,15,15,5835.343231,389.0228820667,22891.71614307,183,165,34,4,362,42,4,104450,0,0,0,67,0.9123248,convex_mesh_per_channel
4,1023,27,0,16,16,5201.588616,325.0992885,19922.94307865,187,175,9,6,235,46,6,74378,0,0,0,69,0.6248926,upper_bound_16
4,1024,27,0,10,10,5869.227042,586.9227042,20466.13520664,283,266,15,4,152,27,4,43254,0,0,0,52,0.3701883,convex_mesh_per_channel
4,1025,27,0,15,15,5422.913807,361.5275871333,21304.56906007,176,159,16,5,463,40,5,143453,0,0,0,66,1.134119,convex_mesh_per_channel
4,1026,27,0,13,13,5619.584507,432.2757313077,20722.92252953,231,222,11,4,339,39,4,95109,0,0,0,64,0.8247465,convex_mesh_per_channel
4,1027,27,0,16,16,4926.064664,307.8790415,18730.32325862,160,153,49,3,337,46,3,98878,0,0,0,61,0.8262817,upper_bound_16
4,1028,27,0,16,16,5555.899364,347.24371025,21639.49680666,184,174,18,5,375,46,5,91763,0,0,0,66,0.8318006,upper_bound_16
4,1029,27,0,16,16,3599.712255,224.9820159375,13708.56125346,123,118,15,6,381,43,6,96547,0,0,0,57,0.8689131,upper_bound_16
4,1030,27,0,12,12,5774.579713,481.2149760833,21187.89856219,246,229,6,2,214,37,2,57910,0,0,0,60,0.4991023,convex_mesh_per_channel
4,1031,27,0,16,16,4953.339624,309.5837265,18396.69812214,179,167,44,4,276,52,4,83359,0,0,0,71,0.727103,upper_bound_16
4,1032,27,0,13,13,5889.539922,453.0415324615,22067.69961554,236,222,3,3,179,34,3,51085,0,0,0,58,0.4411829,convex_mesh_per_channel
4,1033,27,0,14,14,6338.283451,452.7345322143,23876.41725466,198,182,107,5,315,39,5,87127,0,0,0,65,0.7613759,convex_mesh_per_channel
4,1034,27,0,16,16,5821.654533,363.8534083125,22913.27268464,183,169,25,4,436,54,4,117987,0,0,0,77,1.0323033,upper_bound_16
4,1035,27,0,11,11,5627.190652,511.5627865455,20525.9532515,242,227,10,5,220,28,5,58542,0,0,0,54,0.508927,convex_mesh_per_channel
4,1036,27,0,15,15,5445.428478,363.0285652,21367.14238275,181,168,8,3,421,42,3,124014,0,0,0,66,1.0257111,convex_mesh_per_channel
4,1037,27,0,12,12,5352.7105,446.0592083333,19978.55249244,216,202,5,2,287,34,2,87627,0,0,0,57,0.6750651,convex_mesh_per_channel
4,1038,27,0,10,10,5831.833953,583.1833953,19989.16976697,291,281,16,1,151,31,1,44410,0,0,0,53,0.371352,convex_mesh_per_channel
4,1039,27,0,16,16,5545.88978,346.61811125,21769.44889443,170,160,34,6,459,50,6,112624,0,0,0,74,1.0434748,upper_bound_16
4,1040,27,0,11,11,5529.006883,502.6369893636,19470.03443835,260,250,10,5,197,32,5,56758,0,0,0,58,0.4718178,convex_mesh_per_channel
