problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1950001,0,4,15,15,3608.924711,240.5949807333,14674.62355119,99,92,4,0,36,33,3,6679,0,0,0,0,0.0309504,seven_point_per_channel
3,1950002,0,4,11,11,2973.303615,270.3003286364,11331.51808365,108,106,2,0,25,24,1,5071,0,0,0,0,0.0233209,seven_point_per_channel
3,1950003,0,4,14,14,3311.673953,236.5481395,13223.36976212,99,90,4,0,34,30,4,6576,0,0,0,0,0.0306848,seven_point_per_channel
3,1950004,0,4,15,15,3336.559481,222.4372987333,13647.79739865,85,80,9,0,38,35,3,7629,0,0,0,0,0.0372241,seven_point_per_channel
3,1950005,0,4,12,12,3154.027836,262.835653,12570.13918488,96,91,3,0,28,27,1,5582,0,0,0,0,0.0819198,seven_point_per_channel
3,1950006,0,4,13,13,2972.095224,228.6227095385,11435.47611832,101,91,8,0,38,34,4,7989,0,0,0,0,0.0391253,seven_point_per_channel
3,1950007,0,4,11,11,3147.452056,286.1320050909,12252.26026037,107,98,3,0,27,23,4,5749,0,0,0,0,0.0280728,seven_point_per_channel
3,1950008,0,4,12,12,2854.418484,237.868207,11067.0924312,95,91,5,0,31,30,1,6346,0,0,0,0,0.0300029,seven_point_per_channel
3,1950009,0,4,13,13,3553.005689,273.3081299231,14330.02844855,103,95,4,0,31,27,4,6429,0,0,0,0,0.0319236,seven_point_per_channel
3,1950010,0,4,16,16,3929.312268,245.58201675,16566.56134906,88,81,5,0,41,40,1,8054,0,0,0,0,0.0397695,upper_bound_16
3,1950011,0,4,14,14,3283.651205,234.5465146429,12968.25602631,103,96,3,0,33,29,4,6571,0,0,0,0,0.033006,seven_point_per_channel
3,1950012,0,4,15,15,3424.111752,228.2741168,13755.55875441,96,91,9,0,40,38,2,7673,0,0,0,0,0.0397428,seven_point_per_channel
3,1950013,0,4,15,15,3256.992883,217.1328588667,13444.96442767,82,77,2,0,34,33,1,6983,0,0,0,0,0.0360888,seven_point_per_channel
3,1950014,0,4,11,11,3116.015815,283.274165,12135.07907455,106,101,1,0,24,21,3,5053,0,0,0,0,0.0245593,seven_point_per_channel
3,1950015,0,4,10,10,3391.749386,339.1749386,12938.74693201,123,115,8,0,29,27,2,4975,0,0,0,0,0.0219968,seven_point_per_channel
3,1950016,0,4,11,11,2763.020731,251.1837028182,10615.10364705,97,91,3,0,26,24,2,5349,0,0,0,0,0.0265458,seven_point_per_channel
3,1950017,0,4,15,15,3609.26797,240.6178646667,15216.33986549,81,71,5,0,37,32,5,8070,0,0,0,0,0.0391116,seven_point_per_channel
3,1950018,0,4,11,11,2867.780973,260.7073611818,11168.904876,96,93,2,0,24,22,2,5150,0,0,0,0,0.0249715,seven_point_per_channel
3,1950019,0,4,14,14,3325.189936,237.5135668571,13110.94966466,103,100,6,0,35,32,3,6284,0,0,0,0,0.0308234,seven_point_per_channel
3,1950020,0,4,15,15,3224.040171,214.9360114,12615.20085963,102,92,8,1,38,33,5,7498,0,0,0,0,0.0334269,seven_point_per_channel
3,1950021,0,4,13,13,3043.095159,234.084243,12235.47578151,87,81,5,0,32,29,3,6492,0,0,0,0,0.030399,seven_point_per_channel
3,1950022,0,4,11,11,2990.562598,271.8693270909,11757.81297522,97,93,2,0,25,24,1,5413,0,0,0,0,0.0254922,seven_point_per_channel
3,1950023,0,4,12,12,3145.739983,262.1449985833,12448.69992405,98,91,5,0,31,30,1,6144,0,0,0,0,0.0306752,seven_point_per_channel
3,1950024,0,4,13,13,2960.771308,227.7516390769,11353.85654257,103,98,4,0,30,27,3,5807,0,0,0,0,0.0272777,seven_point_per_channel
3,1950025,0,4,16,16,3133.009831,195.8131144375,12530.04916071,86,75,14,0,51,47,4,10155,0,0,0,0,0.0463035,upper_bound_16
3,1950026,0,4,10,10,3212.083554,321.2083554,12460.41777347,109,104,7,0,27,26,1,4821,0,0,0,0,0.021739,seven_point_per_channel
3,1950027,0,4,12,12,2795.514938,232.9595781667,10852.57469438,94,92,1,0,25,25,0,5099,0,0,0,0,0.0245155,seven_point_per_channel
3,1950028,0,4,10,10,2666.23682,266.623682,9811.184095337,108,105,3,0,24,23,1,4475,0,0,0,0,0.0194679,seven_point_per_channel
3,1950029,0,4,15,15,3086.287282,205.7524854667,12461.43640927,86,83,2,0,33,32,1,6611,0,0,0,0,0.0319154,seven_point_per_channel
3,1950030,0,4,10,10,2949.892263,294.9892263,11484.46132074,100,94,3,0,26,25,1,5366,0,0,0,0,0.0259337,seven_point_per_channel
3,1950031,0,4,11,11,2923.294865,265.7540786364,11561.47432804,90,88,6,0,29,28,1,5419,0,0,0,0,0.0254975,seven_point_per_channel
3,1950032,0,4,15,15,3115.805981,207.7203987333,12319.02989624,93,82,10,0,43,40,3,8662,0,0,0,0,0.0422266,seven_point_per_channel
3,1950033,0,4,12,12,3052.884403,254.4070335833,11979.42200687,99,93,3,0,28,24,4,5905,0,0,0,0,0.0275006,seven_point_per_channel
3,1950034,0,4,12,12,2913.748619,242.8123849167,11418.74309163,95,89,2,0,27,23,4,5946,0,0,0,0,0.0288939,seven_point_per_channel
3,1950035,0,4,12,12,3110.038956,259.169913,12075.19477069,106,99,2,0,28,25,3,5741,0,0,0,0,0.0263249,seven_point_per_channel
3,1950036,0,4,11,11,3059.247492,278.1134083636,12016.2374506,101,90,2,0,27,22,5,5915,0,0,0,0,0.0261196,seven_point_per_channel
3,1950037,0,4,12,12,3644.391768,303.699314,14971.9588373,96,89,7,0,32,31,1,7035,0,0,0,0,0.0330182,seven_point_per_channel
3,1950038,0,4,14,14,3264.980956,233.2129254286,12899.90480817,101,92,6,0,37,33,4,7704,0,0,0,0,0.0336394,seven_point_per_channel
3,1950039,0,4,15,15,3603.198066,240.2132044,14775.99033274,93,90,6,0,36,35,1,6941,0,0,0,0,0.0312505,seven_point_per_channel
3,1950040,0,4,14,14,3560.678598,254.3341855714,13998.39298574,112,104,9,0,38,34,4,7714,0,0,0,0,0.0324129,seven_point_per_channel
4,1950001,0,4,15,15,6103.024433,406.8682955333,23995.12218102,206,193,2,0,32,31,1,5454,0,0,0,0,0.0648442,convex_mesh_per_channel
4,1950002,0,4,11,11,5864.901377,533.1728524545,21124.50688227,259,239,17,1,28,26,2,5079,0,0,0,0,0.046119,convex_mesh_per_channel
4,1950003,0,4,14,14,5744.887954,410.3491395714,21939.43977247,214,199,6,0,37,35,2,6374,0,0,0,0,0.0606632,convex_mesh_per_channel
4,1950004,0,4,15,15,6402.148041,426.8098694,25380.74019793,208,184,9,1,41,38,4,6548,0,0,0,0,0.066167,convex_mesh_per_channel
4,1950005,0,4,12,12,7075.52694,589.627245,26492.63455433,253,233,73,1,32,31,1,5477,0,0,0,0,0.0508754,convex_mesh_per_channel
4,1950006,0,4,13,13,5900.033604,453.8487387692,22475.16802803,223,210,5,0,35,33,2,6245,0,0,0,0,0.0592381,convex_mesh_per_channel
4,1950007,0,4,11,11,5772.495895,524.7723540909,21537.47948702,236,221,3,0,27,24,3,4580,0,0,0,0,0.0440194,convex_mesh_per_channel
4,1950008,0,4,12,12,5446.539658,453.8783048333,20767.69829976,207,192,2,0,30,29,1,5650,0,0,0,0,0.0527672,convex_mesh_per_channel
4,1950009,0,4,13,13,6777.065613,521.3127394615,24980.32807087,280,259,19,1,32,30,2,4395,0,0,0,0,0.0453392,convex_mesh_per_channel
4,1950010,0,4,16,16,9603.6787,600.22991875,36893.39347536,276,228,179,7,44,34,10,5786,0,0,0,0,0.0590206,upper_bound_16
4,1950011,0,4,14,14,6144.952567,438.9251833571,23959.76283903,215,193,5,0,37,34,3,6947,0,0,0,0,0.0714178,convex_mesh_per_channel
4,1950012,0,4,15,15,6505.109203,433.6739468667,25595.54603584,187,169,69,2,35,32,3,6351,0,0,0,0,0.0696714,convex_mesh_per_channel
4,1950013,0,4,15,15,6313.034023,420.8689348667,25580.17012921,182,155,19,2,39,36,3,7363,0,0,0,0,0.0748823,convex_mesh_per_channel
4,1950014,0,4,11,11,5427.913665,493.4466968182,20094.56832063,228,211,1,0,23,20,3,4463,0,0,0,0,0.0474983,convex_mesh_per_channel
4,1950015,0,4,10,10,5848.58579,584.858579,20617.92895007,281,261,3,0,27,25,2,5025,0,0,0,0,0.0472599,convex_mesh_per_channel
