problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1730001,0,2,11,11,3654.790003,332.2536366364,14128.95001318,128,107,9,4,25,18,7,4132,0,0,0,0,0.0150946,seven_point_per_channel
3,1730002,0,2,12,12,3902.429228,325.2024356667,15717.14614125,116,98,7,2,31,27,4,5333,0,0,0,0,0.0212795,seven_point_per_channel
3,1730003,0,2,16,16,3913.742723,244.6089201875,15803.71361792,110,81,14,6,43,35,8,8072,0,0,0,0,0.0323715,upper_bound_16
3,1730004,0,2,10,10,3041.066327,304.1066327,11575.33162921,112,101,5,1,28,26,2,5348,0,0,0,0,0.0208553,seven_point_per_channel
3,1730005,0,2,12,12,4014.391119,334.53259325,16081.95559505,122,98,10,4,30,23,7,5594,0,0,0,0,0.0220199,seven_point_per_channel
3,1730006,0,2,15,15,3393.731732,226.2487821333,13263.65865871,109,82,13,4,43,35,8,8995,0,0,0,0,0.034069,seven_point_per_channel
3,1730007,0,2,11,11,3655.78949,332.3444990909,14128.9474504,128,108,9,4,25,18,7,4132,0,0,0,0,0.0146736,seven_point_per_channel
3,1730008,0,2,11,11,3634.761638,330.4328761818,14113.80818643,125,108,8,4,24,18,6,3822,0,0,0,0,0.0136666,seven_point_per_channel
3,1730009,0,2,15,15,3388.27992,225.885328,13276.39959701,108,82,12,3,45,38,7,9347,0,0,0,0,0.0359757,seven_point_per_channel
3,1730010,0,2,10,10,3190.228805,319.0228805,12161.14402237,118,100,6,3,26,22,4,5191,0,0,0,0,0.0200576,seven_point_per_channel
3,1730011,0,2,14,14,4017.538224,286.967016,16247.69112558,116,88,10,5,37,27,10,6633,0,0,0,0,0.0256253,seven_point_per_channel
3,1730012,0,2,13,13,3660.968466,281.6129589231,14544.84233113,113,92,10,2,35,28,7,6323,0,0,0,0,0.0252105,seven_point_per_channel
3,1730013,0,2,15,15,3484.191301,232.2794200667,13855.95649125,105,83,10,3,43,38,5,8377,0,0,0,0,0.0325363,seven_point_per_channel
3,1730014,0,2,12,12,3913.166814,326.0972345,15535.83407431,123,98,11,5,30,23,7,5737,0,0,0,0,0.0221634,seven_point_per_channel
3,1730015,0,2,15,15,3143.297275,209.5531516667,12211.48636926,104,82,8,3,41,37,4,8271,0,0,0,0,0.0308201,seven_point_per_channel
3,1730016,0,2,12,12,4013.391119,334.4492599167,16081.95559505,122,97,10,4,30,23,7,5594,0,0,0,0,0.0207902,seven_point_per_channel
3,1730017,0,2,16,16,3841.101677,240.0688548125,15530.50839659,107,81,13,6,39,31,8,7273,0,0,0,0,0.0294871,upper_bound_16
3,1730018,0,2,13,13,3685.328922,283.4868401538,14686.64460671,114,92,7,3,30,23,7,5865,0,0,0,0,0.023426,seven_point_per_channel
3,1730019,0,2,15,15,3461.659628,230.7773085333,13788.29813135,104,82,9,3,41,36,5,7799,0,0,0,0,0.0306139,seven_point_per_channel
3,1730020,0,2,14,14,3960.425885,282.8875632143,15932.12943598,116,88,12,4,40,30,10,6402,0,0,0,0,0.0252703,seven_point_per_channel
3,1730021,0,2,15,15,3321.135932,221.4090621333,12895.67966851,111,82,10,3,42,33,9,9125,0,0,0,0,0.0344101,seven_point_per_channel
3,1730022,0,2,13,13,3628.894584,279.1457372308,14439.47292135,112,92,8,1,33,26,7,6457,0,0,0,0,0.0256067,seven_point_per_channel
3,1730023,0,2,10,10,3313.033879,331.3033879,12840.16940206,114,101,8,1,33,31,2,6023,0,0,0,0,0.0229142,seven_point_per_channel
3,1730024,0,2,13,13,3646.161614,280.4739703077,14450.80807164,115,92,8,2,34,26,8,6722,0,0,0,0,0.0275522,seven_point_per_channel
3,1730025,0,2,10,10,3144.268874,314.4268874,12181.34437333,109,101,4,0,29,29,0,5196,0,0,0,0,0.0208109,seven_point_per_channel
3,1730026,0,2,11,11,3654.790003,332.2536366364,14128.95001318,128,107,9,4,25,18,7,4132,0,0,0,0,0.0149869,seven_point_per_channel
3,1730027,0,2,15,15,3343.58243,222.9054953333,13102.91213369,107,83,10,4,43,37,6,8815,0,0,0,0,0.0341889,seven_point_per_channel
3,1730028,0,2,15,15,3502.567649,233.5045099333,13882.83823679,107,83,11,3,46,40,6,9213,0,0,0,0,0.0371145,seven_point_per_channel
3,1730029,0,2,13,13,3666.066066,282.005082,14550.33032682,115,92,8,3,31,23,8,5617,0,0,0,0,0.0226095,seven_point_per_channel
3,1730030,0,2,16,16,4003.170331,250.1981456875,16295.85166589,110,81,11,5,42,34,8,7842,0,0,0,0,0.0343181,upper_bound_16
3,1730031,0,2,13,13,3616.105247,278.1619420769,14205.52622248,118,93,9,4,31,22,9,6181,0,0,0,0,0.0252498,seven_point_per_channel
3,1730032,0,2,13,13,3739.736986,287.6720758462,14788.6849201,119,92,10,4,33,24,9,6222,0,0,0,0,0.0239836,seven_point_per_channel
