problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
4,2650024,84,4,12,12,6053.279823,504.43998525,21321.39908545,282,268,17,5,180,39,5,44748,0,0,0,65,1.526966375,convex_mesh_per_channel,3,3.800569528772,376,6,0,0,0
4,2650025,84,4,15,15,5418.070519,361.2047012667,20425.35258059,206,195,11,2,230,45,2,51207,0,0,0,68,1.790745583,convex_mesh_per_channel,0,0,377,7,0,0,0
4,2650026,84,4,14,14,6288.436964,449.1740688571,23747.18483229,242,229,10,3,148,40,3,35257,0,0,0,64,2.13457925,convex_mesh_per_channel,3,10.89859124883,375,5,0,0,0
4,2650027,84,4,10,10,6037.910486,603.7910486,21549.55244647,281,267,2,2,81,26,2,23793,0,0,0,49,1.3233335,convex_mesh_per_channel,1,0.003338273290865,374,4,0,0,0
4,2650028,84,4,13,13,5720.099993,440.0076917692,20830.49996867,246,232,9,6,254,36,6,60891,0,0,0,63,1.516556458,convex_mesh_per_channel,0,0,377,7,0,0,0
4,2650029,84,4,14,14,5634.287495,402.4491067857,21311.43748294,214,199,11,5,239,38,5,70127,0,0,0,64,1.548665833,convex_mesh_per_channel,0,0,376,6,0,0,0
4,2650030,84,4,10,10,6124.383167,612.4383167,21521.91580135,290,275,15,5,157,28,5,39775,0,0,0,54,1.161820042,convex_mesh_per_channel,1,3.657069592373,376,6,0,0,0
4,2650031,84,4,15,15,5783.868774,385.5912516,21149.34387561,243,231,11,4,153,42,4,42466,0,0,0,67,1.233985584,convex_mesh_per_channel,0,0,376,6,0,0,0
4,2650032,84,4,16,16,5890.801719,368.1751074375,22734.00860173,209,201,6,1,449,56,1,122495,0,0,0,77,2.07180275,upper_bound_16,1,4.689842807769,368,6,0,0,0
4,2650033,84,4,12,12,5756.216304,479.684692,20986.081518,248,235,8,2,198,36,2,49611,0,0,0,59,1.567263666,convex_mesh_per_channel,3,12.170580525,376,6,0,0,0
4,2650034,84,4,14,14,5504.693931,393.1924236429,20433.46968465,223,206,9,6,241,31,6,58229,0,0,0,58,1.53008775,convex_mesh_per_channel,1,5.932946677767,376,6,0,0,0
4,2650035,84,4,11,11,5862.734479,532.9758617273,20823.67240596,268,255,16,5,126,25,5,35633,0,0,0,51,1.342599709,convex_mesh_per_channel,0,0,375,5,0,0,0
4,2650036,84,4,12,12,5544.232029,462.01933575,20161.16013216,244,229,1,3,318,38,3,81718,0,0,0,62,2.178842625,convex_mesh_per_channel,0,0,376,6,0,0,0
4,2650037,84,4,10,10,6020.441859,602.0441859,20977.20929261,296,283,4,2,120,27,2,27529,0,0,0,50,1.2661415,convex_mesh_per_channel,2,27.83909623251,376,6,0,0,0
4,2650038,84,4,11,11,6333.643856,575.7858050909,22048.21928581,304,292,19,3,109,29,3,28849,0,0,0,53,1.240523125,convex_mesh_per_channel,1,1.904558183054,376,6,0,0,0
4,2650039,84,4,12,12,5516.879162,459.7399301667,20649.39580448,221,207,5,4,343,32,4,95691,0,0,0,57,2.268683875,convex_mesh_per_channel,1,0,375,5,0,0,0
4,2650040,84,4,16,16,4748.549994,296.784374625,18337.74998361,163,156,10,3,404,49,3,106081,0,0,0,65,2.2799155,upper_bound_16,1,7.873499550853,278,0,0,0,0
