problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
3,2630011,84,2,11,11,3184.547212,289.504292,12307.73604849,112,99,3,2,70,11,6,13278,0,4,4,24,0.064213875,seven_point_per_channel,8,42.35977136289,0,0,0,0,0
3,2630012,84,2,12,12,3185.47712,265.4564266667,12412.38561568,106,95,6,2,80,14,5,15490,0,7,6,26,0.071479917,seven_point_per_channel,4,53.74681954509,0,0,0,0,0
3,2630013,84,2,10,10,2807.753207,280.7753207,10498.76603314,110,99,3,1,69,15,4,15225,0,6,4,26,0.066889833,seven_point_per_channel,4,9.303150641023,0,0,0,0,0
3,2630014,84,2,13,13,2855.512739,219.6548260769,10927.56368902,101,88,4,2,90,19,4,18490,0,7,5,30,0.093161375,seven_point_per_channel,5,2.691442240592,0,0,0,0,0
3,2630015,84,2,11,11,3307.236753,300.6578866364,12831.1837494,115,99,4,3,67,9,7,11421,0,3,2,23,0.048806292,seven_point_per_channel,6,42.35135551708,0,0,0,0,0
3,2630016,84,2,10,10,2823.693283,282.3693283,10488.46641122,113,99,4,2,68,14,5,15320,0,6,4,26,0.066785667,seven_point_per_channel,4,8.972286897793,0,0,0,0,0
3,2630017,84,2,13,13,2845.684036,218.898772,10828.42017881,103,88,4,3,90,17,5,18117,0,7,5,29,0.079950875,seven_point_per_channel,4,1.384502030942,0,0,0,0,0
3,2630018,84,2,14,14,2931.961183,209.4257987857,11334.80591641,98,87,6,2,125,21,5,27201,0,9,7,33,0.1192285,seven_point_per_channel,6,8.347760582803,0,0,0,0,0
3,2630019,84,2,11,11,3307.252847,300.6593497273,12831.26422138,115,99,4,3,67,9,7,11491,0,3,2,23,0.051118083,seven_point_per_channel,6,42.35135204894,0,0,0,0,0
3,2630020,84,2,14,14,2994.401794,213.8858424286,11622.00896488,98,86,8,2,125,22,5,26512,0,9,7,34,0.11762475,seven_point_per_channel,6,3.385291627417,0,0,0,0,0
3,2630021,84,2,15,15,2910.86553,194.057702,11234.32765746,96,79,10,3,134,20,8,28443,0,9,7,35,0.136801917,seven_point_per_channel,7,33.18813959809,0,0,0,0,0
3,2630022,84,2,16,16,3215.897784,200.9936115,12744.48890915,96,74,11,5,174,18,10,30656,0,5,4,33,0.14151325,upper_bound_16,10,106.787898062,0,0,0,0,0
3,2630023,84,2,14,14,2900.609255,207.1863753571,11258.04627367,95,86,6,1,126,23,4,26560,0,9,7,34,0.116803917,seven_point_per_channel,6,0.803644278094,0,0,0,0,0
3,2630024,84,2,13,13,2773.684817,213.3603705385,10523.42407913,101,90,3,2,90,19,4,18272,0,7,5,30,0.083555917,seven_point_per_channel,4,1.384502030944,0,0,0,0,0
3,2630025,84,2,11,11,3306.236753,300.5669775455,12831.1837494,115,98,4,3,67,9,7,11421,0,3,2,23,0.053247375,seven_point_per_channel,6,42.35135551708,0,0,0,0,0
3,2630026,84,2,11,11,3289.183638,299.0166943636,12830.91817533,112,99,3,2,68,10,6,11276,0,3,2,23,0.0490705,seven_point_per_channel,6,42.68105369026,0,0,0,0,0
3,2630027,84,2,12,12,3183.47712,265.28976,12412.38561568,106,93,6,2,80,14,5,15490,0,7,6,26,0.074738583,seven_point_per_channel,4,53.74681954509,0,0,0,0,0
3,2630028,84,2,14,14,2994.401794,213.8858424286,11622.00896488,98,86,8,2,125,22,5,26706,0,9,7,34,0.110159833,seven_point_per_channel,6,3.385291627417,0,0,0,0,0
3,2630029,84,2,16,16,3223.214056,201.4508785,12836.070269,94,76,10,4,176,18,10,30730,0,5,4,33,0.141812084,upper_bound_16,11,136.4956947481,0,0,0,0,0
3,2630030,84,2,16,16,3261.224339,203.8265211875,12996.12168728,95,77,10,4,177,17,11,30644,0,5,4,33,0.139485833,upper_bound_16,12,176.2069444501,0,0,0,0,0
3,2630031,84,2,12,12,3202.529101,266.8774250833,12412.64551645,109,94,7,3,79,13,6,15683,0,7,6,26,0.068412792,seven_point_per_channel,4,53.42515424642,0,0,0,0,0
3,2630032,84,2,15,15,2848.942803,189.9295202,11004.71401562,93,81,9,2,134,19,8,28366,0,9,7,34,0.12474525,seven_point_per_channel,7,44.4944700923,0,0,0,0,0
3,2630033,84,2,13,13,2828.653829,217.5887560769,10828.2691451,100,89,3,2,91,18,4,17920,0,7,5,29,0.088351333,seven_point_per_channel,6,1.732684676643,0,0,0,0,0
3,2630034,84,2,12,12,3185.47712,265.4564266667,12412.38561568,106,95,6,2,80,14,5,15490,0,7,6,26,0.075986041,seven_point_per_channel,4,53.74681954509,0,0,0,0,0
3,2630035,84,2,10,10,2807.753207,280.7753207,10498.76603314,110,99,3,1,69,15,4,15225,0,6,4,26,0.06041575,seven_point_per_channel,4,9.303150641023,0,0,0,0,0
3,2630036,84,2,11,11,3325.305962,302.300542,12831.52979545,118,99,5,4,66,8,8,11636,0,3,2,23,0.048868667,seven_point_per_channel,6,42.02165387576,0,0,0,0,0
3,2630037,84,2,11,11,3326.305962,302.3914510909,12831.52979545,118,100,5,4,66,8,8,11636,0,3,2,23,0.054014333,seven_point_per_channel,6,42.02165387576,0,0,0,0,0
3,2630038,84,2,14,14,2993.401794,213.8144138571,11622.00896488,98,85,8,2,125,22,5,26512,0,9,7,34,0.120174625,seven_point_per_channel,6,3.385291627417,0,0,0,0,0
3,2630039,84,2,13,13,2853.512739,219.5009799231,10927.56368902,101,86,4,2,90,19,4,18315,0,7,5,30,0.072237792,seven_point_per_channel,5,2.691442240592,0,0,0,0,0
3,2630040,84,2,10,10,2841.963983,284.1963983,10649.81990912,111,98,3,2,69,14,4,15383,0,6,4,25,0.066333667,seven_point_per_channel,4,33.64270144916,0,0,0,0,0
4,2630001,84,2,12,12,6133.978174,511.1648478333,22514.89089272,253,237,23,4,110,34,4,26306,0,0,0,59,1.469554125,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630002,84,2,15,15,7669.026191,511.2684127333,28645.13106585,237,221,153,9,164,35,9,42241,0,0,0,65,1.544309083,convex_mesh_per_channel,2,6.709133277924,375,5,0,0,0
4,2630003,84,2,11,11,6580.818039,598.2561853636,23779.09019554,272,254,52,6,132,33,6,23746,0,0,0,60,1.474204917,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630004,84,2,12,12,6133.978174,511.1648478333,22514.89089272,253,237,23,4,110,34,4,26099,0,0,0,59,1.492339292,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630005,84,2,10,10,6158.777925,615.8777925,21998.88962627,284,268,7,4,223,39,4,43106,0,0,0,64,1.806838042,convex_mesh_per_channel,1,1.164588175561,376,6,0,0,0
4,2630006,84,2,12,12,6133.978174,511.1648478333,22514.89089272,253,237,23,4,110,34,4,26283,0,0,0,59,1.513830791,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630007,84,2,10,10,6156.777925,615.6777925,21998.88962627,284,266,7,4,223,39,4,43238,0,0,0,64,1.83758475,convex_mesh_per_channel,1,1.164588175561,376,6,0,0,0
4,2630008,84,2,14,14,5935.258399,423.9470285,21826.29199106,243,228,19,6,283,45,6,51624,0,0,0,72,1.941398333,convex_mesh_per_channel,5,18.93047883682,376,6,0,0,0
4,2630009,84,2,12,12,6132.978174,511.0815145,22514.89089272,253,236,23,4,110,34,4,26289,0,0,0,59,1.534943958,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630010,84,2,15,15,7669.026191,511.2684127333,28645.13106585,237,221,153,9,164,35,9,42241,0,0,0,65,1.543829416,convex_mesh_per_channel,2,6.709133277924,375,5,0,0,0
4,2630011,84,2,11,11,6581.818039,598.3470944545,23779.09019554,272,255,52,6,132,33,6,23587,0,0,0,60,1.4726505,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630012,84,2,12,12,6131.978174,510.9981811667,22514.89089272,253,235,23,4,110,34,4,26076,0,0,0,59,1.51140125,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630013,84,2,10,10,6564.623361,656.4623361,23683.11682375,285,269,28,3,112,34,3,29712,0,0,0,58,1.32386275,convex_mesh_per_channel,1,1.164588175558,374,4,0,0,0
4,2630014,84,2,13,13,7351.425424,565.4942633846,27112.127177,262,248,102,6,98,27,6,22729,0,0,0,54,1.43361575,convex_mesh_per_channel,1,1.444930885042,375,5,0,0,0
4,2630015,84,2,11,11,6582.818039,598.4380035455,23779.09019554,272,256,52,6,132,33,6,23657,0,0,0,60,1.471606292,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630016,84,2,10,10,6565.623361,656.5623361,23683.11682375,285,270,28,3,112,34,3,29532,0,0,0,58,1.346212542,convex_mesh_per_channel,1,1.164588175558,374,4,0,0,0
4,2630017,84,2,13,13,7350.425424,565.4173403077,27112.127177,262,247,102,6,98,27,6,22762,0,0,0,54,1.419330917,convex_mesh_per_channel,1,1.444930885042,375,5,0,0,0
4,2630018,84,2,14,14,5935.258399,423.9470285,21826.29199106,243,228,19,6,283,45,6,51281,0,0,0,72,2.00998425,convex_mesh_per_channel,5,18.93047883682,376,6,0,0,0
4,2630019,84,2,11,11,6583.818039,598.5289126364,23779.09019554,272,257,52,6,132,33,6,23404,0,0,0,60,1.551168417,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630020,84,2,14,14,5935.258399,423.9470285,21826.29199106,243,228,19,6,283,45,6,51566,0,0,0,72,1.909954708,convex_mesh_per_channel,5,18.93047883682,376,6,0,0,0
4,2630021,84,2,15,15,7669.026191,511.2684127333,28645.13106585,237,221,153,9,164,35,9,42287,0,0,0,65,1.581468792,convex_mesh_per_channel,2,6.709133277924,375,5,0,0,0
4,2630022,84,2,16,16,4847.906464,302.994154,18159.53234247,178,165,27,9,209,41,9,47078,0,0,0,65,1.4305175,upper_bound_16,1,0.5435895114133,312,5,0,0,0
4,2630023,84,2,14,14,5934.258399,423.8755999286,21826.29199106,243,227,19,6,283,45,6,51586,0,0,0,72,1.8644755,convex_mesh_per_channel,5,18.93047883682,376,6,0,0,0
4,2630024,84,2,13,13,7350.425424,565.4173403077,27112.127177,262,247,102,6,98,27,6,22729,0,0,0,54,1.4649875,convex_mesh_per_channel,1,1.444930885042,375,5,0,0,0
4,2630025,84,2,11,11,6581.818039,598.3470944545,23779.09019554,272,255,52,6,132,33,6,23665,0,0,0,60,1.47646625,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630026,84,2,11,11,6582.818039,598.4380035455,23779.09019554,272,256,52,6,132,33,6,23668,0,0,0,60,1.545266166,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630027,84,2,12,12,6133.978174,511.1648478333,22514.89089272,253,237,23,4,110,34,4,26283,0,0,0,59,1.461334917,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630028,84,2,14,14,5935.258399,423.9470285,21826.29199106,243,228,19,6,283,45,6,51509,0,0,0,72,1.879708917,convex_mesh_per_channel,5,18.93047883682,376,6,0,0,0
4,2630029,84,2,16,16,4847.906464,302.994154,18159.53234247,178,165,27,9,209,41,9,46824,0,0,0,65,1.467145625,upper_bound_16,1,0.5435895114133,312,5,0,0,0
4,2630030,84,2,16,16,4845.906464,302.869154,18159.53234247,178,163,27,9,209,41,9,46977,0,0,0,65,1.472472375,upper_bound_16,1,0.5435895114133,312,5,0,0,0
4,2630031,84,2,12,12,6132.978174,511.0815145,22514.89089272,253,236,23,4,110,34,4,26076,0,0,0,59,1.521672875,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630032,84,2,15,15,7670.026191,511.3350794,28645.13106585,237,222,153,9,164,35,9,42039,0,0,0,65,1.616796292,convex_mesh_per_channel,2,6.709133277924,375,5,0,0,0
4,2630033,84,2,13,13,7351.425424,565.4942633846,27112.127177,262,248,102,6,98,27,6,22762,0,0,0,54,1.459763625,convex_mesh_per_channel,1,1.444930885042,375,5,0,0,0
4,2630034,84,2,12,12,6133.978174,511.1648478333,22514.89089272,253,237,23,4,110,34,4,26283,0,0,0,59,1.472009875,convex_mesh_per_channel,3,11.03769449942,375,5,0,0,0
4,2630035,84,2,10,10,6157.777925,615.7777925,21998.88962627,284,267,7,4,223,39,4,42912,0,0,0,64,1.744025208,convex_mesh_per_channel,1,1.164588175561,376,6,0,0,0
4,2630036,84,2,11,11,6581.818039,598.3470944545,23779.09019554,272,255,52,6,132,33,6,23721,0,0,0,60,1.492156,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630037,84,2,11,11,6581.818039,598.3470944545,23779.09019554,272,255,52,6,132,33,6,23721,0,0,0,60,1.513282042,convex_mesh_per_channel,2,13.1133723915,374,4,0,0,0
4,2630038,84,2,14,14,5935.258399,423.9470285,21826.29199106,243,228,19,6,283,45,6,51396,0,0,0,72,1.863605375,convex_mesh_per_channel,5,18.93047883682,376,6,0,0,0
4,2630039,84,2,13,13,7350.425424,565.4173403077,27112.127177,262,247,102,6,98,27,6,22729,0,0,0,54,1.414961125,convex_mesh_per_channel,1,1.444930885042,375,5,0,0,0
4,2630040,84,2,10,10,6157.777925,615.7777925,21998.88962627,284,267,7,4,223,39,4,43064,0,0,0,64,1.817009041,convex_mesh_per_channel,1,1.164588175561,376,6,0,0,0
