problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m
4,2110004,56,0,11,11,5585.692325,507.7902113636,20123.46161396,249,237,8,2,233,39,2,72444,0,0,0,62,0.431369416,convex_mesh_per_channel,0,0
4,2110005,56,0,14,14,6011.437021,429.3883586429,22437.18507982,235,225,18,6,261,37,6,67930,0,0,0,64,0.446484792,convex_mesh_per_channel,0,0
4,2110006,56,0,12,12,5920.653516,493.387793,21343.2675812,263,250,9,4,226,30,4,54861,0,0,0,55,0.346730208,convex_mesh_per_channel,0,0
4,2110007,56,0,10,10,5887.956783,588.7956783,21014.78390758,272,257,6,2,89,30,2,17508,0,0,0,53,0.125524583,convex_mesh_per_channel,0,0
4,2110008,56,0,11,11,5709.264922,519.0240838182,20206.32461326,270,257,2,1,248,34,1,76381,0,0,0,56,0.473515,convex_mesh_per_channel,0,0
4,2110009,56,0,14,14,5846.701184,417.6215131429,22498.50591823,210,197,10,2,348,45,2,90573,0,0,0,68,0.567794791,convex_mesh_per_channel,0,0
4,2110010,56,0,16,16,5373.056244,335.81601525,21030.2812199,178,164,11,4,429,48,4,118497,0,0,0,72,0.716194583,upper_bound_16,0,0
4,2110011,56,0,14,14,5631.35651,402.2397507143,20991.78256211,225,211,9,5,260,35,5,81372,0,0,0,61,0.526428875,convex_mesh_per_channel,0,0
4,2110012,56,0,14,14,5539.963862,395.7117044286,21059.81931187,197,186,29,6,304,42,6,94818,0,0,0,69,0.587955375,convex_mesh_per_channel,0,0
4,2110013,56,0,13,13,5525.175984,425.0135372308,20830.87991737,212,198,12,6,265,34,6,65671,0,0,0,61,0.435355458,convex_mesh_per_channel,0,0
4,2110014,56,0,14,14,6632.704515,473.7646082143,23883.52256297,292,281,15,4,191,44,4,43636,0,0,0,69,0.298308375,convex_mesh_per_channel,0,0
4,2110015,56,0,12,12,5398.408141,449.8673450833,19812.04071425,229,216,5,2,190,33,2,57131,0,0,0,56,0.345316958,convex_mesh_per_channel,0,0
4,2110016,56,0,12,12,5782.440442,481.8700368333,20612.20221208,265,254,7,4,212,31,4,50079,0,0,0,56,0.318031333,convex_mesh_per_channel,0,0
4,2110017,56,0,13,13,5837.704967,449.0542282308,21273.52484229,249,240,11,4,228,34,4,55692,0,0,0,59,0.371825166,convex_mesh_per_channel,0,0
4,2110018,56,0,10,10,5536.416753,553.6416753,19662.08376109,258,243,7,2,178,32,2,49136,0,0,0,55,0.329793625,convex_mesh_per_channel,0,0
4,2110019,56,0,12,12,5570.638239,464.21985325,20178.19118779,243,230,10,2,232,34,2,63126,0,0,0,57,0.40269625,convex_mesh_per_channel,0,0
4,2110020,56,0,11,11,6239.72246,567.2474963636,22238.61228504,286,274,11,2,103,31,2,24105,0,0,0,54,0.167956167,convex_mesh_per_channel,0,0
4,2110021,56,0,16,16,4582.616269,286.4135168125,16873.08137332,182,173,15,4,304,48,4,89410,0,0,0,67,0.551975125,upper_bound_16,0,0
4,2110022,56,0,11,11,6133.863441,557.6239491818,21719.31719508,285,271,13,3,152,35,3,31818,0,0,0,59,0.2481305,convex_mesh_per_channel,0,0
4,2110023,56,0,10,10,5531.538824,553.1538824,19597.69410719,258,245,9,3,254,30,3,77876,0,0,0,54,0.458229958,convex_mesh_per_channel,0,0
4,2110024,56,0,12,12,5681.156379,473.42969825,20610.78187194,244,231,16,5,153,31,5,49364,0,0,0,57,0.284468459,convex_mesh_per_channel,0,0
4,2110025,56,0,10,10,6270.898909,627.0898909,21954.49455086,300,288,14,3,96,30,3,17609,0,0,0,54,0.130539417,convex_mesh_per_channel,0,0
4,2110026,56,0,11,11,5844.624602,531.3295092727,21113.12302293,256,242,15,5,235,34,5,63438,0,0,0,60,0.386495208,convex_mesh_per_channel,0,0
4,2110027,56,0,10,10,5765.369581,576.5369581,19571.84789023,291,277,23,5,141,35,5,37138,0,0,0,61,0.231101542,convex_mesh_per_channel,0,0
4,2110028,56,0,15,15,5662.799696,377.5199797333,22118.99848661,192,180,8,3,285,39,3,80097,0,0,0,63,0.487764,convex_mesh_per_channel,0,0
4,2110029,56,0,14,14,6168.538491,440.6098922143,23587.69246872,222,211,20,4,295,43,4,77677,0,0,0,68,0.499796416,convex_mesh_per_channel,0,0
4,2110030,56,0,12,12,6120.135345,510.01127875,22255.67672577,267,253,7,5,242,36,5,66646,0,0,0,62,0.415700042,convex_mesh_per_channel,0,0
4,2110031,56,0,15,15,5963.441068,397.5627378667,23147.20533644,207,191,11,5,353,45,5,92187,0,0,0,71,0.601819542,convex_mesh_per_channel,0,0
4,2110032,56,0,12,12,5468.419598,455.7016331667,19622.09799117,248,235,3,3,286,36,3,75829,0,0,0,60,0.452065083,convex_mesh_per_channel,0,0
4,2110033,56,0,10,10,7072.990095,707.2990095,24944.95054838,314,299,55,3,124,30,3,29179,0,0,0,54,0.201219625,convex_mesh_per_channel,0,0
4,2110034,56,0,16,16,5866.050145,366.6281340625,22390.25071272,207,195,26,5,548,56,5,144193,0,0,0,82,0.951059208,upper_bound_16,0,0
4,2110035,56,0,15,15,5524.031134,368.2687422667,22195.15568503,167,151,8,5,361,40,5,98953,0,0,0,66,0.63307675,convex_mesh_per_channel,0,0
4,2110036,56,0,13,13,5144.216936,395.7089950769,19531.08466409,194,179,8,2,363,38,2,101920,0,0,0,61,0.662889167,convex_mesh_per_channel,0,0
4,2110037,56,0,13,13,5976.784588,459.7526606154,20803.92296517,277,267,33,7,154,35,7,44937,0,0,0,63,0.286196792,convex_mesh_per_channel,0,0
4,2110038,56,0,12,12,5542.35526,461.8629383333,20021.77630762,248,238,0,0,224,40,0,68002,0,0,0,61,0.410644375,convex_mesh_per_channel,0,0
4,2110039,56,0,14,14,5822.5287,415.8949071429,22362.64350458,205,192,21,1,361,48,1,102638,0,0,0,70,0.667939459,convex_mesh_per_channel,0,0
4,2110040,56,0,13,13,6302.831566,484.8331973846,22674.1578634,269,253,35,5,174,36,5,33852,0,0,0,62,0.219122,convex_mesh_per_channel,0,0
