日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-10-19,23:40-23:50,601.4939417917512,601.4939417917512,47.179991791751185,0.0,0.0,1.1368683772161603e-13,0.4271,8541.584137716458,8584.046130329034
2025-10-19,23:50-24:00,662.6200614596282,662.6200614596282,76.57506145962745,0.0,0.0,7.958078640513122e-13,0.4276,8584.046130329034,8652.963685642699
2025-10-20,00:00-00:10,707.0683229433846,707.0683229433846,116.21120627671795,0.0,-0.0,0.0,0.4248,8652.963685642699,8757.553771291745
2025-10-20,00:10-00:20,1358.5167956304092,1358.5167956304092,800.1342456304094,0.0,2.2737367544323206e-13,0.0,0.4245,8757.553771291745,9477.674592359113
2025-10-20,00:20-00:30,650.5700000000005,650.5700000000005,119.61333333333337,0.0,0.0,5.684341886080801e-13,0.4269,9477.674592359113,9585.326592359113
2025-10-20,00:30-00:40,632.3492999999991,632.3492999999991,72.89586666666663,0.0,9.094947017729282e-13,0.0,0.4272,9585.326592359113,9650.932872359113
2025-10-20,00:40-00:50,604.9574875024863,604.9574875024863,26.495237502486916,0.0,5.684341886080801e-13,0.0,0.4271,9650.932872359113,9674.778586111352
2025-10-20,00:50-01:00,625.6816666666681,625.6816666666681,48.916666666668284,0.0,2.2737367544323206e-13,0.0,0.4285,9674.778586111352,9718.803586111353
2025-10-20,01:00-01:10,568.4009166666661,568.4009166666661,0.0,31.195533333334424,0.0,5.684341886080801e-13,0.4311,9718.803586111353,9684.141882407648
2025-10-20,01:10-01:20,596.2487564195202,596.2487564195202,8.856289752853222,0.0,0.0,3.410605131648481e-13,0.4302,9684.141882407648,9692.112543185216
2025-10-20,01:20-01:30,604.2633333333323,604.2633333333323,56.66999999999866,0.0,0.0,2.2737367544323206e-13,0.4279,9692.112543185216,9743.115543185215
2025-10-20,01:30-01:40,565.9073665766299,565.9073665766299,11.837016576630251,0.0,3.410605131648481e-13,0.0,0.4312,9743.115543185215,9753.768858104182
2025-10-20,01:40-01:50,559.3616811126032,559.3616811126032,0.0,12.456185554063996,0.0,4.547473508864641e-13,0.4333,9753.768858104182,9739.928651933
2025-10-20,01:50-02:00,645.807479365608,645.807479365608,65.13914603227425,0.0,0.0,3.410605131648481e-13,0.4311,9739.928651933,9798.553883362047
2025-10-20,02:00-02:10,640.3405679360121,640.3405679360121,45.26775126934606,0.0,5.684341886080801e-13,0.0,0.4293,9798.553883362047,9839.294859504458
2025-10-20,02:10-02:20,606.6821255276127,606.6821255276127,9.4933255276131,0.0,4.547473508864641e-13,0.0,0.4324,9839.294859504458,9847.83885247931
2025-10-20,02:20-02:30,577.1900000000006,577.1900000000006,0.0,19.801666666666645,0.0,5.684341886080801e-13,0.4367,9847.83885247931,9825.837000627458
2025-10-20,02:30-02:40,606.2196666666665,606.2196666666665,0.0,14.184266666667645,0.0,7.958078640513122e-13,0.4348,9825.837000627458,9810.07670433116
2025-10-20,02:40-02:50,603.5557167097477,603.5557167097477,0.0,11.446916623584912,7.958078640513122e-13,0.0,0.4335,9810.07670433116,9797.357908082733
