日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-07-09,02:10-02:20,907.199724971819,907.199724971819,0.0,27.0,0.0,216.89147497181898,0.5061,8460.0,8430.0
2025-07-09,02:20-02:30,852.9826567825813,852.9826567825813,0.0,-0.0,0.0,110.39932344924796,0.4804,8430.0,8430.0
2025-07-09,02:30-02:40,835.8985354286249,835.8985354286249,0.0,-0.0,0.0,116.26846876195827,0.4937,8430.0,8430.0
2025-07-09,02:40-02:50,824.6202083824894,824.6202083824894,0.0,27.0,0.0,108.5576417158228,0.5032,8430.0,8400.0
2025-07-09,02:50-03:00,1585.7516304794906,1585.7516304794906,766.6666666666666,0.0,0.0,29.889963812823908,0.5082,8400.0,9090.0
2025-07-09,03:00-03:10,814.9799309523812,814.9799309523812,0.0,-0.0,0.0,84.80296428571467,0.5418,9090.0,9090.0
2025-07-09,03:10-03:20,806.2814951864881,806.2814951864881,0.0,54.0,0.0,182.6424451864881,0.5429,9090.0,9030.0
2025-07-09,03:20-03:30,1588.8264108065991,1588.8264108065991,733.3333333333334,0.0,0.0,164.45141080659914,0.5164,9030.0,9690.0
2025-07-09,03:30-03:40,893.3942355464061,893.3942355464061,0.0,27.0,0.0,201.2636688797395,0.5296,9690.0,9660.0
2025-07-09,03:40-03:50,937.7173087573582,937.7173087573582,0.0,27.0,0.0,239.94137542402484,0.5411,9660.0,9630.0
2025-07-09,03:50-04:00,1597.0966666666664,1597.0966666666664,733.3333333333334,0.0,0.0,153.12499999999966,0.5312,9630.0,10290.0
2025-07-09,04:00-04:10,865.6838833333343,865.6838833333343,0.0,-0.0,0.0,160.40276666666762,0.5191,10290.0,10290.0
2025-07-09,04:10-04:20,891.3878496341479,891.3878496341479,0.0,27.0,0.0,216.57989963414786,0.4836,10290.0,10260.0
2025-07-09,04:20-04:30,853.436607874203,853.436607874203,0.0,27.0,0.0,179.93494120753633,0.4529,10260.0,10230.0
2025-07-09,04:30-04:40,801.7950763605267,801.7950763605267,0.0,27.0,0.0,120.69589302719339,0.4796,10230.0,10200.0
2025-07-09,04:40-04:50,785.8487508240817,785.8487508240817,0.0,27.0,0.0,115.89041749074829,0.4787,10200.0,10170.0
2025-07-09,04:50-05:00,820.6979951556413,820.6979951556413,0.0,27.0,0.0,167.50466182230798,0.4534,10170.0,10140.0
2025-07-09,05:00-05:10,829.957307142856,829.957307142856,0.0,27.0,0.0,173.59467380952276,0.4868,10140.0,10110.0
2025-07-09,05:10-05:20,745.520442287336,745.520442287336,0.0,27.0,0.0,112.17622562066924,0.4923,10110.0,10080.0
2025-07-09,05:20-05:30,651.1279166666671,651.1279166666671,0.0,-0.0,0.0,45.07875000000058,0.4319,10080.0,10080.0
2025-07-09,05:30-05:40,1460.2820808352662,1460.2820808352662,800.0,0.0,0.0,86.05586416859956,0.3976,10080.0,10800.0
2025-07-09,05:40-05:50,689.5401807380578,689.5401807380578,0.0,-0.0,0.0,89.34729740472449,0.6141,10800.0,10800.0
