problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
3,2660025,56,5,13,13,2877.008207,221.3083236154,10350.04102847,120,109,11,0,111,26,3,21500,0,26,25,36,0.113531834,seven_point_per_channel,0,0,0,0,0,0,0
3,2660026,56,5,13,13,3188.264888,245.2511452308,11841.32444635,116,106,23,0,189,28,7,38691,0,25,24,42,0.186234958,seven_point_per_channel,0,0,0,0,0,0,0
3,2660027,56,5,14,14,3123.85353,223.132395,11999.26765014,108,99,5,0,155,22,4,31176,0,23,22,33,0.148981167,seven_point_per_channel,0,0,0,0,0,0,0
3,2660028,56,5,15,15,3081.938817,205.4625878,11554.69409323,113,107,8,0,168,26,3,33046,0,32,31,36,0.167621333,seven_point_per_channel,0,0,0,0,0,0,0
3,2660029,56,5,13,13,3455.649682,265.8192063077,13153.24841851,122,111,13,0,193,24,6,37113,0,27,19,37,0.174146042,seven_point_per_channel,0,0,0,0,0,0,0
3,2660030,56,5,12,12,3302.599234,275.2166028333,12602.99615961,114,101,17,1,229,22,7,37057,0,25,25,36,0.191935792,seven_point_per_channel,0,0,0,0,0,0,0
3,2660031,56,5,13,13,2885.356315,221.9504857692,10791.78157158,105,98,13,0,185,31,2,41382,0,21,21,40,0.202544291,seven_point_per_channel,0,0,0,0,0,0,0
3,2660032,56,5,16,16,3545.330592,221.583162,14046.65295164,105,95,12,0,177,30,5,31311,0,28,28,41,0.169204833,upper_bound_16,0,0,0,0,0,0,0
3,2660033,56,5,16,16,3528.961852,220.56011575,13499.80925731,122,115,8,0,130,25,5,21611,0,21,19,37,0.125188417,upper_bound_16,0,0,0,0,0,0,0
3,2660034,56,5,10,10,2765.977384,276.5977384,10004.88692043,116,108,9,0,88,18,3,15105,0,16,15,28,0.083229208,seven_point_per_channel,0,0,0,0,0,0,0
3,2660035,56,5,10,10,2911.382609,291.1382609,10816.91304057,114,107,7,0,69,23,2,12279,0,10,10,32,0.063935875,seven_point_per_channel,0,0,0,0,0,0,0
3,2660036,56,5,14,14,3236.159783,231.1542702143,11790.79891266,129,121,14,0,89,26,6,15883,0,19,18,39,0.077723334,seven_point_per_channel,0,0,0,0,0,0,0
3,2660037,56,5,16,16,3392.488267,212.0305166875,13207.44133306,108,98,11,0,165,28,5,34680,0,23,23,40,0.168010708,upper_bound_16,0,0,0,0,0,0,0
3,2660038,56,5,16,16,3223.562878,201.472679875,12292.81439065,107,102,16,0,121,29,7,19212,0,26,26,42,0.097895917,upper_bound_16,0,0,0,0,0,0,0
3,2660039,56,5,10,10,2721.283131,272.1283131,9766.415663225,118,113,5,0,73,18,2,15486,0,13,13,27,0.07721675,seven_point_per_channel,0,0,0,0,0,0,0
3,2660040,56,5,14,14,2922.691139,208.7636527857,11248.45570308,97,94,8,0,213,20,3,43933,0,29,29,30,0.221842792,seven_point_per_channel,0,0,0,0,0,0,0
4,2660001,56,5,13,13,6009.965621,462.3050477692,21629.82808846,266,253,12,4,281,44,4,75223,0,0,0,69,0.753789125,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660002,56,5,13,13,5382.301279,414.0231753077,20766.50639351,189,174,15,3,438,43,3,122328,0,0,0,67,1.225512125,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660003,56,5,11,11,5868.99589,533.5450809091,20649.97941898,273,259,20,4,103,27,4,29307,0,0,0,52,0.290089417,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660004,56,5,13,13,5619.322258,432.2555583077,20851.61129073,226,212,14,6,255,43,6,71421,0,0,0,70,0.683227834,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660005,56,5,14,14,5701.152032,407.2251451429,21385.76015297,220,209,15,3,356,51,3,94417,0,0,0,75,0.948583292,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660006,56,5,16,16,5987.478513,374.2174070625,22607.39256232,221,215,22,7,273,54,7,78526,0,0,0,81,0.7943045,upper_bound_16,0,0,0,0,0,0,0
4,2660007,56,5,11,11,5435.904597,494.1731451818,19454.52297679,247,231,8,4,238,34,4,68132,0,0,0,59,0.621624959,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660008,56,5,14,14,6453.581627,460.9701162143,24262.90813396,234,223,46,8,254,48,8,65536,0,0,0,77,0.68529475,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660009,56,5,14,14,5865.262322,418.9473087143,22001.31160485,223,211,23,6,290,43,6,77124,0,0,0,70,0.764904833,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660010,56,5,15,15,6292.364821,419.4909880667,23266.82410823,253,245,18,3,262,46,3,59612,0,0,0,70,0.686781291,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660011,56,5,14,14,5750.798847,410.7713462143,21633.99426847,210,199,35,5,366,44,5,99042,0,0,0,70,0.956692458,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660012,56,5,11,11,6167.63425,560.6940227273,21398.17123525,296,284,23,5,157,39,5,34443,0,0,0,65,0.371114208,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660013,56,5,14,14,5558.822372,397.0587408571,21254.1118745,196,183,25,5,476,47,5,131753,0,0,0,73,1.289117416,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660014,56,5,10,10,5773.867887,577.3867887,20079.33944503,285,271,4,2,113,30,2,29052,0,0,0,53,0.289700292,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660015,56,5,11,11,5897.532146,536.139286,20787.66073158,277,264,12,4,164,31,4,33536,0,0,0,56,0.394093792,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660016,56,5,10,10,6198.304385,619.8304385,22111.52188592,269,252,43,6,165,34,6,33374,0,0,0,61,0.341400166,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660017,56,5,10,10,5848.999965,584.8999965,20344.99981963,286,273,9,3,139,28,3,22495,0,0,0,52,0.333920708,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660018,56,5,12,12,5946.22636,495.5188633333,22191.13180733,236,223,15,3,219,42,3,53292,0,0,0,66,0.545439667,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660019,56,5,10,10,5967.086284,596.7086284,21255.43143738,270,256,20,3,169,35,3,50807,0,0,0,59,0.472610083,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660020,56,5,12,12,5561.554997,463.4629164167,20442.7749759,222,207,32,6,324,39,6,92237,0,0,0,66,0.866095833,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660021,56,5,16,16,4735.845832,295.9903645,18469.22916731,153,143,18,6,395,54,6,90964,0,0,0,74,0.944445125,upper_bound_16,0,0,0,0,0,0,0
4,2660022,56,5,16,16,4736.960491,296.0600306875,18254.8024516,161,153,16,3,501,57,3,125567,0,0,0,76,1.211419708,upper_bound_16,0,0,0,0,0,0,0
4,2660023,56,5,11,11,5380.815505,489.1650459091,19624.07752968,229,214,14,6,245,32,6,78854,0,0,0,59,0.705941125,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660024,56,5,15,15,5370.040448,358.0026965333,20130.20225193,207,195,13,7,262,46,7,79908,0,0,0,74,0.778919375,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660025,56,5,13,13,5771.865753,443.9896733077,21169.32877852,239,227,17,5,265,42,5,66244,0,0,0,68,0.715198459,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660026,56,5,13,13,5566.11583,428.1627561538,20445.57915303,230,214,16,4,200,35,4,60539,0,0,0,60,0.569067333,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660027,56,5,14,14,5972.788808,426.627772,22133.94403486,243,231,10,5,130,37,5,36233,0,0,0,63,0.362375834,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660028,56,5,15,15,5881.969848,392.1313232,22624.84919809,201,190,29,4,318,43,4,75475,0,0,0,68,0.796657375,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660029,56,5,13,13,5656.505571,435.1158131538,21157.52785373,220,209,17,6,300,43,6,84067,0,0,0,70,0.763689,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660030,56,5,12,12,5487.09866,457.2582216667,19850.49330311,240,224,11,3,196,36,3,52735,0,0,0,60,0.53584175,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660031,56,5,13,13,5995.847591,461.2190454615,21809.23798188,245,233,37,7,219,39,7,58591,0,0,0,67,0.584784084,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660032,56,5,16,16,5972.664055,373.2915034375,22108.32029439,220,206,55,8,262,52,8,65541,0,0,0,81,0.661678875,upper_bound_16,0,0,0,0,0,0,0
4,2660033,56,5,16,16,5894.270073,368.3918795625,21961.3503683,229,220,19,6,284,47,6,69994,0,0,0,73,0.727267208,upper_bound_16,0,0,0,0,0,0,0
4,2660034,56,5,10,10,6855.852369,685.5852369,24069.2618871,293,278,83,3,78,29,3,20922,0,0,0,53,0.208394958,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660035,56,5,10,10,5660.642554,566.0642554,19443.21277049,288,273,3,4,152,26,4,39126,0,0,0,51,0.408549584,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660036,56,5,14,14,5924.896074,423.2068624286,21614.48037954,249,239,16,5,270,48,5,80602,0,0,0,74,0.728428917,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660037,56,5,16,16,5591.081289,349.4425805625,21050.40642737,203,193,31,8,281,44,8,63861,0,0,0,70,0.698156542,upper_bound_16,0,0,0,0,0,0,0
4,2660038,56,5,16,16,5380.492996,336.28081225,20722.46497748,186,175,17,4,339,56,4,81309,0,0,0,78,0.860316,upper_bound_16,0,0,0,0,0,0,0
4,2660039,56,5,10,10,5671.548575,567.1548575,19492.74288071,286,278,5,3,135,29,3,38145,0,0,0,53,0.381719625,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2660040,56,5,14,14,5333.343595,380.9531139286,20501.71797156,191,175,11,3,317,47,3,90159,0,0,0,71,0.8633415,convex_mesh_per_channel,0,0,0,0,0,0,0
