problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
4,2640003,56,3,10,10,5618.263934,561.8263934,20561.31968498,236,216,20,4,57,17,4,10175,0,0,0,42,0.132457708,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640004,56,3,15,15,5086.087413,339.0724942,20560.43707692,147,128,12,6,149,26,6,26987,0,0,0,53,0.336784042,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640005,56,3,16,16,1075.134339,67.1958961875,2955.671705907,57,56,21,6,219,39,6,38264,0,0,0,47,0.455200167,upper_bound_16,0,0,0,0,0,0,0
4,2640006,56,3,10,10,5601.82043,560.182043,20579.10217183,236,217,13,3,62,18,3,10137,0,0,0,42,0.151337208,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640007,56,3,11,11,5434.058207,494.0052915455,20205.2910456,218,200,16,3,158,22,3,26065,0,0,0,46,0.29879425,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640008,56,3,16,16,1063.557571,66.4723481875,2987.787861058,52,51,25,6,224,38,6,40859,0,0,0,46,0.446349167,upper_bound_16,0,0,0,0,0,0,0
4,2640009,56,3,16,16,1039.433669,64.9646043125,2957.168353643,52,51,19,5,200,35,5,34354,0,0,0,42,0.492029667,upper_bound_16,0,0,0,0,0,0,0
4,2640010,56,3,10,10,5625.489936,562.5489936,20562.44970394,238,219,18,5,71,21,5,12329,0,0,0,47,0.166375958,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640011,56,3,12,12,5311.296993,442.60808275,20021.48496597,200,181,22,6,99,25,6,18830,0,0,0,52,0.246348542,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640012,56,3,15,15,5162.246144,344.1497429333,20596.2307319,150,131,29,8,250,43,8,50742,0,0,0,72,0.634804542,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640013,56,3,10,10,5628.528863,562.8528863,20532.64432754,237,218,23,5,90,25,5,18094,0,0,0,51,0.249623583,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640014,56,3,11,11,5387.958331,489.8143937273,19999.7916649,218,198,15,4,70,18,4,12628,0,0,0,43,0.180847708,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640015,56,3,15,15,5163.19558,344.2130386667,20585.97792375,152,133,26,9,227,39,9,40975,0,0,0,69,0.521720583,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640016,56,3,12,12,5304.963949,442.0803290833,20194.81976345,198,180,12,4,142,17,4,19891,0,0,0,42,0.256183333,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640017,56,3,12,12,5311.302527,442.6085439167,19991.51263821,202,183,20,4,102,27,4,18578,0,0,0,52,0.24751175,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640018,56,3,11,11,5395.928189,490.5389262727,20004.64095738,218,199,17,3,86,23,3,13739,0,0,0,47,0.195518167,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640019,56,3,16,16,1078.189013,67.3868133125,2960.945075233,57,55,22,5,246,43,5,39220,0,0,0,50,0.501583166,upper_bound_16,0,0,0,0,0,0,0
4,2640020,56,3,13,13,5337.546453,410.5804963846,20712.73228036,182,163,19,4,100,24,4,15129,0,0,0,49,0.229903417,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640021,56,3,12,12,5303.653265,441.9711054167,20188.26633444,198,180,12,5,142,16,5,19557,0,0,0,42,0.257549833,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640022,56,3,15,15,5141.949236,342.7966157333,20569.74618902,149,130,26,6,231,41,6,42473,0,0,0,68,0.536370125,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640023,56,3,15,15,5172.574546,344.8383030667,20632.87273479,152,133,26,7,205,36,7,32935,0,0,0,64,0.433868666,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640024,56,3,11,11,5419.029879,492.6390799091,20190.14941498,218,200,12,3,142,18,3,21942,0,0,0,42,0.24795525,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640025,56,3,15,15,5124.199683,341.6133122,20745.99843542,147,129,12,4,263,28,4,37440,0,0,0,53,0.431093958,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640026,56,3,13,13,5299.100894,407.6231456923,20625.50450132,182,163,12,3,100,23,3,15282,0,0,0,47,0.216973625,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640027,56,3,16,16,1021.238071,63.8273794375,2971.190371876,52,51,12,5,158,28,5,28357,0,0,0,35,0.351757084,upper_bound_16,0,0,0,0,0,0,0
4,2640028,56,3,16,16,1072.771657,67.0482285625,2943.858299973,58,57,19,5,236,41,5,35567,0,0,0,48,0.401118959,upper_bound_16,0,0,0,0,0,0,0
4,2640029,56,3,12,12,5304.957378,442.0797815,20024.78690158,199,179,22,5,102,25,5,19619,0,0,0,51,0.243337459,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640030,56,3,15,15,5125.145707,341.6763804667,20735.72854985,147,129,13,4,268,29,4,38956,0,0,0,54,0.437022958,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640031,56,3,16,16,1028.292655,64.2682909375,2946.463280838,51,50,18,6,132,24,6,20320,0,0,0,32,0.263567542,upper_bound_16,0,0,0,0,0,0,0
4,2640032,56,3,16,16,1020.019914,63.751244625,2970.09957523,52,50,12,5,158,28,5,26186,0,0,0,35,0.272204042,upper_bound_16,0,0,0,0,0,0,0
4,2640033,56,3,15,15,5128.94371,341.9295806667,20739.71857546,147,129,14,7,273,27,7,38683,0,0,0,55,0.449245417,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640034,56,3,10,10,5718.268496,571.8268496,21076.34249045,239,219,13,5,75,18,5,11295,0,0,0,44,0.14460075,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640035,56,3,16,16,1074.144024,67.1340015,2980.720137561,54,53,25,10,235,36,10,45607,0,0,0,48,0.509657958,upper_bound_16,0,0,0,0,0,0,0
4,2640036,56,3,16,16,1021.523919,63.8452449375,2972.619605933,52,51,12,5,158,28,5,26936,0,0,0,35,0.30799875,upper_bound_16,0,0,0,0,0,0,0
4,2640037,56,3,11,11,5399.426889,490.8569899091,19977.13446411,219,200,18,4,89,23,4,15841,0,0,0,48,0.225362542,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640038,56,3,11,11,5407.269899,491.5699908182,19996.34950974,219,198,20,5,102,25,5,15752,0,0,0,51,0.212221125,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640039,56,3,10,10,5610.426533,561.0426533,20547.13268528,236,217,18,4,54,16,4,9810,0,0,0,41,0.134956375,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2640040,56,3,10,10,5665.665504,566.5665504,20643.32753523,241,219,21,5,86,27,5,15810,0,0,0,53,0.224805125,convex_mesh_per_channel,0,0,0,0,0,0,0
