problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
3,2660001,84,5,13,13,2954.493894,227.2687610769,11147.46947183,107,98,9,0,163,21,4,32269,0,23,23,32,0.165173125,seven_point_per_channel,8,23.76695735577,0,0,0,0,0
3,2660002,84,5,13,13,2762.774902,212.5211463077,10428.87450916,102,96,2,0,141,17,1,27996,0,29,29,25,0.138909916,seven_point_per_channel,6,0.3695783879211,0,0,0,0,0
3,2660003,84,5,11,11,2982.872883,271.1702620909,11139.3644238,114,109,7,0,105,19,4,22316,0,14,14,30,0.114329125,seven_point_per_channel,6,41.76423761401,0,0,0,0,0
3,2660004,84,5,13,13,2980.746672,229.2882055385,11243.73336038,110,102,5,0,114,17,5,23048,0,20,20,29,0.1230075,seven_point_per_channel,7,17.84089779727,0,0,0,0,0
3,2660005,84,5,14,14,3169.805877,226.4147055,12114.02936819,109,96,12,1,181,27,5,36255,0,22,16,39,0.198940834,seven_point_per_channel,8,6.569454793553,0,0,0,0,0
3,2660006,84,5,16,16,3141.965299,196.3728311875,12054.82649577,106,97,8,0,144,26,4,29874,0,25,25,36,0.160934292,upper_bound_16,10,22.07551024222,0,0,0,0,0
3,2660007,84,5,11,11,2906.320051,264.2109137273,10301.60025295,128,121,10,0,118,23,4,23982,0,19,18,34,0.11819225,seven_point_per_channel,5,43.76903434941,0,0,0,0,0
3,2660008,84,5,14,14,3102.223963,221.5874259286,11641.11982236,113,103,12,0,166,28,4,33248,0,29,26,39,0.171078083,seven_point_per_channel,6,24.16715541235,0,0,0,0,0
3,2660009,84,5,14,14,3203.646802,228.8319144286,12458.23399842,107,101,2,0,113,19,3,22981,0,18,18,29,0.111622792,seven_point_per_channel,7,14.4368063962,0,0,0,0,0
3,2660010,84,5,15,15,3170.652931,211.3768620667,12043.26464596,112,106,7,0,128,23,5,28302,0,25,25,35,0.137053042,seven_point_per_channel,9,15.30924257248,0,0,0,0,0
3,2660011,84,5,14,14,3173.792998,226.6994998571,11778.96498047,120,109,13,1,150,29,5,29763,0,23,22,41,0.152650083,seven_point_per_channel,8,4.35496685575,0,0,0,0,0
3,2660012,84,5,11,11,3157.760939,287.0691762727,11983.80469279,118,110,2,0,79,14,3,17603,0,16,16,24,0.081746792,seven_point_per_channel,6,34.20275130584,0,0,0,0,0
3,2660013,84,5,14,14,3133.842369,223.8458835,11419.21184325,121,112,21,0,160,25,9,29655,0,25,25,41,0.158769833,seven_point_per_channel,11,59.11133249251,0,0,0,0,0
3,2660014,84,5,10,10,2677.273669,267.7273669,9786.368355342,111,106,3,0,109,12,5,22174,0,15,14,24,0.120554458,seven_point_per_channel,7,34.32073600405,0,0,0,0,0
3,2660015,84,5,11,11,2855.333192,259.5757447273,10246.66594312,124,116,5,0,68,20,4,14406,0,12,12,31,0.066019125,seven_point_per_channel,8,16.1007763033,0,0,0,0,0
3,2660016,84,5,10,10,2881.147418,288.1147418,10510.73709135,120,114,5,0,112,16,4,24873,0,23,23,27,0.116861291,seven_point_per_channel,7,9.917027234053,0,0,0,0,0
3,2660017,84,5,10,10,3024.755629,302.4755629,11368.77814108,116,109,4,0,73,14,3,15063,0,13,12,24,0.076110792,seven_point_per_channel,5,7.126633007088,0,0,0,0,0
3,2660018,84,5,12,12,3124.150869,260.34590575,11985.75433714,111,106,2,0,106,22,0,21227,0,15,15,29,0.109952,seven_point_per_channel,5,0.06019760094932,0,0,0,0,0
3,2660019,84,5,10,10,3136.993752,313.6993752,12074.96875735,111,108,3,0,100,17,2,21195,0,10,10,26,0.108003416,seven_point_per_channel,5,13.97887702543,0,0,0,0,0
3,2660020,84,5,12,12,2949.058242,245.7548535,10755.29121808,122,113,5,1,111,19,3,20070,0,20,20,29,0.097557,seven_point_per_channel,9,1.856963376564,0,0,0,0,0
3,2660021,84,5,16,16,3028.895118,189.305944875,11669.47559052,98,92,11,0,195,29,2,36966,0,34,32,37,0.191428833,upper_bound_16,9,8.21250337311,0,0,0,0,0
3,2660022,84,5,16,16,3270.820304,204.426269,12599.10152261,106,99,14,0,254,24,8,48246,0,35,32,38,0.251921584,upper_bound_16,12,25.54128049028,0,0,0,0,0
3,2660023,84,5,11,11,2887.617166,262.5106514545,10418.08584287,122,109,10,0,111,20,3,21114,0,25,25,30,0.108490792,seven_point_per_channel,7,19.66653719477,0,0,0,0,0
3,2660024,84,5,15,15,3138.621117,209.2414078,11273.10558046,129,122,14,0,177,24,9,31302,0,30,29,40,0.17131725,seven_point_per_channel,11,76.55598029864,0,0,0,0,0
3,2660025,84,5,13,13,2876.794104,221.2918541538,10348.97050334,120,109,11,0,111,26,3,21500,0,26,25,36,0.112518,seven_point_per_channel,5,1.070525125901,0,0,0,0,0
3,2660026,84,5,13,13,3180.453426,244.6502635385,11802.26712913,116,106,23,0,189,28,7,38691,0,25,24,42,0.192272209,seven_point_per_channel,8,39.05731721708,0,0,0,0,0
3,2660027,84,5,14,14,3123.795414,223.1282438571,11998.97706419,108,99,5,0,155,22,4,31176,0,23,22,33,0.163796125,seven_point_per_channel,9,0.2905859498078,0,0,0,0,0
3,2660028,84,5,15,15,3081.026047,205.4017364667,11550.13023022,113,107,8,0,168,26,3,33046,0,32,31,36,0.173431208,seven_point_per_channel,9,4.563863009776,0,0,0,0,0
3,2660029,84,5,13,13,3438.795413,264.5227240769,13068.97707228,122,111,13,0,193,24,6,37113,0,27,19,37,0.177734334,seven_point_per_channel,7,84.27134622718,0,0,0,0,0
3,2660030,84,5,12,12,3300.838803,275.06990025,12594.19400639,114,101,17,1,229,22,7,37057,0,25,25,36,0.193296666,seven_point_per_channel,6,8.802153218405,0,0,0,0,0
3,2660031,84,5,13,13,2885.269098,221.9437767692,10791.34549684,105,98,13,0,185,31,2,41382,0,21,21,40,0.191448625,seven_point_per_channel,5,0.4360747362371,0,0,0,0,0
3,2660032,84,5,16,16,3544.240625,221.5150390625,14041.20311293,105,95,12,0,177,30,5,31311,0,28,28,41,0.162679041,upper_bound_16,7,5.449838709606,0,0,0,0,0
3,2660033,84,5,16,16,3522.486704,220.155419,13467.43352078,122,115,8,0,130,25,5,21611,0,21,19,37,0.142263292,upper_bound_16,9,32.37573653046,0,0,0,0,0
3,2660034,84,5,10,10,2762.556495,276.2556495,9987.782476558,116,108,9,0,88,18,3,15105,0,16,15,28,0.068767625,seven_point_per_channel,5,17.10444387458,0,0,0,0,0
3,2660035,84,5,10,10,2908.090979,290.8090979,10800.45488992,114,107,7,0,69,23,2,12279,0,10,10,32,0.059183875,seven_point_per_channel,5,16.45815065185,0,0,0,0,0
3,2660036,84,5,14,14,3231.935702,230.8525501429,11769.67850549,129,121,14,0,89,26,6,15883,0,19,18,39,0.07282375,seven_point_per_channel,8,21.12040717732,0,0,0,0,0
3,2660037,84,5,16,16,3384.076467,211.5047791875,13165.38233192,108,98,11,0,165,28,5,34680,0,23,23,40,0.17292975,upper_bound_16,7,42.05900113791,0,0,0,0,0
3,2660038,84,5,16,16,3213.357683,200.8348551875,12241.78841252,107,102,16,0,121,29,7,19212,0,26,26,42,0.105308791,upper_bound_16,11,51.02597812836,0,0,0,0,0
3,2660039,84,5,10,10,2720.036099,272.0036099,9760.180502409,118,113,5,0,73,18,2,15486,0,13,13,27,0.070873583,seven_point_per_channel,3,6.235160815406,0,0,0,0,0
3,2660040,84,5,14,14,2921.286991,208.6633565,11241.43496548,97,94,8,0,213,20,3,43933,0,29,29,30,0.258797833,seven_point_per_channel,7,7.020737605608,0,0,0,0,0
4,2660001,84,5,13,13,5998.752661,461.4425123846,21573.7632947,266,253,12,3,281,45,3,75659,0,0,0,69,1.879333834,convex_mesh_per_channel,2,2.496361179034,376,6,0,0,0
4,2660002,84,5,13,13,5395.586464,415.0451126154,20697.93232661,194,179,14,4,473,48,4,137619,0,0,0,73,2.609838833,convex_mesh_per_channel,0,0,375,5,0,0,0
4,2660003,84,5,11,11,5852.253306,532.0230278182,20581.26651296,272,258,21,4,102,26,4,29216,0,0,0,51,1.646454042,convex_mesh_per_channel,1,2.541505512134,376,6,0,0,0
4,2660004,84,5,13,13,5557.303758,427.4849044615,20546.51877493,226,211,14,5,255,44,5,70932,0,0,0,70,2.118138709,convex_mesh_per_channel,3,5.244628892371,377,7,0,0,0
4,2660005,84,5,14,14,5921.824407,422.9874576429,22114.12202575,223,209,35,7,360,38,7,97237,0,0,0,66,2.326406541,convex_mesh_per_channel,1,0.1172417721864,376,6,0,0,0
4,2660006,84,5,16,16,5435.045831,339.6903644375,20160.22915689,215,206,14,4,272,60,4,74712,0,0,0,82,1.945560292,upper_bound_16,3,24.4002706167,348,5,0,0,0
4,2660007,84,5,11,11,5433.477338,493.9524852727,19427.38667478,247,231,9,4,242,35,4,69214,0,0,0,60,1.670633042,convex_mesh_per_channel,1,9.453530028732,375,5,0,0,0
