problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
3,2630017,56,2,13,13,2845.960936,218.920072,10829.80468084,103,88,4,3,90,17,5,18117,0,7,5,29,0.080716125,seven_point_per_channel,0,0,0,0,0,0,0
3,2630018,56,2,14,14,2933.630734,209.5450524286,11343.15367699,98,87,6,2,125,21,5,27201,0,9,7,33,0.132655042,seven_point_per_channel,0,0,0,0,0,0,0
3,2630019,56,2,11,11,3315.723115,301.4293740909,12873.61557343,115,99,4,3,67,9,7,11491,0,3,2,23,0.045605208,seven_point_per_channel,0,0,0,0,0,0,0
3,2630020,56,2,14,14,2995.07885,213.9342035714,11625.3942565,98,86,8,2,125,22,5,26512,0,9,7,34,0.126242958,seven_point_per_channel,0,0,0,0,0,0,0
3,2630021,56,2,15,15,2917.503157,194.5002104667,11267.51579705,96,79,10,3,134,20,8,28443,0,9,7,35,0.133471833,seven_point_per_channel,0,0,0,0,0,0,0
3,2630022,56,2,16,16,3237.255361,202.3284600625,12851.27680721,96,74,11,5,174,18,10,30656,0,5,4,33,0.145362792,upper_bound_16,0,0,0,0,0,0,0
3,2630023,56,2,14,14,2900.769982,207.1978558571,11258.84991795,95,86,6,1,126,23,4,26560,0,9,7,34,0.122505833,seven_point_per_channel,0,0,0,0,0,0,0
3,2630024,56,2,13,13,2773.961717,213.3816705385,10524.80858116,101,90,3,2,90,19,4,18272,0,7,5,30,0.078724291,seven_point_per_channel,0,0,0,0,0,0,0
3,2630025,56,2,11,11,3314.707021,301.3370019091,12873.53510492,115,98,4,3,67,9,7,11421,0,3,2,23,0.055209125,seven_point_per_channel,0,0,0,0,0,0,0
3,2630026,56,2,11,11,3297.719846,299.7927132727,12873.59922902,112,99,3,2,68,10,6,11276,0,3,2,23,0.051196833,seven_point_per_channel,0,0,0,0,0,0,0
3,2630027,56,2,12,12,3194.226483,266.18554025,12466.13243522,106,93,6,2,80,14,5,15490,0,7,6,26,0.074875583,seven_point_per_channel,0,0,0,0,0,0,0
3,2630028,56,2,14,14,2995.07885,213.9342035714,11625.3942565,98,86,8,2,125,22,5,26706,0,9,7,34,0.112569417,seven_point_per_channel,0,0,0,0,0,0,0
3,2630029,56,2,16,16,3250.513192,203.1570745,12972.56596375,94,76,10,4,176,18,10,30730,0,5,4,33,0.13465325,upper_bound_16,0,0,0,0,0,0,0
3,2630030,56,2,16,16,3296.465724,206.02910775,13172.32863173,95,77,10,4,177,17,11,30644,0,5,4,33,0.143457625,upper_bound_16,0,0,0,0,0,0,0
3,2630031,56,2,12,12,3213.214131,267.76784425,12466.07067069,109,94,7,3,79,13,6,15683,0,7,6,26,0.074456541,seven_point_per_channel,0,0,0,0,0,0,0
3,2630032,56,2,15,15,2857.841696,190.5227797333,11049.20848572,93,81,9,2,134,19,8,28366,0,9,7,34,0.134981833,seven_point_per_channel,0,0,0,0,0,0,0
3,2630033,56,2,13,13,2829.000365,217.6154126923,10830.00182978,100,89,3,2,91,18,4,17920,0,7,5,29,0.084460708,seven_point_per_channel,0,0,0,0,0,0,0
3,2630034,56,2,12,12,3196.226483,266.3522069167,12466.13243522,106,95,6,2,80,14,5,15490,0,7,6,26,0.067870542,seven_point_per_channel,0,0,0,0,0,0,0
3,2630035,56,2,10,10,2809.613836,280.9613836,10508.06918378,110,99,3,1,69,15,4,15225,0,6,4,26,0.061754833,seven_point_per_channel,0,0,0,0,0,0,0
3,2630036,56,2,11,11,3333.71029,303.0645718182,12873.55144933,118,99,5,4,66,8,8,11636,0,3,2,23,0.055731417,seven_point_per_channel,0,0,0,0,0,0,0
3,2630037,56,2,11,11,3334.71029,303.1554809091,12873.55144933,118,100,5,4,66,8,8,11636,0,3,2,23,0.052465709,seven_point_per_channel,0,0,0,0,0,0,0
3,2630038,56,2,14,14,2994.07885,213.862775,11625.3942565,98,85,8,2,125,22,5,26512,0,9,7,34,0.118737208,seven_point_per_channel,0,0,0,0,0,0,0
3,2630039,56,2,13,13,2854.051027,219.5423866923,10930.25513126,101,86,4,2,90,19,4,18315,0,7,5,30,0.078036334,seven_point_per_channel,0,0,0,0,0,0,0
3,2630040,56,2,10,10,2848.692522,284.8692522,10683.46261056,111,98,3,2,69,14,4,15383,0,6,4,25,0.066059209,seven_point_per_channel,0,0,0,0,0,0,0
4,2630001,56,2,12,12,6249.328066,520.7773388333,23021.64030158,250,233,34,4,128,36,4,30055,0,0,0,61,0.318905459,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630002,56,2,15,15,6584.073005,438.9382003333,24865.36507949,229,214,59,6,234,44,6,47322,0,0,0,71,0.506067792,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630003,56,2,11,11,6447.793453,586.1630411818,23203.96729175,269,251,52,7,110,25,7,23722,0,0,0,53,0.227852625,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630004,56,2,12,12,6251.328066,520.9440055,23021.64030158,250,235,34,4,128,36,4,29772,0,0,0,61,0.314182625,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630005,56,2,10,10,6587.732413,658.7732413,23773.66208136,285,271,29,3,112,34,3,29534,0,0,0,58,0.289343459,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630006,56,2,12,12,6251.328066,520.9440055,23021.64030158,250,235,34,4,128,36,4,29804,0,0,0,61,0.313413208,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630007,56,2,10,10,6586.732413,658.6732413,23773.66208136,285,270,29,3,112,34,3,29717,0,0,0,58,0.297193416,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630008,56,2,14,14,6598.527568,471.3233977143,24667.63788631,232,216,73,6,126,34,6,32162,0,0,0,61,0.333264833,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630009,56,2,12,12,6251.328066,520.9440055,23021.64030158,250,235,34,4,128,36,4,29977,0,0,0,61,0.306224334,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630010,56,2,15,15,6584.073005,438.9382003333,24865.36507949,229,214,59,6,234,44,6,47234,0,0,0,71,0.508243042,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630011,56,2,11,11,6447.793453,586.1630411818,23203.96729175,269,251,52,7,110,25,7,23711,0,0,0,53,0.22485025,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630012,56,2,12,12,6250.328066,520.8606721667,23021.64030158,250,234,34,4,128,36,4,29787,0,0,0,61,0.315331,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630013,56,2,10,10,6585.732413,658.5732413,23773.66208136,285,269,29,3,112,34,3,29500,0,0,0,58,0.295832792,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630014,56,2,13,13,6570.938831,505.4568331538,24529.69416445,255,238,29,6,107,35,6,23704,0,0,0,62,0.263968583,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630015,56,2,11,11,6449.793453,586.3448593636,23203.96729175,269,253,52,7,110,25,7,23818,0,0,0,53,0.256176083,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630016,56,2,10,10,6586.732413,658.6732413,23773.66208136,285,270,29,3,112,34,3,29317,0,0,0,58,0.302213834,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630017,56,2,13,13,6570.938831,505.4568331538,24529.69416445,255,238,29,6,107,35,6,23870,0,0,0,62,0.242895917,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630018,56,2,14,14,6618.425167,472.7446547857,24752.12588854,231,215,76,7,124,31,7,31888,0,0,0,59,0.31829675,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630019,56,2,11,11,6449.793453,586.3448593636,23203.96729175,269,253,52,7,110,25,7,23528,0,0,0,53,0.221094667,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630020,56,2,14,14,6597.527568,471.2519691429,24667.63788631,232,215,73,6,126,34,6,32104,0,0,0,61,0.327249833,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630021,56,2,15,15,6584.073005,438.9382003333,24865.36507949,229,214,59,6,234,44,6,46920,0,0,0,71,0.539932333,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630022,56,2,16,16,5596.138088,349.7586305,21320.69047109,185,174,51,9,183,37,9,38565,0,0,0,63,0.394762833,upper_bound_16,0,0,0,0,0,0,0
4,2630023,56,2,14,14,6619.425167,472.8160833571,24752.12588854,231,216,76,7,124,31,7,32254,0,0,0,59,0.326551042,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630024,56,2,13,13,6571.938831,505.5337562308,24529.69416445,255,239,29,6,107,35,6,23704,0,0,0,62,0.25019925,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630025,56,2,11,11,6448.793453,586.2539502727,23203.96729175,269,252,52,7,110,25,7,23643,0,0,0,53,0.232951959,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630026,56,2,11,11,6448.793453,586.2539502727,23203.96729175,269,252,52,7,110,25,7,23797,0,0,0,53,0.244265,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630027,56,2,12,12,6251.328066,520.9440055,23021.64030158,250,235,34,4,128,36,4,30018,0,0,0,61,0.319405833,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630028,56,2,14,14,6597.527568,471.2519691429,24667.63788631,232,215,73,6,126,34,6,32005,0,0,0,61,0.320749792,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630029,56,2,16,16,5596.138088,349.7586305,21320.69047109,185,174,51,9,183,37,9,38054,0,0,0,63,0.376115291,upper_bound_16,0,0,0,0,0,0,0
4,2630030,56,2,16,16,5595.138088,349.6961305,21320.69047109,185,173,51,9,183,37,9,38331,0,0,0,63,0.393217041,upper_bound_16,0,0,0,0,0,0,0
4,2630031,56,2,12,12,6252.328066,521.0273388333,23021.64030158,250,236,34,4,128,36,4,29604,0,0,0,61,0.318458,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630032,56,2,15,15,6584.073005,438.9382003333,24865.36507949,229,214,59,6,234,44,6,46923,0,0,0,71,0.5067095,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630033,56,2,13,13,6571.938831,505.5337562308,24529.69416445,255,239,29,6,107,35,6,23870,0,0,0,62,0.258999625,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630034,56,2,12,12,6249.328066,520.7773388333,23021.64030158,250,233,34,4,128,36,4,30018,0,0,0,61,0.317372625,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630035,56,2,10,10,6586.732413,658.6732413,23773.66208136,285,270,29,3,112,34,3,29563,0,0,0,58,0.299894917,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630036,56,2,11,11,6449.793453,586.3448593636,23203.96729175,269,253,52,7,110,25,7,23671,0,0,0,53,0.245587792,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630037,56,2,11,11,6448.793453,586.2539502727,23203.96729175,269,252,52,7,110,25,7,23671,0,0,0,53,0.275029958,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630038,56,2,14,14,6618.425167,472.7446547857,24752.12588854,231,215,76,7,124,31,7,31538,0,0,0,59,0.348313,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630039,56,2,13,13,6571.938831,505.5337562308,24529.69416445,255,239,29,6,107,35,6,23704,0,0,0,62,0.27690925,convex_mesh_per_channel,0,0,0,0,0,0,0
4,2630040,56,2,10,10,6586.732413,658.6732413,23773.66208136,285,270,29,3,112,34,3,29717,0,0,0,58,0.306549166,convex_mesh_per_channel,0,0,0,0,0,0,0
