problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate,shortcuts,shortcut_saved_m,residual_calls,residual_replaced,residual_retired,rollout_calls,rollout_replaced
3,2610039,56,0,10,10,2981.810735,298.1810735,11054.05368329,119,114,4,0,59,20,2,13265,0,10,10,29,0.04287875,seven_point_per_channel,0,0,0,0,0,0,0
3,2610040,56,0,10,10,2923.102807,292.3102807,11020.51403661,112,106,1,0,78,10,3,18248,0,13,13,20,0.062259541,seven_point_per_channel,0,0,0,0,0,0,0
3,2610041,56,0,14,14,3189.104423,227.7931730714,12190.52212058,113,107,3,0,109,19,3,24231,0,21,21,29,0.080811875,seven_point_per_channel,0,0,0,0,0,0,0
3,2610042,56,0,12,12,2948.166457,245.6805380833,11055.83231006,112,105,4,0,137,21,4,24518,0,13,13,32,0.089507667,seven_point_per_channel,0,0,0,0,0,0,0
3,2610043,56,0,10,10,2737.081964,273.7081964,9780.409815827,121,117,3,0,73,16,3,16073,0,14,14,26,0.054838209,seven_point_per_channel,0,0,0,0,0,0,0
3,2610044,56,0,15,15,3485.305653,232.3537102,13896.5282734,103,95,7,0,191,26,3,36779,0,22,22,36,0.135134667,seven_point_per_channel,0,0,0,0,0,0,0
3,2610045,56,0,11,11,2835.483674,257.7712430909,10207.41837244,122,117,4,0,80,17,2,15850,0,20,20,26,0.058739833,seven_point_per_channel,0,0,0,0,0,0,0
3,2610046,56,0,10,10,2710.722449,271.0722449,9718.612255567,119,113,3,0,63,16,2,12782,0,14,13,25,0.0438795,seven_point_per_channel,0,0,0,0,0,0,0
3,2610047,56,0,12,12,3013.330385,251.1108654167,11251.65191046,116,114,3,0,89,23,1,15837,0,17,15,31,0.057931542,seven_point_per_channel,0,0,0,0,0,0,0
3,2610048,56,0,12,12,2597.146688,216.4288906667,9375.733432922,111,107,0,0,88,13,3,19717,0,15,15,23,0.067106,seven_point_per_channel,0,0,0,0,0,0,0
3,2610049,56,0,16,16,2794.657627,174.6661016875,10668.28813308,97,87,3,0,188,18,4,43151,0,33,31,29,0.147254291,upper_bound_16,0,0,0,0,0,0,0
3,2610050,56,0,12,12,2643.073333,220.2561110833,9825.366679844,103,97,2,0,122,17,0,25364,0,25,23,24,0.092816833,seven_point_per_channel,0,0,0,0,0,0,0
3,2610051,56,0,14,14,3178.110436,227.0078882857,12370.55217652,106,95,3,0,163,19,5,35405,0,23,21,31,0.123023458,seven_point_per_channel,0,0,0,0,0,0,0
3,2610052,56,0,15,15,2982.823887,198.8549258,11499.11944411,99,92,7,0,191,21,4,33493,0,32,31,32,0.126611791,seven_point_per_channel,0,0,0,0,0,0,0
3,2610053,56,0,13,13,2733.284518,210.2526552308,10216.42258998,104,99,2,0,127,16,2,28628,0,22,22,25,0.0995415,seven_point_per_channel,0,0,0,0,0,0,0
3,2610054,56,0,13,13,3388.392547,260.6455805385,12931.96273554,119,112,10,0,120,25,5,22852,0,18,18,37,0.072533791,seven_point_per_channel,0,0,0,0,0,0,0
3,2610055,56,0,12,12,2799.960457,233.3300380833,10299.8022862,113,109,2,0,90,16,3,19391,0,17,16,26,0.075049,seven_point_per_channel,0,0,0,0,0,0,0
3,2610056,56,0,13,13,2618.709613,201.439201,9743.548055877,101,97,1,0,155,18,0,35756,0,27,27,25,0.124523166,seven_point_per_channel,0,0,0,0,0,0,0
3,2610057,56,0,13,13,2947.684671,226.7449746923,11153.42335582,106,98,8,0,143,24,3,29710,0,22,22,34,0.107045459,seven_point_per_channel,0,0,0,0,0,0,0
3,2610058,56,0,11,11,3230.739363,293.7035784545,12358.69682034,116,112,4,0,88,17,3,16947,0,15,14,27,0.060745333,seven_point_per_channel,0,0,0,0,0,0,0
3,2610059,56,0,12,12,2926.652425,243.8877020833,10943.26211786,112,106,4,0,76,19,2,17117,0,12,12,28,0.0564555,seven_point_per_channel,0,0,0,0,0,0,0
3,2610060,56,0,15,15,2889.075448,192.6050298667,11105.37723594,98,94,3,0,149,17,3,30588,0,29,26,27,0.111395375,seven_point_per_channel,0,0,0,0,0,0,0
3,2610061,56,0,15,15,3381.51891,225.434594,13392.59455437,102,94,8,0,217,26,4,42609,0,22,20,37,0.159216041,seven_point_per_channel,0,0,0,0,0,0,0
3,2610062,56,0,15,15,3243.827138,216.2551425333,12589.13570563,105,99,9,0,195,27,4,44360,0,21,21,38,0.162679792,seven_point_per_channel,0,0,0,0,0,0,0
3,2610063,56,0,16,16,2473.508947,154.5943091875,9982.544731906,66,61,2,0,234,22,0,45548,0,29,29,25,0.184468584,upper_bound_16,0,0,0,0,0,0,0
3,2610064,56,0,13,13,3138.397774,241.4152133846,11996.98886189,111,104,5,0,152,21,4,31713,0,18,16,32,0.153157709,seven_point_per_channel,0,0,0,0,0,0,0
3,2610065,56,0,12,12,3109.036465,259.0863720833,11730.182322,117,109,3,0,116,15,5,25482,0,22,22,27,0.09363125,seven_point_per_channel,0,0,0,0,0,0,0
3,2610066,56,0,12,12,2825.344831,235.4454025833,10616.72414545,106,97,5,0,131,20,1,26209,0,25,25,28,0.098772625,seven_point_per_channel,0,0,0,0,0,0,0
3,2610067,56,0,13,13,3171.127421,243.9328785385,12035.6371168,116,110,3,0,90,17,3,19130,0,22,22,27,0.067197042,seven_point_per_channel,0,0,0,0,0,0,0
3,2610068,56,0,12,12,3465.031002,288.7525835,13460.1550037,117,110,6,0,95,23,4,20551,0,11,11,34,0.07579525,seven_point_per_channel,0,0,0,0,0,0,0
3,2610069,56,0,14,14,2912.337897,208.0241355,10846.68948192,113,108,0,0,138,18,2,29080,0,26,26,27,0.104127666,seven_point_per_channel,0,0,0,0,0,0,0
3,2610070,56,0,14,14,3139.260575,224.2328982143,11561.30288516,125,111,7,0,91,21,3,18921,0,28,26,31,0.066967333,seven_point_per_channel,0,0,0,0,0,0,0
3,2610071,56,0,16,16,2821.234276,176.32714225,11241.17137638,81,76,4,0,204,24,1,42056,0,29,26,30,0.154817375,upper_bound_16,0,0,0,0,0,0,0
3,2610072,56,0,16,16,3186.192246,199.137015375,12095.96123342,112,103,8,1,161,25,3,33643,0,31,31,35,0.123477334,upper_bound_16,0,0,0,0,0,0,0
3,2610073,56,0,11,11,2577.015463,234.274133,9150.077295331,115,108,3,0,89,16,1,19091,0,21,19,24,0.077266958,seven_point_per_channel,0,0,0,0,0,0,0
3,2610074,56,0,13,13,3089.534923,237.6565325385,11037.67461407,135,127,5,0,53,22,3,9905,0,21,18,32,0.03435975,seven_point_per_channel,0,0,0,0,0,0,0
3,2610075,56,0,10,10,2767.098896,276.7098896,9910.494480454,121,118,4,0,75,17,2,16350,0,13,13,26,0.056269,seven_point_per_channel,0,0,0,0,0,0,0
3,2610076,56,0,14,14,3075.157011,219.6540722143,12025.78504195,100,94,2,0,125,17,3,24909,0,18,17,27,0.094777583,seven_point_per_channel,0,0,0,0,0,0,0
3,2610077,56,0,10,10,2926.191638,292.6191638,10820.95819569,117,109,6,0,80,17,3,15784,0,19,19,27,0.05646425,seven_point_per_channel,0,0,0,0,0,0,0
3,2610078,56,0,10,10,2977.919259,297.7919259,10789.5963017,129,125,0,0,55,13,2,10713,0,18,18,22,0.036293917,seven_point_per_channel,0,0,0,0,0,0,0
3,2610079,56,0,15,15,2713.183889,180.8789259333,10185.91945345,99,88,6,0,222,27,1,48826,0,32,32,35,0.173476542,seven_point_per_channel,0,0,0,0,0,0,0
3,2610080,56,0,14,14,3175.556572,226.8254694286,12457.782858,103,96,1,0,145,15,3,29587,0,27,26,25,0.114244666,seven_point_per_channel,0,0,0,0,0,0,0
3,2610081,56,0,13,13,3017.092121,232.0840093077,11445.46060091,111,102,2,0,106,15,3,21532,0,33,31,25,0.0830665,seven_point_per_channel,0,0,0,0,0,0,0
3,2610082,56,0,16,16,2996.023824,187.251489,11855.11911419,91,84,2,0,165,22,2,33853,0,27,24,30,0.120660417,upper_bound_16,0,0,0,0,0,0,0
3,2610083,56,0,12,12,2812.166121,234.34717675,10315.8306113,114,107,4,0,124,19,1,21506,0,21,19,27,0.088182125,seven_point_per_channel,0,0,0,0,0,0,0
3,2610084,56,0,12,12,3054.337263,254.52810525,11581.68632385,113,107,2,0,143,17,2,25056,0,24,23,26,0.10127275,seven_point_per_channel,0,0,0,0,0,0,0
3,2610085,56,0,10,10,2833.760402,283.3760402,10408.80202287,116,113,3,0,82,14,4,17450,0,13,13,25,0.067253208,seven_point_per_channel,0,0,0,0,0,0,0
3,2610086,56,0,15,15,3147.094355,209.8062903333,12190.47177768,106,101,1,0,132,14,6,26985,0,29,28,27,0.100558875,seven_point_per_channel,0,0,0,0,0,0,0
3,2610087,56,0,14,14,3221.030259,230.0735899286,12355.15128186,113,106,3,0,151,19,4,26737,0,26,23,30,0.102944792,seven_point_per_channel,0,0,0,0,0,0,0
3,2610088,56,0,14,14,2959.537386,211.3955275714,11192.6869241,108,102,3,0,140,17,4,29811,0,26,26,28,0.112467959,seven_point_per_channel,0,0,0,0,0,0,0
3,2610089,56,0,12,12,2683.69519,223.6412658333,9983.475965101,104,98,3,0,124,17,2,26674,0,23,22,26,0.09871025,seven_point_per_channel,0,0,0,0,0,0,0
3,2610090,56,0,16,16,3150.658848,196.916178,12303.2942322,102,94,2,0,161,22,2,34876,0,32,31,31,0.127846125,upper_bound_16,0,0,0,0,0,0,0
3,2610091,56,0,11,11,2830.161235,257.287385,10365.80617473,116,110,4,0,86,19,0,17264,0,17,14,26,0.067393167,seven_point_per_channel,0,0,0,0,0,0,0
3,2610092,56,0,15,15,3033.883096,202.2588730667,11689.41549532,103,97,3,0,161,20,2,35908,0,31,31,29,0.130776,seven_point_per_channel,0,0,0,0,0,0,0
3,2610093,56,0,11,11,2947.340275,267.940025,11271.70138027,107,100,1,0,84,17,1,17263,0,15,14,25,0.063653792,seven_point_per_channel,0,0,0,0,0,0,0
3,2610094,56,0,13,13,2944.795113,226.522701,11158.97556635,107,98,5,0,171,24,2,33476,0,22,17,33,0.140756542,seven_point_per_channel,0,0,0,0,0,0,0
3,2610095,56,0,16,16,3054.591505,190.9119690625,11662.95752073,107,98,3,0,212,20,4,41813,0,34,32,31,0.164522917,upper_bound_16,0,0,0,0,0,0,0
3,2610096,56,0,13,13,2951.356398,227.0274152308,10896.78199738,119,112,0,0,101,18,3,22960,0,18,18,28,0.087392917,seven_point_per_channel,0,0,0,0,0,0,0
3,2610097,56,0,12,12,2934.725845,244.5604870833,11283.62922034,102,96,4,0,152,19,1,34109,0,23,20,27,0.12251225,seven_point_per_channel,0,0,0,0,0,0,0
3,2610098,56,0,11,11,2841.434242,258.3122038182,10597.17121079,110,102,5,0,88,17,3,17333,0,15,14,27,0.06678425,seven_point_per_channel,0,0,0,0,0,0,0
3,2610099,56,0,11,11,3316.763118,301.5239198182,12398.8155969,131,121,2,0,59,16,3,11284,0,17,17,26,0.040039375,seven_point_per_channel,0,0,0,0,0,0,0
3,2610100,56,0,14,14,2989.647002,213.5462144286,11388.23500938,107,101,2,0,141,14,6,26012,0,26,25,27,0.109006666,seven_point_per_channel,0,0,0,0,0,0,0
3,2610101,56,0,15,15,3193.008863,212.8672575333,12400.04432477,105,98,5,0,189,21,3,41718,0,29,29,31,0.15419225,seven_point_per_channel,0,0,0,0,0,0,0
3,2610102,56,0,11,11,2640.551362,240.0501238182,9597.756821066,111,108,1,0,95,14,1,20280,0,22,22,22,0.077261042,seven_point_per_channel,0,0,0,0,0,0,0
3,2610103,56,0,13,13,3075.362895,236.5663765385,11306.81448679,123,113,7,0,161,25,2,35174,0,28,28,34,0.127187375,seven_point_per_channel,0,0,0,0,0,0,0
3,2610104,56,0,15,15,3261.840696,217.4560464,12144.20347432,125,118,5,0,145,22,4,28116,0,29,27,33,0.102431083,seven_point_per_channel,0,0,0,0,0,0,0
3,2610105,56,0,14,14,3075.251369,219.6608120714,11721.25683813,110,99,4,0,103,22,2,22893,0,19,19,31,0.085628916,seven_point_per_channel,0,0,0,0,0,0,0
3,2610106,56,0,14,14,3146.98325,224.7845178571,11974.91624764,113,105,4,0,104,23,2,22830,0,22,22,32,0.082060375,seven_point_per_channel,0,0,0,0,0,0,0
3,2610107,56,0,12,12,3186.046417,265.5038680833,11925.23207496,123,111,5,0,102,19,3,16215,0,15,15,29,0.061982708,seven_point_per_channel,0,0,0,0,0,0,0
3,2610108,56,0,10,10,3146.191816,314.6191816,11650.95908824,126,118,6,0,80,20,2,18572,0,10,10,29,0.063431625,seven_point_per_channel,0,0,0,0,0,0,0
3,2610109,56,0,14,14,3304.523189,236.0373706429,12627.61594541,116,108,7,0,94,23,3,18315,0,20,20,33,0.068980959,seven_point_per_channel,0,0,0,0,0,0,0
3,2610110,56,0,11,11,2808.611164,255.3282876364,10063.05581409,122,113,6,0,55,20,2,8960,0,20,20,29,0.034034791,seven_point_per_channel,0,0,0,0,0,0,0
3,2610111,56,0,14,14,3570.113262,255.0080901429,14085.56632186,113,106,4,0,124,20,5,26552,0,18,18,32,0.096007458,seven_point_per_channel,0,0,0,0,0,0,0
3,2610112,56,0,14,14,3102.15372,221.5824085714,11700.7685978,114,104,6,0,123,21,2,23384,0,33,33,30,0.094494958,seven_point_per_channel,0,0,0,0,0,0,0
3,2610113,56,0,16,16,2875.351302,179.709456375,11361.75651248,87,82,2,0,208,23,1,48970,0,31,31,29,0.176168792,upper_bound_16,0,0,0,0,0,0,0
3,2610114,56,0,14,14,2893.357685,206.6684060714,10976.78842902,105,100,1,0,106,15,4,21282,0,28,26,26,0.082344167,seven_point_per_channel,0,0,0,0,0,0,0
3,2610115,56,0,15,15,2936.857659,195.7905106,11354.28828646,99,90,2,0,119,18,2,23760,0,29,29,27,0.094601084,seven_point_per_channel,0,0,0,0,0,0,0
3,2610116,56,0,14,14,3214.510626,229.6079018571,11747.55312566,129,123,9,0,97,25,4,18396,0,24,23,36,0.0725105,seven_point_per_channel,0,0,0,0,0,0,0
3,2610117,56,0,14,14,3313.11396,236.6509971429,13200.56980259,101,92,2,0,126,18,4,23385,0,19,19,29,0.102353542,seven_point_per_channel,0,0,0,0,0,0,0
3,2610118,56,0,11,11,2681.382919,243.7620835455,9716.91459743,114,104,3,0,119,15,3,27417,0,19,19,25,0.111534958,seven_point_per_channel,0,0,0,0,0,0,0
3,2610119,56,0,10,10,2915.158854,291.5158854,10695.79427467,121,112,3,0,65,12,5,13892,0,14,12,24,0.053472167,seven_point_per_channel,0,0,0,0,0,0,0
3,2610120,56,0,15,15,3473.713333,231.5808888667,13508.56667886,116,108,3,0,129,20,2,26703,0,25,25,29,0.100588875,seven_point_per_channel,0,0,0,0,0,0,0
3,2610121,56,0,15,15,3054.313174,203.6208782667,11421.56586487,115,105,5,0,167,20,4,38730,0,32,32,31,0.142084084,seven_point_per_channel,0,0,0,0,0,0,0
3,2610122,56,0,13,13,2855.623998,219.6633844615,10658.11998569,110,106,1,0,114,18,1,25345,0,22,22,26,0.095882834,seven_point_per_channel,0,0,0,0,0,0,0
3,2610123,56,0,16,16,3259.30131,203.706331875,12691.5065498,106,99,4,0,133,16,7,26141,0,29,28,30,0.103056542,upper_bound_16,0,0,0,0,0,0,0
3,2610124,56,0,15,15,3074.805988,204.9870658667,11969.02994456,101,95,2,0,158,20,3,33333,0,28,28,30,0.125005,seven_point_per_channel,0,0,0,0,0,0,0
3,2610125,56,0,15,15,3233.493844,215.5662562667,12527.46921935,109,102,2,0,126,25,1,25865,0,22,22,33,0.0959205,seven_point_per_channel,0,0,0,0,0,0,0
3,2610126,56,0,12,12,2900.716671,241.72638925,11008.58334727,105,96,6,0,146,22,1,27843,0,23,22,30,0.111593083,seven_point_per_channel,0,0,0,0,0,0,0
3,2610127,56,0,16,16,3160.45362,197.52835125,12462.26809732,98,89,3,0,203,24,2,37954,0,24,24,33,0.16943775,upper_bound_16,0,0,0,0,0,0,0
3,2610128,56,0,13,13,2911.148852,223.9345270769,10960.74426669,108,102,4,0,115,18,4,26498,0,22,22,29,0.10077675,seven_point_per_channel,0,0,0,0,0,0,0
3,2610129,56,0,15,15,3034.911169,202.3274112667,11834.55585248,96,89,8,0,225,24,3,46948,0,27,26,34,0.183016375,seven_point_per_channel,0,0,0,0,0,0,0
3,2610130,56,0,10,10,2833.418975,283.3418975,10387.09488686,115,107,8,0,75,21,3,13889,0,13,13,31,0.049604625,seven_point_per_channel,0,0,0,0,0,0,0
3,2610131,56,0,10,10,3219.870068,321.9870068,12279.35033443,117,108,7,0,75,20,2,15535,0,12,12,29,0.050185709,seven_point_per_channel,0,0,0,0,0,0,0
3,2610132,56,0,12,12,3044.822454,253.7352045,11429.11227066,116,110,3,0,96,18,2,20035,0,15,15,27,0.078107375,seven_point_per_channel,0,0,0,0,0,0,0
3,2610133,56,0,11,11,2743.460875,249.4055340909,9757.304370505,123,116,2,0,88,17,2,16884,0,18,17,26,0.06449275,seven_point_per_channel,0,0,0,0,0,0,0
3,2610134,56,0,16,16,3082.836398,192.677274875,12119.1819877,97,91,1,0,135,17,4,28151,0,30,30,27,0.110115667,upper_bound_16,0,0,0,0,0,0,0
3,2610135,56,0,11,11,2637.01406,239.7285509091,9725.070305711,107,102,0,0,98,14,1,21342,0,19,19,22,0.082092292,seven_point_per_channel,0,0,0,0,0,0,0
3,2610136,56,0,16,16,2953.557118,184.597319875,11132.78559706,105,98,8,0,191,29,3,39431,0,30,30,37,0.155294,upper_bound_16,0,0,0,0,0,0,0
3,2610137,56,0,16,16,2732.530489,170.7831555625,10202.65243849,101,95,4,0,143,21,2,31931,0,33,33,29,0.116318041,upper_bound_16,0,0,0,0,0,0,0
3,2610138,56,0,16,16,3355.34561,209.709100625,13346.72805329,100,91,5,0,174,24,2,32322,0,29,27,32,0.128267,upper_bound_16,0,0,0,0,0,0,0
3,2610139,56,0,11,11,2871.505306,261.0459369091,10272.52653348,128,119,1,0,61,12,5,14103,0,17,17,24,0.04896825,seven_point_per_channel,0,0,0,0,0,0,0
3,2610140,56,0,13,13,2896.588383,222.814491,10287.94191521,129,117,4,0,67,20,3,14486,0,23,23,30,0.051198375,seven_point_per_channel,0,0,0,0,0,0,0
3,2610141,56,0,16,16,3347.694618,209.230913625,12653.47308657,120,110,9,0,114,26,6,23311,0,29,29,39,0.085474375,upper_bound_16,0,0,0,0,0,0,0
3,2610142,56,0,10,10,2833.087412,283.3087412,10075.43705832,127,118,5,0,69,18,1,14793,0,18,18,26,0.052168958,seven_point_per_channel,0,0,0,0,0,0,0
3,2610143,56,0,10,10,2929.132916,292.9132916,10395.66456578,131,124,7,0,41,25,2,7648,0,10,10,34,0.025839667,seven_point_per_channel,0,0,0,0,0,0,0
3,2610144,56,0,15,15,3133.988507,208.9325671333,12064.94252895,108,103,1,0,147,19,2,32142,0,28,27,28,0.114549709,seven_point_per_channel,0,0,0,0,0,0,0
3,2610145,56,0,12,12,3003.466449,250.28887075,11122.33223261,119,112,4,0,103,19,2,20786,0,22,22,28,0.075949208,seven_point_per_channel,0,0,0,0,0,0,0
3,2610146,56,0,15,15,2801.109447,186.7406298,10750.54724061,96,90,2,0,139,20,2,26424,0,30,28,29,0.097389875,seven_point_per_channel,0,0,0,0,0,0,0
3,2610147,56,0,16,16,3378.679411,211.1674631875,13293.39705796,104,99,7,0,132,24,4,24473,0,26,25,34,0.097201375,upper_bound_16,0,0,0,0,0,0,0
3,2610148,56,0,15,15,2919.961135,194.6640756667,10974.80566968,105,95,10,1,168,24,2,28208,0,34,34,33,0.126359,seven_point_per_channel,0,0,0,0,0,0,0
3,2610149,56,0,14,14,3250.051362,232.1465258571,12535.25680145,112,107,2,0,132,18,4,28354,0,27,27,29,0.141480208,seven_point_per_channel,0,0,0,0,0,0,0
3,2610150,56,0,13,13,3159.863193,243.0663994615,12144.31595768,110,104,4,0,115,16,5,24987,0,21,20,28,0.100339042,seven_point_per_channel,0,0,0,0,0,0,0
3,2610151,56,0,12,12,2985.642628,248.8035523333,11088.21312403,117,111,4,0,76,20,1,14608,0,20,20,28,0.054977541,seven_point_per_channel,0,0,0,0,0,0,0
3,2610152,56,0,15,15,3633.2115,242.2141,14316.05749494,114,104,7,0,134,21,4,26729,0,27,25,32,0.108747458,seven_point_per_channel,0,0,0,0,0,0,0
3,2610153,56,0,11,11,2809.302586,255.3911441818,10281.51292528,116,109,3,0,88,14,5,17743,0,18,18,26,0.0726085,seven_point_per_channel,0,0,0,0,0,0,0
3,2610154,56,0,15,15,3135.791066,209.0527377333,12278.95532088,100,96,3,0,179,25,0,36801,0,27,27,32,0.139798208,seven_point_per_channel,0,0,0,0,0,0,0
3,2610155,56,0,14,14,2908.038936,207.7170668571,11180.19467007,100,93,3,0,138,21,1,30245,0,22,22,29,0.113569542,seven_point_per_channel,0,0,0,0,0,0,0
