date,baseline_cost_yuan,candidate_cost_yuan,saving_yuan,baseline_emergency_kwh,candidate_emergency_kwh,baseline_spill_kwh,candidate_spill_kwh,baseline_ending_inventory_kwh,candidate_ending_inventory_kwh
2025-02-01,24719.059512919473,24719.059512919477,-3.637978807091713e-12,1.1041834113711957e-11,1.1155520951433573e-11,6548.58502268523,6548.58502268523,8968.710863751909,8968.710863751909
2025-02-02,57257.918170130564,57257.918170130564,0.0,1.2789769243681803e-11,1.2789769243681803e-11,7314.497331250577,7308.163997917243,8822.459881756487,8822.459881756487
2025-02-03,56025.30456404348,56025.30456404348,0.0,1.5297985100914957e-11,1.5297985100914957e-11,3803.9217518242576,3803.9217518242576,8553.915947359197,8553.915947359197
2025-02-04,55851.80305681804,55851.80305681804,0.0,1.7564616427989677e-11,1.7564616427989677e-11,2282.9456526884305,2282.9456526884305,8455.49797927594,8455.49797927594
2025-02-05,55099.2417147477,55099.2417147477,0.0,1.7016832387639624e-11,1.7016832387639624e-11,2050.9332252327367,2050.9332252327367,8248.054743116398,8248.054743116398
2025-02-06,57163.206316065145,57163.206316065145,0.0,12.665110276884164,12.665110276884107,4525.941614554824,4525.941614554824,8665.84392527049,8665.84392527049
2025-02-07,22281.8241824595,22281.8241824595,0.0,8.881784197001252e-12,8.881784197001252e-12,7840.343849738086,7840.343849738085,8107.956992814152,8107.956992814152
2025-02-08,20369.71350255766,20369.71350255766,0.0,1.6790124846011167e-11,1.6790124846011167e-11,3665.5617561197682,3659.2284227864347,8419.32501043369,8419.32501043369
2025-02-09,55484.55958769821,55484.55958769821,0.0,972.5158003136652,972.5158003136652,112.82615521706688,112.82615521706688,7785.960931167717,7785.960931167717
2025-02-10,54105.51664430571,54105.51664430571,0.0,1.1368683772161603e-11,1.1368683772161603e-11,6881.440158932957,6868.773492266291,7812.584824030495,7812.584824030495
2025-02-11,53232.23367924897,53232.23367924897,0.0,109.05335118563649,109.05335118563649,4282.953427964021,4282.953427964021,8027.6306450123275,8027.6306450123275
2025-02-12,52711.32753286449,52711.32753286449,0.0,1.602984411874786e-11,1.602984411874786e-11,4334.723762747739,4341.057096081073,8155.1921519962425,8155.1921519962425
2025-02-13,51400.68082699117,51400.68082699117,0.0,2.1884716261411086e-11,2.1884716261411086e-11,6172.235174522033,6178.568507855367,8047.63733807532,8047.63733807532
2025-02-14,18959.408955718023,18959.408955718023,0.0,1.9525714378687553e-11,1.9525714378687553e-11,3268.7763464275276,3268.7763464275276,7499.377235882832,7499.377235882832
2025-02-15,19152.29889324467,19152.29889324467,0.0,1.3088197192701045e-11,1.3088197192701045e-11,3514.006758932624,3533.0067589326245,7848.50396806682,7848.50396806682
2025-02-16,50429.013652966554,50429.013652966554,0.0,92.1018383595364,92.1018383595364,752.5375360925416,752.5375360925416,7907.8712965755285,7907.8712965755285
2025-02-17,50008.94360664979,50008.94360664979,0.0,2.191313797084149e-11,2.191313797084149e-11,4812.140743567246,4812.140743567246,8121.727916621064,8121.727916621064
2025-02-18,48645.0455784913,48645.0455784913,0.0,8.248333333355202,8.248333333355202,1501.0627665878064,1501.0627665878067,8310.339597191773,8310.339597191773
2025-02-19,48314.5375675854,48314.5375675854,0.0,20.443110793203218,20.443110793203218,500.63620085712637,500.63620085712637,7669.231915291317,7669.231915291317
2025-02-20,48626.97976061047,48626.97976061047,0.0,15.220372420572815,15.220372420572815,3306.64633876421,3306.64633876421,7062.3025980529,7062.3025980529
2025-02-21,18085.198467765673,18085.198467765673,0.0,9.379164112033322e-12,9.379164112033322e-12,6010.039630550162,6010.039630550162,6850.024450478582,6850.024450478582
2025-02-22,19070.198847308955,19070.198847308955,0.0,1.2732925824820995e-11,1.2846612662542611e-11,3717.8544892386712,3717.8544892386712,8402.561467206924,8402.561467206924
2025-02-23,47242.84867587064,47242.84867587064,0.0,7.753445238113425,7.753445238113425,574.3880033174028,574.3880033174028,8022.656545790305,8022.656545790305
2025-02-24,48116.1744931461,48116.1744931461,0.0,49.98722504555232,49.98722504555232,4800.076790414379,4806.410123747712,8281.549669739983,8281.549669739983
2025-02-25,46906.2152252604,46906.2152252604,0.0,3.0574504219355916,3.0574504219355916,6249.890597040214,6256.223930373547,8054.348353958707,8054.348353958707
2025-02-26,46980.99599641771,46980.99599641771,0.0,1.7200463275912625e-11,1.7200463275912625e-11,2459.4117793471114,2465.7451126804453,8697.325781687254,8697.325781687254
2025-02-27,44012.805949557485,44012.805949557485,0.0,2.184208369726548e-11,2.184208369726548e-11,1593.582709970293,1593.582709970293,6500.462623749327,6500.462623749327
2025-02-28,17501.73199166252,17501.731991662513,7.275957614183426e-12,18.653383333344003,18.653383333341274,7250.98791414378,7250.987914143777,6219.488603298442,6219.488603298442
2025-03-01,18532.020735386366,18532.020735386366,0.0,16.443333333345063,16.443333333345006,6838.565870380511,6838.565870380513,8079.180320362847,8079.180320362847
2025-03-02,60674.49514847352,60674.49514847352,0.0,4172.078904473771,4172.078904473771,1000.4574277727037,1000.4574277727037,7942.947699486872,7942.947699486872
2025-03-03,55861.49854121808,55861.49854121808,0.0,2873.774043070175,2873.774043070175,322.52209409522914,322.52209409522914,7914.729693706901,7914.729693706901
2025-03-04,46159.90630114573,46159.90630114573,0.0,1.605937605120289e-11,1.605937605120289e-11,1132.2168953373016,1132.2168953373016,8095.334222532046,8095.334222532046
2025-03-05,47637.23019302447,47637.23019302447,0.0,1.7053025658242404e-11,1.7053025658242404e-11,6570.936983605812,6558.270316939145,8018.059626079948,8018.059626079948
2025-03-06,46406.15173943514,46406.15173943514,0.0,8.736116964137253,8.736116964137253,6299.939259821088,6306.272593154422,5881.748692890742,5881.748692890742
2025-03-07,16786.100249093695,16786.1002490937,-3.637978807091713e-12,1.0935252703347942e-11,1.2299494756007334e-11,8784.169424343007,8802.501007676341,5071.454947351809,5054.956522351809
2025-03-08,18170.848625647268,18187.000987933734,-16.152362286466087,8.932354575822572,11.753585250839961,9255.86962685635,9255.869626856353,8557.974766720368,8557.974766720368
2025-03-09,44909.64680571543,44909.64680571543,0.0,1.1482370609883219e-11,1.1482370609883219e-11,5587.251183963336,5587.251183963336,8018.069492797302,8018.069492797302
2025-03-10,45867.983496164845,45867.983496164845,0.0,426.605817476488,426.605817476488,1025.656990652164,1025.656990652164,8258.596419140427,8258.596419140427
2025-03-11,43679.63527249769,43679.63527249769,0.0,54.0288001063328,54.0288001063328,3019.617961976879,3032.2846286435456,8274.922144518225,8274.922144518225
2025-03-12,43286.46476273553,43286.46476273553,0.0,1.4647394408484615e-11,1.4647394408484615e-11,4514.118188641081,4507.784855307748,7886.209560557276,7886.209560557276
2025-03-13,48419.40241048546,48419.40241048546,0.0,1997.6429177599775,1997.6429177599775,586.2063665493018,586.2063665493018,4400.535861473438,4400.535861473438
2025-03-14,15816.38410959101,15816.38410959101,0.0,1.057287590811029e-11,1.057287590811029e-11,11028.057849486278,11028.057849486282,4671.168330238222,4671.168330238222
2025-03-15,17614.98536692784,17614.98536692784,0.0,1.6074307186148644,1.6074307186148644,7224.035178390333,7224.035178390333,7811.019180732065,7811.019180732065
2025-03-16,42517.783638549896,42517.783638549896,0.0,1.640000000021482,1.640000000021482,1453.9218174755474,1453.9218174755474,8433.591395259658,8433.591395259658
2025-03-17,43112.27227060588,43112.27227060588,0.0,1.411137873219559e-11,1.411137873219559e-11,8925.308138455795,8925.308138455795,8653.356972839025,8653.356972839025
2025-03-18,41636.99534776772,41636.99534776772,0.0,181.10530721218615,181.10530721218615,2342.1905767031503,2342.1905767031503,7947.8936883914,7947.8936883914
2025-03-19,40942.389532472385,40942.389532472385,0.0,1.2485814465668099e-11,1.2485814465668099e-11,3376.4898620539043,3376.4898620539043,8459.800624491692,8459.800624491692
2025-03-20,40779.74321101731,40779.74321101731,0.0,316.0205992081771,316.0205992081771,1509.085019883396,1509.085019883396,4441.132069226051,4441.132069226051
2025-03-21,15841.910252134587,15841.910252134587,0.0,142.68418557348045,142.68418557348045,14985.190541260083,14985.19054126008,4077.313372468509,4077.313372468509
2025-03-22,17888.65449778607,17888.65449778607,0.0,8.128608897095546e-12,8.01492205937393e-12,11133.166343360532,11133.166343360532,8834.811945458037,8834.811945458037
2025-03-23,40550.20779688722,40550.20779688722,0.0,68.88735370820723,68.88735370820723,3820.9671900544868,3820.9671900544868,8129.33491661324,8129.33491661324
2025-03-24,39482.72147737141,39482.72147737141,0.0,2.2446045022661565e-11,2.2446045022661565e-11,3094.3202977001492,3094.3202977001492,7949.682424725769,7949.682424725769
2025-03-25,39968.043273421266,39968.043273421266,0.0,196.4288157373236,196.4288157373236,134.61692048464442,134.61692048464442,8018.380607737226,8018.380607737226
2025-03-26,39690.787258559794,39690.787258559794,0.0,1.696065510259359e-11,1.696065510259359e-11,6081.955450711168,6092.915998372908,8019.4337607982025,8019.4337607982025
2025-03-27,37929.00056874957,37929.00056874957,0.0,1.6969536886790593e-11,1.6969536886790593e-11,2996.1888978349734,2996.1888978349734,3968.903043967897,3968.903043967897
2025-03-28,15120.176906789176,15120.176906789176,0.0,60.336883333339266,60.336883333339266,15320.877415034556,15308.210748367888,4052.110652073172,4052.110652073172
2025-03-29,16737.191985536378,16737.191985536378,0.0,48.28277941553009,48.28277941553009,18352.843447542124,18352.843447542124,8043.998250758182,8043.998250758182
2025-03-30,38685.979786102296,38685.979786102296,0.0,1.893951662168547e-11,1.893951662168547e-11,4289.774944637153,4289.774944637154,8468.045076332119,8468.045076332119
2025-03-31,37738.5252483954,37738.5252483954,0.0,1.8950174762721872e-11,1.8950174762721872e-11,1989.287862314523,1989.287862314523,8180.077762364776,8180.077762364776
2025-04-01,41577.37702142737,41577.37702142737,0.0,994.1126574202605,994.1126574202605,458.93555758661125,458.9355575866113,8378.05099449047,8378.05099449047
2025-04-02,47003.76215615,47003.76215615,0.0,2401.4694236315454,2401.4694236315454,1248.0946294630435,1248.0946294630435,8131.828857768526,8131.828857768526
2025-04-03,36840.04989408123,36840.04989408123,0.0,190.96003609651177,190.96003609651177,3310.198274987201,3334.080879153867,3783.9006464524246,3783.9006464524246
2025-04-04,14448.815752868337,14448.815752868337,0.0,5.9401372709544376e-12,5.9401372709544376e-12,18944.565445466164,18944.565445466164,4199.524990014907,4199.524990014907
2025-04-05,16757.187360393604,16757.187360393604,0.0,8.419931418757187e-12,8.419931418757187e-12,14126.32296808057,14126.322968080569,8427.428479328017,8427.428479328017
2025-04-06,36565.060108309124,36565.060108309124,0.0,1.3553602684623911e-11,1.3553602684623911e-11,2868.980201231505,2868.9802012315054,8212.273729294306,8212.273729294306
2025-04-07,38125.678442803866,38125.678442803866,0.0,1.5973000699887052e-11,1.688249540165998e-11,6242.146226271567,6242.146226271567,8285.359346316423,8285.359346316423
2025-04-08,38575.001285286315,38575.001285286315,0.0,79.31538501937432,79.31538501937432,6133.727249092099,6133.7272490921,7975.906265353731,7975.906265353731
2025-04-09,40029.50773766921,39919.50773766921,110.0,490.80604733954937,457.47271400621605,932.7546591124424,899.4213257791091,8286.575603756335,8286.575603756335
2025-04-10,33983.77926356063,33983.77926356063,0.0,1.9461765532469144e-11,1.9461765532469144e-11,1444.0873511620964,1444.0873511620964,3461.99312689778,3461.99312689778
2025-04-11,13625.721805853309,13625.721805853309,0.0,6.707523425575346e-12,6.707523425575346e-12,19527.508348905,19527.508348905,3070.6569502185735,3070.6569502185735
2025-04-12,16646.43077495769,16646.43077495769,0.0,5.9685589803848416e-12,5.9685589803848416e-12,15984.759337255471,15984.759337255471,8667.530319600446,8667.530319600446
2025-04-13,36839.2793419422,36839.2793419422,0.0,49.29835550583403,49.29835550583403,3321.284563602331,3321.284563602331,8365.591469494297,8365.591469494297
2025-04-14,36030.072738770235,36030.072738770235,0.0,61.205636171854685,61.205636171854685,3964.937432584584,3971.2707659179173,8209.801180442933,8209.801180442933
2025-04-15,36216.075701875074,36216.075701875074,0.0,1.3216094885137863e-11,1.3216094885137863e-11,6046.674961896866,6080.0082952302,8580.0,8550.0
2025-04-16,37074.58831801445,37088.74831801445,-14.159999999996217,1.0977274644830004e-11,1.0749900969386772e-11,2817.476448853436,2817.4764488534365,8379.55598315364,8379.55598315364
2025-04-17,33457.91804998458,33457.91804998458,0.0,2.3061663689816214e-11,2.3061663689816214e-11,3062.014960155596,3062.014960155596,3375.520398750737,3375.520398750737
2025-04-18,13377.376648395935,13377.376648395935,0.0,8.355982572538778e-12,8.355982572538778e-12,17819.37506919459,17819.37506919459,3385.6462357024943,3385.6462357024943
2025-04-19,15793.384073425994,15793.384073425994,0.0,5.4853899200679734e-12,5.4853899200679734e-12,17322.88773746054,17322.88773746054,8603.568921981978,8603.568921981978
2025-04-20,35876.74575058404,35876.74575058404,0.0,1.6650236744908398e-11,1.6650236744908398e-11,4040.113135383957,4046.446468717291,8653.185219884603,8653.185219884603
2025-04-21,35677.689022294,35677.689022294,0.0,1.4807710613240488e-11,1.4978240869822912e-11,8207.141666238436,8194.47499957177,8169.885891948476,8169.885891948476
2025-04-22,34867.096488941424,34867.096488941424,0.0,2.26929586233382e-11,2.26929586233382e-11,2284.6573699061128,2284.6573699061128,8289.423387359202,8289.423387359202
2025-04-23,35269.79249434204,35269.79249434204,0.0,1.9197976541818207e-11,1.9197976541818207e-11,3836.639974168777,3849.306640835444,8700.0,8700.0
2025-04-24,31920.570602299933,31920.570602299933,0.0,1.546140993013978e-11,1.546140993013978e-11,7431.805518975796,7438.138852309128,2632.5812191033524,2632.5812191033524
2025-04-25,12559.141097736861,12559.141097736861,0.0,5.286437954055145e-12,5.286437954055145e-12,21383.735541297112,21383.735541297112,2287.067219434433,2287.067219434433
2025-04-26,18405.672619189296,18405.672619189296,0.0,551.9802059915264,551.9802059915264,23987.21647985075,23987.21647985075,7985.235146287856,7985.235146287856
2025-04-27,37394.01132472495,37394.01132472495,0.0,760.3644382939259,760.3644382939259,4975.132898372807,4975.132898372807,8051.647262431499,8051.647262431499
2025-04-28,50473.9658035114,50473.9658035114,0.0,6066.927635465839,6066.927635465839,236.61382499745176,236.61382499745176,8255.048675364511,8255.048675364511
2025-04-29,34638.23119445748,34638.23119445748,0.0,85.16242974380901,85.16242974380901,6125.854472988969,6094.187806322302,8226.707878551502,8226.707878551502
2025-04-30,35428.77378835276,35428.77378835276,0.0,5.1069987022703245,5.1069987022703245,8478.939773958466,8472.606440625132,8002.838717374197,8002.838717374197
2025-05-01,41088.41821394526,41088.41821394526,0.0,1627.886288089749,1627.886288089749,4467.249508285862,4467.249508285862,1294.419760517527,1294.419760517527
2025-05-02,26413.882016618256,26413.882016618256,0.0,2633.9214201699274,2633.9214201699274,12115.419466666677,12115.419466666677,1761.517267355534,1761.517267355534
2025-05-03,22141.548352964805,22141.548352964805,0.0,1050.9061246713616,1050.9061246713616,16880.542720915473,16893.20938758214,7829.822661565621,7829.822661565621
2025-05-04,43545.569698058076,43545.569698058076,0.0,1098.578174887189,1098.5781748871896,8193.7666600465,8187.433326713167,7410.599342726173,7410.599342726173
2025-05-05,43732.95150548586,43732.95150548586,0.0,1227.6000599781116,1227.6000599781116,3206.3214189491814,3206.3214189491814,7260.080944549899,7260.080944549899
2025-05-06,41638.52226631572,41638.52226631572,0.0,1241.1380262652845,1241.1380262652845,1738.6519885536252,1738.6519885536252,7080.158260357374,7080.158260357374
2025-05-07,47281.86422841262,47281.86422841262,0.0,1916.1027393602,1916.1027393602,3173.8370103692887,3173.8370103692887,7586.960807348319,7586.960807348319
2025-05-08,38106.42363234416,38106.42363234416,0.0,28.187553628876618,28.18755362887592,4247.611794139172,4253.945127472504,3360.0,3360.0
