date,baseline_cost_yuan,candidate_cost_yuan,saving_yuan,baseline_emergency_kwh,candidate_emergency_kwh,baseline_spill_kwh,candidate_spill_kwh,baseline_ending_inventory_kwh,candidate_ending_inventory_kwh
2025-02-01,24719.059512919477,24439.985640618186,279.073872301291,1.1155520951433573e-11,1.2381207170619746e-11,6548.58502268523,5963.032112580466,8968.710863751909,8982.20720603707
2025-02-02,57257.918170130564,58002.19306319653,-744.2748930659654,1.2789769243681803e-11,1.3130829756846651e-11,7308.163997917243,8062.629365868157,8822.459881756487,8970.458239100075
2025-02-03,56025.30456404348,56172.752584741575,-147.4480206980952,1.5297985100914957e-11,1.4864554032101296e-11,3803.9217518242576,4162.997011151507,8553.915947359197,8626.062410608967
2025-02-04,55851.80305681804,56591.95270376591,-740.1496469478734,1.7564616427989677e-11,1.9539925233402755e-11,2282.9456526884305,3335.5596669688302,8455.49797927594,8713.346278835406
2025-02-05,55099.2417147477,54861.932471369044,237.30924337865872,1.7016832387639624e-11,1.7625012560529285e-11,2050.9332252327367,1799.1864089340133,8248.054743116398,8307.85872967964
2025-02-06,57163.206316065145,56244.66638101817,918.5399350469743,12.665110276884107,12.368298934335385,4525.941614554824,3389.9587842112105,8665.84392527049,8538.305175242855
2025-02-07,22281.8241824595,22297.597494878515,-15.773312419016293,8.881784197001252e-12,1.0842882147699129e-11,7840.343849738085,7878.6829189333985,8107.956992814152,8033.777876187649
2025-02-08,20369.71350255766,20562.180753681234,-192.46725112357308,1.6790124846011167e-11,14.180173330382734,3659.2284227864347,4034.513440138392,8419.32501043369,8257.212838822792
2025-02-09,55484.55958769821,54307.95820027468,1176.6013874235286,972.5158003136652,361.71731671826547,112.82615521706688,829.7178266652949,7785.960931167717,8199.391965780833
2025-02-10,54105.51664430571,53082.32130490143,1023.1953394042794,1.1368683772161603e-11,1.539035565656377e-11,6868.773492266291,5479.841597564649,7812.584824030495,7825.490518405567
2025-02-11,53232.23367924897,53456.92945262584,-224.69577337686496,109.05335118563649,158.7379850301322,4282.953427964021,4214.412171359024,8027.6306450123275,7926.739729088433
