problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,40045,0,1,1,16,16,1,6041.593848,377.5996155,26402.9692472,114,111,0,0,32,0.000282,upper_bound_16
3,40046,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002136,seven_point_per_channel
3,40047,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.0001792,seven_point_per_channel
3,40048,0,1,1,14,14,1,5508.300646,393.450046143,23681.5032384,117,114,1,0,29,0.0002561,seven_point_per_channel
3,40049,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.0001783,seven_point_per_channel
3,40050,0,1,1,15,15,1,5796.599881,386.439992067,25137.9994051,116,114,0,0,30,0.0002692,seven_point_per_channel
3,40051,0,1,1,16,16,1,6042.593848,377.6621155,26402.9692472,114,112,0,0,32,0.0002956,upper_bound_16
3,40052,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002217,seven_point_per_channel
3,40053,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002163,seven_point_per_channel
3,40054,0,1,1,10,10,1,4536.174405,453.6174405,18695.8720448,125,122,0,0,20,0.0001796,seven_point_per_channel
3,40055,0,1,1,12,12,1,4641.341587,386.778465583,19256.707941,122,120,0,0,24,0.0002135,seven_point_per_channel
3,40056,0,1,1,16,16,1,6040.593848,377.5371155,26402.9692472,114,110,0,0,32,0.0002838,upper_bound_16
3,40057,0,1,1,15,15,1,5793.599881,386.239992067,25137.9994051,116,111,0,0,30,0.0002671,seven_point_per_channel
3,40058,0,1,1,10,10,1,4537.174405,453.7174405,18695.8720448,125,123,0,0,20,0.0001789,seven_point_per_channel
3,40059,0,1,1,16,16,1,6040.593848,377.5371155,26402.9692472,114,110,0,0,32,0.000283,upper_bound_16
3,40060,0,1,1,10,10,1,4536.174405,453.6174405,18695.8720448,125,122,0,0,20,0.0001812,seven_point_per_channel
3,40061,0,1,1,11,11,1,5080.997505,461.908864091,21389.9875326,125,123,0,0,22,0.0001981,seven_point_per_channel
3,40062,0,1,1,14,14,1,5507.300646,393.378617571,23681.5032384,117,113,1,0,29,0.0002602,seven_point_per_channel
