日期,1月固定候选,在线候选,在线当日费用_元,历史窗口内各候选费用_JSON
2025-02-23,affine_saa_mpc,affine_saa_mpc,52051.97874215136,"[1389909.0038958776, 1518693.8585811178, 1391411.702260993, 1510307.4316055316, 1363801.2296097216, 1381187.412692319]"
2025-02-24,affine_saa_mpc,affine_saa_mpc,51121.15910887328,"[1371437.1125034636, 1498050.5256696618, 1369916.7934395117, 1490087.7471618964, 1345828.5850216388, 1361533.2903810116]"
2025-02-25,affine_saa_mpc,affine_saa_mpc,50399.36752807991,"[1353602.6616830416, 1480832.4040935994, 1352507.6504113863, 1473677.023390782, 1327889.6246048065, 1343567.3124972587]"
2025-02-26,affine_saa_mpc,affine_saa_mpc,50489.592035183174,"[1335813.9716310655, 1454034.837013376, 1331921.8471768636, 1447225.0540146339, 1309979.5016068364, 1321759.4362823996]"
2025-02-27,affine_saa_mpc,affine_saa_mpc,48331.810448619945,"[1317242.1231176069, 1440469.5995060226, 1315914.4369709557, 1435222.243702964, 1291945.0437896012, 1303780.0791316293]"
2025-02-28,affine_saa_mpc,affine_saa_mpc,14212.264060108115,"[1297530.6117746867, 1421459.636274517, 1296306.166605727, 1416635.0611832466, 1272610.2096845459, 1284584.003174114]"
2025-03-01,affine_saa_mpc,affine_saa_mpc,14400.022019241922,"[1291005.3748260464, 1415096.1838522851, 1289688.2103424992, 1410874.1107531118, 1266629.06943886, 1278785.7265234867]"
2025-03-02,affine_saa_mpc,affine_saa_mpc,65734.41648354472,"[1285494.5214737256, 1409862.1152754095, 1286315.5908365764, 1405820.9401306054, 1261687.3002714398, 1274149.862894813]"
2025-03-03,affine_saa_mpc,affine_saa_mpc,61293.33336351619,"[1283207.8943264275, 1416750.4781122515, 1292250.3543371577, 1414819.1666983385, 1262899.575236353, 1277946.5937200375]"
2025-03-04,affine_saa_mpc,affine_saa_mpc,50392.51028030707,"[1276254.1221411047, 1419778.4095660076, 1291482.0001688127, 1419284.8629187932, 1259889.916111883, 1276369.2742086602]"
2025-03-05,affine_saa_mpc,affine_saa_mpc,50084.757305849926,"[1261683.8044298922, 1401894.7637857953, 1276472.505618413, 1403277.6197143346, 1245463.8040295264, 1262046.5591911532]"
2025-03-06,affine_saa_mpc,affine_saa_mpc,49989.85303773693,"[1248070.0665007152, 1387451.0433035116, 1263054.8785186429, 1388113.2234495636, 1232017.9781674081, 1248576.818866643]"
2025-03-07,affine_saa_mpc,affine_saa_mpc,14021.084310761596,"[1233268.0200272363, 1373485.991537468, 1248837.3459526838, 1374045.4451279386, 1217335.3323962316, 1234020.4875607379]"
2025-03-08,affine_saa_mpc,affine_saa_mpc,13524.383144839967,"[1228300.0932833964, 1370192.0902520833, 1244594.1732019791, 1371479.0144630296, 1212844.849451949, 1229532.045944473]"
2025-03-09,affine_saa_mpc,affine_saa_mpc,47306.09021306848,"[1224593.8116828045, 1362618.0048874638, 1241613.7432271976, 1364003.5315375524, 1209647.1764948189, 1226970.8588815865]"
2025-03-10,affine_saa_mpc,affine_saa_mpc,47807.12653248833,"[1211883.3394790771, 1345313.4146197448, 1225953.0000761286, 1344977.1722569566, 1197203.9019532138, 1212722.8292320834]"
2025-03-11,affine_saa_mpc,affine_saa_mpc,46554.576071146555,"[1200089.1249245803, 1342155.6761786116, 1219464.4915829594, 1344794.5543808036, 1185446.1037034625, 1204312.5869476753]"
2025-03-12,affine_saa_mpc,affine_saa_mpc,45503.90537633958,"[1188359.2632856022, 1331131.7232478329, 1208280.1323812166, 1333493.573888102, 1173919.8611504736, 1192222.640496762]"
2025-03-13,affine_saa_mpc,affine_saa_mpc,50806.494567950445,"[1176191.939246423, 1316910.7533183605, 1196721.9009022203, 1318854.3728280566, 1161810.2434311497, 1180159.92729816]"
2025-03-14,affine_saa_mpc,affine_saa_mpc,12547.036299783937,"[1166644.3500760829, 1315721.4165839371, 1196067.4590183103, 1318814.9248841743, 1155809.738627953, 1177200.710870841]"
2025-03-15,affine_saa_mpc,affine_saa_mpc,13273.973138757812,"[1163494.1491083812, 1313374.1835394967, 1192672.9178973753, 1316280.9150442956, 1152741.7204999265, 1174176.8018777878]"
2025-03-16,affine_saa_mpc,affine_saa_mpc,44970.170696801215,"[1160645.6732242312, 1309387.1945371001, 1189973.1093301766, 1312459.8411296732, 1149988.1246331162, 1171871.5521796485]"
2025-03-17,affine_saa_mpc,affine_saa_mpc,43867.93739578687,"[1150200.450626065, 1299019.5829987226, 1179868.784155759, 1301156.6385476708, 1139632.4517862059, 1160115.8758722565]"
2025-03-18,affine_saa_mpc,affine_saa_mpc,43212.1229876721,"[1139489.8041188463, 1286628.1729209325, 1168914.068395962, 1287981.6265283392, 1129011.3164516117, 1149356.7153684895]"
2025-03-19,affine_saa_mpc,affine_saa_mpc,43082.175017685775,"[1129236.6178329324, 1280129.667681259, 1161475.730425778, 1281142.6246368496, 1118633.836744314, 1139173.7645740102]"
2025-03-20,affine_saa_mpc,affine_saa_mpc,43770.557478581235,"[1119237.4508983726, 1263437.1994517618, 1149595.9949871066, 1263428.3417484153, 1108502.8542654312, 1126797.6628739415]"
2025-03-21,affine_saa_mpc,affine_saa_mpc,12541.323320786232,"[1110044.8756814322, 1256088.3968008077, 1140886.7300570307, 1257323.6708711684, 1099322.8432797943, 1117373.8793881726]"
2025-03-22,affine_saa_mpc,affine_saa_mpc,13076.604308454731,"[1107279.601294117, 1252367.9162507534, 1138541.3821494728, 1254354.2810461163, 1096618.1374606104, 1114840.5827752883]"
2025-03-23,affine_saa_mpc,affine_saa_mpc,41474.398990649,"[1104930.947740019, 1247476.4441237317, 1135308.6161106052, 1249450.9666476562, 1094366.6252741173, 1112393.7666299716]"
2025-03-24,affine_saa_mpc,affine_saa_mpc,41315.82371296469,"[1094249.1500678689, 1235237.3707486622, 1124978.4897320322, 1236820.5090701922, 1083789.045522615, 1101463.872751446]"
2025-03-25,affine_saa_mpc,affine_saa_mpc,41184.59213992295,"[1083992.2389762003, 1227677.4923659705, 1115450.415259029, 1228984.8551100618, 1073983.7101267066, 1091567.11535238]"
2025-03-26,affine_saa_mpc,affine_saa_mpc,40669.8344053548,"[1074676.6209941534, 1224439.3886994189, 1108452.7550312134, 1225732.762492041, 1064768.9347385494, 1083202.7188589203]"
2025-03-27,affine_saa_mpc,affine_saa_mpc,40465.61542048735,"[1064712.4343626301, 1212442.606522447, 1097367.9244026209, 1212771.5825483506, 1054949.177108721, 1073383.6419728007]"
2025-03-28,affine_saa_mpc,affine_saa_mpc,12325.305829330187,"[1056714.7479821655, 1202430.795769075, 1088709.8228959627, 1202202.4751898337, 1047082.9820805884, 1063729.3988567824]"
2025-03-29,affine_saa_mpc,affine_saa_mpc,12026.287717564828,"[1054753.0412814738, 1198379.8357706233, 1086704.3136762201, 1197870.8890729293, 1045196.0238498107, 1061851.8816981413]"
2025-03-30,affine_saa_mpc,affine_saa_mpc,38846.66493248519,"[1052353.1644861856, 1196626.613094935, 1082972.5607524724, 1195932.8353519666, 1042822.2895481335, 1059364.673542209]"
2025-03-31,affine_saa_mpc,affine_saa_mpc,38526.85538803889,"[1028448.6614858852, 1167238.8898394348, 1051652.7414032395, 1166281.3119137592, 1015934.5379970741, 1029901.579564806]"
2025-04-01,affine_saa_mpc,affine_saa_mpc,44731.998069917856,"[1009301.2703847376, 1147936.8124345962, 1033625.5107268946, 1145817.3815634428, 993168.0600215967, 1006439.8312484386]"
2025-04-02,affine_saa_mpc,affine_saa_mpc,46450.56004223518,"[998720.3919747795, 1145246.8670256694, 1033162.6459222195, 1143385.6848645755, 987507.5478112075, 1003341.2289706435]"
2025-04-03,affine_saa_mpc,affine_saa_mpc,39819.63578464707,"[994074.8559709701, 1147858.7132806482, 1033627.8912232436, 1146749.975199217, 983873.3505475927, 1002541.4851076821]"
2025-04-04,affine_saa_mpc,affine_saa_mpc,11556.429568014371,"[983762.0583450781, 1144829.0927240686, 1023980.6562193683, 1143173.362779401, 973703.133294503, 992371.0327117139]"
2025-04-05,affine_saa_mpc,affine_saa_mpc,11881.897094553296,"[981247.3515905412, 1140482.2908303125, 1021433.089626755, 1138677.4151314702, 971238.4785517557, 989911.7639922203]"
2025-04-06,affine_saa_mpc,affine_saa_mpc,39489.09400121865,"[979565.091107447, 1142548.3688272669, 1020130.9030853307, 1140875.1815208765, 969595.992501469, 987696.3936803184]"
2025-04-07,affine_saa_mpc,affine_saa_mpc,38397.26080847322,"[971715.6797057672, 1137512.8669921942, 1012341.5343037879, 1135812.8666794288, 961778.9962896192, 979911.9625887697]"
2025-04-08,affine_saa_mpc,affine_saa_mpc,38588.26873353697,"[962108.7228522148, 1123665.8647906042, 997898.5050715741, 1119798.4041151225, 952369.1305656041, 967088.9276811542]"
2025-04-09,affine_saa_mpc,affine_saa_mpc,39114.722688282636,"[954069.4608250044, 1118363.3662694728, 990871.3272743564, 1114898.830477999, 944402.8232279945, 959370.8205206393]"
2025-04-10,affine_saa_mpc,affine_saa_mpc,38345.77547477484,"[947032.7839593705, 1119446.611895426, 989407.9465319744, 1117089.745966152, 938013.6405399374, 956199.5501664587]"
2025-04-11,affine_saa_mpc,affine_saa_mpc,11304.401886134738,"[938009.2081052092, 1105446.6025705233, 971741.7712674711, 1102006.687793908, 925552.9214467619, 940795.4644279346]"
2025-04-12,affine_saa_mpc,affine_saa_mpc,11452.461789351451,"[936739.2968469954, 1101095.789250635, 970350.1844172956, 1098086.9475246447, 924310.2870331127, 939473.8098826917]"
2025-04-13,affine_saa_mpc,affine_saa_mpc,37410.84525808438,"[934957.4345110679, 1096843.1905587064, 967691.382447662, 1093349.8704431816, 922488.7756837063, 936637.9415984417]"
2025-04-14,affine_saa_mpc,affine_saa_mpc,36563.30990927205,"[927520.171957418, 1086281.7311439875, 958372.0220875432, 1082512.0046889095, 914929.4502449895, 929050.2365044041]"
2025-04-15,affine_saa_mpc,affine_saa_mpc,36634.843111636845,"[920321.2350783783, 1081902.4823242563, 951492.6638734245, 1078663.977295622, 907624.8227584745, 922042.2099379522]"
2025-04-16,affine_saa_mpc,affine_saa_mpc,37196.20306564961,"[913741.8282229943, 1072320.1017707607, 942089.3625772188, 1068813.4503841866, 901047.5428824393, 915211.1144934327]"
2025-04-17,affine_saa_mpc,affine_saa_mpc,36514.64064307224,"[907928.3014923695, 1067891.782743827, 936844.8725673886, 1065693.176521248, 895161.5709304031, 909678.4463868947]"
2025-04-18,affine_saa_mpc,affine_saa_mpc,11130.875620720395,"[900662.9385982833, 1061587.3391863017, 928576.4122179495, 1057815.1371184464, 887905.6540948942, 902379.6260375892]"
2025-04-19,affine_saa_mpc,affine_saa_mpc,11036.316718677099,"[899328.2854749912, 1059271.8571117693, 926957.1783154093, 1056550.7580354265, 886495.2063948284, 900728.8456828785]"
2025-04-20,affine_saa_mpc,affine_saa_mpc,36189.06813105015,"[897400.8628051167, 1055207.8821903793, 925098.5921210912, 1051985.3708456235, 884454.9188050508, 898780.9787270221]"
2025-04-21,affine_saa_mpc,affine_saa_mpc,35788.89845097762,"[892267.7820333958, 1052782.3199668506, 919652.4079297344, 1048030.7448194614, 879169.587945452, 893206.3108733797]"
2025-04-22,affine_saa_mpc,affine_saa_mpc,35836.95321730546,"[886890.3778420053, 1042166.7066181516, 913183.1200615262, 1036898.877464902, 873642.6626834648, 887643.8830092881]"
2025-04-23,affine_saa_mpc,affine_saa_mpc,36149.70267526206,"[881686.507797514, 1035384.2451602349, 905777.6083974023, 1030874.6606152807, 868295.0237608475, 881143.8984329011]"
2025-04-24,affine_saa_mpc,affine_saa_mpc,35116.49415666,"[877450.8957406065, 1032809.6940323616, 900569.0962867397, 1028581.4933054518, 863774.8920307546, 876515.1343969783]"
2025-04-25,affine_saa_mpc,affine_saa_mpc,10227.70518585104,"[872275.0954498139, 1021953.5452740571, 894309.653573484, 1018053.1863353661, 858425.7707669274, 871201.8415025029]"
2025-04-26,affine_saa_mpc,affine_saa_mpc,10599.696194221511,"[870307.5729694733, 1019638.0973896858, 892223.8251535967, 1015931.4573714968, 856328.1701234481, 869138.2715436915]"
2025-04-27,affine_saa_mpc,affine_saa_mpc,34236.74931287051,"[868936.8953716699, 1021228.8728741858, 891463.6821878592, 1017614.1581843173, 854901.5786001049, 868063.2570519563]"
2025-04-28,affine_saa_mpc,affine_saa_mpc,47183.84780456637,"[866412.2484012401, 1021837.3905462503, 889544.1319224687, 1017566.642569157, 850291.6629804902, 864299.3011715849]"
2025-04-29,affine_saa_mpc,affine_saa_mpc,34249.08731268528,"[876112.2161674825, 1025130.5159923927, 895734.3487656198, 1022227.8384213606, 858948.6553970176, 873744.2658637802]"
2025-04-30,affine_saa_mpc,affine_saa_mpc,33944.35208944295,"[872192.0914032732, 1014078.0275525686, 882035.7061919153, 1009634.9364782796, 848465.7446397851, 861231.7387095207]"
2025-05-01,affine_saa_mpc,affine_saa_mpc,45100.09522501776,"[860767.4093094765, 996983.0503412806, 865968.1961587302, 992187.7753887543, 835959.536686993, 845922.2745359695]"
2025-05-02,affine_saa_mpc,affine_saa_mpc,21113.257502249566,"[866702.1526189279, 1002202.6202851213, 873708.9700626443, 998868.8430041666, 841239.9961273635, 851384.5415044075]"
2025-05-03,affine_saa_mpc,affine_saa_mpc,16706.96655596931,"[874377.732663888, 1018978.512523616, 885049.614804136, 1016265.7774825337, 850796.8240615987, 862447.41806583]"
2025-05-04,affine_saa_mpc,affine_saa_mpc,44281.288012323945,"[878270.4088808281, 1025168.9601755743, 890278.4191390832, 1022476.6032825017, 855621.8935230147, 867546.7798411017]"
2025-05-05,affine_saa_mpc,affine_saa_mpc,44100.11930796468,"[882671.2321760422, 1030731.3206370469, 896156.390323227, 1029884.6428606947, 860414.08753412, 872851.9492501792]"
2025-05-06,affine_saa_mpc,affine_saa_mpc,43176.119739733724,"[888694.5149721025, 1045198.9836252497, 908426.5330696856, 1044222.9479512641, 866116.9460336114, 879087.2844432949]"
2025-05-07,affine_saa_mpc,affine_saa_mpc,43273.596202105866,"[893610.9166943909, 1054869.1369827972, 913348.1444309244, 1054006.9205377635, 870704.7970398082, 883703.2934370309]"
2025-05-08,affine_saa_mpc,affine_saa_mpc,41327.734455936974,"[900555.301421117, 1060318.9228220917, 913874.5339675508, 1058519.6378063757, 874863.6705536315, 886045.8926735144]"
2025-05-09,affine_saa_mpc,affine_saa_mpc,13780.771637627002,"[903176.5015498832, 1063972.5964410533, 918930.3430125397, 1062586.6325509804, 877845.6295347936, 888857.3226209854]"
2025-05-10,affine_saa_mpc,affine_saa_mpc,14220.06747364618,"[905399.6077903004, 1066537.2974972858, 921090.191439861, 1065049.9265549881, 880321.9992862858, 891199.947107618]"
2025-05-11,affine_saa_mpc,affine_saa_mpc,41622.31236197751,"[907894.8911806286, 1072447.5460033584, 924229.5537479041, 1071568.2627785467, 883089.6049705805, 893956.6673585131]"
2025-05-12,affine_saa_mpc,affine_saa_mpc,41694.97984352257,"[911608.6871167271, 1076173.0964069937, 928003.8649466572, 1074862.3515149774, 887301.0720744737, 898112.7022546682]"
2025-05-13,affine_saa_mpc,affine_saa_mpc,41607.542417616496,"[916388.5462195547, 1080625.2636819256, 933491.5383836626, 1080385.9528095773, 892432.7420087241, 902948.089936525]"
2025-05-14,affine_saa_mpc,affine_saa_mpc,41258.54420754989,"[920871.1032938833, 1080333.5215195024, 938062.4778511618, 1081122.210634218, 897405.4413147039, 907904.731310911]"
2025-05-15,affine_saa_mpc,affine_saa_mpc,41155.94983825546,"[924369.7339420464, 1078942.677671381, 941128.8128559341, 1078716.5696239413, 901467.7824566041, 911575.4572078123]"
2025-05-16,affine_saa_mpc,affine_saa_mpc,13362.207257972992,"[928496.7307044407, 1085435.6507770217, 946723.3374522944, 1085806.462845609, 906109.0916517873, 916183.1367668855]"
2025-05-17,affine_saa_mpc,affine_saa_mpc,13629.998323707989,"[930425.5265818674, 1087429.630011885, 948854.9205646673, 1086359.8009019028, 908340.4232890399, 918425.3084019041]"
2025-05-18,affine_saa_mpc,affine_saa_mpc,40378.614651481475,"[932675.2531194122, 1094786.3314872996, 951806.7384426974, 1094495.8815319438, 910934.1048940709, 921012.2180428415]"
2025-05-19,affine_saa_mpc,affine_saa_mpc,39645.6545649996,"[936390.6112756855, 1098897.2764596078, 956091.4385774937, 1100212.3133716655, 915123.6514145021, 925234.2164320616]"
2025-05-20,affine_saa_mpc,affine_saa_mpc,39683.452429001845,"[939434.4961795596, 1102527.1002454357, 959774.1568026693, 1105263.3531959204, 918980.4075285242, 929037.6825224295]"
2025-05-21,affine_saa_mpc,affine_saa_mpc,40067.7124169059,"[942647.41392565, 1108933.1222690714, 964591.6047477733, 1112259.8997054046, 922826.9067402205, 932794.8303683456]"
2025-05-22,affine_saa_mpc,affine_saa_mpc,39078.38577603452,"[945673.2946361193, 1112866.1104669205, 968604.1252420294, 1116255.4725184818, 926744.9164818644, 936704.2064145342]"
2025-05-23,affine_saa_mpc,affine_saa_mpc,12972.175547942716,"[948983.0559510142, 1119080.2798100803, 972536.3501844604, 1123264.3157576837, 930706.8081012389, 940587.2656534248]"
2025-05-24,affine_saa_mpc,affine_saa_mpc,13756.689621408368,"[951335.611800315, 1123451.9419444688, 975223.9004431415, 1127903.004555567, 933451.2784633306, 943118.4138993853]"
2025-05-25,affine_saa_mpc,affine_saa_mpc,39124.551130480904,"[954140.7395751899, 1121437.5415678753, 977440.5908918686, 1125862.267309554, 936608.2718905176, 945741.353990296]"
2025-05-26,affine_saa_mpc,affine_saa_mpc,38680.03427729456,"[956572.2213489919, 1118374.5192461614, 979355.5316091306, 1122831.6324920002, 941496.073708128, 949770.9233155955]"
2025-05-27,affine_saa_mpc,affine_saa_mpc,39227.12283968056,"[946861.666978895, 1112525.9071784618, 970391.8517363556, 1114902.8951445944, 932992.2601808561, 939850.368126661]"
2025-05-28,affine_saa_mpc,affine_saa_mpc,39013.16590946783,"[949537.8298389689, 1110876.6531107419, 973157.9040239742, 1113851.3981350455, 937970.2957078513, 944181.567300372]"
2025-05-29,affine_saa_mpc,affine_saa_mpc,38825.11296112539,"[954251.0308423602, 1119552.5781311088, 979912.1800645831, 1123448.43531995, 943039.1095278763, 949191.5640819675]"
2025-05-30,affine_saa_mpc,affine_saa_mpc,13175.22352983741,"[947197.7223308878, 1112959.8567859575, 971280.9433661973, 1116422.7979531058, 936764.1272639838, 942590.2107689012]"
2025-05-31,affine_saa_mpc,affine_saa_mpc,12861.908503630948,"[941019.4489907433, 1103281.4996568346, 962310.4554760962, 1106384.2637891276, 928826.0932915717, 933167.6785520201]"
2025-06-01,affine_saa_mpc,affine_saa_mpc,100262.33345711234,"[937791.2741857194, 1097371.438217899, 957490.0950800118, 1100677.804644715, 924981.0352392333, 928988.2008955671]"
2025-06-02,affine_saa_mpc,affine_saa_mpc,85471.04212256,"[994775.6280637768, 1151260.8293967817, 1010361.1345303068, 1157294.9714944146, 980962.0806840216, 985429.8663632164]"
2025-06-03,affine_saa_mpc,affine_saa_mpc,75938.2592248359,"[1036300.7042271546, 1194726.162028058, 1049037.9618962174, 1204379.3255388662, 1022333.0034986169, 1030682.479469075]"
2025-06-04,affine_saa_mpc,affine_saa_mpc,74779.9753693245,"[1059858.3160034665, 1224806.513683896, 1077325.2531253437, 1236677.5273454415, 1055095.142983719, 1065594.5122365267]"
2025-06-05,affine_saa_mpc,baseline,63303.62015261917,"[1078650.8311472312, 1252160.689751827, 1108636.9247788037, 1269425.5067301346, 1086601.5221509377, 1098272.681525239]"
2025-06-06,affine_saa_mpc,baseline,36228.81782837073,"[1100191.5991730283, 1286831.615534234, 1137420.2090821338, 1308853.3118582668, 1118375.4502943289, 1133163.8130430633]"
2025-06-07,affine_saa_mpc,baseline,25304.313473621605,"[1122517.2018332495, 1320856.1934219375, 1156997.0627419308, 1343193.8134786282, 1138417.9769127825, 1155256.4619157924]"
2025-06-08,affine_saa_mpc,baseline,61671.41688261598,"[1133479.385579692, 1341027.885272987, 1168575.2172581297, 1363171.4975243218, 1149098.8986025192, 1167090.0169595636]"
2025-06-09,affine_saa_mpc,baseline,62283.69352450371,"[1153072.7436119001, 1356150.7077998607, 1188599.225503465, 1378888.6412618477, 1169640.3873903959, 1187476.082414107]"
2025-06-10,affine_saa_mpc,baseline,62106.78619597624,"[1173178.5488195028, 1378109.0403050303, 1208654.6782649779, 1400151.7803648615, 1190458.7800731102, 1208279.587169779]"
2025-06-11,affine_saa_mpc,baseline,62876.45718326617,"[1193293.8190729492, 1400780.8072337671, 1229427.6428711289, 1423410.8215080656, 1211231.7446792612, 1229052.55177593]"
2025-06-12,affine_saa_mpc,baseline,63964.36829255875,"[1214491.1540984698, 1441902.8858852866, 1254724.4210104002, 1465294.9631916042, 1233108.2219629511, 1250929.0290596199]"
2025-06-13,affine_saa_mpc,baseline,23810.594177761584,"[1236965.4588069897, 1458887.464712054, 1276743.5313908686, 1483504.3529841176, 1256199.600570157, 1274020.3881685622]"
2025-06-14,affine_saa_mpc,baseline,24638.135697668207,"[1247259.7363187147, 1469774.6405119724, 1287010.6200907498, 1494200.7482218533, 1266633.5423735338, 1284367.6841641953]"
2025-06-15,affine_saa_mpc,baseline,63252.9740564777,"[1258139.0343262083, 1476695.6112417136, 1297367.0910103293, 1500404.117383739, 1277552.602910427, 1295189.1026971603]"
2025-06-16,affine_saa_mpc,baseline,64306.661971777925,"[1280572.7491657725, 1494085.0240336517, 1319774.980972592, 1516863.6756532567, 1300882.6951873244, 1318519.194974058]"
2025-06-17,affine_saa_mpc,baseline,63578.52254312191,"[1305146.517010804, 1522132.8218743124, 1345051.597687239, 1546852.4942224645, 1326043.862382529, 1343661.1630791647]"
2025-06-18,affine_saa_mpc,baseline,65295.41488888502,"[1328712.505904048, 1543145.292121072, 1369151.269215679, 1567431.2036067196, 1350398.3686202643, 1368015.6693169004]"
2025-06-19,affine_saa_mpc,baseline,62977.70204229791,"[1353835.8693870304, 1563980.8080080827, 1394678.245695272, 1589930.025908463, 1376168.6423904356, 1393785.9430870712]"
2025-06-20,affine_saa_mpc,baseline,23051.397051492015,"[1377422.6207185925, 1585720.0222593916, 1419284.8228454934, 1612794.9382480779, 1400697.7935734075, 1418315.0942700433]"
2025-06-21,affine_saa_mpc,baseline,22555.437832591066,"[1387413.5193031558, 1593825.3881756268, 1429229.423707046, 1620541.357337794, 1410775.2918885131, 1428319.0879470329]"
2025-06-22,affine_saa_mpc,baseline,61857.451923607216,"[1396120.787856232, 1602309.8104399308, 1437993.0981431617, 1629127.9205209098, 1419597.912520179, 1437126.9197411702]"
2025-06-23,affine_saa_mpc,baseline,60791.062406377874,"[1418540.037370932, 1625519.738551334, 1461053.1500447537, 1650939.941303573, 1442778.6371392258, 1460307.6443602173]"
2025-06-24,affine_saa_mpc,baseline,61909.54559546792,"[1440054.711703687, 1643232.963322102, 1479739.9541855499, 1668313.435550625, 1465493.062553643, 1482894.5572587333]"
2025-06-25,affine_saa_mpc,baseline,60445.96067725053,"[1462439.3894196393, 1683917.1846721936, 1510481.3302199657, 1709032.3455237083, 1488512.5264270213, 1505925.2628521114]"
2025-06-26,affine_saa_mpc,baseline,60059.40056804118,"[1483269.3235199258, 1701222.9732956642, 1530702.5131672632, 1725928.5842502562, 1510437.9538174504, 1527834.5134617728]"
2025-06-27,affine_saa_mpc,baseline,20710.22050679777,"[1503941.8392614047, 1719527.7930813513, 1551418.064183366, 1743410.7551320954, 1532267.6759940882, 1549663.0614894163]"
2025-06-28,affine_saa_mpc,baseline,20798.955751064263,"[1511249.8022564142, 1721614.7542036325, 1558132.8552749774, 1745685.7302720966, 1539900.1871849152, 1557252.45812724]"
2025-06-29,affine_saa_mpc,baseline,61158.406250800384,"[1519137.7202760128, 1727830.6132982955, 1565977.0508986225, 1751631.5346525474, 1547943.4950953927, 1565237.3399871788]"
2025-06-30,affine_saa_mpc,baseline,59175.733654021584,"[1478584.5584965043, 1691787.5971495172, 1529204.430757292, 1714027.7508508656, 1509233.8248845246, 1525493.1719206301]"
2025-07-01,affine_saa_mpc,baseline,75242.53162333451,"[1450989.150195711, 1657929.6261776378, 1499577.9668639663, 1677205.6897089253, 1483205.2073836646, 1494937.9253898587]"
2025-07-02,affine_saa_mpc,baseline,75452.92606549287,"[1458420.498328263, 1663316.3440040152, 1508319.922596917, 1682324.3275754906, 1484736.5658434764, 1492503.433754185]"
2025-07-03,affine_saa_mpc,baseline,84892.34175620861,"[1468808.5088178618, 1666084.6953564466, 1513648.7448292563, 1680698.7440835692, 1485278.4892285068, 1490456.725459826]"
2025-07-04,affine_saa_mpc,baseline,39134.24401664804,"[1490397.2304214512, 1677716.0455614028, 1528514.3447601967, 1691350.5294058046, 1503356.0442859917, 1506931.8487813333]"
2025-07-05,affine_saa_mpc,baseline,41154.746153125365,"[1493302.6566097285, 1680794.847541375, 1534381.0846472105, 1695139.762388111, 1509720.3616949779, 1512305.0450870642]"
2025-07-06,affine_saa_mpc,baseline,105074.54211752671,"[1509153.0892892322, 1689248.0248415424, 1546645.9908020555, 1704748.3548160184, 1524962.3115884503, 1528775.0476070186]"
2025-07-07,affine_saa_mpc,baseline,67621.88559664195,"[1552556.214524143, 1739754.41866492, 1584047.3635752487, 1756192.2417753593, 1566447.5389528694, 1575053.8398285063]"
2025-07-08,affine_saa_mpc,baseline,69847.74669623183,"[1557894.4065962813, 1753188.4156878144, 1588313.8576869264, 1769184.786872843, 1564055.1357182732, 1578226.0811997226]"
2025-07-09,affine_saa_mpc,baseline,69210.03012203537,"[1565635.367096537, 1766066.109481685, 1596808.0202946244, 1780360.37307837, 1572082.0286079478, 1586252.9740893971]"
2025-07-10,affine_saa_mpc,baseline,70004.8492974379,"[1571968.9400353064, 1756265.2322777256, 1599595.8840918464, 1769174.6274392824, 1578462.5192010065, 1592633.464682456]"
2025-07-11,affine_saa_mpc,baseline,30793.60135002857,"[1578009.4210401853, 1761549.8373026827, 1605843.2344195729, 1773947.505612438, 1584709.8695287325, 1598880.815010182]"
2025-07-12,affine_saa_mpc,baseline,30276.320838470274,"[1584992.4282124522, 1770023.8169061332, 1613301.776064453, 1783099.5946957837, 1591942.032327293, 1606112.9778087423]"
