日期,baseline,common_mpc,affine_feedback,affine_mpc,affine_saa_mpc,affine_sdp,总费用_元,按当日权重计算的专家费用_元,凸组合节省_元
2025-02-28,0.0,0.0,0.0,0.0,1.0,0.0,17824.140074578914,17824.140074578914,0.0
2025-03-01,0.0,0.0,0.0,0.0,1.0,0.0,19790.345367438757,19790.345367438757,0.0
2025-03-02,0.0,0.0,0.0,0.0,1.0,0.0,50699.9419027881,50699.94190278811,7.275957614183426e-12
2025-03-03,0.0,0.0,0.0,0.0,0.9999999999999978,2.1547004921037165e-15,51086.66016796918,51086.660167969116,-6.548361852765083e-11
2025-03-04,0.0,0.0,0.0,0.0,1.0,0.0,47073.187312684626,47073.18731268463,7.275957614183426e-12
2025-03-05,0.0,3.317509079345138e-16,0.0,0.0,0.9999999999999998,0.0,47403.883489918764,47403.883489918764,0.0
2025-03-06,0.0,0.0,0.0,0.0,1.0,0.0,45835.58652223288,45835.58652223289,7.275957614183426e-12
2025-03-07,2.5166157468105733e-15,0.0,1.6421026492368801e-15,0.0,0.9999999999999959,0.0,18312.163496330395,18312.163496330366,-2.9103830456733704e-11
2025-03-08,0.0,0.0,0.0,0.0,0.9999999999999993,7.579122514774398e-16,17148.537417888954,17148.537417888925,-2.9103830456733704e-11
2025-03-09,0.0,0.0,0.0,0.0,1.0,0.0,45065.34349635295,45065.34349635295,0.0
2025-03-10,0.0,0.0,5.465159684298978e-15,0.0,0.9999999999999944,0.0,45945.16679504852,45945.1667950485,-2.1827872842550278e-11
2025-03-11,0.0,0.0,0.0,0.0,1.0,0.0,43661.83770986335,43661.83770986335,0.0
2025-03-12,0.0,0.0,3.9711802722692637e-16,0.0,0.9999999999999996,0.0,44094.16218003042,44094.16218003036,-5.820766091346741e-11
2025-03-13,0.0,0.0,0.0,0.0,1.0,0.0,45442.20283205085,45442.20283205084,-7.275957614183426e-12
2025-03-14,0.0,0.0,3.0399676320222323e-15,0.0,0.999999999999997,0.0,16526.925146118505,16526.92514611851,3.637978807091713e-12
2025-03-15,0.0,0.0,2.8310525882717135e-15,0.0,0.9999999999999972,0.0,16640.430056813188,16640.43005681316,-2.9103830456733704e-11
2025-03-16,0.0,0.0,0.0,0.0,0.9999999999999971,2.9004993074011055e-15,44211.23644167193,44211.23644167191,-2.1827872842550278e-11
2025-03-17,1.0403164226954134e-14,0.0,1.120592502770681e-15,0.0,0.9999999999999885,0.0,40001.94688586635,40001.946885866295,-5.820766091346741e-11
2025-03-18,0.0,0.0,0.0,0.0,1.0,0.0,44195.612915092024,44195.61291509202,-7.275957614183426e-12
2025-03-19,0.0,0.0,1.4852971893728796e-15,0.0,0.9999999999999986,0.0,41296.591173239976,41296.59117323995,-2.9103830456733704e-11
2025-03-20,0.0,0.0,0.0,0.0,1.0,0.0,43326.30450042547,43326.30450042548,1.4551915228366852e-11
2025-03-21,0.0,0.0,0.0,0.0,1.0,0.0,15791.620000393696,15791.620000393694,-1.8189894035458565e-12
2025-03-22,0.0,0.0,0.0,0.0,1.0,0.0,16677.746991053325,16677.74699105333,3.637978807091713e-12
2025-03-23,0.0,0.0,0.0,0.0,0.9999999999999977,2.284845074251861e-15,42808.33119340192,42808.33119340188,-4.3655745685100555e-11
2025-03-24,0.0,0.0,0.0,0.0,1.0,0.0,41159.00495613347,41159.00495613346,-7.275957614183426e-12
2025-03-25,0.0,0.0,0.0,0.0,1.0,0.0,43592.8959225237,43592.89592252369,-7.275957614183426e-12
2025-03-26,0.0,0.0,0.0,0.0,1.0,0.0,39443.88987361187,39443.88987361186,-1.4551915228366852e-11
2025-03-27,0.0,0.0,0.0,0.0,0.9999999999999994,5.222114712981544e-16,41239.65757160635,41239.65757160631,-4.3655745685100555e-11
2025-03-28,0.0,0.0,0.0,0.0,0.9999999999999551,4.48543437746443e-14,16018.93928296172,16018.939282961732,1.0913936421275139e-11
2025-03-29,0.0,0.0,4.682615150207344e-16,0.0,0.9999999999999996,0.0,15458.665471222914,15458.665471222885,-2.9103830456733704e-11
2025-03-30,0.0,0.0,0.0,0.0,0.9999999999999987,1.2250102703562503e-15,39571.48476981898,39571.48476981895,-2.9103830456733704e-11
2025-03-31,0.0,0.0,0.0,0.0,1.0,0.0,38191.98367234393,38191.98367234393,0.0
2025-04-01,0.0,0.0,0.0,0.0,1.0,0.0,43055.99475239082,43055.99475239083,7.275957614183426e-12
2025-04-02,0.0,0.0,0.0,0.0,1.0,0.0,41872.21458238445,41872.21458238445,0.0
2025-04-03,0.0,0.0,0.0,0.0,0.9999999999999989,1.070516282526169e-15,41321.16886300394,41321.168863003884,-5.820766091346741e-11
2025-04-04,0.0,0.0,0.0,0.0,1.0,0.0,14580.59031754893,14580.59031754893,0.0
2025-04-05,0.0,0.0,0.0,0.0,0.9999999999999969,3.0888209767709917e-15,14627.645426600564,14627.645426600528,-3.637978807091713e-11
2025-04-06,0.0,0.0,0.0,0.0,1.0,0.0,39143.40520617488,39143.40520617487,-7.275957614183426e-12
2025-04-07,0.0,0.0,0.0,0.0,0.9999999999999976,2.4823694426041173e-15,36041.9590271934,36041.95902719336,-3.637978807091713e-11
2025-04-08,0.0,0.0,0.0,0.0,1.0,0.0,39833.163004299015,39833.163004299015,0.0
2025-04-09,0.0,0.0,0.0,0.0,1.0,0.0,40193.65728717385,40193.65728717385,0.0
2025-04-10,0.0,0.0,0.0,0.0,1.0,0.0,38591.423050285375,38591.423050285375,0.0
2025-04-11,0.0,0.0,0.0,0.0,1.0,0.0,13770.445406795468,13770.445406795468,0.0
2025-04-12,0.0,0.0,0.0,0.0,1.0,0.0,14799.904278851522,14799.904278851522,0.0
2025-04-13,0.0,0.0,0.0,0.0,1.0,0.0,36691.54077499645,36691.54077499645,0.0
2025-04-14,0.0,0.0,0.0,0.0,1.0,0.0,37922.257831517905,37922.257831517905,0.0
2025-04-15,0.0,0.0,0.0,0.0,1.0,0.0,34866.762969997006,34866.762969997,-7.275957614183426e-12
2025-04-16,0.0,0.0,0.0,0.0,1.0,0.0,37601.44467167846,37601.44467167845,-7.275957614183426e-12
2025-04-17,0.0,0.0,0.0,0.0,1.0,0.0,36701.53286500446,36701.532865004454,-7.275957614183426e-12
2025-04-18,0.0,0.0,0.0,0.0,0.999999999999994,6.025980070307151e-15,13860.225990810486,13860.225990810462,-2.3646862246096134e-11
2025-04-19,0.0,0.0,0.0,0.0,1.0,0.0,13783.98555076638,13783.985550766381,1.8189894035458565e-12
2025-04-20,0.0,0.0,0.0,0.0,1.0,0.0,35379.83235269824,35379.83235269824,0.0
2025-04-21,0.0,0.0,0.0,0.0,1.0,0.0,35606.75336810519,35606.75336810519,0.0
2025-04-22,0.0,0.0,0.0,0.0,1.0,0.0,34277.488232036034,34277.488232036034,0.0
2025-04-23,0.0,0.0,0.0,0.0,1.0,0.0,33950.37868272849,33950.37868272849,0.0
2025-04-24,0.0,0.0,8.294084341249727e-16,0.0,0.9999999999999991,0.0,33774.15979409056,33774.15979409052,-4.3655745685100555e-11
2025-04-25,0.0,0.0,0.0,0.0,1.0,0.0,13154.04553326918,13154.04553326918,0.0
2025-04-26,0.0,0.0,0.0,0.0,1.0,0.0,13296.195333476371,13296.195333476371,0.0
2025-04-27,0.0,0.0,3.3311980721650697e-16,0.0,0.9999999999999997,0.0,33437.43659643502,33437.436596435015,-7.275957614183426e-12
2025-04-28,0.0,0.0,0.0,0.0,0.999999999999998,1.918780519087721e-15,39269.745427181384,39269.74542718134,-4.3655745685100555e-11
2025-04-29,0.0,0.0,0.0,0.0,1.0,0.0,34363.63325813623,34363.63325813622,-7.275957614183426e-12
2025-04-30,0.0,0.0,0.0,0.0,1.0,0.0,32671.653053751797,32671.653053751797,0.0
2025-05-01,0.0,0.0,0.0,0.0,0.9999999999999976,2.4823694426041173e-15,43832.59429474328,43832.59429474324,-3.637978807091713e-11
2025-05-02,0.0,0.0,3.775850568330939e-16,0.0,0.9999999999999996,0.0,19806.22374523166,19806.223745231633,-2.546585164964199e-11
2025-05-03,0.0,0.0,0.0,0.0,0.9999999999999957,4.339695732398973e-15,19133.502931741874,19133.502931741852,-2.1827872842550278e-11
2025-05-04,0.0,0.0,0.0,0.0,1.0,0.0,38899.20563785433,38899.205637854335,7.275957614183426e-12
2025-05-05,0.0,0.0,0.0,0.0,1.0,0.0,39983.2857328589,39983.285732858894,-7.275957614183426e-12
2025-05-06,6.169144317088385e-15,0.0,1.303444551219655e-14,0.0,0.9999999999999809,0.0,38098.85684971941,38098.85684971939,-1.4551915228366852e-11
2025-05-07,0.0,0.0,0.0,0.0,1.0,0.0,38276.477008522445,38276.477008522445,0.0
2025-05-08,0.0,0.0,0.0,0.0,1.0,0.0,40836.13910807688,40836.13910807688,0.0
2025-05-09,0.0,0.0,0.0,0.0,1.0,0.0,17045.117693970325,17045.117693970325,0.0
2025-05-10,0.0,0.0,0.0,0.0,1.0,0.0,17263.503642351538,17263.503642351534,-3.637978807091713e-12
2025-05-11,0.0,0.0,0.0,0.0,1.0,0.0,40058.589041635845,40058.589041635845,0.0
2025-05-12,0.0,7.666837962508493e-16,0.0,0.0,0.9999999999999993,0.0,37537.21800264379,37537.218002643785,-7.275957614183426e-12
2025-05-13,0.0,0.0,0.0,0.0,1.0,0.0,40093.52967581333,40093.52967581333,0.0
2025-05-14,0.0,0.0,0.0,0.0,1.0,0.0,39855.98539266371,39855.98539266371,0.0
2025-05-15,0.0,0.0,3.8195285124540045e-15,0.0,0.9999999999999962,0.0,39887.182075810735,39887.182075810706,-2.9103830456733704e-11
2025-05-16,0.0,0.0,0.0,0.0,0.9999999999999951,4.814033893740795e-15,16461.600225053735,16461.600225053713,-2.1827872842550278e-11
2025-05-17,0.0,0.0,2.349491755661881e-15,0.0,0.9999999999999976,0.0,16623.746751465653,16623.746751465613,-4.001776687800884e-11
2025-05-18,0.0,0.0,0.0,0.0,1.0,0.0,40636.38508648405,40636.38508648405,0.0
2025-05-19,0.0,0.0,0.0,0.0,1.0,0.0,37816.63572977853,37816.63572977853,0.0
2025-05-20,0.0,0.0,0.0,0.0,1.0,0.0,37819.92538769192,37819.92538769191,-7.275957614183426e-12
2025-05-21,0.0,0.0,0.0,0.0,1.0,0.0,37490.75109977118,37490.75109977118,0.0
2025-05-22,0.0,0.0,1.3052440648071489e-15,0.0,0.9999999999999988,0.0,36806.39886403898,36806.39886403894,-3.637978807091713e-11
2025-05-23,0.0,0.0,0.0,0.0,1.0,0.0,16903.071116888303,16903.071116888303,0.0
2025-05-24,0.0,0.0,0.0,0.0,1.0,0.0,16470.81949309348,16470.81949309348,0.0
2025-05-25,0.0,0.0,7.709016477179212e-16,0.0,0.9999999999999992,0.0,37262.15264067013,37262.1526406701,-2.9103830456733704e-11
2025-05-26,0.0,0.0,4.0565368956230775e-16,0.0,0.9999999999999996,0.0,38361.64902751241,38361.64902751237,-3.637978807091713e-11
2025-05-27,0.0,0.0,1.6910870189821915e-15,0.0,0.9999999999999982,0.0,36365.21195107377,36365.21195107372,-5.093170329928398e-11
2025-05-28,0.0,0.0,0.0,0.0,1.0,0.0,38858.44350298992,38858.44350298992,0.0
2025-05-29,0.0,0.0,3.2387957637838984e-15,0.0,0.9999999999999967,0.0,39161.05324901597,39161.05324901594,-2.9103830456733704e-11
2025-05-30,0.0,0.0,0.0,0.0,1.0,0.0,16386.48561102756,16386.485611027558,-3.637978807091713e-12
2025-05-31,0.0,0.0,0.0,0.0,1.0,0.0,17305.314080523625,17305.314080523625,0.0
2025-06-01,0.0,0.0,1.6075769625017108e-15,0.0,0.9999999999999983,0.0,56360.070312363896,56360.070312363845,-5.093170329928398e-11
2025-06-02,0.0,0.0,0.0,0.0,1.0,0.0,54023.43446371226,54023.43446371226,0.0
2025-06-03,0.0,0.0,0.0,0.0,1.0,0.0,51464.22426078804,51464.22426078803,-7.275957614183426e-12
2025-06-04,1.157466869081011e-15,0.0,0.0,0.0,0.9999999999999988,0.0,52339.68892257919,52339.68892257917,-2.1827872842550278e-11
2025-06-05,0.0,0.0,0.0,0.0,0.9999999999999986,1.398331732229076e-15,52502.03277639858,52502.03277639851,-6.548361852765083e-11
2025-06-06,0.0,0.0,0.0,0.0,0.9999999999999989,1.1915274926916943e-15,23472.64505772255,23472.645057722522,-2.9103830456733704e-11
2025-06-07,2.7574316762391127e-15,0.0,0.0,0.0,0.9999999999999973,0.0,24232.213722969474,24232.213722969456,-1.8189894035458565e-11
2025-06-08,0.0,0.0,2.1776583704141964e-15,0.0,0.9999999999999977,3.0184697698524313e-16,48974.936496117174,48974.936496117145,-2.9103830456733704e-11
2025-06-09,0.0,0.0,0.0,0.0,1.0,0.0,54795.272170678465,54795.27217067847,7.275957614183426e-12
2025-06-10,2.2990220470047287e-15,0.0,0.0,0.0,0.9999999999999978,0.0,51852.64280796151,51852.642807961485,-2.1827872842550278e-11
2025-06-11,0.0,0.0,0.0,0.0,1.0,0.0,57213.31750415439,57213.31750415437,-1.4551915228366852e-11
2025-06-12,1.9092528586936727e-15,0.0,0.0,0.0,0.9999999999999981,0.0,54749.99287411792,54749.99287411786,-5.820766091346741e-11
2025-06-13,0.0,0.0,0.0,0.0,0.999999999999995,5.019256032020227e-15,24293.46516152002,24293.465161520016,-3.637978807091713e-12
2025-06-14,0.0,0.0,0.0,0.0,1.0,0.0,24684.62052957833,24684.62052957833,0.0
2025-06-15,0.0,0.0,0.0,0.0,1.0,0.0,52535.53354327176,52535.53354327176,0.0
2025-06-16,0.0,0.0,2.284331759535516e-15,0.0,0.9999999999999978,0.0,53552.76635089092,53552.76635089089,-2.9103830456733704e-11
2025-06-17,0.0,0.0,0.0,0.0,1.0,0.0,54151.44496036259,54151.44496036258,-7.275957614183426e-12
2025-06-18,0.0,0.0,9.943976941115755e-16,0.0,0.9999999999999991,0.0,53522.88083639629,53522.88083639625,-3.637978807091713e-11
2025-06-19,0.0,0.0,1.6075769625017108e-15,0.0,0.9999999999999983,0.0,52432.352130697975,52432.35213069794,-3.637978807091713e-11
2025-06-20,0.0,0.0,1.1843662398877982e-15,0.0,0.9999999999999989,0.0,23273.914892128083,23273.91489212807,-1.4551915228366852e-11
2025-06-21,9.401490544270784e-16,0.0,0.0,0.0,0.9999999999999991,0.0,22977.24126175465,22977.241261754625,-2.546585164964199e-11
2025-06-22,1.285960796364035e-15,0.0,0.0,0.0,0.9999999999999951,3.655041265594709e-15,48684.40071292812,48684.40071292809,-3.637978807091713e-11
2025-06-23,1.1041034501291289e-14,0.0,0.0,0.0,0.9999999999999882,7.595803770366052e-16,50423.95553643386,50423.9555364338,-5.820766091346741e-11
2025-06-24,0.0,0.0,0.0,0.0,0.9999999999999971,2.7839918299357573e-15,57481.397311799716,57481.39731179967,-4.3655745685100555e-11
2025-06-25,0.0,0.0,2.8748177667939325e-15,0.0,0.9999999999999972,0.0,50968.67629443326,50968.676294433244,-1.4551915228366852e-11
2025-06-26,0.0,0.0,6.702268367896055e-15,0.0,0.9999999999999932,0.0,49765.776267658766,49765.77626765874,-2.9103830456733704e-11
2025-06-27,0.0,0.0,4.647299874627186e-15,0.0,0.9999999999999946,8.055744136539762e-16,22054.898488828738,22054.898488828727,-1.0913936421275139e-11
2025-06-28,1.467773548866804e-15,0.0,0.0,0.0,0.9999999999999984,0.0,21842.995822820292,21842.995822820274,-1.8189894035458565e-11
2025-06-29,0.0,0.0,0.0,0.0,1.0,0.0,50620.18998973401,50620.189989734004,-7.275957614183426e-12
2025-06-30,6.939089366861214e-16,0.0,9.831318138010592e-16,0.0,0.9999999999999967,1.6572966540766047e-15,51388.1304020029,51388.130402002855,-4.3655745685100555e-11
2025-07-01,0.0,0.0,2.4940050973697174e-15,0.0,0.9999999999999976,0.0,59999.65889059818,59999.65889059813,-4.3655745685100555e-11
2025-07-02,0.0,0.0,0.0,0.0,1.0,0.0,55435.247883441734,55435.24788344173,-7.275957614183426e-12
2025-07-03,0.0,0.0,0.0,0.0,1.0,0.0,60669.12070056878,60669.12070056879,7.275957614183426e-12
2025-07-04,0.0,0.0,0.0,0.0,1.0,0.0,34270.10402439846,34270.10402439846,0.0
2025-07-05,1.3623059901164905e-15,0.0,0.0,0.0,0.9999999999999987,0.0,31670.7995537831,31670.79955378308,-2.1827872842550278e-11
2025-07-06,2.261244371056083e-15,0.0,4.333115700483031e-16,0.0,0.9999999999999973,0.0,61949.83361472704,61949.833614726995,-4.3655745685100555e-11
2025-07-07,0.0,0.0,2.4940050973697174e-15,0.0,0.9999999999999976,0.0,51885.924613819305,51885.92461381928,-2.1827872842550278e-11
2025-07-08,3.0723187556939614e-15,0.0,0.0,0.0,0.999999999999997,0.0,59137.39249099505,59137.392490995,-5.093170329928398e-11
2025-07-09,0.0,0.0,0.0,0.0,1.0,0.0,58340.76274918355,58340.762749183545,-7.275957614183426e-12
2025-07-10,0.0,0.0,0.0,0.0,1.0,0.0,55860.161184933146,55860.16118493315,7.275957614183426e-12
2025-07-11,0.0,0.0,0.0,0.0,0.9999999999999926,7.350458894427221e-15,30825.158612630326,30825.158612630305,-2.1827872842550278e-11
2025-07-12,0.0,0.0,0.0,0.0,0.999999999999996,4.002551910762199e-15,29674.295261391166,29674.295261391133,-3.2741809263825417e-11
2025-07-13,0.0,0.0,0.0,0.0,1.0,0.0,57099.702732702994,57099.702732702994,0.0
2025-07-14,0.0,0.0,7.016835273632732e-15,0.0,0.9999999999999929,0.0,55510.696707422096,55510.69670742209,-7.275957614183426e-12
2025-07-15,0.0,0.0,0.0,0.0,0.9999999999999962,3.854490397241362e-15,56291.13822522198,56291.13822522194,-3.637978807091713e-11
2025-07-16,0.0,0.0,0.0,0.0,1.0,0.0,56048.52536416254,56048.52536416254,0.0
2025-07-17,0.0,0.0,0.0,0.0,1.0,0.0,55306.64151414018,55306.64151414018,0.0
2025-07-18,0.0,0.0,0.0,0.0,1.0,0.0,30744.362327570234,30744.362327570234,0.0
2025-07-19,0.0,0.0,3.9926931472672336e-15,0.0,0.999999999999995,1.061479840895618e-15,30863.68198559243,30863.681985592422,-7.275957614183426e-12
2025-07-20,0.0,0.0,0.0,0.0,1.0,0.0,57152.098580987535,57152.098580987535,0.0
2025-07-21,0.0,0.0,0.0,0.0,1.0,0.0,58518.89338607436,58518.89338607436,0.0
2025-07-22,0.0,0.0,0.0,0.0,1.0,0.0,56802.24242037284,56802.24242037284,0.0
2025-07-23,0.0,0.0,0.0,0.0,1.0,0.0,60238.30774464129,60238.307744641286,-7.275957614183426e-12
2025-07-24,0.0,0.0,0.0,0.0,1.0,0.0,59952.84278668723,59952.84278668722,-7.275957614183426e-12
2025-07-25,0.0,0.0,1.1535161683997678e-15,0.0,0.9999999999999984,4.937167397695056e-16,28453.57650809095,28453.576508090937,-1.4551915228366852e-11
2025-07-26,0.0,0.0,0.0,0.0,1.0,0.0,29564.688222758425,29564.68822275842,-3.637978807091713e-12
2025-07-27,0.0,0.0,0.0,0.0,1.0,0.0,56112.70231029715,56112.70231029715,0.0
2025-07-28,0.0,0.0,0.0,0.0,1.0,0.0,58244.077608048894,58244.07760804889,-7.275957614183426e-12
2025-07-29,0.0,0.0,0.0,0.0,0.9999999999999976,2.5456337038320903e-15,57280.22511743436,57280.225117434304,-5.820766091346741e-11
2025-07-30,0.0,0.0,0.0,0.0,1.0,0.0,54029.20593743019,54029.20593743019,0.0
2025-07-31,0.0,0.0,0.0,0.0,1.0,0.0,52972.60012519815,52972.60012519815,0.0
2025-08-01,0.0,0.0,0.0,0.0,1.0,0.0,26047.931822189104,26047.9318221891,-3.637978807091713e-12
2025-08-02,0.0,0.0,1.334010580216358e-15,0.0,0.9999999999999986,0.0,26589.796228536256,26589.79622853622,-3.637978807091713e-11
2025-08-03,0.0,0.0,0.0,0.0,1.0,0.0,45676.71266669689,45676.71266669688,-7.275957614183426e-12
2025-08-04,0.0,0.0,0.0,0.0,1.0,0.0,47551.4326102826,47551.4326102826,0.0
2025-08-05,0.0,0.0,0.0,0.0,1.0,0.0,46978.81594773175,46978.81594773175,0.0
2025-08-06,0.0,0.0,0.0,0.0,1.0,0.0,50507.04744105655,50507.04744105654,-1.4551915228366852e-11
2025-08-07,0.0,0.0,0.0,0.0,1.0,0.0,48931.88416451212,48931.884164512114,-7.275957614183426e-12
2025-08-08,0.0,0.0,0.0,0.0,1.0,0.0,24507.235427479078,24507.235427479078,0.0
2025-08-09,0.0,0.0,0.0,0.0,1.0,0.0,24229.328146487213,24229.328146487213,0.0
2025-08-10,0.0,0.0,0.0,0.0,1.0,0.0,47623.20644997317,47623.206449973186,1.4551915228366852e-11
2025-08-11,0.0,0.0,0.0,0.0,1.0,0.0,47516.36669177209,47516.36669177209,0.0
2025-08-12,0.0,0.0,0.0,0.0,1.0,0.0,49360.71076774417,49360.71076774417,0.0
2025-08-13,0.0,0.0,2.8702611615663196e-16,0.0,0.9999999999999998,0.0,45844.26033733286,45844.26033733285,-7.275957614183426e-12
2025-08-14,0.0,0.0,0.0,0.0,1.0,0.0,47983.770981485904,47983.77098148591,7.275957614183426e-12
2025-08-15,0.0,0.0,0.0,0.0,1.0,0.0,24468.90214065477,24468.902140654765,-3.637978807091713e-12
2025-08-16,0.0,0.0,0.0,0.0,1.0,0.0,25430.35082103659,25430.35082103659,0.0
2025-08-17,0.0,0.0,0.0,0.0,1.0,0.0,47465.641739869425,47465.641739869425,0.0
2025-08-18,0.0,0.0,0.0,0.0,1.0,0.0,47218.95081096817,47218.95081096816,-7.275957614183426e-12
2025-08-19,0.0,0.0,0.0,0.0,1.0,0.0,47007.7207256825,47007.72072568249,-7.275957614183426e-12
2025-08-20,0.0,0.0,0.0,0.0,1.0,0.0,50659.63156445639,50659.63156445639,0.0
2025-08-21,0.0,0.0,0.0,0.0,1.0,0.0,47909.62981946464,47909.62981946464,0.0
2025-08-22,0.0,0.0,0.0,0.0,0.9999999999999976,2.3912015624750223e-15,24640.79817670052,24640.798176700468,-5.093170329928398e-11
2025-08-23,0.0,0.0,0.0,0.0,1.0,0.0,24669.042170799617,24669.042170799614,-3.637978807091713e-12
2025-08-24,0.0,0.0,0.0,0.0,1.0,0.0,47332.164980211775,47332.164980211775,0.0
2025-08-25,0.0,0.0,0.0,0.0,1.0,0.0,55516.68139108676,55516.68139108676,0.0
2025-08-26,0.0,0.0,0.0,0.0,1.0,0.0,47966.05716131643,47966.05716131642,-7.275957614183426e-12
2025-08-27,0.0,0.0,0.0,0.0,1.0,0.0,50193.66667726314,50193.66667726314,0.0
2025-08-28,0.0,0.0,0.0,0.0,1.0,0.0,50136.56663253059,50136.56663253058,-7.275957614183426e-12
2025-08-29,0.0,0.0,0.0,0.0,1.0,0.0,26489.25191201406,26489.251912014064,3.637978807091713e-12
2025-08-30,0.0,0.0,0.0,0.0,1.0,0.0,25410.575997532862,25410.575997532866,3.637978807091713e-12
2025-08-31,0.0,0.0,0.0,0.0,1.0,0.0,47702.76172917333,47702.76172917333,0.0
2025-09-01,0.0,0.0,0.0,0.0,1.0,0.0,50109.49267445952,50109.492674459514,-7.275957614183426e-12
2025-09-02,0.0,0.0,0.0,0.0,1.0,0.0,45007.80109713573,45007.80109713573,0.0
2025-09-03,0.0,0.0,0.0,0.0,1.0,0.0,46106.89005216047,46106.89005216047,0.0
2025-09-04,0.0,0.0,0.0,0.0,1.0,0.0,46043.42199692782,46043.42199692783,7.275957614183426e-12
2025-09-05,0.0,0.0,0.0,0.0,1.0,0.0,22588.121111033597,22588.1211110336,3.637978807091713e-12
2025-09-06,0.0,0.0,0.0,0.0,1.0,0.0,23325.687045979288,23325.687045979284,-3.637978807091713e-12
2025-09-07,0.0,0.0,7.987563953044204e-16,0.0,0.9999999999999992,0.0,44088.301177110916,44088.3011771109,-1.4551915228366852e-11
2025-09-08,0.0,0.0,0.0,0.0,1.0,0.0,41701.28298409775,41701.28298409775,0.0
2025-09-09,0.0,0.0,0.0,0.0,1.0,0.0,38580.681027459024,38580.681027459024,0.0
2025-09-10,0.0,0.0,0.0,0.0,1.0,0.0,42897.85969393773,42897.859693937724,-7.275957614183426e-12
2025-09-11,0.0,0.0,5.881263124682065e-16,0.0,0.9999999999999994,0.0,40693.02788035542,40693.0278803554,-1.4551915228366852e-11
2025-09-12,0.0,0.0,0.0,0.0,1.0,0.0,18615.20371367888,18615.20371367888,0.0
2025-09-13,0.0,0.0,0.0,0.0,1.0,0.0,18400.392507920496,18400.392507920493,-3.637978807091713e-12
