date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,planned_energy,adjusted_energy,spill_energy,projection_count,projection_total_kwh,projection_max_kwh
2025-07-13,68005.30544636055,0.0,0.0,2.9142242397028894e-11,68005.30544636057,6.863842827442568e-12,91849.83035517961,91849.83035517961,19567.426177931164,0,0.0,0.0
2025-07-14,68137.18159769382,0.0,0.0,2.854494729476187e-11,68137.18159769385,6.0458305028987525e-12,90748.67235762221,90748.67235762221,16077.843998503731,0,0.0,0.0
2025-07-15,68392.79435320268,0.0,0.0,4.074154347222247e-11,68392.79435320271,8.416378705078387e-12,90859.57143975285,90859.57143975285,14921.22383169453,0,0.0,0.0
2025-07-16,68058.49277501361,0.0,0.0,3.2885687062389484e-11,68058.49277501364,6.870948254800169e-12,89672.32827208706,89672.32827208706,14377.256174062986,0,0.0,0.0
2025-07-17,67469.03672947396,0.0,0.0,6.019017284586425e-11,67469.03672947401,1.1876721828230075e-11,89250.83628209919,89250.83628209919,13107.750415588489,0,0.0,0.0
2025-07-18,29536.542781909826,0.0,0.0,2.2908210439709364e-11,29536.542781909848,6.991740519879386e-12,50740.51043084409,50740.51043084409,16751.54791734513,0,0.0,0.0
2025-07-19,29738.176080537552,0.0,0.0,1.3866163328657422e-11,29738.176080537567,3.794298208958935e-12,51078.22931364906,51078.22931364906,20997.532264057267,0,0.0,0.0
2025-07-20,66682.16112485017,0.0,0.0,3.9964568321337874e-11,66682.16112485022,8.93640716981281e-12,88972.01915870229,88972.01915870229,13742.845441741356,0,0.0,0.0
2025-07-21,69287.64254033123,0.0,0.0,4.498833394706026e-11,69287.64254033129,9.139355938714289e-12,91293.3022753224,91293.3022753224,13446.690961319218,0,0.0,0.0
2025-07-22,67799.17655767949,0.0,0.0,4.6545652665486165e-11,67799.17655767954,1.1091572105215164e-11,89862.96659212714,89862.96659212714,12675.903392096963,0,0.0,0.0
2025-07-23,67757.24856597732,0.0,0.0,4.985533053059043e-11,67757.24856597738,1.0970779840135947e-11,90025.38510667035,90025.38510667035,12512.494474394662,0,0.0,0.0
2025-07-24,67935.86795364397,0.0,0.0,5.81726968817975e-11,67935.86795364405,1.2088108292118704e-11,89889.2356072375,89889.2356072375,12940.41864158498,0,0.0,0.0
2025-07-25,29330.210234574435,0.0,0.0,1.605063815190988e-11,29330.21023457445,5.208278253121534e-12,50385.67370759936,50385.67370759936,20992.7638982515,0,0.0,0.0
2025-07-26,30017.828971369647,0.0,0.0,1.844665575845283e-11,30017.82897136967,4.988010005035903e-12,51488.515552846504,51488.515552846504,19723.56977654856,0,0.0,0.0
