日期,baseline,common_mpc,affine_feedback,affine_mpc,affine_saa_mpc,affine_sdp,总费用_元,按当日权重计算的专家费用_元,凸组合节省_元
2025-04-06,8.471035647783639e-16,0.0,7.434826889951554e-15,0.0,0.9999999999999918,0.0,39489.09400121866,39489.094001218655,-7.275957614183426e-12
2025-04-07,0.0,0.0,0.0,0.0,1.0,0.0,38397.26080847322,38397.26080847322,0.0
2025-04-08,0.0,0.0,0.0,0.0,0.9999999999999991,9.617738704213836e-16,38588.26873353699,38588.26873353697,-2.1827872842550278e-11
2025-04-09,0.0,0.0,0.0,0.0,1.0,0.0,39114.72268828263,39114.722688282636,7.275957614183426e-12
2025-04-10,0.0,0.0,2.0868301783086207e-15,0.0,0.999999999999998,0.0,38345.77547477486,38345.77547477484,-2.1827872842550278e-11
2025-04-11,0.0,0.0,1.053002573293292e-15,0.0,0.9999999999999972,1.7788413860336055e-15,11304.401886134749,11304.40188613474,-9.094947017729282e-12
2025-04-12,5.189268955216577e-15,0.0,0.0,0.0,0.9999999999999949,0.0,11452.461789351479,11452.461789351455,-2.3646862246096134e-11
2025-04-13,0.0,0.0,9.521266609469145e-16,0.0,0.9999999999999991,0.0,37410.845258084424,37410.84525808438,-4.3655745685100555e-11
2025-04-14,0.0,0.0,0.0,0.0,0.9999999999999991,9.35410094147283e-16,36563.30990927209,36563.30990927206,-2.9103830456733704e-11
2025-04-15,1.5699347729602688e-15,0.0,0.0,0.0,0.9999999999999984,0.0,36634.843111636874,36634.843111636845,-2.9103830456733704e-11
2025-04-16,0.0,0.0,0.0,0.0,1.0,0.0,37196.20306564962,37196.20306564961,-7.275957614183426e-12
2025-04-17,0.0,0.0,0.0,0.0,0.9999999999999943,5.573486218001354e-15,36514.64064307228,36514.64064307224,-3.637978807091713e-11
2025-04-18,0.0,0.0,2.8697563502428238e-15,0.0,0.9999999999999971,0.0,11130.875620720415,11130.875620720395,-2.000888343900442e-11
2025-04-19,0.0,0.0,0.0,0.0,0.9999999999999964,3.614819647039043e-15,11036.316718677104,11036.316718677099,-5.4569682106375694e-12
2025-04-20,0.0,0.0,1.4458718766157177e-15,0.0,0.9999999999999984,0.0,36189.0681310502,36189.068131050146,-5.093170329928398e-11
2025-04-21,7.753515558850031e-16,0.0,0.0,0.0,0.9999999999999993,0.0,35788.89845097765,35788.89845097763,-2.1827872842550278e-11
2025-04-22,1.0404080049059043e-15,0.0,0.0,0.0,0.9999999999999885,1.0396099045229864e-14,35836.95321730551,35836.953217305454,-5.820766091346741e-11
2025-04-23,2.1462964671990374e-15,0.0,0.0,0.0,0.9999999999999949,2.8976850791081317e-15,36149.702675262095,36149.70267526206,-3.637978807091713e-11
2025-04-24,0.0,0.0,1.4764915241183408e-15,0.0,0.9999999999999984,0.0,35116.494156660025,35116.494156659995,-2.9103830456733704e-11
2025-04-25,0.0,0.0,0.0,0.0,0.9999999999999938,6.153872356140483e-15,10227.705185851064,10227.705185851042,-2.1827872842550278e-11
2025-04-26,0.0,0.0,0.0,0.0,0.9999999999999915,8.542070846958154e-15,10599.696194221546,10599.696194221515,-3.092281986027956e-11
2025-04-27,0.0,0.0,3.1058897127613876e-15,0.0,0.9999999999999969,0.0,34236.74931287056,34236.74931287052,-4.3655745685100555e-11
2025-04-28,0.0,0.0,3.0434686900691823e-15,0.0,0.9999999999999969,0.0,47183.8478045664,47183.84780456639,-1.4551915228366852e-11
2025-04-29,0.0,0.0,3.879796492832705e-15,0.0,0.9999999999999949,1.1164318461610227e-15,34249.08731268536,34249.08731268529,-7.275957614183426e-11
2025-04-30,0.0,0.0,0.0,0.0,1.0,0.0,33944.352089442946,33944.35208944295,7.275957614183426e-12
2025-05-01,0.0,0.0,0.0,0.0,0.9999999999999989,1.1934870708775219e-15,45100.09522501779,45100.09522501776,-2.9103830456733704e-11
2025-05-02,0.0,0.0,0.0,0.0,0.9999999999999993,5.684341886080798e-16,21113.257502249595,21113.257502249566,-2.9103830456733704e-11
2025-05-03,0.0,0.0,1.4866117410076536e-15,0.0,0.9999999999999961,2.4088777893970876e-15,16706.966555969324,16706.96655596931,-1.4551915228366852e-11
2025-05-04,0.0,0.0,7.8005682028655035e-16,0.0,0.9999999999999991,0.0,44281.288012323974,44281.288012323945,-2.9103830456733704e-11
2025-05-05,0.0,0.0,0.0,0.0,1.0,0.0,44100.119307964684,44100.11930796468,-7.275957614183426e-12
2025-05-06,0.0,0.0,0.0,0.0,1.0,0.0,43176.11973973373,43176.119739733724,-7.275957614183426e-12
2025-05-07,0.0,0.0,0.0,0.0,1.0,0.0,43273.59620210587,43273.596202105866,-7.275957614183426e-12
2025-05-08,0.0,0.0,0.0,0.0,1.0,0.0,41327.734455936974,41327.734455936974,0.0
2025-05-09,0.0,0.0,2.484997327371465e-15,0.0,0.9999999999999974,0.0,13780.771637627025,13780.771637627002,-2.3646862246096134e-11
2025-05-10,0.0,0.0,0.0,0.0,1.0,0.0,14220.06747364618,14220.06747364618,0.0
2025-05-11,0.0,0.0,8.836264307990267e-16,0.0,0.9999999999999991,0.0,41622.312361977536,41622.31236197751,-2.9103830456733704e-11
2025-05-12,0.0,0.0,0.0,0.0,0.9999999999999988,1.256769732374584e-15,41694.97984352258,41694.97984352257,-1.4551915228366852e-11
2025-05-13,0.0,0.0,0.0,0.0,0.9999999999999982,1.8837956149393267e-15,41607.54241761654,41607.5424176165,-3.637978807091713e-11
2025-05-14,0.0,0.0,9.618391589109982e-15,0.0,0.9999999999999905,0.0,41258.5442075499,41258.544207549894,-7.275957614183426e-12
2025-05-15,0.0,0.0,1.6103918532245636e-16,0.0,0.9999999999999989,1.0296000514153336e-15,41155.94983825552,41155.94983825547,-5.093170329928398e-11
2025-05-16,0.0,0.0,1.3766945349034934e-16,0.0,0.9999999999999998,0.0,13362.207257973003,13362.20725797299,-1.2732925824820995e-11
2025-05-17,0.0,0.0,0.0,0.0,1.0,0.0,13629.998323707992,13629.998323707989,-3.637978807091713e-12
2025-05-18,0.0,0.0,0.0,0.0,1.0,0.0,40378.61465148148,40378.614651481475,-7.275957614183426e-12
2025-05-19,0.0,0.0,0.0,0.0,1.0,0.0,39645.654564999604,39645.6545649996,-7.275957614183426e-12
2025-05-20,0.0,0.0,0.0,0.0,1.0,0.0,39683.452429001845,39683.452429001845,0.0
2025-05-21,0.0,0.0,2.2931446475369766e-15,0.0,0.9999999999999977,0.0,40067.712416905924,40067.7124169059,-2.1827872842550278e-11
2025-05-22,0.0,0.0,6.428139417879168e-16,0.0,0.9999999999999993,0.0,39078.38577603456,39078.38577603451,-5.093170329928398e-11
2025-05-23,0.0,0.0,0.0,0.0,1.0,0.0,12972.175547942716,12972.175547942716,0.0
2025-05-24,0.0,0.0,4.279963326266559e-15,0.0,0.9999999999999957,0.0,13756.689621408374,13756.689621408368,-5.4569682106375694e-12
2025-05-25,0.0,0.0,0.0,0.0,0.9999999999999968,3.110751508235873e-15,39124.551130480926,39124.551130480904,-2.1827872842550278e-11
2025-05-26,0.0,0.0,2.1428593818972262e-15,0.0,0.9999999999999979,0.0,38680.034277294595,38680.03427729457,-2.1827872842550278e-11
2025-05-27,0.0,0.0,0.0,0.0,0.9999999999999993,6.780737159883461e-16,39227.122839680575,39227.12283968056,-1.4551915228366852e-11
2025-05-28,0.0,0.0,3.392055243963539e-16,0.0,0.999999999999999,7.453555481151678e-16,39013.16590946789,39013.16590946784,-5.093170329928398e-11
2025-05-29,0.0,0.0,0.0,0.0,0.9999999999999966,3.517256824173069e-15,38825.11296112542,38825.1129611254,-2.1827872842550278e-11
2025-05-30,0.0,0.0,0.0,0.0,0.9999999999999993,5.684341886080798e-16,13175.223529837436,13175.223529837409,-2.7284841053187847e-11
2025-05-31,0.0,0.0,0.0,0.0,1.0,0.0,12861.908503630948,12861.908503630948,0.0
2025-06-01,0.0,0.0,0.0,0.0,1.0,0.0,100262.33345711234,100262.33345711234,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.9999999999999993,7.146288085100955e-16,85471.04212256003,85471.04212256,-2.9103830456733704e-11
2025-06-03,0.0,0.0,2.377507163555004e-15,0.0,0.9999999999999976,0.0,75938.25922483593,75938.25922483589,-4.3655745685100555e-11
2025-06-04,3.8257388224175044e-15,0.0,0.0,0.0,0.9999999999999962,0.0,74779.97536932449,74779.97536932447,-1.4551915228366852e-11
2025-06-05,0.9999999999999962,0.0,3.788640424306473e-15,0.0,0.0,0.0,63303.62015261921,63303.62015261921,0.0
2025-06-06,0.9999999999999973,0.0,2.752165813203081e-15,0.0,0.0,0.0,36228.817828370724,36228.81782837073,7.275957614183426e-12
2025-06-07,1.0,0.0,0.0,0.0,0.0,0.0,25304.313473621605,25304.313473621605,0.0
2025-06-08,0.9999999999999988,0.0,1.1974666756379774e-15,0.0,0.0,0.0,61671.41688261599,61671.41688261598,-7.275957614183426e-12
2025-06-09,1.0,0.0,0.0,0.0,0.0,0.0,62283.69352450372,62283.69352450371,-7.275957614183426e-12
2025-06-10,1.0,0.0,0.0,0.0,0.0,0.0,62106.786195976245,62106.78619597624,-7.275957614183426e-12
2025-06-11,0.9999999999999991,0.0,9.06899023815732e-16,0.0,0.0,0.0,62876.457183266204,62876.45718326617,-3.637978807091713e-11
2025-06-12,1.0,0.0,0.0,0.0,0.0,0.0,63964.36829255875,63964.36829255875,0.0
2025-06-13,0.9999999999999997,0.0,0.0,0.0,0.0,3.671063919198088e-16,23810.594177761603,23810.594177761584,-1.8189894035458565e-11
2025-06-14,0.9999999999999982,0.0,1.815558471179435e-15,0.0,0.0,0.0,24638.135697668222,24638.135697668207,-1.4551915228366852e-11
2025-06-15,1.0,0.0,0.0,0.0,0.0,0.0,63252.9740564777,63252.9740564777,0.0
2025-06-16,1.0,0.0,0.0,0.0,0.0,0.0,64306.661971777925,64306.661971777925,0.0
2025-06-17,0.9999999999999953,0.0,0.0,0.0,0.0,4.7085555690893525e-15,63578.52254312196,63578.52254312191,-5.093170329928398e-11
2025-06-18,1.0,0.0,0.0,0.0,0.0,0.0,65295.414888885025,65295.41488888502,-7.275957614183426e-12
2025-06-19,0.9999999999999983,0.0,1.6255073940781852e-15,0.0,0.0,0.0,62977.70204229793,62977.70204229791,-2.1827872842550278e-11
2025-06-20,1.0,0.0,0.0,0.0,0.0,0.0,23051.397051492015,23051.397051492015,0.0
2025-06-21,0.9999999999999987,0.0,1.2308940503339684e-15,0.0,0.0,0.0,22555.4378325911,22555.437832591066,-3.2741809263825417e-11
2025-06-22,0.9999999999999993,0.0,0.0,0.0,0.0,7.012866362662785e-16,61857.45192360725,61857.451923607216,-3.637978807091713e-11
2025-06-23,0.9999999999999993,0.0,0.0,0.0,0.0,7.740200705524423e-16,60791.0624063779,60791.06240637788,-2.1827872842550278e-11
2025-06-24,0.9999999999999963,0.0,3.6309098905341406e-15,0.0,0.0,0.0,61909.54559546796,61909.54559546795,-7.275957614183426e-12
2025-06-25,0.999999999999999,0.0,0.0,0.0,0.0,9.836410213399362e-16,60445.96067725056,60445.96067725053,-2.9103830456733704e-11
2025-06-26,1.0,0.0,0.0,0.0,0.0,0.0,60059.400568041194,60059.40056804118,-1.4551915228366852e-11
2025-06-27,0.9999999999999983,0.0,1.6133849570998898e-15,0.0,0.0,0.0,20710.22050679778,20710.22050679777,-1.0913936421275139e-11
2025-06-28,0.9999999999999976,0.0,2.3965185211554197e-15,0.0,0.0,0.0,20798.955751064277,20798.955751064263,-1.4551915228366852e-11
2025-06-29,0.9999999999999984,0.0,0.0,0.0,0.0,1.525159178790818e-15,61158.40625080041,61158.406250800384,-2.9103830456733704e-11
2025-06-30,1.0,0.0,0.0,0.0,0.0,0.0,59175.733654021584,59175.733654021584,0.0
2025-07-01,0.9999999999999933,0.0,0.0,0.0,0.0,6.637731223062015e-15,75242.53162333457,75242.53162333452,-4.3655745685100555e-11
2025-07-02,0.9999999999999981,0.0,1.9437619080551935e-15,0.0,0.0,0.0,75452.92606549287,75452.92606549288,1.4551915228366852e-11
2025-07-03,0.9999999999999996,0.0,4.3041288266108126e-16,0.0,0.0,0.0,84892.34175620863,84892.34175620861,-1.4551915228366852e-11
2025-07-04,0.9999999999999997,0.0,3.469229455763634e-16,0.0,0.0,0.0,39134.24401664804,39134.24401664804,0.0
2025-07-05,1.0,0.0,0.0,0.0,0.0,0.0,41154.746153125365,41154.746153125365,0.0
2025-07-06,0.9999999999999987,0.0,0.0,0.0,0.0,1.3968973823965953e-15,105074.54211752673,105074.54211752671,-1.4551915228366852e-11
2025-07-07,0.9999999999999981,0.0,1.8758210749156147e-15,0.0,0.0,0.0,67621.88559664198,67621.88559664195,-2.9103830456733704e-11
2025-07-08,0.9999999999999971,0.0,2.940781970710854e-15,0.0,0.0,0.0,69847.74669623183,69847.74669623183,0.0
2025-07-09,1.0,0.0,0.0,0.0,0.0,0.0,69210.03012203537,69210.03012203537,0.0
2025-07-10,0.9999999999999969,0.0,3.153325297886134e-15,0.0,0.0,0.0,70004.8492974379,70004.8492974379,0.0
2025-07-11,0.999999999999996,0.0,0.0,0.0,3.1577540626279735e-15,8.613137555827834e-16,30793.601350028584,30793.60135002857,-1.4551915228366852e-11
2025-07-12,0.9999999999999983,0.0,1.6024217290263508e-15,0.0,0.0,0.0,30276.3208384703,30276.32083847027,-2.9103830456733704e-11
2025-07-13,1.0,0.0,0.0,0.0,0.0,0.0,67629.09163085428,67629.09163085428,0.0
2025-07-14,0.9999999999999992,0.0,0.0,0.0,7.071947060359324e-16,0.0,67698.89854636425,67698.89854636419,-5.820766091346741e-11
2025-07-15,0.9999999999999998,0.0,0.0,0.0,0.0,2.001310125851371e-16,68266.69367020595,68266.69367020595,0.0
2025-07-16,0.9999999999999996,0.0,0.0,0.0,0.0,4.0738943614347814e-16,67972.9836762902,67972.98367629014,-5.820766091346741e-11
2025-07-17,0.9999999999999997,0.0,0.0,0.0,3.5647589482735116e-16,0.0,67394.90628413312,67394.9062841331,-1.4551915228366852e-11
2025-07-18,0.999999999999998,0.0,1.8922070155427333e-15,0.0,0.0,0.0,29348.24796765932,29348.2479676593,-2.1827872842550278e-11
2025-07-19,1.0,0.0,0.0,0.0,0.0,0.0,29577.32326311113,29577.323263111135,3.637978807091713e-12
2025-07-20,0.9999999999999989,0.0,2.500398770215793e-16,0.0,8.837159147892762e-16,0.0,66590.55753358349,66590.55753358343,-5.820766091346741e-11
2025-07-21,0.9999999999999768,0.0,2.3314145239876605e-14,0.0,0.0,0.0,69269.15403470772,69269.15403470777,4.3655745685100555e-11
2025-07-22,1.0,0.0,0.0,0.0,0.0,0.0,67751.51073660179,67751.5107366018,1.4551915228366852e-11
2025-07-23,0.9999999999999971,0.0,0.0,0.0,0.0,2.865496266808867e-15,67700.0840806888,67700.08408068874,-5.820766091346741e-11
2025-07-24,0.9999999999999987,0.0,0.0,0.0,0.0,1.4077998321918019e-15,67946.33530777217,67946.33530777214,-2.9103830456733704e-11
2025-07-25,0.9949417955931664,0.0,0.0,0.0,0.005058204406833511,0.0,29226.29020430809,29226.29020430807,-2.1827872842550278e-11
2025-07-26,0.9949417955931646,0.0,2.9393328662278567e-15,0.0,0.005058204406832491,0.0,29837.235264929895,29837.235264929903,7.275957614183426e-12
2025-07-27,0.9949417955931646,0.0,1.100526524558494e-15,0.0,0.005058204406834252,0.0,67173.9143832036,67173.91438320356,-4.3655745685100555e-11
2025-07-28,0.9949417955931635,0.0,0.0,0.0,0.005058204406827777,8.712668447267426e-15,67583.84263465989,67583.8426346598,-8.731149137020111e-11
2025-07-29,0.9450852498398176,0.0,8.190279721895913e-16,0.0,0.05491475016018175,0.0,68739.11055959907,68739.11055959904,-2.9103830456733704e-11
2025-07-30,0.7717613213098274,0.0,0.0,0.0,0.22823867869017264,0.0,69301.95405926449,69301.95405926448,-1.4551915228366852e-11
2025-07-31,0.7717613213098251,0.0,8.526389258237335e-16,0.0,0.22823867869017395,0.0,66487.47065802183,66487.47065802179,-4.3655745685100555e-11
2025-08-01,0.0,0.0,0.0,0.0,1.0,0.0,26178.96924540739,26178.969245407385,-3.637978807091713e-12
2025-08-02,0.0,0.0,1.4451835473221043e-15,0.0,0.9999999999999986,0.0,25335.507383004184,25335.507383004173,-1.0913936421275139e-11
2025-08-03,0.0,0.0,0.0,0.0,1.0,0.0,59231.97678697761,59231.97678697761,0.0
2025-08-04,0.0,6.661338147750919e-16,0.0,0.0,0.9999999999999993,0.0,58477.28582655491,58477.2858265549,-7.275957614183426e-12
2025-08-05,0.0,0.0,0.0,0.0,1.0,0.0,56923.19082410819,56923.190824108184,-7.275957614183426e-12
2025-08-06,0.0,0.0,2.2320622079298213e-15,0.0,0.9999999999999978,0.0,56823.077406473305,56823.0774064733,-7.275957614183426e-12
2025-08-07,0.0,0.0,1.2494631540442623e-14,0.0,0.9999999999999875,0.0,55241.45955074701,55241.45955074701,0.0
2025-08-08,0.0,0.0,0.0,0.0,1.0,0.0,23370.326554305862,23370.32655430586,-3.637978807091713e-12
2025-08-09,0.0,0.0,0.0,0.0,1.0,0.0,23178.38449513894,23178.38449513894,0.0
2025-08-10,0.0,0.0,2.092096941064008e-15,0.0,0.9999999999999979,0.0,55266.9888589588,55266.988858958735,-6.548361852765083e-11
2025-08-11,0.0,0.0,0.0,0.0,1.0,0.0,54288.07077502064,54288.070775020635,-7.275957614183426e-12
2025-08-12,0.0,0.0,0.0,0.0,1.0,0.0,56124.72253862709,56124.72253862709,0.0
2025-08-13,0.0,0.0,0.0,0.0,1.0,0.0,54052.24216232509,54052.24216232509,0.0
2025-08-14,0.0,0.0,0.0,0.0,1.0,0.0,54027.11798282001,54027.11798282001,0.0
2025-08-15,0.0,0.0,0.0,0.0,1.0,0.0,23026.160689020533,23026.16068902053,-3.637978807091713e-12
2025-08-16,0.0,0.0,0.0,0.0,1.0,0.0,23189.14407882063,23189.14407882063,0.0
2025-08-17,0.0,0.0,0.0,0.0,0.9999999999999984,1.4633620136937598e-15,53871.02076204596,53871.02076204591,-5.093170329928398e-11
2025-08-18,0.0,0.0,0.0,0.0,1.0,0.0,54032.60579104646,54032.60579104646,0.0
2025-08-19,0.0,0.0,0.0,0.0,0.9999999999999944,5.55088781197426e-15,54462.85727290739,54462.857272907364,-2.9103830456733704e-11
2025-08-20,0.0,0.0,5.642870986795773e-16,0.0,0.9999999999999993,0.0,64927.46104614825,64927.461046148186,-6.548361852765083e-11
2025-08-21,0.0,0.0,0.0,0.0,1.0,0.0,54320.541410662394,54320.541410662394,0.0
2025-08-22,0.0,0.0,1.3570009106515934e-15,0.0,0.9999999999999986,0.0,23732.047453410156,23732.047453410134,-2.1827872842550278e-11
2025-08-23,0.0,0.0,0.0,0.0,0.9999999999999319,6.812898668023202e-14,23083.18038420727,23083.18038420729,2.1827872842550278e-11
2025-08-24,0.0,0.0,3.687135045763586e-15,0.0,0.9999999999999962,0.0,55147.962339447,55147.96233944696,-4.3655745685100555e-11
2025-08-25,0.0,0.0,0.0,0.0,1.0,0.0,55649.64563492425,55649.64563492425,0.0
2025-08-26,0.0,0.0,0.0,0.0,1.0,0.0,55213.452654081775,55213.452654081775,0.0
2025-08-27,0.0,0.0,0.0,0.0,0.9999999999999986,1.3414151792192796e-15,55664.08014883884,55664.08014883879,-5.093170329928398e-11
2025-08-28,0.0,0.0,0.0,0.0,1.0,0.0,57109.745425562876,57109.74542556287,-7.275957614183426e-12
2025-08-29,0.0,0.0,0.0,0.0,0.9999999999999996,4.0789135381436357e-16,24318.14239956541,24318.142399565386,-2.546585164964199e-11
2025-08-30,0.0,0.0,0.0,0.0,1.0,0.0,24431.563458120283,24431.56345812029,7.275957614183426e-12
