日期,1月固定候选,在线候选,在线当日费用_元,历史窗口内各候选费用_JSON
2025-03-10,affine_saa_mpc,affine_saa_mpc,45535.631702840314,"[1167556.1217572852, 1306447.2745639125, 1177296.8245723122, 1295565.0752667298, 1149828.4985595965, 1162648.1337851374]"
2025-03-11,affine_saa_mpc,affine_saa_mpc,44432.93544851352,"[1158063.1519637988, 1304420.2640849075, 1172501.5495682906, 1295622.8479558113, 1141030.153119727, 1155487.411036482]"
2025-03-12,affine_saa_mpc,affine_saa_mpc,44066.42674500642,"[1149528.6905887153, 1296899.111140893, 1164152.672172216, 1287875.6573775942, 1132376.7537924526, 1146227.6815571424]"
2025-03-13,affine_saa_mpc,affine_saa_mpc,48416.02724838033,"[1140954.0117131495, 1286155.5451413475, 1156106.2552769755, 1276434.0774442854, 1123795.4524376856, 1137742.4589466397]"
2025-03-14,affine_saa_mpc,affine_saa_mpc,16132.152147492732,"[1133503.6517755701, 1286653.9531203357, 1156146.1528339742, 1277430.2363484218, 1119941.8039191405, 1136372.9106469862]"
2025-03-15,affine_saa_mpc,affine_saa_mpc,16277.440159800113,"[1130318.7982892408, 1282974.297835835, 1152422.5738278723, 1273920.438105565, 1116774.7585985933, 1133395.9153611418]"
2025-03-16,affine_saa_mpc,affine_saa_mpc,43326.02839859691,"[1127576.9976259002, 1277253.4736642628, 1149849.8793031177, 1268739.198584674, 1113987.3440260272, 1131188.4666514401]"
2025-03-17,affine_saa_mpc,affine_saa_mpc,43311.38497891829,"[1120406.5066341613, 1269409.5016419906, 1143157.4380399692, 1261239.1438326547, 1106876.8637272704, 1122506.8666968306]"
2025-03-18,affine_saa_mpc,affine_saa_mpc,42073.38726066075,"[1113879.8301391976, 1261356.7781378718, 1136223.7766785868, 1252585.549689867, 1100327.673784498, 1115756.0876002826]"
2025-03-19,affine_saa_mpc,affine_saa_mpc,42328.74921216494,"[1106316.4222689306, 1257094.1906463173, 1131193.0887691912, 1249058.909808658, 1092715.535799136, 1108952.7274683085]"
2025-03-20,affine_saa_mpc,affine_saa_mpc,42380.477574592034,"[1099183.476662966, 1244271.3087928297, 1122557.1522820545, 1236107.38744382, 1085528.3595696136, 1101005.399045537]"
2025-03-21,affine_saa_mpc,affine_saa_mpc,15807.03031482502,"[1092630.219996132, 1237648.932752325, 1116621.9898765613, 1230822.2589662783, 1078997.1232505622, 1094292.4137184138]"
2025-03-22,affine_saa_mpc,affine_saa_mpc,16259.583433646747,"[1089808.015079297, 1232071.4356351055, 1114436.8603849458, 1226819.4175948147, 1076260.845959428, 1092016.2303997157]"
2025-03-23,affine_saa_mpc,affine_saa_mpc,40859.40473534313,"[1087506.4170242518, 1226358.9136773562, 1111082.002742065, 1221796.5136130245, 1074054.5776234623, 1089605.511193651]"
2025-03-24,affine_saa_mpc,affine_saa_mpc,40436.80744320562,"[1080245.213211772, 1218979.7603367378, 1103929.968384792, 1213027.5464011335, 1066589.2194343505, 1082222.3147402117]"
2025-03-25,affine_saa_mpc,affine_saa_mpc,40190.02049279614,"[1072819.5529701633, 1213562.8799688146, 1097192.2288108668, 1208524.0441548026, 1059519.097618559, 1075038.0743983027]"
2025-03-26,affine_saa_mpc,affine_saa_mpc,40189.51556824626,"[1065196.2090694201, 1212793.122586796, 1092084.2089647437, 1207349.4692341376, 1052126.0363681128, 1068297.404027863]"
2025-03-27,affine_saa_mpc,affine_saa_mpc,40167.17254492197,"[1058153.2948606727, 1204499.363070091, 1084148.591121553, 1197843.1418389918, 1045090.5809566734, 1061291.4752649013]"
2025-03-28,affine_saa_mpc,affine_saa_mpc,15483.338962440528,"[1051880.0083463902, 1195793.2079591306, 1077310.7069546492, 1189276.2327329768, 1038868.1134995562, 1054174.0926291624]"
2025-03-29,affine_saa_mpc,affine_saa_mpc,15200.331609752333,"[1049486.9956365747, 1189865.9001286663, 1074759.5948274336, 1183458.326593912, 1036599.5243805365, 1051778.5039601116]"
2025-03-30,affine_saa_mpc,affine_saa_mpc,39082.327403217816,"[1046855.1555900313, 1186989.5573262603, 1070553.7684645054, 1180497.3794973448, 1034018.6042594394, 1049044.2012183336]"
2025-03-31,affine_saa_mpc,affine_saa_mpc,38158.0959242628,"[1024845.5376679963, 1162982.796116761, 1045423.1467147631, 1156764.3419160782, 1012180.1777565883, 1025634.5928807197]"
2025-04-01,affine_saa_mpc,affine_saa_mpc,44034.81684186238,"[1008184.8576995997, 1147780.3615178706, 1031665.737189716, 1141170.055427636, 993393.129104905, 1006949.5793957844]"
2025-04-02,affine_saa_mpc,affine_saa_mpc,46071.56098329234,"[999291.535270353, 1144944.3937602586, 1032128.6568630104, 1138156.354254983, 990057.916816456, 1005587.6201439376]"
2025-04-03,affine_saa_mpc,affine_saa_mpc,38961.05759168319,"[995782.215284681, 1148355.937527762, 1034462.3932279071, 1141374.691564239, 988284.7581285253, 1006217.2257965552]"
2025-04-04,affine_saa_mpc,affine_saa_mpc,14831.748922719182,"[986775.0900411315, 1145516.1558593507, 1026191.3061729564, 1138879.6902623225, 979411.2495143361, 997408.3412620936]"
2025-04-05,affine_saa_mpc,affine_saa_mpc,14986.768967568436,"[983988.6418680054, 1139352.2024820226, 1023350.1336613783, 1132417.4004546208, 976658.488112472, 994640.0074135151]"
2025-04-06,affine_saa_mpc,affine_saa_mpc,38689.575308027095,"[982052.9154581006, 1144998.633128029, 1021963.7084617058, 1137814.534979696, 974736.6243524638, 991910.2802384141]"
2025-04-07,affine_saa_mpc,affine_saa_mpc,38060.56745169411,"[974969.1623869028, 1140268.3024402084, 1014948.4858713839, 1133629.9284136305, 967689.7979247773, 984884.8070739716]"
2025-04-08,affine_saa_mpc,affine_saa_mpc,38217.11943843795,"[968234.8887494943, 1130083.2775966106, 1003682.0535760063, 1122065.9936885957, 960214.7336736312, 975668.0178678673]"
2025-04-09,affine_saa_mpc,affine_saa_mpc,40985.63831175852,"[962131.9388467903, 1126938.9311774983, 998629.8697136022, 1118926.9658547367, 953998.9176635556, 969795.1955192587]"
2025-04-10,affine_saa_mpc,affine_saa_mpc,38042.078177057105,"[956136.846633856, 1128935.2486226105, 998796.788269238, 1122018.2925605872, 950918.1292303078, 968794.5404235799]"
2025-04-11,affine_saa_mpc,affine_saa_mpc,14327.704082939123,"[949401.4375254555, 1117873.5382165709, 984742.4840600975, 1110422.1638340135, 940544.1801589844, 955912.378879287]"
2025-04-12,affine_saa_mpc,affine_saa_mpc,14628.439808188336,"[947560.0499817325, 1113220.8557319227, 982717.9529936515, 1105607.14108296, 938739.7320944308, 953843.7643676414]"
2025-04-13,affine_saa_mpc,affine_saa_mpc,36716.898842173534,"[945854.2149538782, 1110771.046018412, 979846.8830779053, 1101955.5334033042, 937090.731742819, 950840.8881185375]"
2025-04-14,affine_saa_mpc,affine_saa_mpc,36371.936788375875,"[939539.1801735113, 1101695.750061824, 971700.6493262405, 1092524.314638708, 930481.6021863957, 944241.9650722003]"
2025-04-15,affine_saa_mpc,affine_saa_mpc,36951.1208796527,"[932909.4597971378, 1098314.930545984, 965222.5162181872, 1089339.9064315208, 923542.153995853, 937713.2478709626]"
2025-04-16,affine_saa_mpc,affine_saa_mpc,36549.22553531356,"[928030.5082083914, 1090992.0235745162, 957584.0851209566, 1081588.0679493863, 918419.8876148452, 931662.1502383387]"
2025-04-17,affine_saa_mpc,affine_saa_mpc,36469.13881261834,"[922499.3094289274, 1086831.6629775318, 952860.8969764822, 1078327.9480983573, 912640.3639379938, 926631.0567601066]"
2025-04-18,affine_saa_mpc,affine_saa_mpc,14141.18764902194,"[916770.8993554255, 1081870.4138116909, 945904.1649534656, 1071800.4512229916, 906729.0251760201, 920621.2198833295]"
2025-04-19,affine_saa_mpc,affine_saa_mpc,13795.627888585777,"[915208.7076359312, 1080732.0417081336, 943849.8280569694, 1071390.1812760101, 905063.1825102171, 918345.8918213896]"
2025-04-20,affine_saa_mpc,affine_saa_mpc,36029.16234194957,"[912867.7440532978, 1075261.6851515882, 941656.4530069127, 1065726.5286285896, 902599.2269651562, 915987.3514212886]"
2025-04-21,affine_saa_mpc,affine_saa_mpc,36122.10144486142,"[908017.8198007289, 1071168.660517266, 936759.6812771134, 1062243.4169668816, 897768.9845717626, 910833.386912733]"
2025-04-22,affine_saa_mpc,affine_saa_mpc,35485.548070144054,"[903908.4624901576, 1061686.3588499008, 931535.9804010931, 1051950.27345532, 893454.2785734184, 906479.178334741]"
2025-04-23,affine_saa_mpc,affine_saa_mpc,35677.994020566264,"[899368.8330391534, 1055812.7173066896, 924770.2100888026, 1047214.2775317417, 888749.8061507662, 900669.2131723965]"
2025-04-24,affine_saa_mpc,affine_saa_mpc,35226.26807287618,"[895069.220312672, 1051313.4475462607, 919563.0834280923, 1044480.3467559273, 884238.2846030862, 896059.283788679]"
2025-04-25,affine_saa_mpc,affine_saa_mpc,13063.351980614232,"[890372.6867851389, 1040862.2546282407, 913821.2171012005, 1034021.5433039234, 879297.3801310404, 891165.8209947811]"
2025-04-26,affine_saa_mpc,affine_saa_mpc,13086.558727493697,"[888146.7761298772, 1039249.0641397622, 911520.7931644882, 1032725.7834515837, 876877.3931492141, 888855.7634668465]"
2025-04-27,affine_saa_mpc,affine_saa_mpc,34810.16677446682,"[886144.5239087496, 1042561.2805392217, 910371.098233429, 1035861.2582982696, 874763.6202669555, 887200.1108058688]"
2025-04-28,affine_saa_mpc,affine_saa_mpc,47699.122433045624,"[884606.0248464873, 1044273.2896763077, 908573.2252386442, 1036730.7411996057, 870491.4596382047, 883888.7056584749]"
2025-04-29,affine_saa_mpc,affine_saa_mpc,34572.9492198207,"[896466.1163930335, 1048407.8752079045, 915021.5346958146, 1041234.5684227052, 880032.4861469874, 894269.3994704894]"
2025-04-30,affine_saa_mpc,affine_saa_mpc,34242.10743040795,"[894724.9402992806, 1039882.2968057911, 903891.5173536773, 1031693.775880438, 870570.6185249457, 883436.5587945589]"
2025-05-01,affine_saa_mpc,affine_saa_mpc,44663.38274829471,"[884758.0818035475, 1024711.9645911126, 889020.5401221743, 1016928.507978522, 858741.1649720613, 869078.1724901797]"
2025-05-02,affine_saa_mpc,affine_saa_mpc,25925.00385392665,"[891000.1546827552, 1031424.9573628724, 896760.6123438546, 1023556.4178451359, 864443.4901286728, 874814.1609316303]"
2025-05-03,affine_saa_mpc,affine_saa_mpc,20434.957965832546,"[899372.0482798029, 1051947.359661381, 909661.1289065318, 1045708.4895275157, 875536.7450598803, 887776.108135428]"
2025-05-04,affine_saa_mpc,affine_saa_mpc,42913.5088418771,"[903766.448087978, 1056539.681065404, 915414.8132974929, 1051265.930374439, 880984.9340581445, 893965.1367825896]"
2025-05-05,affine_saa_mpc,affine_saa_mpc,43595.95328571097,"[908024.9420221642, 1061220.6301795, 921168.4389301608, 1057867.073099523, 885208.8675919945, 898763.4323960503]"
2025-05-06,affine_saa_mpc,affine_saa_mpc,42046.07219111705,"[913949.5127447734, 1074763.0203194967, 931928.6184335673, 1071869.6454032697, 890744.2534260113, 904292.4569625701]"
2025-05-07,affine_saa_mpc,affine_saa_mpc,43093.039240410835,"[918026.4348081634, 1082801.315861158, 935963.9661902835, 1080005.7582760798, 894573.2061786905, 908039.4455960002]"
2025-05-08,affine_saa_mpc,affine_saa_mpc,40216.37113129197,"[924701.1630795038, 1088447.1339359581, 935489.4165356306, 1084283.1484299658, 896680.6071073427, 909353.050188184]"
2025-05-09,affine_saa_mpc,affine_saa_mpc,17094.130207292365,"[926498.1305097032, 1092312.978039364, 939840.5747621811, 1089082.7135969053, 898854.9000615776, 911556.3634873031]"
2025-05-10,affine_saa_mpc,affine_saa_mpc,17114.00058825983,"[928913.93693584, 1095371.9482309797, 942257.9630324068, 1092343.7122453584, 901621.3261859308, 914175.9711903448]"
2025-05-11,affine_saa_mpc,affine_saa_mpc,40605.618444287844,"[931041.0876641148, 1103293.8647712716, 945059.5316925396, 1100424.4860973146, 904106.8869660022, 916647.8476839237]"
2025-05-12,affine_saa_mpc,affine_saa_mpc,40644.56145399864,"[934293.7458787409, 1107411.795165453, 948550.7046857808, 1103424.4234343262, 907995.6065681165, 920516.4733615721]"
2025-05-13,affine_saa_mpc,affine_saa_mpc,40635.65411086967,"[937796.0738366937, 1109943.3502384888, 953179.8776567124, 1108174.4643990677, 912268.2312337393, 924349.9234157961]"
2025-05-14,affine_saa_mpc,affine_saa_mpc,40914.11118236247,"[940812.388085872, 1108939.5831634281, 956442.2240104851, 1108368.7960151257, 915952.7644649561, 928025.1575198064]"
2025-05-15,affine_saa_mpc,affine_saa_mpc,40268.59299064004,"[944595.6019791478, 1108419.4326791456, 959398.2417423131, 1107081.7718410473, 920317.6501120051, 931588.6928815661]"
2025-05-16,affine_saa_mpc,affine_saa_mpc,16549.115595943986,"[947883.7503701177, 1114766.1474471637, 964146.499685958, 1113473.4265171774, 924117.1042900269, 935334.6390225062]"
2025-05-17,affine_saa_mpc,affine_saa_mpc,16562.1417243599,"[949796.493334839, 1116147.1109958966, 966286.6402627357, 1113897.1675828404, 926525.032236949, 937598.3915203372]"
2025-05-18,affine_saa_mpc,affine_saa_mpc,39878.54664268148,"[952210.4505983397, 1127305.3629513897, 969530.4842553341, 1125350.5974150957, 929291.5460727231, 940362.5324387631]"
2025-05-19,affine_saa_mpc,affine_saa_mpc,39710.10666393689,"[955459.537416232, 1131966.3163777227, 973333.6801829734, 1130711.4574870511, 933140.930373455, 944249.9650530921]"
2025-05-20,affine_saa_mpc,affine_saa_mpc,39029.311800483105,"[958488.1145527593, 1136754.5401433923, 976706.9195715261, 1136010.5653981483, 936728.9355925305, 947964.9915548284]"
2025-05-21,affine_saa_mpc,affine_saa_mpc,39307.271123912156,"[961471.7396023334, 1141615.9831908215, 981112.5378229906, 1141731.493713977, 940272.6993228695, 951496.6879766326]"
2025-05-22,affine_saa_mpc,affine_saa_mpc,38585.051496549306,"[964407.1200120624, 1146604.4720846887, 984921.1380028621, 1146112.8444560978, 943901.9764262155, 955091.7942133624]"
2025-05-23,affine_saa_mpc,affine_saa_mpc,16218.261282467067,"[967061.0029501071, 1152106.0752381696, 988262.8267838616, 1152540.0645708959, 947260.7598498886, 958342.3109209089]"
2025-05-24,affine_saa_mpc,affine_saa_mpc,16730.65097738748,"[969797.660762437, 1157800.1508370498, 991313.2521570345, 1158256.9066477052, 950415.6691517414, 961202.8476274698]"
2025-05-25,affine_saa_mpc,affine_saa_mpc,38736.398015763036,"[973023.2302621781, 1153597.1965043333, 993587.2485119357, 1155991.3618984194, 954059.7614016352, 964163.5675219607]"
2025-05-26,affine_saa_mpc,affine_saa_mpc,38221.709142258616,"[973950.9405535737, 1148721.603507459, 994741.7494242162, 1151388.4626719297, 957985.9926429313, 967084.1082837606]"
2025-05-27,affine_saa_mpc,affine_saa_mpc,38975.9684249747,"[961819.3974174603, 1143072.3965497892, 986026.4187687888, 1145529.8989234758, 948508.5793521444, 956195.0897794607]"
2025-05-28,affine_saa_mpc,affine_saa_mpc,38369.21131085258,"[963709.5129842737, 1141225.726662514, 988140.5227905272, 1143667.252934143, 952911.5985572984, 959796.3928567994]"
2025-05-29,affine_saa_mpc,affine_saa_mpc,38091.90075431394,"[967313.0812821706, 1149228.875313546, 993324.4296930915, 1152315.6569775555, 957038.702437743, 963872.0854553875]"
2025-05-30,affine_saa_mpc,affine_saa_mpc,15910.091017492407,"[959996.4905070085, 1144120.1679987242, 984973.3098082424, 1145514.972332115, 950467.2204437621, 957063.6961385513]"
2025-05-31,affine_saa_mpc,affine_saa_mpc,15978.447908648079,"[952489.8420979873, 1133465.650537299, 974330.3415939836, 1133139.463344843, 940452.3076073278, 945176.7034083002]"
2025-06-01,affine_saa_mpc,affine_saa_mpc,91149.65776982156,"[948855.7872135278, 1127716.6585106873, 968759.9434671466, 1126193.2175564787, 935995.7975501434, 940142.6974137272]"
