problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,140099,6,0,4,12,12,1,4046.562906,337.2135755,16502.8145277,114,104,4,0,32,0.0005645,seven_point_per_channel
3,140100,6,0,4,11,11,1,3372.957073,306.632461182,13514.7853693,101,92,6,0,30,0.0007189,seven_point_per_channel
4,140001,6,0,4,12,12,1,9471.193702,789.266141833,36445.9684695,321,292,75,2,27,0.0078984,convex_mesh_per_channel
4,140002,6,0,4,15,15,1,8704.925313,580.3283542,35334.6265727,241,202,52,3,33,0.0145472,convex_mesh_per_channel
4,140003,6,0,4,11,11,1,8005.70237,727.791124545,30443.5118691,310,288,8,1,25,0.0103625,convex_mesh_per_channel
4,140004,6,0,4,11,11,1,11205.585971,1018.68963373,43427.9295981,314,274,207,4,24,0.0105061,convex_mesh_per_channel
4,140005,6,0,4,12,12,1,9022.672582,751.889381833,35393.3628809,284,251,71,3,31,0.0109857,convex_mesh_per_channel
4,140006,6,0,4,13,13,1,8217.612426,632.124032769,32523.0621226,272,240,16,2,33,0.0132219,convex_mesh_per_channel
4,140007,6,0,4,15,15,1,8492.002612,566.133507467,34455.0130675,249,194,29,5,40,0.0145634,convex_mesh_per_channel
4,140008,6,0,4,15,15,1,10679.480667,711.9653778,41232.403244,284,236,234,6,32,0.0115607,convex_mesh_per_channel
4,140009,6,0,4,14,14,1,8746.597406,624.756957571,34027.9869743,280,246,75,2,33,0.0115046,convex_mesh_per_channel
4,140010,6,0,4,16,16,1,8256.944013,516.059000813,32719.719918,231,196,94,2,36,0.0121153,upper_bound_16
4,140011,6,0,4,11,11,1,7817.660522,710.696411091,29838.302567,289,266,28,1,26,0.0100948,convex_mesh_per_channel
4,140012,6,0,4,16,16,1,8458.616745,528.663546562,34533.0836676,196,168,108,2,35,0.0177127,upper_bound_16
4,140013,6,0,4,12,12,1,7243.028229,603.58568575,28465.1411467,251,226,3,0,29,0.0135933,convex_mesh_per_channel
4,140014,6,0,4,15,15,1,9603.973343,640.264889533,38524.8666342,271,232,79,4,30,0.016202,convex_mesh_per_channel
4,140015,6,0,4,12,12,1,8037.497152,669.791429333,30262.4857509,323,292,6,1,29,0.0070238,convex_mesh_per_channel
4,140016,6,0,4,12,12,1,7956.035504,663.002958667,30750.1775262,293,263,6,0,31,0.0113434,convex_mesh_per_channel
4,140017,6,0,4,14,14,1,6664.201221,476.014372929,26901.0061074,205,180,3,0,34,0.0159279,convex_mesh_per_channel
4,140018,6,0,4,12,12,1,7640.936758,636.744729833,29984.6837877,264,234,10,1,29,0.0139515,convex_mesh_per_channel
4,140019,6,0,4,14,14,1,8575.575731,612.541123643,33422.8786356,262,226,95,1,37,0.0133051,convex_mesh_per_channel
4,140020,6,0,4,14,14,1,8512.638183,608.0455845,34088.1908862,270,233,14,2,33,0.0120349,convex_mesh_per_channel
4,140021,6,0,4,10,10,1,8476.968196,847.6968196,31769.8409588,323,290,56,2,25,0.0093559,convex_mesh_per_channel
4,140022,6,0,4,14,14,1,11703.110688,835.936477714,46960.5532168,252,204,259,6,28,0.0115822,convex_mesh_per_channel
4,140023,6,0,4,15,15,1,11014.857328,734.323821867,44789.2866063,247,213,178,6,33,0.012809,convex_mesh_per_channel
4,140024,6,0,4,13,13,1,9915.550122,762.734624769,37012.7505455,347,320,131,2,26,0.0062992,convex_mesh_per_channel
4,140025,6,0,4,11,11,1,8083.734472,734.884952,30473.6723595,311,283,32,2,25,0.0095246,convex_mesh_per_channel
