problem,seed,variant,stress,error,total,cleared,ratio,time_s,avg_s,move_m,measures,switches,miss,fallbacks,audits,runtime_s,certificate
3,120045,6,2,2,15,15,1,4896.178978,326.411931867,21570.8948883,84,75,4,0,33,0.0007594,seven_point_per_channel
3,120046,6,2,2,15,15,1,4829.89853,321.993235333,21269.4926494,83,74,4,0,32,0.000761,seven_point_per_channel
3,120047,6,2,2,16,16,1,5441.253322,340.078332625,24261.2666152,82,69,10,0,42,0.0007782,upper_bound_16
3,120048,6,2,2,14,14,1,5052.874572,360.919612286,22114.3728565,92,82,6,0,34,0.0010254,seven_point_per_channel
3,120049,6,2,2,14,14,1,5003.581324,357.398666,21842.9066148,93,82,6,0,35,0.0007165,seven_point_per_channel
3,120050,6,2,2,15,15,1,5021.529421,334.768628067,22222.647094,83,75,4,0,32,0.0007853,seven_point_per_channel
3,120051,6,2,2,15,15,1,4994.671447,332.978096467,22063.3572326,84,75,4,0,33,0.0006822,seven_point_per_channel
3,120052,6,2,2,10,10,1,4106.824765,410.6824765,17144.1238349,104,96,4,0,24,0.0004807,seven_point_per_channel
3,120053,6,2,2,11,11,1,4416.188997,401.471727,18615.9449989,105,95,6,0,26,0.0004431,seven_point_per_channel
3,120054,6,2,2,11,11,1,4443.484338,403.953121636,18752.4217035,105,95,6,0,26,0.0004329,seven_point_per_channel
3,120055,6,2,2,12,12,1,4872.515022,406.0429185,20957.5751195,102,90,7,0,31,0.0006119,seven_point_per_channel
3,120056,6,2,2,15,15,1,4903.15397,326.876931333,21605.7698488,84,75,4,0,33,0.0007074,seven_point_per_channel
3,120057,6,2,2,12,12,1,4988.981211,415.74843425,21534.9060619,102,91,7,0,31,0.000573,seven_point_per_channel
3,120058,6,2,2,16,16,1,5331.377533,333.211095812,23711.8876773,82,69,10,0,42,0.0007504,upper_bound_16
3,120059,6,2,2,10,10,1,4165.38523,416.538523,17436.9261636,104,96,4,0,24,0.0004808,seven_point_per_channel
3,120060,6,2,2,16,16,1,5178.261507,323.641344188,22951.3075573,82,68,10,0,42,0.0009827,upper_bound_16
3,120061,6,2,2,11,11,1,4297.207018,390.655183455,18021.0351071,105,95,6,0,26,0.0004306,seven_point_per_channel
3,120062,6,2,2,12,12,1,4853.013687,404.41780725,20855.0684428,102,91,7,0,31,0.0005561,seven_point_per_channel
3,120063,6,2,2,15,15,1,5051.486069,336.765737933,22347.4303347,84,75,4,0,33,0.0007653,seven_point_per_channel
3,120064,6,2,2,13,13,1,4685.530741,360.425441615,20212.6537202,95,85,6,0,30,0.0005517,seven_point_per_channel
3,120065,6,2,2,13,13,1,4764.5844,366.506492308,20607.9220166,95,85,6,0,30,0.0005477,seven_point_per_channel
3,120066,6,2,2,15,15,1,4994.671447,332.978096467,22063.3572326,84,75,4,0,33,0.000683,seven_point_per_channel
3,120067,6,2,2,11,11,1,4324.502359,393.136578091,18157.5118117,105,95,6,0,26,0.0004295,seven_point_per_channel
3,120068,6,2,2,12,12,1,4890.985833,407.58215275,21044.9291748,102,91,7,0,31,0.0005585,seven_point_per_channel
3,120069,6,2,2,11,11,1,4437.12269,403.37479,18720.6134621,105,95,6,0,26,0.0004309,seven_point_per_channel
3,120070,6,2,2,10,10,1,4248.243022,424.8243022,17856.2151143,104,95,4,0,24,0.0005506,seven_point_per_channel
