date,planned_cost,increase_cost,reduction_net_cost,emergency_cost,total_cost,emergency_energy,spill_energy,ending_inventory,projection_count,planned_energy,adjusted_energy
2025-06-23,48066.06986282604,9.27307297615698e-13,-621.8009861783894,6.307264399652013e-11,47444.26887664773,1.6548540315852733e-11,2594.936276948696,9052.879667313357,0,75064.81557912842,73486.12084007598
2025-06-24,56624.47108964744,11.160907614885847,-1700.5736660195284,6.353447545848213e-11,54935.058331242864,1.679723027336877e-11,2323.190030970518,9307.235732360958,0,87813.00256143571,83046.68087199586
2025-06-25,47902.345603102964,2630.307682744792,-841.2813775306624,7.703210513909653e-11,49691.37190831717,2.114486363780088e-11,2201.2445301170233,9462.49058054905,0,76572.72936076556,76677.86655905464
2025-06-26,47622.7027240482,722.8302021334748,-750.233332200488,5.92685216460609e-11,47595.29959398124,1.404298899387868e-11,5885.6526186262145,3450.0,0,71644.51883330347,70344.63617181833
2025-06-27,22350.63133995005,2.4235760065494107e-13,-813.706003822808,2.7996179596811996e-11,21536.925336127268,5.286437954055145e-12,13279.974119233013,3240.0,0,37723.45727172005,35804.399694301384
2025-06-28,22731.15980405335,2.463906412231154e-13,-19.681437687418857,2.863806969344296e-11,22711.478366365962,7.58859641791787e-12,9966.29840947261,9092.910199487436,0,40876.30380183227,40821.0414895897
2025-06-29,43388.70899643966,4882.082729930965,-66.2326500971644,6.898025139978614e-11,48204.55907627352,1.8368195853213365e-11,1393.4159669074054,8749.503423134855,0,69808.76647602033,74258.97934390849
2025-06-30,50916.99377620796,58.48642173631944,-711.7566679677057,99.52804345628412,50363.25157343286,14.782124380856716,4444.027974176036,9253.849845082019,0,80647.59171644034,78826.7466063642
2025-07-01,43995.15984754223,9899.203145786783,-1.7035155508438038e-13,8143.874140644044,62038.23713397305,2005.8393955593822,1.9056756173085887e-11,6645.366997458626,0,69952.25255792296,77825.53537595707
2025-07-02,43871.811784722544,8723.865395960907,-1.0086296242661774e-13,3188.723705540315,55784.40088622377,613.1137572662387,1.3294254586071474e-11,7171.936722638994,0,69754.40477622664,76706.52869228437
2025-07-03,46493.47109167439,7228.024264922834,-291.9567449774905,4362.640721711659,57792.1793333314,1278.7005757042218,288.19719989815695,1510.6343721965627,0,71952.69734102141,76614.04732988673
2025-07-04,20601.20744738011,4377.649948339611,-3.4995650821656456e-14,6008.467283308921,30987.324679028643,1879.1050090270294,9682.16212230812,1200.0,0,36429.09077042996,39158.03960898574
2025-07-05,22976.99520240869,5931.799542591938,-6.141291919448122e-14,6736.94817007064,35645.74291507127,2072.3779740277523,10784.78400408345,6724.975756584742,0,42764.22387849864,46251.04201988458
2025-07-06,49092.402209558044,7837.483684495715,-125.84266691472028,3326.8783613688597,60130.9215885079,520.3029839496199,2.0593304839167104e-11,6450.116625046867,0,76935.7045227915,83286.05969106422
2025-07-07,45470.494001144514,5687.231707162848,-74.72710780785144,5834.372008925834,56917.37060942534,1101.5212258734102,173.3738453346197,6705.488344539562,0,72853.39529393864,76690.29534973399
2025-07-08,59504.85426749711,389.84484070864073,-2171.485588679303,58.859649694470676,57782.07316922092,8.63734984973594,5593.643446046908,8641.95691591343,0,92815.52294293205,87293.55263064399
2025-07-09,57525.228364217364,53.08370318966883,-1439.611331109688,264.84261636364283,56403.543352660985,39.26502837118955,7832.84358829659,9500.715642749441,0,90749.6108286515,86655.67321543588
2025-07-10,52551.48592470649,7.73499664319388e-13,-1713.860661218266,5.0939458873244806e-11,50837.62526348827,1.440270125385723e-11,3104.536840174179,3774.880192222806,0,78278.4496813923,73758.95256641693
2025-07-11,27580.990356343533,2.8751401259796693e-13,-427.94464752482577,111.07400998336321,27264.11971880207,29.435033333341647,8777.654263840328,3860.0640983652793,0,45217.42409900134,44212.13384065688
2025-07-12,31385.937727582375,141.6228105266395,-211.73778377647838,112.66682160835428,31428.48957594089,32.66178333333843,14109.090880762637,8875.360832006125,0,53787.67290854713,53588.133014315725
2025-07-13,57194.31694978,227.87513178533712,-3380.350955691735,4.879170134586275e-11,54041.84112587365,1.2523315717771766e-11,6041.245221918271,8612.449973644674,0,87770.42585576788,78849.46102958353
2025-07-14,57322.63859550676,52.482641446322646,-2299.8209233471985,4.3925611592499085e-11,55075.30031360593,1.1445067116255814e-11,6944.428532068869,9061.477294592538,0,90246.3885590178,83002.97056153495
2025-07-15,56097.76646538134,6.616062364628305e-13,-3007.395526224587,6.922129536235389e-11,53090.37093915682,1.886135692075186e-11,1372.0018148612353,9326.96700550153,0,86799.58230155261,78127.30423260071
2025-07-16,56401.35413607149,126.23330525966345,-1605.0230316915888,262.7823504987498,55185.346760138316,38.89326581792271,6965.060489996985,8871.10685444863,0,86683.48242117543,82303.21463689228
2025-07-17,52182.574285429415,749.8261721564674,-1408.940109348595,6.375902650290754e-11,51523.460348237364,1.6608936448392342e-11,4398.99438132162,3862.2008957913868,0,78808.834122622,75309.2128401587
2025-07-18,29711.863340008094,3.399946990612079e-13,-837.5234009523253,1.9227698544455055e-11,28874.33993905579,4.177991286269389e-12,12286.54343117874,4034.928793150199,0,49049.13845645635,46841.2051468461
2025-07-19,32556.371132093558,7.557016346027012e-13,-1159.0450197009218,3.123744818367413e-11,31397.326112392664,7.673861546209082e-12,15082.538448123763,9682.042299378438,0,54141.57051466785,51249.804638691625
2025-07-20,54149.905012534364,22.400828728248182,-1706.0536894602628,5.297395500036828e-11,52466.252151802386,1.5906831407619393e-11,3681.3204395715366,9163.820841404793,0,83791.04413462993,79051.20414225769
2025-07-21,59123.282922944156,7.448761607520282e-14,-1690.2929165288845,5.3373050867833175e-11,57432.99000641533,1.4738432696503878e-11,8626.414941508665,9507.190499760562,0,91008.97712095633,86881.51594597756
2025-07-22,53330.79561967267,2184.7183186576103,-485.2445970105432,6.333555369053557e-11,55030.2693413198,1.6218137943724287e-11,7263.601117508395,8943.116357385969,0,82880.74659209754,84420.28168643631
2025-07-23,59949.9997498385,17.570387195925655,-3666.395313881014,348.3696984108667,56649.544521564276,51.67747648813791,3595.4268296390746,8483.617233584826,0,91874.06707928075,81408.75390269197
2025-07-24,58765.76363969483,2.0470452000154185e-13,-4074.8257126000904,5.512985268296688e-11,54690.9379270948,1.6207479802687885e-11,2803.6019396653014,4796.1588270216125,0,86954.53840646053,76112.61525829772
2025-07-25,25290.681653945703,2.9191369321779346e-13,-303.29101435563155,2.03711216784086e-11,24987.390639590092,5.5990767577895895e-12,12142.822317322712,3747.3019009598715,0,41378.52579638581,40676.79922371049
2025-07-26,30628.555927349265,14.334345747725875,-375.83344837325114,2.1776287439934093e-11,30267.056824723764,6.650680006714538e-12,13967.173895384863,9493.184616922368,0,53093.873063788626,52150.06221500986
2025-07-27,56499.80086929201,125.97029975725897,-2110.5234727560746,7.019925618578783e-11,54515.24769629327,1.7902124227475724e-11,4254.0835051047525,9833.273473189165,0,88004.721495901,82345.97545113938
2025-07-28,54846.32384853717,258.17357160223713,-908.5295478529757,6.260789708889547e-11,54195.9678722865,1.738076349511175e-11,1408.359654381069,9082.679738417844,0,84228.48207659596,82704.98345043522
2025-07-29,55362.544754506445,1202.7065059579052,-595.484024111309,33.48153862895353,56003.248774982,4.9517915594203865,4986.905744455004,9384.544129200654,0,85399.01649848888,85236.83351440716
2025-07-30,50110.76219778093,6806.084022820351,-339.8554555249186,4.123756491836162e-11,56576.9907650764,1.0305534203780553e-11,6268.450868310959,9450.0,0,77295.78410650903,84220.04877179033
2025-07-31,50202.19653272434,318.5293861536538,-257.0242904403613,5.900106003764449e-11,50263.701628437695,1.3301360013429075e-11,4148.0193510950485,3756.024452698642,0,76870.32024852764,76574.24118618373
2025-08-01,27609.41830072094,1.0356592860986538,-510.1223439492369,1.7608383195977238e-11,27100.331616057818,4.1873171596762404e-12,20397.016801632693,3917.7916528357046,0,45758.09428226411,44557.68819343505
2025-08-02,30606.851982810535,6.085201675887219e-13,-984.0242914120456,3.088752009716699e-11,29622.82769139852,7.275957614183426e-12,18911.25644249362,9738.030497743906,0,51635.33662716814,49082.93431712516
2025-08-03,46193.03021064788,9.619355978429667e-13,-721.54796092081,289.53711684695645,45761.01936657403,42.93096149469306,3159.7071352330777,8424.23331116212,0,69614.81217587287,68166.7365927513
2025-08-04,47764.540301399466,1006.0625435128769,-1201.6576117550412,6.149787523668238e-11,47568.945233157356,1.7926993223227328e-11,1775.071208317313,8615.845094372035,0,72500.31035726705,71010.01450406518
2025-08-05,47248.85238755186,308.80651645041416,-761.4941686424684,6.077398317927419e-11,46796.16473535987,1.9046098032049485e-11,2157.9727898619776,8984.65310774309,0,72952.1764573794,71192.88243750614
2025-08-06,53285.874908765254,5.581625828199321e-13,-2867.694937431871,5.789389234678311e-11,50418.17997133345,1.56035184772918e-11,3051.77579102911,7671.3057749839245,0,81339.6594855412,73529.46525954985
2025-08-07,49197.851468842695,8.680544283379277e-13,-2858.161862274289,4.8846807487734624e-11,46339.689606568456,1.4928502878319705e-11,3939.5728469740816,2511.7588568131955,0,75452.52551463552,65308.75002442651
2025-08-08,24495.677791338803,7.225366971397307e-14,-352.55358520479086,3.2116219017552795e-11,24143.12420613404,6.480149750132114e-12,21887.47882900479,2754.8217328032833,0,41416.94133751218,40742.49103804387
2025-08-09,26049.99060814767,4.699302280641859e-13,-73.64181594870689,2.3906579826871164e-11,25976.348792198987,6.30961949354969e-12,18067.150410184262,8039.850408383428,0,45622.88349406211,45502.137337158376
2025-08-10,49789.74574030947,7.291873771464452e-14,-1985.268269586219,5.6060358133436244e-11,47804.4774707233,1.7124079931818414e-11,1069.4601193300991,8987.795335162018,0,77111.16372991228,70815.88589111729
2025-08-11,47540.150478263895,7.905271104391431e-13,-705.4165535522054,1123.9282999743077,47958.66222468599,163.69056009367904,5159.320797260099,8265.184779081339,0,74262.78415782655,72532.8421804526
2025-08-12,48583.45849912104,403.944433611244,-866.5743375021201,1017.3605061876225,49138.18910141779,165.34583846793603,2769.5417078760274,8190.342440401587,0,76989.30893401765,73911.0152213373
2025-08-13,44148.61041005636,1750.5851588269784,-6.414211384253577e-14,103.98382815049916,46003.17939703383,15.42443494038022,1381.9596677596217,8540.365998933426,0,69829.35561915953,71510.09076240075
2025-08-14,45058.21116000938,295.36045400549784,-1107.1658438603542,452.766542250088,44699.17231240461,65.59998034583357,1788.551658137568,2757.7217354303048,0,68000.14230590116,65124.13799764628
2025-08-15,24963.964514630377,444.8839660473158,-886.1599098879901,156.36423522248185,24679.052806012183,82.9557537332008,19944.001614652,2448.6298569856467,0,41072.36283340903,39427.257015894036
2025-08-16,28530.2723842491,128.19464896823723,-1161.67075348978,742.8930929090792,28239.689372636632,108.01281608991734,20175.32578004166,8314.766323705373,0,48731.60908841932,46112.97824492347
2025-08-17,45947.54987272184,835.2008367431832,-706.1176362031262,696.6722378011183,46773.30531106302,102.73371119004182,3917.494154412178,8348.973115432675,0,72950.69912375463,70737.50048083832
2025-08-18,47085.92518736708,54.57209435438943,-974.9044200924798,129.1460841149788,46294.738945743964,18.96496705993148,1476.3065497761268,8485.231427411241,0,72415.3328914536,69738.8238348917
2025-08-19,47401.08271913209,8.419249297730857e-13,-710.5610819463833,191.84528471202862,46882.36692189773,28.39418111627289,3637.3579966576895,8485.091540713638,0,73743.24858716299,71538.52778766974
2025-08-20,51350.340934375665,517.9054066238396,-1886.017300921672,357.5784667205775,50339.80750679842,53.03068197912879,1530.6623904735616,7684.038216967811,0,81281.02608058712,75364.98677146758
2025-08-21,45791.86898407403,126.31437302538752,-878.5955481327364,7.41270120840909e-11,45039.58780896675,2.042455093942408e-11,2825.2440412391848,3452.9599999762195,0,70892.09081245374,67692.72397579464
2025-08-22,24409.634415888708,135.55320959970982,-192.9320733119614,197.63305272594408,24549.8886049024,31.663913562127107,16870.050527829644,2999.4384987012863,0,40657.398928859635,40350.16836762948
2025-08-23,25858.901143031304,913.3412171227122,-4.936378807101712,3.008216520328233e-11,26767.30598134694,8.734346579331032e-12,15328.504327423132,8274.336990976653,0,45910.776693884356,46521.94284057441
2025-08-24,48128.62163190305,8.374740900762845e-13,-727.3278888793188,5.963291016541917e-11,47401.29374302378,1.724487219689763e-11,3402.5300275818895,8868.735247220156,0,73598.2866498311,71764.88796022962
2025-08-25,61735.42168399345,5.716718975738707,-6397.964734166486,585.545353111357,55928.71902191406,86.83719907557746,2294.6303064070134,8642.91354785085,0,95648.93827024943,76636.95476018489
2025-08-26,47327.748632176605,260.6048014375358,-482.8778434463329,8.567526776914747e-11,47105.47559016789,2.5053736862901133e-11,1388.6685101129376,9450.0,0,72530.88895212165,71554.71843029863
2025-08-27,46507.88626081034,2632.5447065939675,-398.8169126204535,7.01968119187768e-11,48741.61405478392,1.8772539078781847e-11,2585.23965733156,8070.759708126781,0,70391.56883021582,72848.14906774196
2025-08-28,45406.77389396024,1676.6818560601496,-4.453634065865089,411.5174332628484,47490.51954921738,61.09898659753355,1431.160549452683,3591.808965192138,0,69753.20997314517,71198.14340395742
2025-08-29,26328.60104000503,33.34591735780548,-333.38379864097226,1.577282660036872e-11,26028.56315872188,4.561684363579843e-12,16910.789918060516,3761.665561571457,0,43294.036465513374,42519.02982660151
2025-08-30,27683.67312378584,1.4450733942794615e-13,-498.5982082281517,3.126876890746644e-11,27185.074915557714,7.844391802791506e-12,19726.0770794483,8238.078953444081,0,47477.59700871298,46194.42097584858
2025-08-31,46252.191482443566,1485.4330432510758,-193.8698749141685,44.00843313214947,47587.76308391262,6.546438547002033,782.6422156602521,9331.347392428266,0,70841.66899992147,72598.21551683435
2025-09-01,49746.59422507813,2.6947191145154646e-13,-3214.928912020968,3.9345934510492955e-11,46531.6653130572,9.258371846954105e-12,11065.359453727957,9390.0,0,77420.94263308975,67991.5618626379
2025-09-02,45675.42077850618,1036.8496494831604,-1331.452949143488,3.6646486734071e-11,45380.8174788459,8.942180329540861e-12,11195.887745443903,9630.0,0,71542.46180183999,69274.60450985449
2025-09-03,49101.220164971724,7.448761607520282e-14,-2965.2003390081986,4.16446539475146e-11,46136.01982596357,1.0174971976084635e-11,8237.983898531085,9870.0,0,76227.3557593464,67439.00683419064
2025-09-04,46042.23323973343,6.423874765459913e-14,-2306.797167779316,3.3962912482365934e-11,43735.436071954144,8.203215884350357e-12,10030.373139076626,5160.0,0,68707.99975151639,62377.67639049133
2025-09-05,23491.310390447972,0.0,-1377.2611926411657,7.1631518494541526e-12,22114.049197806817,1.4779288903810084e-12,27168.22282743172,4455.009755542926,0,38751.530209480174,36097.63643967356
2025-09-06,26855.96854655174,0.0,-1207.9784287417535,1.9616635427155414e-11,25647.990117810004,3.865352482534945e-12,27147.838300361465,9930.0,0,46065.010501768054,43700.69695602001
2025-09-07,46795.18511466102,90.5904645813485,-1961.4284636650066,3.303969897672232e-11,44924.3471155774,9.686473845249566e-12,7865.378579797953,10709.952534657157,0,71768.7735859292,67372.48669142928
2025-09-08,40597.62467252989,985.2512981813281,-860.9097830860139,8.864151546106314e-11,40721.966187625294,2.5194069053213752e-11,2195.064036061894,7911.643233005838,0,64837.47085234895,62569.31152648435
2025-09-09,36260.51476046321,2929.526665258006,-6.644578792753127,7.629294174194001e-11,39183.39684692853,2.2247093056648737e-11,2459.3303888252913,8592.435553330775,0,58107.95698542202,60137.327514238656
2025-09-10,41431.87070790416,390.79837253174907,-305.14278137278853,7.598296747346467e-11,41517.5262990632,2.113509367518418e-11,250.8148543464159,8577.352801625237,0,66325.22140111611,65577.53186501635
2025-09-11,42341.17712281649,18.872567360832175,-3349.1895613853467,5.315814632922411e-11,39010.860128792025,1.4352963262354024e-11,2069.747393029792,3808.215235385136,0,65037.817261989156,54141.748810712415
2025-09-12,18449.0087805169,29.202173404273424,-175.6949894007795,411.93865966124685,18714.454624181642,113.42727462574015,17789.610113029863,4034.3709245972013,0,32538.38047285854,32183.620605605814
2025-09-13,19642.730513512055,1130.4270816074531,-5.497256821914621,4.8557678766769643e-11,20767.660338297643,1.1713296999005252e-11,21248.180253532177,8971.532826429418,0,36974.80167524811,37594.876036517366
2025-09-14,44832.87554709643,212.4930203076426,-1656.924224616089,8.601857359735732e-11,43388.44434278807,2.142996891052462e-11,2913.6867074731854,8491.30803517965,0,70550.14960966367,66398.61037645582
2025-09-15,38359.81179152371,311.6319720101431,-78.25298610166878,4.720989466022729e-11,38593.19077743223,1.5717205315013416e-11,1883.8360862487114,8072.421606630758,0,60505.221391489664,60585.29890885634
2025-09-16,44653.393828987726,299.2523765104711,-2097.620908135492,8.033858023281938e-11,42855.02529736279,2.2815527245256817e-11,1238.0748403933553,8070.81380074689,0,70916.11346546895,64553.58448431364
2025-09-17,45268.26223169025,40.63127785922216,-2210.6818001952374,9.077860241291091e-11,43098.21170935432,2.3792523506926955e-11,866.6370046156297,8220.908676886265,0,70877.2409250064,64860.20932187766
2025-09-18,36237.1222423056,2813.455595977519,-2.505735220628931,8.001838355808921e-11,39048.07210306257,2.248887187583648e-11,1166.385953734958,3826.159198885797,0,55732.63066189676,59268.3174907366
2025-09-19,18521.067229902626,19.360180789847266,-102.5855305071765,3.2543425732001196e-11,18437.84188018533,8.697043085703626e-12,13222.6684616967,4285.793531697899,0,33117.008631107776,32892.47994832103
2025-09-20,20789.999200620943,1.6730723473301622e-13,-125.66526067847006,4.1764876890226784e-11,20664.333939942517,1.1540990385583427e-11,13978.798188108913,8686.944775030273,0,37903.000552545935,37594.70126962425
2025-09-21,43287.082074529186,1.3710567348113043e-12,-1324.832663630805,5.841015848773168e-11,41962.24941089844,1.9337420553711127e-11,2647.118253940172,8315.681268205095,0,68287.63721013155,64306.811305192175
2025-09-22,47425.40280845977,315.11067215879046,-3253.994237990146,1.1127336563276915e-10,44486.51924262853,2.9597657658086973e-11,25.746759215569487,8688.734560250217,0,74504.16330025902,64855.065454338066
2025-09-23,44090.29219916441,45.25481085317134,-939.0887342089902,7.31436473611069e-11,43196.45827580866,1.8263168755083825e-11,974.0584168923169,8577.682273337301,0,69650.98977016332,67194.60188334783
2025-09-24,39252.41288892245,2939.9578190308166,-14.045954136913759,9.5417410861387e-11,42178.32475381645,2.5305091355676268e-11,88.41710349913087,8924.206943548425,0,61980.407651156514,65513.607162573426
2025-09-25,42069.296674389785,118.36909402889067,-695.0788349866144,6.282819953185026e-11,41492.58693343213,1.901057089526148e-11,2696.0506577892893,4826.847395387255,0,64473.67600110647,62256.96450653365
2025-09-26,20097.77011137527,1.8106049992638872e-13,-964.2893200094879,3.802004755470989e-11,19133.480791365815,9.976020010071807e-12,11991.442784856445,4941.891267760551,0,35195.37781319975,32964.41311200113
2025-09-27,20222.862616937502,301.46315386019205,-13.315924321838795,645.2837618333662,21156.29360830922,136.18404087793814,12847.170512754607,8271.8425361738,0,37510.647435687664,37679.096656988986
2025-09-28,42308.065507993924,1410.3858257343747,-24.48469359996335,8.20280598445855e-11,43693.96664012842,2.4041990620560227e-11,1068.7621127962072,8400.696781321594,0,66897.44591975308,68756.88315640257
2025-09-29,47405.85313151272,2.695123650725352,-2075.9661046596857,86.77920854006169,45419.36135904382,15.776535000018228,959.095067684884,8841.311406361709,0,74282.01873702212,68308.68443805986
2025-09-30,45457.273567244454,1332.1383171073062,-334.3558899374451,6.655109263675741e-11,46455.055994414375,1.7189805134876224e-11,1457.9284068259535,8512.921839699678,0,70149.91597193971,70513.75370251351
2025-10-01,43072.88877631514,6.270738595048898e-13,-1889.6085158831413,3.3610257688110323e-11,41183.28026043203,1.0098144542780574e-11,8725.739103571916,9060.0,0,68487.682283075,62694.32908305258
2025-10-02,45207.883301780144,0.0,-3823.912156002363,4.607144887813774e-11,41383.97114577783,1.3642420526593924e-11,7319.032685748181,5490.0,0,70108.3990590521,58901.887538731986
2025-10-03,16853.472298574776,134.34381886992125,-43.43956532680937,4.010325937997549e-11,16944.376552117927,1.1340262062731199e-11,20090.29664366519,5550.0,0,30755.28377426906,30764.700114426592
2025-10-04,21754.375548712218,0.0,-743.7754499129987,3.562483641417202e-11,21010.600098799252,8.854250665990548e-12,17598.724642841007,9030.0,0,39181.96710411239,37602.90846006312
2025-10-05,46941.718376405435,5.594607443981659e-13,-3689.055285695327,4.7565357874646e-11,43252.66309071016,1.3855583347321954e-11,3525.106217080771,9330.0,0,74347.58828962164,62186.90624480507
2025-10-06,39013.87840949176,1393.8060276547665,-22.403768100335284,7.247222555406551e-11,40385.28066904626,2.041744551206648e-11,1349.9905544324054,9240.0,0,61015.2103920872,62833.78945483695
2025-10-07,42439.6555525098,734.973374363431,-607.4914193587817,3.804762016557106e-11,42567.13750751449,1.0526690630285884e-11,5225.132233615035,8940.0,0,67864.75330368188,66490.73680861772
2025-10-08,40044.489544730546,4.2651322473830074e-13,-1320.0299506172905,694.144601154503,39418.604195267755,136.05136279045183,687.3142003624636,8706.437975002933,0,65756.66376960756,60850.10280398935
2025-10-09,42918.73424668453,3.645936885732226e-14,-3878.2700841442465,1199.5638481039068,40240.028010644186,224.67431047407436,487.9605851826374,4941.180952742449,0,68166.88892387398,55975.154010651546
2025-10-10,16828.334553079465,366.2240287968705,-159.94293015144257,3.0983354548652644e-11,17034.615651724926,9.130474154517287e-12,18772.59306873219,5630.755201953132,0,32445.548517594143,32252.175282954806
2025-10-11,17996.038975191663,4.521244832596988,-18.802734614233877,3.022745431735529e-11,17981.757485410053,7.901235221652314e-12,14685.315645134804,8419.08791502078,0,35379.95701015359,35325.54513839238
2025-10-12,40857.414412986334,298.6226333042861,-1109.2327844927595,1602.5420082342355,41649.346270032096,242.0938636691369,1172.8549678645963,8296.674810813085,0,66687.19801468213,63350.13382072352
2025-10-13,42417.63647461205,833.9698748398982,-2337.0101965461236,8.504009940679679e-11,40914.59615290591,2.3916868485684972e-11,175.08998147602273,8224.514031056158,0,68990.93857275862,61080.73776903169
2025-10-14,44120.98073841446,528.5906554894682,-1664.5212184269826,5.170142003407818e-11,42985.050175476994,1.4424017535930034e-11,1411.205122699391,8163.705253328644,0,71232.91820930742,66182.45999402602
2025-10-15,46074.18654277665,3.434834839261158,-2235.766588600192,6.795596479980405e-11,43841.85478901579,1.837369145718526e-11,1213.6687653562046,8359.274328034238,0,74356.9221793279,67408.60451900592
2025-10-16,39295.80919567806,2085.922598382097,-3.0816990843470866,6.41962358827186e-11,41378.65009497588,1.7990942069445737e-11,231.404607969154,5313.6301315891815,0,61918.79905645011,63880.552292162174
2025-10-17,16048.471920676058,1057.176574179942,-43.429436012050836,3.658772129710997e-11,17062.219058843984,9.549694368615746e-12,12531.580453666906,5473.511630452305,0,31122.715592482775,31825.219855194922
2025-10-18,19125.58925611827,1.6057981611083962e-13,-488.55522888028065,4.5747128751827406e-11,18637.034027238034,1.2448708730516955e-11,11960.238331929733,8514.213155106372,0,36146.885099428095,34924.025873827224
2025-10-19,46624.96837268688,0.7198762265661804,-1442.5321223303288,6.497305449215674e-11,45183.156126583184,1.8690826664169435e-11,1511.275620465782,8652.963685642699,0,73934.42226287832,69509.9148649342
2025-10-20,45552.40418299189,15.996783558699775,-773.6720227472483,5.961527094200391e-11,44794.728943803406,1.8097523479809752e-11,1635.9890960698472,8223.835071118727,0,71836.2485724723,69490.51690730356
2025-10-21,45239.405998499424,407.43381612313755,-248.4763542027593,6.96510094044811e-11,45398.363460419874,1.98641103565933e-11,1230.7296309030685,9022.088972332745,0,72729.87512530241,72742.35945805788
2025-10-22,44587.87136316496,8.154671604643227e-13,-293.0256869524732,7.062239149036032e-11,44294.84567621256,1.9834800468743197e-11,640.1656699325713,8322.10429096223,0,70190.83750087027,69614.6512360922
2025-10-23,51339.22714544575,0.13523465420226347,-4724.181826985851,6.249861506102406e-11,46615.18055311416,1.7882362257637396e-11,1079.37835609499,6161.964051321584,0,80765.40920521179,66207.56387906286
2025-10-24,17302.537471577372,89.34152764937207,-0.41674976164366395,4.575805068185446e-11,17391.46224946515,1.1602274696542736e-11,11390.002463702738,5895.825919724374,0,32774.466024160865,32847.04092793605
2025-10-25,18126.74295609629,450.3472807473239,-15.717824682383936,638.9302060543954,19200.302618215625,120.08097152938873,10561.678696218129,8110.719797100119,0,35486.108222295574,35786.1309739624
2025-10-26,50507.828318258275,0.3200461779099295,-3390.6282391701493,6.637529992303825e-11,47117.520125266106,1.865174681370263e-11,863.3542951065313,8891.039475430869,0,80162.29804719784,70379.07582845348
2025-10-27,43631.70469100773,649.5150085832347,-280.3790215877409,8.60194830920591e-11,44000.840678003304,2.5714541607158026e-11,1339.0431984552392,8541.547841471709,0,68924.17288287843,68535.63740591842
2025-10-28,44949.93289203934,733.5050812186397,-166.97537851045252,7.729851528304188e-11,45516.4625947476,1.987815467785481e-11,1233.120661602003,8699.533451051188,0,70829.65537381478,71172.86388290841
2025-10-29,48199.59025014967,11.219037170530017,-452.7309051074708,6.625895210277122e-11,47758.078382212785,1.8172130467064562e-11,1890.7140766564264,8581.754872862937,0,76901.12347945258,75297.41404332238
2025-10-30,40135.45940675319,3525.0731620004503,-125.25396071364948,7.281810532333566e-11,43535.27860804006,1.871214294624224e-11,441.6439082875493,6098.5551424732985,0,63142.91967755389,66646.45174431647
2025-10-31,18862.779664672984,1.2775274171872296e-13,-206.94948035549282,2.3588725639456244e-11,18655.830184317514,6.920686246303376e-12,6914.519477010424,6315.235799087394,0,34915.582256489906,34373.07342663511
2025-11-01,20183.344578650725,1.4995151786934005e-13,-300.2736983160165,2.3211185862237473e-11,19883.07088033473,6.480149750132114e-12,8020.267768077605,9214.206369944513,0,37826.246832371326,37079.333717051806
2025-11-02,45939.81023562914,1648.0484403463183,-305.65457332321955,897.0711987837147,48179.27530143595,138.19584009289753,2049.558414293975,8166.962015852905,0,72816.79472351485,73969.82128940066
2025-11-03,49573.59470398331,30.804013477782117,-1004.7822719418799,7.326638140625618e-11,48599.61644551929,1.8989254613188677e-11,2034.2239383517892,8985.114251070812,0,79449.14830799885,76527.954876826
2025-11-04,47891.03072781311,1.477375555225535e-13,-1017.9362829904197,85.78589086006025,46958.88033568274,18.314665000016813,2073.4982797723433,8205.699298617474,0,75795.42199671778,72813.33503742606
2025-11-05,50938.52521500923,10.909164280393105,-1917.4408341668682,184.71945379998485,49216.71299892274,37.6744625701531,1007.283879793586,8619.772368904622,0,80988.89163061276,75505.98116752249
2025-11-06,48514.755937200156,485.5397607183411,-312.82060311902507,6.840377864136827e-11,48687.47509479954,1.9610979506978765e-11,2181.472785289887,6739.469021005609,0,76031.45293005684,75728.84063488398
2025-11-07,18333.85439125702,380.3676248905643,-0.4986766693722145,4.554564725367527e-11,18713.723339478256,1.1311840353300795e-11,7900.74148847624,7095.649738738235,0,35185.49514834678,35467.49521822893
2025-11-08,19556.70108757523,15.72856537386337,-108.31898382959787,3.34166259108315e-11,19464.11066911953,1.0516032489249483e-11,8211.179122245036,8346.652762719265,0,37321.05969974206,37054.609082007635
2025-11-09,49182.6180966835,1.1334080340930084e-12,-379.7141900861726,6.971442712000453e-11,48802.90390659739,1.852207276442641e-11,741.8216073445496,8858.246457466794,0,78035.20795771002,76862.32324793914
2025-11-10,49817.45117095815,3109.145726381743,-883.7191141480816,361.9547032321892,52404.832486424,85.03033484520057,2113.9289848303024,8166.997495314195,0,78676.98732212075,79403.2341233782
2025-11-11,53247.784797342276,1.5474075179893025,-1984.9522736096694,5.804437996914657e-11,51264.37993125065,1.5209167258944944e-11,1755.9740610094846,8527.251122632857,0,83215.9760253536,77967.42899714614
2025-11-12,49588.40635373555,1121.7719700589425,-824.5980780704217,6.056645596164146e-11,49885.58024572413,1.7328138923744518e-11,1831.8883017965188,8676.124295111264,0,78556.14912563708,77269.89470112196
2025-11-13,48025.23870344871,2059.118143786116,-297.5665580999654,969.8432668187675,50756.63355595363,247.4104381991268,852.1237432825027,8083.515345097079,0,75506.0032709458,76267.36827364132
