kind,date,emergency,kwh,cost_yuan
q2,2025-04-21,False,1.4978240869822912e-11,4.5475374577108603e-11
q2,2025-04-22,False,2.26929586233382e-11,7.661092826793947e-11
q2,2025-04-23,False,1.9197976541818207e-11,7.250222644472615e-11
q2,2025-04-24,False,1.546140993013978e-11,5.647379452966561e-11
q2,2025-04-25,False,5.286437954055145e-12,2.1491530333150875e-11
q2,2025-04-26,True,551.9802059915264,3118.056431378041
q2,2025-04-27,True,760.3644382939259,4088.056567870115
q2,2025-04-28,True,6066.927635465839,17472.101481856673
q2,2025-04-29,True,85.16242974380901,586.4646262653749
q2,2025-04-30,True,5.1069987022703245,23.928842419466804
q2,2025-05-01,True,1627.886288089749,9822.366334433887
q2,2025-05-02,True,2633.9214201699274,13262.00467632029
q2,2025-05-03,True,1050.9061246713616,5576.813814765452
q2,2025-05-04,True,1098.5781748871896,6502.788239527966
q2,2025-05-05,True,1227.6000599781116,7664.449190925187
q2,2025-05-06,True,1241.1380262652845,7426.375495866694
q2,2025-05-07,True,1916.1027393602,11444.896904915166
q2,2025-05-08,True,28.18755362887592,190.44920609343947
q2,2025-05-09,False,5.4143356464919634e-12,2.233244345006824e-11
q2,2025-05-10,True,10.63190000000816,45.71717000003275
q2,2025-05-11,True,41.18071666668577,277.36103945840057
q2,2025-05-12,False,1.602984411874786e-11,5.3399304533741085e-11
q2,2025-05-13,False,9.848122317634989e-12,3.8622992803993835e-11
q2,2025-05-14,False,1.3599787962448318e-11,4.240358464357997e-11
q2,2025-05-15,False,1.5228707184178347e-11,5.712593509343832e-11
q2,2025-05-16,False,5.8548721426632255e-12,2.2851907033327733e-11
q2,2025-05-17,False,6.94910795573378e-12,3.013903437931731e-11
q2,2025-05-18,False,9.871214956547192e-12,3.1551169676902193e-11
q2,2025-05-19,True,67.0033333333459,451.903981666704
q2,2025-05-20,True,655.7140298549114,2784.705773404347
q2,2025-05-21,False,1.6399326341343112e-11,5.933192426255117e-11
q2,2025-05-22,False,1.3386625141720288e-11,3.888453647959978e-11
q2,2025-05-23,False,8.132161610774347e-12,3.525949132665573e-11
q2,2025-05-24,False,5.329070518200751e-12,2.3658991210595558e-11
q2,2025-05-25,False,1.397637561240117e-11,4.3839353480734646e-11
q2,2025-05-26,True,2346.344182103276,5433.767822153787
q2,2025-05-27,False,1.3351098004932282e-11,3.893548949918113e-11
q2,2025-05-28,False,1.7699619547784096e-11,7.133306922924022e-11
q2,2025-05-29,True,358.9479639367949,1815.741985862613
q2,2025-05-30,False,1.0015099860538612e-11,4.527423591582646e-11
q2,2025-05-31,False,4.263256414560601e-12,1.8463794049239367e-11
q2,2025-06-01,True,12065.03478173989,43111.42249068299
q2,2025-06-02,True,8426.759468777522,39459.52967283991
q2,2025-06-03,True,5109.860967352422,24947.141872946493
q2,2025-06-04,True,3771.747454445557,19350.142637115576
q2,2025-06-05,True,4230.088182075576,20001.510230035565
q2,2025-06-06,True,5283.231571442164,25219.094697474688
q2,2025-06-07,True,3848.1399474418777,19807.739061275217
q2,2025-06-08,False,6.714628852932947e-12,2.815679067680321e-11
q2,2025-06-09,False,9.867662242868391e-12,3.899842404564424e-11
q2,2025-06-10,True,36.46610773345759,246.12869580009772
q2,2025-06-11,True,831.9923284908596,4059.8766058433007
q2,2025-06-12,False,1.0373923942097463e-11,4.7914166856344306e-11
q2,2025-06-13,False,5.5351279115711804e-12,1.873255328632695e-11
q2,2025-06-14,False,5.286437954055145e-12,1.7701580645734792e-11
q2,2025-06-15,False,1.1340262062731199e-11,4.704927647480872e-11
q2,2025-06-16,False,8.128608897095546e-12,3.0603573009102545e-11
q2,2025-06-17,False,7.787548383930698e-12,3.34146648128808e-11
q2,2025-06-18,False,4.376943252282217e-12,1.79896915142308e-11
q2,2025-06-19,True,45.36154285715864,304.9429718571957
q2,2025-06-20,False,7.226219622680219e-12,3.041289176053396e-11
q2,2025-06-21,False,4.888534022029489e-12,1.497025436947297e-11
q2,2025-06-22,False,1.0658141036401503e-11,3.8431210214184827e-11
q2,2025-06-23,True,8.838050326173686,61.654239075352756
q2,2025-06-24,True,1442.4561668432136,5764.6568870934825
q2,2025-06-25,True,64.29635829285331,132.22546082928253
q2,2025-06-26,False,9.492850949754938e-12,3.8908765986889197e-11
q2,2025-06-27,False,7.901235221652314e-12,2.6587656520860034e-11
q2,2025-06-28,False,9.308109838457312e-12,3.069840204261709e-11
q2,2025-06-29,False,1.3958612044007168e-11,5.625685162158333e-11
q2,2025-06-30,False,6.925404694158033e-12,2.6100699768161207e-11
q2,2025-07-01,True,139.2299409295822,938.2973903719524
q2,2025-07-02,True,615.5281453253967,2679.44156054779
q2,2025-07-03,True,4135.596145223948,20939.438204792983
q2,2025-07-04,True,3077.4171675684956,12464.386831709817
q2,2025-07-05,True,2636.4827139435965,11091.675375017581
q2,2025-07-06,True,3664.5748325823643,19900.215145879658
q2,2025-07-07,True,5106.290074045734,22812.738921834338
q2,2025-07-08,False,1.4139800441625994e-11,5.90897606400631e-11
q2,2025-07-09,False,5.6274984672199935e-12,2.6773008698910416e-11
q2,2025-07-10,True,5.207719579934377,35.21199593969331
q2,2025-07-11,True,29.435033333341988,111.0740099833674
q2,2025-07-12,True,32.661783333336516,112.666821608347
q2,2025-07-13,False,5.8548721426632255e-12,3.029037287660685e-11
q2,2025-07-14,False,3.090860900556436e-12,1.596547605231535e-11
q2,2025-07-15,False,1.554312234475219e-11,5.612012721201154e-11
q2,2025-07-16,False,7.116085498637403e-12,2.9047576788343577e-11
q2,2025-07-17,False,1.3979928326079971e-11,5.5666442122515034e-11
q2,2025-07-18,False,4.092726157978177e-12,1.5453167634404964e-11
q2,2025-07-19,False,6.59383658785373e-12,2.585358060969156e-11
q2,2025-07-20,False,1.4166001705007147e-11,4.973639189387314e-11
q2,2025-07-21,False,1.2684964190157189e-11,4.677883769232949e-11
q2,2025-07-22,False,8.842704346534447e-12,4.279075227486829e-11
q2,2025-07-23,True,41.859718311472456,282.18698049032633
q2,2025-07-24,False,1.8909318555415666e-11,7.076410923900767e-11
q2,2025-07-25,False,7.73070496506989e-12,2.8436318189051235e-11
q2,2025-07-26,False,3.353761712787673e-12,1.577026864651998e-11
q2,2025-07-27,True,310.5086238095314,1551.6354035226534
q2,2025-07-28,True,975.687158734228,3020.837653683691
q2,2025-07-29,True,2.3602433671959435,16.430990382414443
q2,2025-07-30,False,7.688072400924284e-12,3.1750248652429035e-11
q2,2025-07-31,False,8.597567102697212e-12,3.9527296991082045e-11
q2,2025-08-01,False,4.547473508864641e-12,1.7641184513195187e-11
q2,2025-08-02,False,5.115907697472721e-12,1.9558825670173973e-11
q2,2025-08-03,True,92.60455316762966,624.6517851002528
q2,2025-08-04,False,1.8351542507843988e-11,5.736961128377516e-11
q2,2025-08-05,False,1.0736300737335114e-11,3.420115390895262e-11
q2,2025-08-06,True,198.64527574095973,1002.8291080239545
q2,2025-08-07,False,1.3990586467116373e-11,4.752120474904586e-11
q2,2025-08-08,True,72.64581666667235,292.02119390002923
q2,2025-08-09,False,8.540723683836404e-12,3.5268719500436414e-11
q2,2025-08-10,False,1.8431478565617e-11,6.544004804709401e-11
q2,2025-08-11,True,44.05552541569047,297.1662752808293
q2,2025-08-12,True,457.0451065118987,2837.4806478571045
q2,2025-08-13,True,12.380826110476704,83.46533922371219
q2,2025-08-14,True,63.194116775299946,435.94791635847747
q2,2025-08-15,True,112.86757818554099,453.93784033869974
q2,2025-08-16,False,8.622436098448816e-12,3.3141001054559635e-11
q2,2025-08-17,True,78.89361639596233,531.2426091368144
q2,2025-08-18,True,5.684538926782734,38.44908606797604
q2,2025-08-19,True,21.26249989112666,143.6600805143351
q2,2025-08-20,True,3364.0712310128306,10389.960993051
q2,2025-08-21,False,2.0612844764400506e-11,6.207446467954013e-11
q2,2025-08-22,True,399.5746676208119,2520.133112356428
q2,2025-08-23,True,13.698528753990558,66.8488203194683
q2,2025-08-24,False,1.893951662168547e-11,7.01801532443369e-11
q2,2025-08-25,True,576.8868373212692,2547.160132066051
q2,2025-08-26,False,1.5361933947133366e-11,6.099963911765371e-11
q2,2025-08-27,False,1.304556462855544e-11,5.119862578339962e-11
q2,2025-08-28,True,2569.845889174241,7542.227074458072
q2,2025-08-29,True,236.97680000000474,911.8406626750203
q2,2025-08-30,False,1.247713043994736e-11,5.363850164030737e-11
q2,2025-08-31,True,2.8454166666798812,19.128313541710295
q2,2025-09-01,False,3.552713678800501e-12,1.683247319306247e-11
q2,2025-09-02,False,6.270539643082884e-12,2.4714754687238383e-11
q2,2025-09-03,False,3.282707439211663e-12,1.295507701115639e-11
q2,2025-09-04,False,3.907985046680551e-12,2.1112889214691677e-11
q2,2025-09-05,False,2.7284841053187847e-12,1.0489060287000029e-11
q2,2025-09-06,True,36.09343333333788,136.9828930750199
q2,2025-09-07,False,3.652189661806915e-12,2.2016223510945564e-11
q2,2025-09-08,True,954.5806799966056,6160.579012560353
q2,2025-09-09,True,38.6897608019416,182.01820338515057
q2,2025-09-10,True,2683.984581362313,8985.659580877591
q2,2025-09-11,False,1.5347723092418164e-11,4.880963899722701e-11
q2,2025-09-12,True,111.2209000000077,403.5058958416963
q2,2025-09-13,False,9.208633855450898e-12,3.495725309221598e-11
q2,2025-09-14,False,2.0186519122944446e-11,7.591020967367968e-11
q2,2025-09-15,True,1.1717666666795594,7.8936061500452634
q2,2025-09-16,True,8.238266666689203,55.381747666746655
q2,2025-09-17,False,2.1474377831509628e-11,7.516528555129297e-11
q2,2025-09-18,False,1.992658815730408e-11,6.92401180557578e-11
q2,2025-09-19,False,9.15179043659009e-12,3.136295845251879e-11
q2,2025-09-20,True,262.19041433274293,984.8899269469807
q2,2025-09-21,False,1.2512657576735364e-11,4.850695489722056e-11
q2,2025-09-22,False,1.9245049998062314e-11,6.327939061634424e-11
q2,2025-09-23,False,1.5405454689698672e-11,6.062129331851906e-11
q2,2025-09-24,True,272.3268088938068,1353.9265157560235
q2,2025-09-25,False,1.6363799204555107e-11,4.9969415272244076e-11
q2,2025-09-26,False,9.833911462919787e-12,3.9862925405032005e-11
q2,2025-09-27,True,1026.3651171355928,6482.07220514948
q2,2025-09-28,False,1.8556600700492254e-11,6.422917747661572e-11
q2,2025-09-29,True,15.420190476207281,85.11009079053457
q2,2025-09-30,False,2.3705482021796342e-11,7.543136337773149e-11
q2,2025-10-01,False,1.0082601420435822e-11,3.7731346935743205e-11
q2,2025-10-02,False,1.3102408047416247e-11,4.038483325530251e-11
q2,2025-10-03,False,7.247535904753022e-12,2.8612248570425435e-11
q2,2025-10-04,False,5.336175945558352e-12,2.1665872651510653e-11
q2,2025-10-05,False,8.427036846114788e-12,2.7568177074499546e-11
q2,2025-10-06,False,1.6626700016786344e-11,5.496398713944473e-11
q2,2025-10-07,False,1.2843059948863811e-11,3.7091904658836936e-11
q2,2025-10-08,True,258.8385169422022,1330.77623833688
q2,2025-10-09,False,1.3085532657441945e-11,4.38544507375127e-11
q2,2025-10-10,False,1.1318945780658396e-11,4.176024148705437e-11
q2,2025-10-11,False,1.2533973858808167e-11,4.3174395614187235e-11
q2,2025-10-12,True,4.568480952397717,21.398764781006843
q2,2025-10-13,False,1.5766943306516623e-11,5.57902524178644e-11
q2,2025-10-14,True,283.9421225798227,1669.7175937250258
q2,2025-10-15,True,6.839193296944962,33.75483851704966
q2,2025-10-16,True,1179.020518781684,5637.562369080832
q2,2025-10-17,False,8.86757334228605e-12,2.8747564329023587e-11
q2,2025-10-18,False,1.1937117960769683e-11,4.609816528500232e-11
q2,2025-10-19,True,715.2351609610514,3947.271332623505
q2,2025-10-20,True,548.1332665704058,2633.535852191442
q2,2025-10-21,True,113.29918004960876,232.999763772048
q2,2025-10-22,True,501.76506361444103,2429.2939336126105
q2,2025-10-23,False,1.698352569690087e-11,6.732818469412649e-11
q2,2025-10-24,False,1.0380141191035364e-11,3.880459420457782e-11
q2,2025-10-25,True,123.13999101366738,652.3624841148696
q2,2025-10-26,False,1.7195134205394424e-11,6.036490773908554e-11
q2,2025-10-27,True,0.946748105804275,4.434568127553844
q2,2025-10-28,False,2.1189716647995738e-11,7.860184991770325e-11
q2,2025-10-29,True,652.074424129053,1715.803842198787
q2,2025-10-30,True,1.9113542174921037,8.95278315471599
q2,2025-10-31,False,1.1326051208015997e-11,3.849730489946523e-11
q2,2025-11-01,False,1.1496581464598421e-11,5.002730318892646e-11
q2,2025-11-02,True,45.929422244741176,264.4847179958845
q2,2025-11-03,False,1.765343426995969e-11,5.853703655134268e-11
q2,2025-11-04,True,51.838397599203944,238.1899566857665
q2,2025-11-05,False,2.4069635173873394e-11,8.306014365189185e-11
q2,2025-11-06,True,1195.5612572191133,4986.598975349241
q2,2025-11-07,True,138.12486666667644,746.5238535583702
q2,2025-11-08,False,7.901235221652314e-12,2.8138913421571486e-11
q2,2025-11-09,False,1.963940121640917e-11,6.946295627585641e-11
q2,2025-11-10,True,237.6825946427361,1382.264332059053
q2,2025-11-11,False,1.3109513474773848e-11,4.395541708390738e-11
q2,2025-11-12,False,1.3949508215205242e-11,4.9934715140587116e-11
q2,2025-11-13,True,2.010533333353866,9.417338133410457
q2,2025-11-14,False,1.674038685450796e-11,6.18854443246164e-11
q2,2025-11-15,False,1.127098414599459e-11,3.934586789711148e-11
q2,2025-11-16,False,1.3385736963300587e-11,4.620874038963052e-11
q2,2025-11-17,False,1.6893153542696382e-11,6.230175486621192e-11
q2,2025-11-18,False,2.637889906509372e-11,8.298433229469992e-11
q2,2025-11-19,True,106.06083757550437,222.95064450472574
q2,2025-11-20,False,1.8403056856186595e-11,6.711141509185837e-11
q2,2025-11-21,False,9.038103598868474e-12,3.199721732016769e-11
q2,2025-11-22,False,1.5423218258092675e-11,4.7318233775683894e-11
q2,2025-11-23,False,2.2073010086387512e-11,7.081360564598072e-11
q2,2025-11-24,True,22.519496902714664,105.41508654804312
q2,2025-11-25,False,1.836397700571979e-11,6.70729729534969e-11
q2,2025-11-26,True,11.06265549120538,51.81747832077769
q2,2025-11-27,False,1.823252659960417e-11,5.651468626410861e-11
q2,2025-11-28,True,54.55704513805169,323.1666355371211
q2,2025-11-29,True,282.67066858924187,948.6916992109265
q2,2025-11-30,True,184.82341066891675,718.4616473218513
q2,2025-12-01,True,5179.275597652357,19927.377580243254
q2,2025-12-02,True,7547.012784368896,30404.263189858524
q2,2025-12-03,True,4476.171899996572,15512.917975349797
q2,2025-12-04,True,3442.6096537457433,14060.608810528236
q2,2025-12-05,True,1212.1114496190683,5269.745952253972
q2,2025-12-06,True,2145.661340134367,7923.09536361941
q2,2025-12-07,True,3254.9746186744696,11175.241159618192
q2,2025-12-08,False,1.1993961379630491e-11,4.235775463712343e-11
q2,2025-12-09,False,6.679101716144942e-12,2.8606649493667645e-11
q2,2025-12-10,True,19.048760684198868,89.22439504476866
q2,2025-12-11,False,1.1937117960769683e-11,4.947673915012274e-11
q2,2025-12-12,False,1.0119016735643527e-11,3.0851250887309334e-11
q2,2025-12-13,False,1.262634441445698e-11,3.831519990171728e-11
q2,2025-12-14,False,1.1624479157035239e-11,4.129694275434304e-11
q2,2025-12-15,False,1.8971491044794675e-11,7.198196527724576e-11
q2,2025-12-16,False,1.5091927707544528e-11,5.0658911732170965e-11
q2,2025-12-17,False,8.526512829121202e-12,3.401891035537119e-11
q2,2025-12-18,False,9.919176591210999e-12,3.86481531222671e-11
q2,2025-12-19,False,1.4221956945448255e-11,4.603356229537781e-11
q2,2025-12-20,False,1.3791634501103545e-11,4.273120524089791e-11
q2,2025-12-21,False,6.764366844436154e-12,2.6358861759945287e-11
q2,2025-12-22,False,1.0459189070388675e-11,3.3268008792219913e-11
q2,2025-12-23,False,1.3017142919125035e-11,5.10221127569821e-11
q2,2025-12-24,False,2.0548895918182097e-11,7.195819762273459e-11
q2,2025-12-25,True,142.86492596401766,950.7695347868281
q2,2025-12-26,False,1.3500311979441904e-11,4.472692083368201e-11
q2,2025-12-27,False,8.44124770082999e-12,3.651123847703275e-11
q2,2025-12-28,True,12.194622593807026,71.23488788168008
q2,2025-12-29,False,1.602984411874786e-11,5.750021614403522e-11
q2,2025-12-30,False,9.890754881780595e-12,2.974752533191349e-11
q2,2025-12-31,True,43.748333333342686,93.53393666670247
q3,2025-02-01,False,9.467981954003335e-12,3.4056132136583985e-11
q3,2025-02-02,False,1.4143353155304794e-11,4.189737978776975e-11
q3,2025-02-03,False,2.134470378223341e-11,7.962712089693014e-11
q3,2025-02-04,False,1.482192146795569e-11,5.886639797836323e-11
q3,2025-02-05,False,2.3848922836577913e-11,8.913992055603615e-11
q3,2025-02-06,True,6.968953697102819,40.7091430215899
q3,2025-02-07,False,8.640199666842818e-12,2.75136358141026e-11
q3,2025-02-08,False,1.7131185359176015e-11,5.833966554291692e-11
q3,2025-02-09,False,1.922728642966831e-11,6.647886863220264e-11
q3,2025-02-10,False,1.9689583297122226e-11,6.229294036153021e-11
q3,2025-02-11,True,203.21954636308513,976.451305450342
q3,2025-02-12,True,31.739700803122453,139.00401966725107
q3,2025-02-13,True,30.41361927249679,137.75721891316033
q3,2025-02-14,False,1.404032445861958e-11,4.9971109916668866e-11
q3,2025-02-15,False,9.86233317235019e-12,3.7280031506270464e-11
q3,2025-02-16,True,49.73997630183367,241.56745419455467
q3,2025-02-17,True,82.5785940997572,550.76193618572
q3,2025-02-18,True,8.248333333364709,37.52579250010845
q3,2025-02-19,True,46.99928988829049,205.83339006575417
q3,2025-02-20,True,33.09849407409459,155.0333462430339
q3,2025-02-21,False,9.038103598868474e-12,3.453720864854404e-11
q3,2025-02-22,False,1.0402345651527867e-11,3.760089839488501e-11
q3,2025-02-23,True,16.92155707396041,78.31593110741714
q3,2025-02-24,True,55.26621666668639,250.87786511673357
q3,2025-02-25,True,31.095000000014423,136.18055250004758
q3,2025-02-26,False,1.4349410548675223e-11,5.119250623408788e-11
q3,2025-02-27,False,2.2708945834892802e-11,8.240743198939525e-11
q3,2025-02-28,False,9.72022462519817e-12,3.804478865276906e-11
q3,2025-03-01,False,1.1581846592889633e-11,3.557444472335191e-11
q3,2025-03-02,False,1.6129320101754274e-11,6.144358621895662e-11
q3,2025-03-03,False,2.509636942704674e-11,9.047370141956889e-11
q3,2025-03-04,True,51.26467301714816,252.60863695645457
q3,2025-03-05,True,232.82575793459728,1058.6380141187244
q3,2025-03-06,False,1.8125945189240156e-11,6.185872791775183e-11
q3,2025-03-07,False,9.36717370336737e-12,3.178973306816602e-11
q3,2025-03-08,False,1.0516032489249483e-11,3.6516695445243386e-11
q3,2025-03-09,False,1.240785252321075e-11,4.2399117106128867e-11
q3,2025-03-10,False,2.0189627747413397e-11,7.376083321908311e-11
q3,2025-03-11,False,1.944400196407514e-11,6.841684907499257e-11
q3,2025-03-12,False,1.3908874052503961e-11,4.7031971206479285e-11
q3,2025-03-13,True,99.85558594555773,665.1247642685017
q3,2025-03-14,True,0.7818500000077613,3.361955000028258
q3,2025-03-15,True,13.155165293659387,61.63852698343519
q3,2025-03-16,True,1.6400000000156059,7.4611800000608115
q3,2025-03-17,False,2.1437074337882223e-11,8.195630130103382e-11
q3,2025-03-18,False,2.0339285811132868e-11,7.668952051176348e-11
q3,2025-03-19,False,1.7829095838584053e-11,6.49580617750195e-11
q3,2025-03-20,True,129.91646423642655,628.6365059133072
q3,2025-03-21,False,8.043343768804334e-12,2.7808823688246776e-11
q3,2025-03-22,False,1.0231815394945443e-11,3.5480894666761743e-11
q3,2025-03-23,True,77.77951078070049,534.684891278251
q3,2025-03-24,False,1.3812950783176348e-11,4.781483653459873e-11
q3,2025-03-25,False,1.5994316981959855e-11,5.363492405763282e-11
q3,2025-03-26,False,2.518163455533795e-11,8.037094545443325e-11
q3,2025-03-27,False,1.9539925233402755e-11,6.698885357536711e-11
q3,2025-03-28,False,6.0822458181064576e-12,1.657770098972833e-11
q3,2025-03-29,False,9.762857189343777e-12,3.664425918259439e-11
q3,2025-03-30,False,1.4701129202876473e-11,5.405599523555793e-11
q3,2025-03-31,False,2.0975221559638157e-11,6.958394749290164e-11
q3,2025-04-01,False,1.6186163520615082e-11,5.892747623192918e-11
q3,2025-04-02,False,1.8253842881676974e-11,5.776121270173462e-11
q3,2025-04-03,False,1.574562702444382e-11,4.486585680751887e-11
q3,2025-04-04,False,9.521272659185342e-12,3.457486741353932e-11
q3,2025-04-05,False,1.2946088645549025e-11,4.841590950377395e-11
q3,2025-04-06,True,93.55108330202586,436.36344494330757
q3,2025-04-07,False,1.878674993349705e-11,6.393493379164284e-11
q3,2025-04-08,True,21.55403900750632,100.99144976964801
q3,2025-04-09,False,1.7195134205394424e-11,5.874329644939279e-11
q3,2025-04-10,False,1.6923351608966186e-11,5.849108397626424e-11
q3,2025-04-11,False,8.37019342725398e-12,3.485942912107021e-11
q3,2025-04-12,False,7.952749569994921e-12,3.186634156548962e-11
q3,2025-04-13,False,2.1147528173059982e-11,8.5053408760416e-11
q3,2025-04-14,True,139.34633704806825,848.5861255039752
q3,2025-04-15,False,1.709743457922741e-11,6.592867940469205e-11
q3,2025-04-16,False,1.8452184225026258e-11,6.362669735526794e-11
q3,2025-04-17,False,2.422784195488248e-11,8.43477096501566e-11
q3,2025-04-18,False,9.411138535142527e-12,3.780858115476349e-11
q3,2025-04-19,False,6.195932655828074e-12,2.1023652152507565e-11
q3,2025-04-20,False,1.836264473809024e-11,5.922562951177212e-11
q3,2025-04-21,False,1.3301360013429075e-11,4.5214164856588465e-11
q3,2025-04-22,False,2.2742696614841407e-11,7.785648836744486e-11
q3,2025-04-23,False,2.2465584947894968e-11,8.020505237738007e-11
q3,2025-04-24,False,1.5660361896152608e-11,5.034848982177209e-11
q3,2025-04-25,False,5.3717030823463574e-12,2.2427158796745062e-11
q3,2025-04-26,False,7.30437932361383e-12,2.872675963772054e-11
q3,2025-04-27,True,224.47873829794327,1062.893269764791
q3,2025-04-28,False,2.1302071218087804e-11,7.047678707294835e-11
q3,2025-04-29,False,1.91562321560923e-11,6.291665499702503e-11
q3,2025-04-30,False,2.1103119252074976e-11,7.386401534859033e-11
q3,2025-05-01,True,1162.0411286576827,7068.638544497869
q3,2025-05-02,True,1108.787809289208,6257.971425066449
q3,2025-05-03,True,1073.502860541281,5582.878963626496
q3,2025-05-04,True,859.8062683861014,4993.605988576906
q3,2025-05-05,True,703.6039778141649,4549.488710197319
q3,2025-05-06,True,873.2576865207255,5114.271669431014
q3,2025-05-07,True,911.897077810646,5571.30962311234
q3,2025-05-08,True,6.284290117102168,42.45980617613784
q3,2025-05-09,False,5.8264504332328215e-12,2.7767669052991552e-11
q3,2025-05-10,False,7.204903340607416e-12,2.6117085383248194e-11
q3,2025-05-11,True,3.803747063237468,25.64296082675122
q3,2025-05-12,False,1.5283774246199755e-11,5.859075358216615e-11
q3,2025-05-13,False,1.4789947044846485e-11,5.543732939372603e-11
q3,2025-05-14,False,1.9451107391432743e-11,7.15268573259209e-11
q3,2025-05-15,False,1.858246889696602e-11,7.14924981437548e-11
q3,2025-05-16,True,41.706266666670345,170.26744910001034
q3,2025-05-17,False,6.3806737671257e-12,3.122441682990029e-11
q3,2025-05-18,False,1.7715606759338698e-11,5.5846700597328434e-11
q3,2025-05-19,True,45.47865549367823,306.73079197705476
q3,2025-05-20,False,2.4703794565539283e-11,9.280505075537349e-11
q3,2025-05-21,False,1.666933258093195e-11,5.961376814411778e-11
q3,2025-05-22,False,1.8388846001471393e-11,5.858326801444492e-11
q3,2025-05-23,False,5.144329406903125e-12,2.3091430989552463e-11
q3,2025-05-24,False,5.8975047068088315e-12,2.369898055576413e-11
q3,2025-05-25,False,1.2818190953112207e-11,4.8869637225834594e-11
q3,2025-05-26,False,1.808686533877335e-11,7.166916482503893e-11
q3,2025-05-27,False,1.6217249765304587e-11,4.602071967951815e-11
q3,2025-05-28,False,1.7124079931818414e-11,6.560729559623723e-11
q3,2025-05-29,False,2.1808332917316875e-11,6.868139657001393e-11
q3,2025-05-30,False,7.190692485892214e-12,3.0182413013335466e-11
q3,2025-05-31,False,5.5138116294983774e-12,2.428143375254876e-11
q3,2025-06-01,True,1503.61096865752,7150.5702887690095
q3,2025-06-02,True,1294.5434586182546,6109.698661240566
q3,2025-06-03,True,612.5315367402229,3023.9564035979733
q3,2025-06-04,True,466.031386695361,2120.410846942107
q3,2025-06-05,True,732.5538045235329,3734.4128567127045
q3,2025-06-06,True,967.5362649488391,4678.390931768863
q3,2025-06-07,True,479.73375773530415,2833.963155056737
q3,2025-06-08,False,1.5567991340503795e-11,6.901221283328597e-11
q3,2025-06-09,True,4.571145669665196,30.77752379381797
q3,2025-06-10,True,19.65172298486646,132.77686634718896
q3,2025-06-11,False,1.943423200145844e-11,7.080490949107344e-11
q3,2025-06-12,False,1.2597922705026576e-11,4.900438455024414e-11
q3,2025-06-13,True,13.859816666671557,80.96211905835291
q3,2025-06-14,False,5.8548721426632255e-12,2.1469958255693198e-11
q3,2025-06-15,False,1.6366463739814208e-11,6.311638944822561e-11
q3,2025-06-16,False,1.6196821661651484e-11,5.499746791315374e-11
q3,2025-06-17,False,1.4945378268294007e-11,5.532527413976141e-11
q3,2025-06-18,True,27.916254601661183,188.2217335630824
q3,2025-06-19,True,32.118701919186144,215.91797365168324
q3,2025-06-20,False,5.4853899200679734e-12,1.9255296024311974e-11
q3,2025-06-21,False,3.979039320256561e-12,1.5153176491367048e-11
q3,2025-06-22,False,1.765698698363849e-11,6.253020146118616e-11
q3,2025-06-23,False,1.6548540315852733e-11,6.307264399652013e-11
q3,2025-06-24,False,1.679723027336877e-11,6.353447545848213e-11
q3,2025-06-25,False,2.114486363780088e-11,7.703210513909653e-11
q3,2025-06-26,False,1.404298899387868e-11,5.92685216460609e-11
q3,2025-06-27,False,5.286437954055145e-12,2.7996179596811996e-11
q3,2025-06-28,False,7.58859641791787e-12,2.863806969344296e-11
q3,2025-06-29,False,1.8368195853213365e-11,6.898025139978614e-11
q3,2025-06-30,True,14.782124380856716,99.52804345628411
q3,2025-07-01,True,2005.8393955593822,8143.874140644044
q3,2025-07-02,True,613.1137572662387,3188.723705540315
q3,2025-07-03,True,1278.7005757042218,4362.640721711659
q3,2025-07-04,True,1879.1050090270294,6008.467283308923
q3,2025-07-05,True,2072.3779740277523,6736.94817007064
q3,2025-07-06,True,520.3029839496199,3326.8783613688593
q3,2025-07-07,True,1101.5212258734102,5834.372008925834
q3,2025-07-08,True,8.63734984973594,58.859649694470676
q3,2025-07-09,True,39.26502837118955,264.84261636364283
q3,2025-07-10,False,1.440270125385723e-11,5.09394588732448e-11
q3,2025-07-11,True,29.435033333341647,111.07400998336321
q3,2025-07-12,True,32.66178333333843,112.6668216083543
q3,2025-07-13,False,1.2523315717771766e-11,4.879170134586275e-11
q3,2025-07-14,False,1.1445067116255814e-11,4.3925611592499085e-11
q3,2025-07-15,False,1.886135692075186e-11,6.922129536235389e-11
q3,2025-07-16,True,38.89326581792271,262.7823504987498
q3,2025-07-17,False,1.6608936448392342e-11,6.375902650290755e-11
q3,2025-07-18,False,4.177991286269389e-12,1.9227698544455055e-11
q3,2025-07-19,False,7.673861546209082e-12,3.123744818367413e-11
q3,2025-07-20,False,1.5906831407619393e-11,5.297395500036827e-11
q3,2025-07-21,False,1.4738432696503878e-11,5.3373050867833175e-11
q3,2025-07-22,False,1.6218137943724287e-11,6.333555369053557e-11
q3,2025-07-23,True,51.67747648813791,348.3696984108667
q3,2025-07-24,False,1.6207479802687885e-11,5.512985268296688e-11
q3,2025-07-25,False,5.5990767577895895e-12,2.03711216784086e-11
q3,2025-07-26,False,6.650680006714538e-12,2.1776287439934093e-11
q3,2025-07-27,False,1.7902124227475724e-11,7.019925618578781e-11
q3,2025-07-28,False,1.738076349511175e-11,6.260789708889547e-11
q3,2025-07-29,True,4.9517915594203865,33.48153862895354
