date,baseline_cost_yuan,candidate_cost_yuan,saving_yuan,baseline_emergency_kwh,candidate_emergency_kwh,baseline_spill_kwh,candidate_spill_kwh,baseline_ending_inventory_kwh,candidate_ending_inventory_kwh
2025-02-01,20727.984810575872,20505.888015019467,222.0967955564047,6.252776074688882e-12,6.547651310029323e-12,7224.423544624551,6698.239417563694,10230.0,10260.0
2025-02-02,62825.4041354161,63758.027241542746,-932.6231061266444,1.043076736095827e-11,7.133849067031406e-12,7360.454748576089,8155.880099636919,8451.451003421096,8598.537518444862
2025-02-03,62677.14913023214,63579.56555342063,-902.4164231884934,1.461586407458526e-11,1.1837641977763269e-11,3869.32267335292,4229.367835623758,7062.4224837992815,8370.0
2025-02-04,62538.90396717376,63242.11132960198,-703.2073624282202,1.2292389328649733e-11,1.5646151041437406e-11,2473.0820513601825,3592.2450562793215,6030.0,6930.0
2025-02-05,62759.96557713092,61629.95409300054,1130.0114841303803,1.2264633753034104e-11,1.7062795620859106e-11,2096.9037703553313,1960.6293812851704,7316.919258781979,5880.0
2025-02-06,62871.90255291005,61907.48123197757,964.4213209324807,10.33713715796074,8.727704426306545,4586.391317874297,3444.7193365475077,4268.085851141896,2816.779583595512
2025-02-07,19416.85873724556,20069.956938955547,-653.0982017099886,5.357492227631155e-12,8.625988812127616e-12,7999.459816642298,7981.758969206701,7247.824982371021,7482.640187845415
2025-02-08,17673.354657762466,17710.7103682421,-37.35571047963458,1.4864554032101296e-11,3.5031396958203285,4074.118368770307,4221.896507287881,10243.626553273087,10733.383426652934
2025-02-09,59926.2692774347,57850.84357469907,2075.425702735629,853.2281337022052,179.56139450282615,133.46188216705838,606.0520382740799,5347.128782093894,5207.562287367632
2025-02-10,59706.89007897841,58087.649685142955,1619.2403938354546,1.057287590811029e-11,1.4708234630234074e-11,6623.427298157318,5491.048337790622,6248.35920204241,4955.311724768999
2025-02-11,57897.17522010132,57657.05259302455,240.12262707677291,57.55417684119918,12.891403164974491,4199.623081929514,4070.632853972799,5753.968539918215,4329.639919518863
2025-02-12,58414.88515756516,58706.02245104739,-291.1372934822357,1.2860823517257813e-11,1.679723027336877e-11,4344.274028064019,3828.2370165979028,7257.869749696778,7110.438999478326
2025-02-13,53584.54302754221,54690.93542376976,-1106.3923962275512,1.361399881716352e-11,1.1578293879210833e-11,6051.701737718403,7648.12297781557,2490.882498700811,2486.036449930463
2025-02-14,16430.902944534217,16007.047804588667,423.85513994555004,1.949729266925715e-11,1.48929757415317e-11,3277.5598683966823,2674.79029575555,5084.679219263007,4204.936074683821
2025-02-15,17930.309222265205,18394.355083167437,-464.04586090223165,1.3415046851150692e-11,1.4949819160392508e-11,3550.021909084959,3686.96722278877,10439.548894131101,10473.872546996636
2025-02-16,53576.002029651725,53767.51117204421,-191.50914239248232,35.63052036644028,361.8099688208763,725.6848733396844,437.77166732912036,6997.659923403842,5737.616565297542
2025-02-17,54360.184598340886,54251.143227149514,109.04137119137158,1.5660361896152608e-11,1.553246420371579e-11,4759.456560213887,4329.35876713961,6392.37872352534,6459.341117129021
2025-02-18,51335.70238392519,52999.046403920234,-1663.344019995042,1.729816290207964e-11,1.4637180356658064e-11,1457.0369990570798,3262.654471473842,4401.268002839182,5297.168451105722
2025-02-19,53550.20914272802,52394.96607911364,1155.2430636143763,176.889655851079,2.7383333333513704,621.5021594507431,401.79738201611946,5648.408634974971,6020.673168044766
